# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
26.025297583869182 0.20455015723102227 14.379702122962827 34.5217358972166  -2138.0415139314546 -2138.0415139314546 -2138.0415139314546 0.0 0.0 0.0 3382.3701467004735 6.541543708936813E-4 299.9395207020058 3.7728869388403864E-4 2138.0415139314546 1.0859719683606446 5.2488360662968686E-8 26.025297583869182 3382.3701467004735
26.034881759693192 0.20447485653675268 14.38607903856188 34.54914122710881  -2140.075558751056 -2140.075558751056 -2140.075558751056 0.0 0.0 0.0 3383.72277145513 6.541635054816837E-4 299.9801715980719 3.772756665975564E-4 2140.075558751056 1.085830161559103 5.245326632045773E-8 26.034881759693192 3383.72277145513
26.04446593551728 0.20439961126270847 14.392454038778643 34.57654647127067  -2142.109608001758 -2142.109608001758 -2142.109608001758 0.0 0.0 0.0 3385.075262381225 6.541724674943439E-4 300.0207808540198 3.77262639311074E-4 2142.109608001758 1.0856884769347446 5.2418215726134795E-8 26.04446593551728 3385.075262381225
26.054050111341446 0.20432442134772935 14.398827124551435 34.603951629728556  -2144.1436616832893 -2144.1436616832893 -2144.1436616832893 0.0 0.0 0.0 3386.42761953483 6.541812571687851E-4 300.0613485333695 3.7724961202459145E-4 2144.1436616832893 1.085546914354582 5.238320879977702E-8 26.054050111341446 3386.42761953483
26.063634287165694 0.20424928673074508 14.405198296818307 34.63135670250885  -2146.17771979538 -2146.17771979538 -2146.17771979538 0.0 0.0 0.0 3387.7798429720137 6.541898747416915E-4 300.10187469952143 3.772365847381089E-4 2146.17771979538 1.0854054736858239 5.2348245461356124E-8 26.063634287165694 3387.7798429720137
26.073218462990024 0.20417420735077518 14.411567556517044 34.65876168963794  -2148.2117823377607 -2148.2117823377607 -2148.2117823377607 0.0 0.0 0.0 3389.131932748845 6.541983204493186E-4 300.1423594157583 3.7722355745162614E-4 2148.2117823377607 1.0852641547958748 5.231332563103765E-8 26.073218462990024 3389.131932748845
26.082802638814435 0.2040991831469288 14.41793490458516 34.6861665911422  -2150.24584931016 -2150.24584931016 -2150.24584931016 0.0 0.0 0.0 3390.483888921389 6.542065945274891E-4 300.18280274524443 3.7721053016514334E-4 2150.24584931016 1.085122957552334 5.227844922918044E-8 26.082802638814435 3390.483888921389
26.092386814638928 0.20402421405840454 14.424300341959901 34.71357140704798  -2152.2799207123103 -2152.2799207123103 -2152.2799207123103 0.0 0.0 0.0 3391.835711545709 6.54214697211605E-4 300.22320475102634 3.771975028786604E-4 2152.2799207123103 1.0849818818229962 5.224361617633611E-8 26.092386814638928 3391.835711545709
26.101970990463492 0.20394930002449044 14.430663869578234 34.74097613738163  -2154.313996543938 -2154.313996543938 -2154.313996543938 0.0 0.0 0.0 3393.187400677864 6.542226287366237E-4 300.2635654960331 3.771844755921774E-4 2154.313996543938 1.0848409274758497 5.220882639324837E-8 26.101970990463492 3393.187400677864
26.111555166288134 0.2038744409845635 14.437025488376868 34.76838078216953  -2156.348076804779 -2156.348076804779 -2156.348076804779 0.0 0.0 0.0 3394.5389563739145 6.542303893370912E-4 300.3038850430762 3.7717144830569415E-4 2156.348076804779 1.0847000943790777 5.217407980085251E-8 26.111555166288134 3394.5389563739145
26.121139342112865 0.2037996368780897 14.443385199292237 34.79578534143806  -2158.382161494566 -2158.382161494566 -2158.382161494566 0.0 0.0 0.0 3395.8903786899186 6.542379792471127E-4 300.3441634548501 3.771584210192109E-4 2158.382161494566 1.084559382401056 5.213937632027479E-8 26.121139342112865 3395.8903786899186
26.130723517937664 0.20372488764462401 14.449743003260485 34.82318981521353  -2160.4162506130265 -2160.4162506130265 -2160.4162506130265 0.0 0.0 0.0 3397.241667681928 6.542453987003812E-4 300.3844007939326 3.7714539373272753E-4 2160.4162506130265 1.0844187914103551 5.2104715872831924E-8 26.130723517937664 3397.241667681928
26.140307693762548 0.2036501932238098 14.456098901217501 34.85059420352232  -2162.450344159898 -2162.450344159898 -2162.450344159898 0.0 0.0 0.0 3398.592823405996 6.54252647930152E-4 300.4245971227849 3.7713236644624403E-4 2162.450344159898 1.0842783212757374 5.2070098380030385E-8 26.140307693762548 3398.592823405996
26.14989186958751 0.2035755535553791 14.462452894098886 34.87799850639075  -2164.484442134913 -2164.484442134913 -2164.484442134913 0.0 0.0 0.0 3399.943845918172 6.54259727169264E-4 300.46475250375204 3.771193391597605E-4 2164.484442134913 1.0841379718661588 5.203552376356597E-8 26.14989186958751 3399.943845918172
26.159476045412546 0.20350096857915226 14.468804982839965 34.905402723845185  -2166.5185445378033 -2166.5185445378033 -2166.5185445378033 0.0 0.0 0.0 3401.294735274502 6.542666366501331E-4 300.50486699906253 3.771063118732768E-4 2166.5185445378033 1.0839977430507668 5.2000991945323224E-8 26.159476045412546 3401.294735274502
26.16906022123766 0.2034264382350377 14.475155168375785 34.93280685591195  -2168.5526513683044 -2168.5526513683044 -2168.5526513683044 0.0 0.0 0.0 3402.64549153103 6.542733766047541E-4 300.54494067082953 3.7709328458679304E-4 2168.5526513683044 1.0838576346989013 5.196650284737473E-8 26.16906022123766 3402.64549153103
26.178644397062854 0.20335196246303186 14.481503451641116 34.96021090261737  -2170.586762626151 -2170.586762626151 -2170.586762626151 0.0 0.0 0.0 3403.9961147437984 6.542799472646929E-4 300.5849735810508 3.7708025730030917E-4 2170.586762626151 1.0837176466800937 5.193205639198067E-8 26.178644397062854 3403.9961147437984
26.188228572888132 0.20327754120321903 14.487849833570447 34.987614863987815  -2172.620878311081 -2172.620878311081 -2172.620878311081 0.0 0.0 0.0 3405.3466049688463 6.542863488611061E-4 300.6249657916085 3.770672300138251E-4 2172.620878311081 1.0835777788640666 5.189765250158824E-8 26.188228572888132 3405.3466049688463
26.197812748713485 0.2032031743957712 14.494194315097976 35.01501874004957  -2174.6549984228263 -2174.6549984228263 -2174.6549984228263 0.0 0.0 0.0 3406.6969622622087 6.542925816247258E-4 300.66491736426974 3.7705420272734103E-4 2174.6549984228263 1.0834380311207332 5.186329109883113E-8 26.197812748713485 3406.6969622622087
26.207396924538916 0.20312886198094793 14.500536897157629 35.04242253082897  -2176.689122961124 -2176.689122961124 -2176.689122961124 0.0 0.0 0.0 3408.0471866799185 6.542986457858643E-4 300.7048283606873 3.770411754408568E-4 2176.689122961124 1.0832984033201978 5.182897210652884E-8 26.207396924538916 3408.0471866799185
26.21698110036443 0.203054603899096 14.506877580683042 35.06982623635234  -2178.7232519257127 -2178.7232519257127 -2178.7232519257127 0.0 0.0 0.0 3409.397278278007 6.543045415744171E-4 300.7446988423992 3.7702814815437246E-4 2178.7232519257127 1.0831588953327547 5.179469544768623E-8 26.21698110036443 3409.397278278007
26.226565276190016 0.2029804000906495 14.513216366607566 35.09722985664598  -2180.7573853163267 -2180.7573853163267 -2180.7573853163267 0.0 0.0 0.0 3410.7472371125 6.543102692198728E-4 300.78452887082904 3.7701512086788804E-4 2180.7573853163267 1.0830195070288877 5.176046104549301E-8 26.226565276190016 3410.7472371125
26.236149452015677 0.20290625049612954 14.519553255864263 35.1246333917362  -2182.7915231327033 -2182.7915231327033 -2182.7915231327033 0.0 0.0 0.0 3412.097063239422 6.543158289512881E-4 300.8243185072868 3.770020935814035E-4 2182.7915231327033 1.0828802382792708 5.1726268823323015E-8 26.236149452015677 3412.097063239422
26.24573362784142 0.20283215505614405 14.52588824938592 35.15203684164931  -2184.8256653745825 -2184.8256653745825 -2184.8256653745825 0.0 0.0 0.0 3413.446756714794 6.543212209973187E-4 300.86406781296836 3.769890662949189E-4 2184.8256653745825 1.082741088954766 5.169211870473379E-8 26.24573362784142 3413.446756714794
26.255317803667243 0.20275811371138772 14.532221348105022 35.17944020641163  -2186.8598120417028 -2186.8598120417028 -2186.8598120417028 0.0 0.0 0.0 3414.7963175946343 6.543264455862052E-4 300.90377684895657 3.7697603900843413E-4 2186.8598120417028 1.082602058926426 5.165801061346605E-8 26.255317803667243 3414.7963175946343
26.26490197949314 0.20268412640264183 14.538552552953766 35.206843486049415  -2188.8939631338003 -2188.8939631338003 -2188.8939631338003 0.0 0.0 0.0 3416.1457459349567 6.54331502945762E-4 300.9434456762205 3.769630117219493E-4 2188.8939631338003 1.08246314806549 5.162394447344306E-8 26.26490197949314 3416.1457459349567
26.274486155319117 0.202610193070774 14.544881864864067 35.234246680589  -2190.9281186506173 -2190.9281186506173 -2190.9281186506173 0.0 0.0 0.0 3417.4950417917726 6.543363933034153E-4 300.9830743556167 3.769499844354643E-4 2190.9281186506173 1.0823243562433864 5.158992020877008E-8 26.274486155319117 3417.4950417917726
26.284070331145173 0.2025363136567382 14.55120928476754 35.26164979005666  -2192.9622785918928 -2192.9622785918928 -2192.9622785918928 0.0 0.0 0.0 3418.8442052210903 6.543411168861583E-4 301.02266294788876 3.769369571489792E-4 2192.9622785918928 1.0821856833317312 5.155593774373392E-8 26.284070331145173 3418.8442052210903
26.293654506971304 0.20246248810157436 14.557534813595508 35.28905281447867  -2194.9964429573656 -2194.9964429573656 -2194.9964429573656 0.0 0.0 0.0 3420.1932362789134 6.5434567392059E-4 301.0622115136677 3.76923929862494E-4 2194.9964429573656 1.0820471292023275 5.152199700280238E-8 26.293654506971304 3420.1932362789134
26.30323868279751 0.2023887163464085 14.563858452279002 35.316455753881314  -2197.0306117467767 -2197.0306117467767 -2197.0306117467767 0.0 0.0 0.0 3421.5421350212423 6.543500646328928E-4 301.1017201134725 3.7691090257600877E-4 2197.0306117467767 1.0819086937271662 5.148809791062363E-8 26.30323868279751 3421.5421350212423
26.3128228586238 0.20231499833245223 14.570180201748766 35.34385860829089  -2199.0647849598686 -2199.0647849598686 -2199.0647849598686 0.0 0.0 0.0 3422.8909015040767 6.543542892488375E-4 301.14118880770997 3.7689787528952343E-4 2199.0647849598686 1.0817703767784241 5.1454240392025684E-8 26.3128228586238 3422.8909015040767
26.32240703445016 0.20224133400100297 14.576500062935228 35.37126137773362  -2201.0989625963803 -2201.0989625963803 -2201.0989625963803 0.0 0.0 0.0 3424.2395357834075 6.543583479937993E-4 301.1806176566754 3.768848480030379E-4 2201.0989625963803 1.0816321782284652 5.142042437201596E-8 26.32240703445016 3424.2395357834075
26.3319912102766 0.20216772329344346 14.582818036768542 35.39866406223582  -2203.133144656057 -2203.133144656057 -2203.133144656057 0.0 0.0 0.0 3425.5880379152263 6.543622410927398E-4 301.22000672055253 3.768718207165523E-4 2203.133144656057 1.0814940979498393 5.1386649775780654E-8 26.3319912102766 3425.5880379152263
26.341575386103116 0.20209416615124182 14.58913412417855 35.42606666182373  -2205.16733113864 -2205.16733113864 -2205.16733113864 0.0 0.0 0.0 3426.93640795552 6.543659687702136E-4 301.25935605941373 3.768587934300666E-4 2205.16733113864 1.0813561358152817 5.1352916528684266E-8 26.341575386103116 3426.93640795552
26.35115956192971 0.2020206625159513 14.595448326094798 35.45346917652361  -2207.2015220438693 -2207.2015220438693 -2207.2015220438693 0.0 0.0 0.0 3428.2846459602697 6.543695312503748E-4 301.29866573322033 3.768457661435808E-4 2207.2015220438693 1.0812182916977133 5.131922455626907E-8 26.35115956192971 3428.2846459602697
26.360743737756376 0.2019472123292102 14.601760643446534 35.48087160636172  -2209.2357173714913 -2209.2357173714913 -2209.2357173714913 0.0 0.0 0.0 3429.632751985455 6.543729287569781E-4 301.33793580182305 3.7683273885709493E-4 2209.2357173714913 1.0810805654702398 5.128557378425452E-8 26.360743737756376 3429.632751985455
26.37032791358312 0.20187381553274156 14.608071077162705 35.50827395136431  -2211.269917121249 -2211.269917121249 -2211.269917121249 0.0 0.0 0.0 3430.9807260870502 6.543761615133646E-4 301.37716632496205 3.768197115706089E-4 2211.269917121249 1.0809429570061524 5.125196413853678E-8 26.37032791358312 3430.9807260870502
26.37991208940994 0.20180047206835325 14.614379628171953 35.53567621155762  -2213.304121292886 -2213.304121292886 -2213.304121292886 0.0 0.0 0.0 3432.3285683210265 6.54379229742487E-4 301.41635736226726 3.768066842841228E-4 2213.304121292886 1.080805466178926 5.121839554518822E-8 26.37991208940994 3432.3285683210265
26.389496265236847 0.20172718187793745 14.620686297402628 35.56307838696792  -2215.3383298861486 -2215.3383298861486 -2215.3383298861486 0.0 0.0 0.0 3433.6762787433518 6.543821336668836E-4 301.4555089732586 3.7679365699763663E-4 2215.3383298861486 1.0806680928622188 5.118486793045677E-8 26.389496265236847 3433.6762787433518
26.399080441063823 0.20165394490347108 14.626991085782757 35.59048047762141  -2217.372542900781 -2217.372542900781 -2217.372542900781 0.0 0.0 0.0 3435.0238574099867 6.543848735087001E-4 301.49462121734587 3.767806297111503E-4 2217.372542900781 1.080530836929875 5.1151381220765696E-8 26.399080441063823 3435.0238574099867
26.408664616890878 0.20158076108701495 14.633293994240077 35.617882483544335  -2219.406760336528 -2219.406760336528 -2219.406760336528 0.0 0.0 0.0 3436.3713043768907 6.54387449489678E-4 301.53369415382986 3.7676760242466383E-4 2219.406760336528 1.0803936982559204 5.111793534271269E-8 26.408664616890878 3436.3713043768907
26.418248792718003 0.20150763037071415 14.639595023702011 35.645284404762926  -2221.440982193135 -2221.440982193135 -2221.440982193135 0.0 0.0 0.0 3437.718619700018 6.543898618311801E-4 301.5727278419017 3.7675457513817735E-4 2221.440982193135 1.080256676714564 5.108453022306964E-8 26.418248792718003 3437.718619700018
26.42783296854521 0.20143455269679758 14.645894175095686 35.6726862413034  -2223.4752084703505 -2223.4752084703505 -2223.4752084703505 0.0 0.0 0.0 3439.0658034353187 6.543921107541421E-4 301.61172234064367 3.767415478516907E-4 2223.4752084703505 1.080119772180198 5.105116578878196E-8 26.42783296854521 3439.0658034353187
26.437417144372493 0.201361528007578 14.65219144934791 35.70008799319199  -2225.5094391679195 -2225.5094391679195 -2225.5094391679195 0.0 0.0 0.0 3440.4128556387386 6.543941964791313E-4 301.65067770902874 3.76728520565204E-4 2225.5094391679195 1.0799829845273972 5.1017841966968266E-8 26.437417144372493 3440.4128556387386
26.44700132019985 0.20128855624545178 14.658486847385186 35.727489660454886  -2227.5436742855895 -2227.5436742855895 -2227.5436742855895 0.0 0.0 0.0 3441.759776366219 6.543961192262937E-4 301.68959400592223 3.767154932787171E-4 2227.5436742855895 1.0798463136309175 5.098455868491954E-8 26.44700132019985 3441.759776366219
26.456585496027284 0.20121563735289869 14.66478037013371 35.75489124311833  -2229.5779138231096 -2229.5779138231096 -2229.5779138231096 0.0 0.0 0.0 3443.106565673697 6.543978792154022E-4 301.72847129008005 3.767024659922302E-4 2229.5779138231096 1.0797097593656975 5.095131587009902E-8 26.456585496027284 3443.106565673697
26.466169671854793 0.20114277127248187 14.671072018519366 35.78229274120848  -2231.6121577802264 -2231.6121577802264 -2231.6121577802264 0.0 0.0 0.0 3444.453223617105 6.543994766658187E-4 301.7673096201508 3.7668943870574316E-4 2231.6121577802264 1.0795733216068566 5.091811345014138E-8 26.466169671854793 3444.453223617105
26.475753847682377 0.20106995794684762 14.677361793467723 35.80969415475159  -2233.6464061566894 -2233.6464061566894 -2233.6464061566894 0.0 0.0 0.0 3445.7997502523704 6.544009117965343E-4 301.8061090546747 3.76676411419256E-4 2233.6464061566894 1.0794370002296956 5.0884951352852376E-8 26.475753847682377 3445.7997502523704
26.485338023510042 0.20099719731872526 14.683649695904045 35.83709548377383  -2235.680658952248 -2235.680658952248 -2235.680658952248 0.0 0.0 0.0 3447.1461456354177 6.544021848261257E-4 301.844869652085 3.7666338413276873E-4 2235.680658952248 1.079300795109696 5.085182950620824E-8 26.485338023510042 3447.1461456354177
26.494922199337775 0.20092448933092705 14.68993572675327 35.864496728301376  -2237.714916166649 -2237.714916166649 -2237.714916166649 0.0 0.0 0.0 3448.4924098221636 6.544032959727909E-4 301.88359147070645 3.7665035684628133E-4 2237.714916166649 1.0791647061225198 5.0818747838355414E-8 26.494922199337775 3448.4924098221636
26.50450637516559 0.20085183392634776 14.696219886940037 35.891897888360454  -2239.7491777996456 -2239.7491777996456 -2239.7491777996456 0.0 0.0 0.0 3449.838542868524 6.544042454543359E-4 301.92227456875787 3.7663732955979393E-4 2239.7491777996456 1.079028733144009 5.0785706277609676E-8 26.50450637516559 3449.838542868524
26.514090550993476 0.200779231047965 14.702502177388658 35.919298963977205  -2241.783443850986 -2241.783443850986 -2241.783443850986 0.0 0.0 0.0 3451.1845448304066 6.544050334881712E-4 301.9609190043503 3.7662430227330637E-4 2241.783443850986 1.0788928760501848 5.075270475245597E-8 26.514090550993476 3451.1845448304066
26.52367472682144 0.2007066806388386 14.708782599023134 35.94669995517782  -2243.817714320421 -2243.817714320421 -2243.817714320421 0.0 0.0 0.0 3452.5304157637165 6.544056602913231E-4 301.99952483548833 3.766112749868187E-4 2243.817714320421 1.078757134717249 5.071974319154777E-8 26.52367472682144 3452.5304157637165
26.53325890264948 0.2006341826421107 14.715061152767149 35.97410086198848  -2245.851989207704 -2245.851989207704 -2245.851989207704 0.0 0.0 0.0 3453.8761557243524 6.544061260804403E-4 302.0380921200704 3.765982477003309E-4 2245.851989207704 1.078621509021582 5.0686821523706537E-8 26.53325890264948 3453.8761557243524
26.54284307847759 0.20056173700100563 14.721337839544063 36.00150168443535  -2247.886268512583 -2247.886268512583 -2247.886268512583 0.0 0.0 0.0 3455.2217647682087 6.544064310717675E-4 302.07662091588827 3.76585220413843E-4 2247.886268512583 1.0784859988397428 5.0653939677921385E-8 26.54284307847759 3455.2217647682087
26.552427254305776 0.20048934365882964 14.727612660276929 36.028902422544576  -2249.920552234812 -2249.920552234812 -2249.920552234812 0.0 0.0 0.0 3456.567242951175 6.544065754811703E-4 302.11511128062784 3.7657219312735513E-4 2249.920552234812 1.0783506040484683 5.062109758334843E-8 26.552427254305776 3456.567242951175
26.56201143013404 0.2004170025589708 14.733885615888468 36.05630307634234  -2251.954840374144 -2251.954840374144 -2251.954840374144 0.0 0.0 0.0 3457.912590329136 6.54406559524139E-4 302.1535632718696 3.76559165840867E-4 2251.954840374144 1.078215324524675 5.0588295169310346E-8 26.56201143013404 3457.912590329136
26.57159560596238 0.20034471364489884 14.740156707301091 36.08370364585478  -2253.9891329303323 -2253.9891329303323 -2253.9891329303323 0.0 0.0 0.0 3459.257806957971 6.544063834157605E-4 302.1919769470878 3.7654613855437886E-4 2253.9891329303323 1.0780801601454566 5.055553236529602E-8 26.57159560596238 3459.257806957971
26.581179781790798 0.20027247686016506 14.74642593543688 36.11110413110807  -2256.0234299031295 -2256.0234299031295 -2256.0234299031295 0.0 0.0 0.0 3460.602892893554 6.544060473707557E-4 302.2303523636523 3.765331112678906E-4 2256.0234299031295 1.077945110788084 5.052280910095977E-8 26.581179781790798 3460.602892893554
26.590763957619284 0.20020029214840224 14.75269330121759 36.13850453212831  -2258.0577312922874 -2258.0577312922874 -2258.0577312922874 0.0 0.0 0.0 3461.9478481917527 6.544055516034504E-4 302.2686895788269 3.765200839814022E-4 2258.0577312922874 1.0778101763300052 5.049012530612122E-8 26.590763957619284 3461.9478481917527
26.600348133447845 0.20012815945332418 14.758958805564664 36.16590484894166  -2260.0920370975628 -2260.0920370975628 -2260.0920370975628 0.0 0.0 0.0 3463.292672908432 6.544048963278016E-4 302.3069886497716 3.7650705669491373E-4 2260.0920370975628 1.077675356648846 5.0457480910764455E-8 26.600348133447845 3463.292672908432
26.609932309276484 0.20005607871872594 14.765222449399216 36.193305081574266  -2262.126347318709 -2262.126347318709 -2262.126347318709 0.0 0.0 0.0 3464.63736709945 6.544040817573751E-4 302.3452496335409 3.764940294084252E-4 2262.126347318709 1.0775406516224073 5.042487584503783E-8 26.609932309276484 3464.63736709945
26.619516485105198 0.19998404988848342 14.771914975708691 36.22361941282618  -2264.562210451668 -2264.562210451668 -2264.562210451668 0.0 0.0 0.0 3465.9819308206593 6.544236847585308E-4 391.30657555151197 3.764818082259088E-4 2264.562210451668 1.0774007782237063 3.8940719536455424E-8 26.619516485105198 3465.9819308206593
26.629100660933986 0.1999120729065534 14.779036203796634 36.25720349674688  -2267.4486324275586 -2267.4486324275586 -2267.4486324275586 0.0 0.0 0.0 3467.3263505418463 6.544662161164135E-4 391.37826065717064 3.7647049152675225E-4 2267.4486324275586 1.0772550953363844 3.89131420837925E-8 26.629100660933986 3467.3263505418463
26.63868483676285 0.1998401477169733 14.786155520948236 36.29078749589758  -2270.3350584972554 -2270.3350584972554 -2270.3350584972554 0.0 0.0 0.0 3468.670625914144 6.545085884774719E-4 391.4498731300345 3.7645917482759554E-4 2270.3350584972554 1.0771095318273867 3.888560128152701E-8 26.63868483676285 3468.670625914144
26.648269012591783 0.19976827426386104 14.793272927818913 36.324371410304266  -2273.221488660452 -2273.221488660452 -2273.221488660452 0.0 0.0 0.0 3470.014756993547 6.545508020561781E-4 391.5214130762861 3.764478581284388E-4 2273.221488660452 1.07696408756922 3.8858097057835453E-8 26.648269012591783 3470.014756993547
26.65785318842079 0.19969645249141488 14.800388425064538 36.35795523999291  -2276.107922916844 -2276.107922916844 -2276.107922916844 0.0 0.0 0.0 3471.3587438360505 6.545928570665933E-4 391.5928806019162 3.7643654142928195E-4 2276.107922916844 1.076818762434574 3.8830629341080656E-8 26.65785318842079 3471.3587438360505
26.66743736424988 0.1996246823439132 14.807502013341438 36.39153898498951  -2278.9943612661295 -2278.9943612661295 -2278.9943612661295 0.0 0.0 0.0 3472.7025864976467 6.546347537224136E-4 391.66427581272364 3.7642522473012503E-4 2278.9943612661295 1.0766735562963223 3.8803198059811257E-8 26.66743736424988 3472.7025864976467
26.677021540079036 0.1995529637657148 14.814613693306372 36.42512264531999  -2281.8808037079984 -2281.8808037079984 -2281.8808037079984 0.0 0.0 0.0 3474.046285034324 6.546764922369526E-4 391.7355988143164 3.76413908030968E-4 2281.8808037079984 1.0765284690275216 3.877580314276111E-8 26.677021540079036 3474.046285034324
26.68660571590827 0.19948129670125797 14.821723465616568 36.45870622101036  -2284.7672502421524 -2284.7672502421524 -2284.7672502421524 0.0 0.0 0.0 3475.3898395020706 6.547180728231357E-4 391.806849712111 3.7640259133181085E-4 2284.7672502421524 1.0763835005014104 3.8748444518848655E-8 26.68660571590827 3475.3898395020706
26.696189891737575 0.19940968109506116 14.828831330929672 36.492289712086546  -2287.6537008682844 -2287.6537008682844 -2287.6537008682844 0.0 0.0 0.0 3476.7332499568706 6.54759495693506E-4 391.8780286113337 3.763912746326537E-4 2287.6537008682844 1.0762386505914094 3.872112211717634E-8 26.696189891737575 3476.7332499568706
26.705774067566956 0.19933811689172218 14.83593728990379 36.525873118574545  -2290.5401555860944 -2290.5401555860944 -2290.5401555860944 0.0 0.0 0.0 3478.076516454708 6.548007610602423E-4 391.94913561702145 3.763799579334964E-4 2290.5401555860944 1.0760939191711223 3.869383586702994E-8 26.705774067566956 3478.076516454708
26.715358243396413 0.19926660403591853 14.84304134319745 36.55945644050029  -2293.42661439528 -2293.42661439528 -2293.42661439528 0.0 0.0 0.0 3479.4196390515617 6.548418691351219E-4 392.02017083402075 3.7636864123433904E-4 2293.42661439528 1.0759493061143326 3.866658569787811E-8 26.715358243396413 3479.4196390515617
26.72494241922594 0.19919514247240702 14.850143491469618 36.593039677889735  -2296.313077295536 -2296.313077295536 -2296.313077295536 0.0 0.0 0.0 3480.7626178034097 6.548828201295647E-4 392.0911343669886 3.7635732453518157E-4 2296.313077295536 1.0758048112950065 3.8639371539371776E-8 26.72494241922594 3480.7626178034097
26.73452659505554 0.19912373214602364 14.85724373537969 36.62662283076884  -2299.1995442865646 -2299.1995442865646 -2299.1995442865646 0.0 0.0 0.0 3482.1054527662277 6.549236142546042E-4 392.1620263203945 3.7634600783602404E-4 2299.1995442865646 1.0756604345872902 3.8612193321343376E-8 26.73452659505554 3482.1054527662277
26.744110770885218 0.19905237300168346 14.864342075587489 36.66020589916354  -2302.0860153680637 -2302.0860153680637 -2302.0860153680637 0.0 0.0 0.0 3483.448143995988 6.549642517208956E-4 392.23284679851844 3.763346911368663E-4 2302.0860153680637 1.075516175865511 3.858505097380646E-8 26.744110770885218 3483.448143995988
26.753694946714965 0.1989810649843806 14.87143851275326 36.693788883099785  -2304.9724905397306 -2304.9724905397306 -2304.9724905397306 0.0 0.0 0.0 3484.7906915486606 6.550047327387268E-4 392.3035959054528 3.763233744377086E-4 2304.9724905397306 1.0753720350041758 3.85579444269551E-8 26.753694946714965 3484.7906915486606
26.763279122544795 0.1989098080391877 14.87853304753768 36.72737178260353  -2307.85896980127 -2307.85896980127 -2307.85896980127 0.0 0.0 0.0 3486.1330954802133 6.55045057518002E-4 392.37427374510247 3.763120577385508E-4 2307.85896980127 1.0752280118779718 3.853087361116312E-8 26.763279122544795 3486.1330954802133
26.772863298374688 0.19883860211125642 14.885625680601821 36.76095459770067  -2310.7454531523767 -2310.7454531523767 -2310.7454531523767 0.0 0.0 0.0 3487.4753558466086 6.550852262682623E-4 392.4448804211848 3.76300741039393E-4 2310.7454531523767 1.0750841063617664 3.850383845698386E-8 26.772863298374688 3487.4753558466086
26.78244747420466 0.19876744714581665 14.892716412607198 36.794537328417164  -2313.6319405927547 -2313.6319405927547 -2313.6319405927547 0.0 0.0 0.0 3488.8174727038095 6.551252391986625E-4 392.51541603723075 3.7628942434023496E-4 2313.6319405927547 1.0749403183306052 3.847683889514918E-8 26.78244747420466 3488.8174727038095
26.7920316500347 0.19869634308817674 14.89980524421572 36.828119974778915  -2316.5184321221036 -2316.5184321221036 -2316.5184321221036 0.0 0.0 0.0 3490.1594461077734 6.551650965179959E-4 392.5858806965849 3.762781076410769E-4 2316.5184321221036 1.0747966476597135 3.844987485656924E-8 26.7920316500347 3490.1594461077734
26.801615825864815 0.1986252898837233 14.90689217608971 36.86170253681187  -2319.4049277401255 -2319.4049277401255 -2319.4049277401255 0.0 0.0 0.0 3491.5012761144567 6.552047984346819E-4 392.65627450240555 3.762667909419187E-4 2319.4049277401255 1.074653094224495 3.842294627233174E-8 26.801615825864815 3491.5012761144567
26.811200001695006 0.19855428747792095 14.913977208891907 36.89528501454196  -2322.291427446524 -2322.291427446524 -2322.291427446524 0.0 0.0 0.0 3492.8429627798114 6.552443451567692E-4 392.7265975576658 3.762554742427605E-4 2322.291427446524 1.0745096579005313 3.839605307370142E-8 26.811200001695006 3492.8429627798114
26.82078417752527 0.19848333581631236 14.92106034328544 36.928867407995085  -2325.1779312409994 -2325.1779312409994 -2325.1779312409994 0.0 0.0 0.0 3494.184506159787 6.552837368919386E-4 392.79684996515334 3.762441575436022E-4 2325.1779312409994 1.0743663385635824 3.8369195192119444E-8 26.82078417752527 3494.184506159787
26.830368353355606 0.19841243484451793 14.928141579933847 36.96244971719717  -2328.064439123256 -2328.064439123256 -2328.064439123256 0.0 0.0 0.0 3495.5259063103294 6.553229738474979E-4 392.867031827471 3.7623284084444377E-4 2328.064439123256 1.0742231360895869 3.834237255920294E-8 26.830368353355606 3495.5259063103294
26.839952529186014 0.1983415845082358 14.935220919501063 36.99603194217409  -2330.950951092996 -2330.950951092996 -2330.950951092996 0.0 0.0 0.0 3496.867163287382 6.553620562303845E-4 392.93714324703785 3.762215241452852E-4 2330.950951092996 1.0740800503546588 3.8315585106744244E-8 26.839952529186014 3496.867163287382
26.84953670501649 0.1982707847532416 14.942298362651414 37.02961408295177  -2333.8374671499228 -2333.8374671499228 -2333.8374671499228 0.0 0.0 0.0 3498.2082771468836 6.55400984247177E-4 393.00718432608795 3.762102074461267E-4 2333.8374671499228 1.0739370812350904 3.828883276671063E-8 26.84953670501649 3498.2082771468836
26.859120880847044 0.19820003552538837 14.949373910049632 37.063196139556126  -2336.723987293742 -2336.723987293742 -2336.723987293742 0.0 0.0 0.0 3499.549247944772 6.554397581040886E-4 393.0771551666726 3.76198890746968E-4 2336.723987293742 1.0737942286073505 3.8262115471243414E-8 26.859120880847044 3499.549247944772
