#model: tadap
# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
107.83781962010711 0.19890980803918717 22.259981390222652 -248037.40010656498  -18791.528158898614 -18791.528158898614 -18791.528158898614 0.0 0.0 0.0 4911.477705808448 2.7925005886338084E-4 740.8944910582774 1.2023050246800628E-4 18791.528158898614 1.7869713071955113 2.689086531555769E-9 107.83781962010711 4911.477705808448
107.87643733281784 0.1988386021112559 22.26972701586616 -248037.3351570916  -18811.767942029095 -18811.767942029095 -18811.767942029095 0.0 0.0 0.0 4914.618133168461 2.792785620792694E-4 740.8525145113866 1.2032042695953262E-4 18811.767942029095 1.7835372510854413 2.6851168772202427E-9 107.87643733281784 4914.618133168461
107.91505504552887 0.19876744714581612 22.279468879689396 -248037.27020767424  -18832.00748693649 -18832.00748693649 -18832.00748693649 0.0 0.0 0.0 4917.75340483247 2.7930696140592216E-4 740.8112356775122 1.2041035145105961E-4 18832.00748693649 1.7801098249978864 2.681149458631079E-9 107.91505504552887 4917.75340483247
107.95367275824019 0.19869634308817627 22.28920698895846 -248037.20525831377  -18852.24679401456 -18852.24679401456 -18852.24679401456 0.0 0.0 0.0 4920.883525162219 2.7933525709058376E-4 740.770653338593 1.205002759425873E-4 18852.24679401456 1.7766890124802732 2.6771842837570884E-9 107.95367275824019 4920.883525162219
107.9922904709518 0.19862528988372283 22.29894135092403 -248037.14030901098  -18872.485863657 -18872.485863657 -18872.485863657 0.0 0.0 0.0 4924.008498529819 2.793634493726202E-4 740.7307662770271 1.2059020043411567E-4 18872.485863657 1.7732747971314045 2.6732213605433736E-9 107.9922904709518 4924.008498529819
108.03090818366373 0.19855428747792048 22.30867197282139 -248037.07535976678  -18892.724696257403 -18892.724696257403 -18892.724696257403 0.0 0.0 0.0 4927.128329317658 2.793915384894584E-4 740.6915732756798 1.2068012492564476E-4 18892.724696257403 1.7698671626012608 2.6692606969112358E-9 108.03090818366373 4927.128329317658
108.06952589637594 0.1984833358163119 22.318398861870424 -248037.01041058204  -18912.963292209253 -18912.963292209253 -18912.963292209253 0.0 0.0 0.0 4930.243021918316 2.7941952467660066E-4 740.6530731178921 1.2077004941717455E-4 18912.963292209253 1.7664660925908118 2.6653023007580897E-9 108.06952589637594 4930.243021918316
108.10814360908844 0.19841243484451748 22.32812202527567 -248036.94546145757  -18933.201651905943 -18933.201651905943 -18933.201651905943 0.0 0.0 0.0 4933.3525807344795 2.794474081735377E-4 740.6152645874887 1.20859973908705E-4 18933.201651905943 1.7630715708518159 2.661346179957355E-9 108.10814360908844 4933.3525807344795
108.14676132180125 0.19834158450823533 22.3378414702263 -248036.88051239424  -18953.43977574077 -18953.43977574077 -18953.43977574077 0.0 0.0 0.0 4936.457010178859 2.794751892178486E-4 740.5781464687864 1.2094989840023615E-4 18953.43977574077 1.75968358118663 2.657392342358376E-9 108.14676132180125 4936.457010178859
108.18537903451433 0.19827078475324117 22.347557203896166 -248036.8155633929  -18973.677664106897 -18973.677664106897 -18973.677664106897 0.0 0.0 0.0 4939.5563146741015 2.7950286803343034E-4 740.5417175466018 1.2103982289176793E-4 18973.677664106897 1.7563021074480212 2.6534407957863326E-9 108.18537903451433 4939.5563146741015
108.22399674722772 0.19820003552538792 22.357269233443812 -248036.75061445442  -18993.915317397423 -18993.915317397423 -18993.915317397423 0.0 0.0 0.0 4942.650498652714 2.7953044486587846E-4 740.5059766062599 1.2112974738330043E-4 18993.915317397423 1.7529271335389638 2.649491548042137E-9 108.22399674722772 4942.650498652714
108.26261445994137 0.19812933677060596 22.366977566012476 -248036.68566557963  -19014.15273600529 -19014.15273600529 -19014.15273600529 0.0 0.0 0.0 4945.739566556967 2.7955791994123505E-4 740.4709224336023 1.2121967187483357E-4 19014.15273600529 1.7495586434124668 2.6455446069023633E-9 108.26261445994137 4945.739566556967
108.30123217265533 0.19805868843490268 22.376682208730138 -248036.62071676936  -19034.389920323363 -19034.389920323363 -19034.389920323363 0.0 0.0 0.0 4948.823522838823 2.795852934836996E-4 740.4365538149935 1.213095963663674E-4 19034.389920323363 1.7461966210713677 2.6415999801191475E-9 108.30123217265533 4948.823522838823
108.33984988536959 0.19798809046436242 22.38638316870951 -248036.55576802444  -19054.62687074437 -19054.62687074437 -19054.62687074437 0.0 0.0 0.0 4951.90237195985 2.7961256574502943E-4 740.4028695373316 1.2139952085790193E-4 19054.62687074437 1.7428410505681522 2.637657675420104E-9 108.33984988536959 4951.90237195985
108.37846759808413 0.1979175428051465 22.396080453048068 -248036.4908193457  -19074.863587660922 -19074.863587660922 -19074.863587660922 0.0 0.0 0.0 4954.976118391136 2.796397369574726E-4 740.3698683880535 1.214894453494371E-4 19074.863587660922 1.739491916004769 2.6337177005082474E-9 108.37846759808413 4954.976118391136
108.41708531079897 0.19784704540349282 22.40577406882807 -248036.42587073403  -19095.100071465517 -19095.100071465517 -19095.100071465517 0.0 0.0 0.0 4958.044766613211 2.796668073220959E-4 740.3375491551443 1.2157936984097299E-4 19095.100071465517 1.7361492015324353 2.629780063061899E-9 108.41708531079897 4958.044766613211
108.4557030235141 0.19777659820571594 22.41546402311657 -248036.3609221902  -19115.33632255051 -19115.33632255051 -19115.33632255051 0.0 0.0 0.0 4961.108321115963 2.7969377708515205E-4 740.3059106271442 1.2166929433250957E-4 19115.33632255051 1.7328128913514556 2.625844770734609E-9 108.4557030235141 4961.108321115963
108.49432073622951 0.1977062011582068 22.425150322965436 -248036.295973715  -19135.57234130813 -19135.57234130813 -19135.57234130813 0.0 0.0 0.0 4964.166786398556 2.797206464910455E-4 740.2749515931569 1.2175921882404677E-4 19135.57234130813 1.7294829697110388 2.621911831155076E-9 108.49432073622951 4964.166786398556
108.5329384489452 0.19763585420743268 22.434832975411375 -248036.23102530936  -19155.808128130484 -19155.808128130484 -19155.808128130484 0.0 0.0 0.0 4967.220166969352 2.7974741572375393E-4 740.2446708428569 1.2184914331558465E-4 19155.808128130484 1.7261594209091053 2.617981251927058E-9 108.5329384489452 4967.220166969352
108.5715561616612 0.19756555729993694 22.44451198747596 -248036.166076974  -19176.043683409564 -19176.043683409564 -19176.043683409564 0.0 0.0 0.0 4970.268467345832 2.797740850534111E-4 740.2150671664966 1.2193906780712324E-4 19176.043683409564 1.7228422292921095 2.614053040629299E-9 108.5715561616612 4970.268467345832
108.61017387437748 0.1974953103823391 22.45418736616561 -248036.10112870982  -19196.279007537178 -19196.279007537178 -19196.279007537178 0.0 0.0 0.0 4973.311692054505 2.798006546780463E-4 740.186139354915 1.2202899229866246E-4 19196.279007537178 1.7195313792548608 2.610127204815457E-9 108.61017387437748 4973.311692054505
108.64879158709408 0.19742511340133442 22.463859118471667 -248036.0361805176  -19216.514100905057 -19216.514100905057 -19216.514100905057 0.0 0.0 0.0 4976.349845630847 2.798271248290835E-4 740.1578861995438 1.2211891679020246E-4 19216.514100905057 1.716226855240329 2.6062037520140073E-9 108.64879158709408 4976.349845630847
108.68740929981094 0.19735496630369412 22.47352725137035 -248035.97123239818  -19236.74896390471 -19236.74896390471 -19236.74896390471 0.0 0.0 0.0 4979.382932619196 2.798534957244892E-4 740.1303064924161 1.2220884128174306E-4 19236.74896390471 1.7129286417394811 2.602282689728188E-9 108.68740929981094 4979.382932619196
108.72602701252809 0.19728486903626485 22.48319177182283 -248035.90628435227  -19256.983596927574 -19256.983596927574 -19256.983596927574 0.0 0.0 0.0 4982.410957572699 2.7987976761554954E-4 740.1033990261732 1.2229876577328432E-4 19256.983596927574 1.7096367232910836 2.598364025435905E-9 108.72602701252809 4982.410957572699
108.76464472524552 0.19721482154596887 22.49285268677522 -248035.8413363808  -19277.218000364897 -19277.218000364897 -19277.218000364897 0.0 0.0 0.0 4985.433925053213 2.79905940687536E-4 740.0771625940716 1.2238869026482622E-4 19277.218000364897 1.706351084481534 2.5944477665896713E-9 108.76464472524552 4985.433925053213
108.80326243796324 0.19714482377980372 22.502510003158598 -248035.77638848452  -19297.45217460781 -19297.45217460781 -19297.45217460781 0.0 0.0 0.0 4988.451839631242 2.7993201517076215E-4 740.0515959899913 1.2247861475636883E-4 19297.45217460781 1.7030717099446753 2.590533920616523E-9 108.80326243796324 4988.451839631242
108.84188015068128 0.19707487568484214 22.51216372788904 -248035.71144066422  -19317.686120047274 -19317.686120047274 -19317.686120047274 0.0 0.0 0.0 4991.464705885851 2.79957991305471E-4 740.0266980084415 1.2256853924791218E-4 19317.686120047274 1.699798584361621 2.5866224949179536E-9 108.84188015068128 4991.464705885851
108.88049786339957 0.19700497720823212 22.5218138678676 -248035.64649292073  -19337.919837074078 -19337.919837074078 -19337.919837074078 0.0 0.0 0.0 4994.472528404582 2.7998386928354037E-4 740.0024674445697 1.226584637394561E-4 19337.919837074078 1.6965316924605867 2.5827134968698443E-9 108.88049786339957 4994.472528404582
108.91911557611816 0.19693512829719648 22.53146042998038 -248035.58154525483  -19358.15332607888 -19358.15332607888 -19358.15332607888 0.0 0.0 0.0 4997.4753117833925 2.800096493476382E-4 739.9789030941668 1.2274838823100068E-4 19358.15332607888 1.693271019016695 2.5788069338223866E-9 108.91911557611816 4997.4753117833925
108.95773328883703 0.19686532889903283 22.54110342109852 -248035.51659766733  -19378.38658745217 -19378.38658745217 -19378.38658745217 0.0 0.0 0.0 5000.473060626565 2.800353316921342E-4 739.9560037536761 1.2283831272254597E-4 19378.38658745217 1.6900165488518146 2.5749028131000134E-9 108.95773328883703 5000.473060626565
108.99635100155619 0.19679557896111355 22.550742848078208 -248035.451650159  -19398.619621584272 -19398.619621584272 -19398.619621584272 0.0 0.0 0.0 5003.4657795466355 2.800609165446853E-4 739.9337682201991 1.2292823721409192E-4 19398.619621584272 1.6867682668343809 2.5710011420013362E-9 108.99635100155619 5003.4657795466355
109.03496871427565 0.19672587843088554 22.560378717760734 -248035.3867027306  -19418.852428865364 -19418.852428865364 -19418.852428865364 0.0 0.0 0.0 5006.4534731643225 2.800864041370773E-4 739.9121952915028 1.2301816170563856E-4 19418.852428865364 1.6835261578792218 2.567101927799074E-9 109.03496871427565 5006.4534731643225
109.07358642699539 0.19665622725587015 22.570011036972478 -248035.32175538302  -19439.085009685426 -19439.085009685426 -19439.085009685426 0.0 0.0 0.0 5009.436146108437 2.801117946587416E-4 739.8912837660267 1.2310808619718586E-4 19439.085009685426 1.680290206947386 2.563205177739986E-9 109.07358642699539 5009.436146108437
109.1122041397154 0.19658662538366303 22.57963981252493 -248035.2568081169  -19459.31736443427 -19459.31736443427 -19459.31736443427 0.0 0.0 0.0 5012.41380301582 2.8013708834978947E-4 739.8710324428898 1.231980106887338E-4 19459.31736443427 1.6770603990459698 2.5593108990448113E-9 109.1122041397154 5012.41380301582
109.15082185243571 0.19651707276193395 22.589265051214742 -248035.19186093315  -19479.54949350158 -19479.54949350158 -19479.54949350158 0.0 0.0 0.0 5015.386448531264 2.8016228539061336E-4 739.8514401218972 1.2328793518028242E-4 19479.54949350158 1.6738367192279409 2.555419098908193E-9 109.15082185243571 5015.386448531264
109.1894395651563 0.19644756933842675 22.598886759823703 -248035.12691383247  -19499.78139727682 -19499.78139727682 -19499.78139727682 0.0 0.0 0.0 5018.354087307435 2.801873860238601E-4 739.832505603547 1.233778596718317E-4 19499.78139727682 1.6706191525919771 2.5515297844986313E-9 109.1894395651563 5018.354087307435
109.2280572778772 0.1963781150609591 22.608504945118796 -248035.0619668156  -19520.013076149295 -19520.013076149295 -19520.013076149295 0.0 0.0 0.0 5021.3167240048015 2.8021239045572066E-4 739.8142276890374 1.2346778416338168E-4 19520.013076149295 1.6674076842822856 2.5476429629584024E-9 109.2280572778772 5021.3167240048015
109.26667499059836 0.19630870987742258 22.618119613852183 -248034.99701988348  -19540.24453050811 -19540.24453050811 -19540.24453050811 0.0 0.0 0.0 5024.274363291555 2.8023729889080086E-4 739.7966051802725 1.2355770865493228E-4 19540.24453050811 1.664202299488444 2.543758641403518E-9 109.26667499059836 5024.274363291555
109.3052927033198 0.19623935373578233 22.627730772761254 -248034.9320730367  -19560.475760742214 -19560.475760742214 -19560.475760742214 0.0 0.0 0.0 5027.227009843542 2.8026211153213263E-4 739.7796368798698 1.2364763314648352E-4 19560.475760742214 1.661002983445223 2.5398768269236457E-9 109.3052927033198 5027.227009843542
109.34391041604152 0.1961700465840769 22.637338428568643 -248034.86712627613  -19580.706767240372 -19580.706767240372 -19580.706767240372 0.0 0.0 0.0 5030.174668344191 2.802868286101146E-4 739.763321591167 1.2373755763803548E-4 19580.706767240372 1.6578097214324183 2.5359975265820557E-9 109.34391041604152 5030.174668344191
109.38252812876352 0.19610078837041844 22.646942587982224 -248034.8021796025  -19600.937550391136 -19600.937550391136 -19600.937550391136 0.0 0.0 0.0 5033.117343484431 2.803114503188322E-4 739.7476581182274 1.23827482129588E-4 19600.937550391136 1.654622498774694 2.53212074741557E-9 109.38252812876352 5033.117343484431
109.42114584148584 0.19603157904299212 22.656543257695162 -248034.73723301655  -19621.168110582916 -19621.168110582916 -19621.168110582916 0.0 0.0 0.0 5036.055039962632 2.80335976868182E-4 739.7326452658474 1.239174066211413E-4 19621.168110582916 1.6514413008414 2.5282464964344913E-9 109.42114584148584 5036.055039962632
109.45976355420842 0.1959624185500564 22.666140444385903 -248034.67228651908  -19641.398448203872 -19641.398448203872 -19641.398448203872 0.0 0.0 0.0 5038.987762484517 2.80360408478057E-4 739.7182818395625 1.240073311126952E-4 19641.398448203872 1.6482661130464233 2.524374780622563E-9 109.45976355420842 5038.987762484517
109.49838126693128 0.1958933068399427 22.67573415471821 -248034.60734011087  -19661.628563642 -19661.628563642 -19661.628563642 0.0 0.0 0.0 5041.915515763101 2.803847453263728E-4 739.704566645654 1.2409725560424978E-4 19661.628563642 1.6450969208480115 2.5205056069368986E-9 109.49838126693128 5041.915515763101
109.53699897965443 0.19582424386105515 22.685324395341194 -248034.54239379257  -19681.858457285118 -19681.858457285118 -19681.858457285118 0.0 0.0 0.0 5044.838304518619 2.804089876588075E-4 739.6914984911557 1.2418718009580502E-4 19681.858457285118 1.641933709748609 2.5166389823079304E-9 109.53699897965443 5044.838304518619
109.57561669237785 0.1957552295618709 22.694911172889302 -248034.47744756503  -19702.08812952081 -19702.08812952081 -19702.08812952081 0.0 0.0 0.0 5047.756133478447 2.804331356560017E-4 739.679076183859 1.2427710458736088E-4 19702.08812952081 1.6387764652947008 2.5127749136393647E-9 109.57561669237785 5047.756133478447
109.61423440510158 0.1956862638909394 22.704494493982377 -248034.41250142897  -19722.3175807365 -19722.3175807365 -19722.3175807365 0.0 0.0 0.0 5050.669007377039 2.804571895201883E-4 739.6672985323206 1.2436702907891748E-4 19722.3175807365 1.6356251730766393 2.5089134078081148E-9 109.61423440510158 5050.669007377039
109.65285211782556 0.19561734679688292 22.714074365225624 -248034.34755538515  -19742.546811319346 -19742.546811319346 -19742.546811319346 0.0 0.0 0.0 5053.5769309558455 2.8048114945786006E-4 739.6561643458678 1.2445695357047465E-4 19742.546811319346 1.6324798187284968 2.5050544716642684E-9 109.65285211782556 5053.5769309558455
109.69146983054982 0.19554847822839574 22.72365079320969 -248034.28260943427  -19762.775821656363 -19762.775821656363 -19762.775821656363 0.0 0.0 0.0 5056.479908963259 2.805050156797633E-4 739.6456724346051 1.2454687806203246E-4 19762.775821656363 1.629340387927886 2.5011981120310134E-9 109.69146983054982 5056.479908963259
109.73008754327437 0.19547965813424456 22.73322378451065 -248034.2176635771  -19783.004612134348 -19783.004612134348 -19783.004612134348 0.0 0.0 0.0 5059.37794615453 2.8052878838363566E-4 739.6358216094201 1.2463680255359096E-4 19783.004612134348 1.6262068663958125 2.4973443357046077E-9 109.73008754327437 5059.37794615453
109.76870525599918 0.19541088646326812 22.74279334569002 -248034.1527178144  -19803.23318313986 -19803.23318313986 -19803.23318313986 0.0 0.0 0.0 5062.271047291702 2.8055246776574795E-4 739.62661068199 1.2472672704515007E-4 19803.23318313986 1.6230792398965106 2.493493149454318E-9 109.76870525599918 5062.271047291702
109.8073229687243 0.19534216316437714 22.752359483294818 -248034.08777214683  -19823.461535059283 -19823.461535059283 -19823.461535059283 0.0 0.0 0.0 5065.159217143548 2.80576054049644E-4 739.6180384647873 1.248166515367099E-4 19823.461535059283 1.6199574942372805 2.4896445600223754E-9 109.8073229687243 5065.159217143548
109.84594068144969 0.1952734881865542 22.76192220385752 -248034.02282657524  -19843.68966827875 -19843.68966827875 -19843.68966827875 0.0 0.0 0.0 5068.042460485484 2.8059954739993097E-4 739.6101037710861 1.2490657602827034E-4 19843.68966827875 1.6168416152683407 2.4857985741239378E-9 109.84594068144969 5068.042460485484
109.88455839417536 0.1952048614788536 22.771481513896138 -248033.95788110027  -19863.9175831842 -19863.9175831842 -19863.9175831842 0.0 0.0 0.0 5070.920782099522 2.806229480429792E-4 739.6028054149674 1.2499650051983144E-4 19863.9175831842 1.6137315888826556 2.4819551984470256E-9 109.88455839417536 5070.920782099522
109.9231761069013 0.1951362829904012 22.781037419914213 -248033.8929357227  -19884.145280161352 -19884.145280161352 -19884.145280161352 0.0 0.0 0.0 5073.7941867741865 2.806462561635037E-4 739.5961422113262 1.250864250113932E-4 19884.145280161352 1.610627401015789 2.4781144396524913E-9 109.9231761069013 5073.7941867741865
109.96179381962752 0.19506775267039436 22.79058992840084 -248033.8279904432  -19904.37275959571 -19904.37275959571 -19904.37275959571 0.0 0.0 0.0 5076.662679304454 2.8066947196201726E-4 739.5901129758759 1.2517634950295556E-4 19904.37275959571 1.6075290376457418 2.4742763043739685E-9 109.96179381962752 5076.662679304454
110.00041153235405 0.1949992704681017 22.800139045830704 -248033.76304526257  -19924.600021872564 -19924.600021872564 -19924.600021872564 0.0 0.0 0.0 5079.526264491681 2.80692595637603E-4 739.5847165251556 1.2526627399451866E-4 19924.600021872564 1.604436484792796 2.4704407992178257E-9 110.00041153235405 5079.526264491681
110.03902924508083 0.1949308363328632 22.809684778664046 -248033.6981001815  -19944.827067376922 -19944.827067376922 -19944.827067376922 0.0 0.0 0.0 5082.384947143532 2.807156273764728E-4 739.5799516765352 1.2535619848608236E-4 19944.827067376922 1.6013497285193699 2.466607930763141E-9 110.03902924508083 5082.384947143532
110.07764695780789 0.19486245021408985 22.819227133346757 -248033.63315520066  -19965.05389649364 -19965.05389649364 -19965.05389649364 0.0 0.0 0.0 5085.238732073927 2.807385674035171E-4 739.5758172482205 1.2544612297764668E-4 19965.05389649364 1.598268754929847 2.462777705561635E-9 110.07764695780789 5085.238732073927
110.11626467053522 0.1947941120612636 22.828766116310348 -248033.5682103208  -19985.280509607295 -19985.280509607295 -19985.280509607295 0.0 0.0 0.0 5088.08762410296 2.807614158849644E-4 739.5723120592602 1.2553604746921168E-4 19985.280509607295 1.5951935501704335 2.458950130137649E-9 110.11626467053522 5088.08762410296
110.15488238326283 0.19472582182393722 22.838301733971996 -248033.50326554268  -20005.506907102274 -20005.506907102274 -20005.506907102274 0.0 0.0 0.0 5090.931628056839 2.8078417302573633E-4 739.5694349295511 1.256259719607773E-4 20005.506907102274 1.592124100429001 2.455125210988094E-9 110.15488238326283 5090.931628056839
110.19350009599074 0.1946575794517342 22.847833992734547 -248033.4383208669  -20025.733089362704 -20025.733089362704 -20025.733089362704 0.0 0.0 0.0 5093.770748767821 2.808068390293507E-4 739.567184679843 1.2571589645234363E-4 20025.733089362704 1.5890603919349349 2.451302954582422E-9 110.19350009599074 5093.770748767821
110.23211780871893 0.1945893848943487 22.857362898986537 -248033.3733762943  -20045.95905677248 -20045.95905677248 -20045.95905677248 0.0 0.0 0.0 5096.6049910741385 2.8082941406366965E-4 739.5655601317452 1.2580582094391058E-4 20045.95905677248 1.586002410958985 2.4474833673625824E-9 110.23211780871893 5096.6049910741385
110.27073552144736 0.19452123810154537 22.866888459102224 -248033.30843182548  -20066.184809715258 -20066.184809715258 -20066.184809715258 0.0 0.0 0.0 5099.434359819942 2.808518983351986E-4 739.5645601077317 1.2589574543547813E-4 20066.184809715258 1.582950143813112 2.443666455742988E-9 110.27073552144736 5099.434359819942
110.30935323417609 0.19445313902315903 22.87641067944161 -248033.24348746124  -20086.410348574464 -20086.410348574464 -20086.410348574464 0.0 0.0 0.0 5102.258859855235 2.8087429203764837E-4 739.5641834311467 1.2598566992704635E-4 20086.410348574464 1.5799035768503322 2.4398522261104684E-9 110.30935323417609 5102.258859855235
110.34797094690508 0.19438508760909487 22.885929566350445 -248033.17854320217  -20106.635673733283 -20106.635673733283 -20106.635673733283 0.0 0.0 0.0 5105.0784960358005 2.8089659536908025E-4 739.5644289262096 1.260755944186152E-4 20106.635673733283 1.5768626964645776 2.4360406848242517E-9 110.34797094690508 5105.0784960358005
110.38658865963436 0.19431708380932813 22.895445126160265 -248033.11359904907  -20126.86078557466 -20126.86078557466 -20126.86078557466 0.0 0.0 0.0 5107.893273223145 2.809188084977126E-4 739.5652954180217 1.261655189101847E-4 20126.86078557466 1.5738274890905373 2.4322318382159144E-9 110.38658865963436 5107.893273223145
110.42520637236392 0.19424912757390403 22.9049573651884 -248033.0486550026  -20147.085684481288 -20147.085684481288 -20147.085684481288 0.0 0.0 0.0 5110.703196284431 2.8094093161895606E-4 739.5667817325698 1.2625544340175488E-4 20147.085684481288 1.570797941203515 2.428425692589359E-9 110.42520637236392 5110.703196284431
110.46382408509373 0.1941812188529377 22.914466289737998 -248032.98371106345  -20167.310370835607 -20167.310370835607 -20167.310370835607 0.0 0.0 0.0 5113.508270092409 2.8096296493827056E-4 739.568886696733 1.2634536789332562E-4 20167.310370835607 1.5677740393192803 2.4246222542207773E-9 110.46382408509373 5113.508270092409
110.50244179782382 0.194113357596614 22.923971906098046 -248032.91876723227  -20187.53484501982 -20187.53484501982 -20187.53484501982 0.0 0.0 0.0 5116.30849952536 2.8098490863132406E-4 739.5716091382874 1.2643529238489702E-4 20187.53484501982 1.5647557699939183 2.420821529358617E-9 110.50244179782382 5116.30849952536
110.54105951055419 0.19404554375518723 22.933474220543403 -248032.85382350982  -20207.759107415895 -20207.759107415895 -20207.759107415895 0.0 0.0 0.0 5119.103889467031 2.81006762883878E-4 739.5749478859115 1.2652521687646907E-4 20207.759107415895 1.5617431198236833 2.4170235242235486E-9 110.54105951055419 5119.103889467031
110.57967722328485 0.19397777727898138 22.942973239334798 -248032.78887989675  -20227.98315840552 -20227.98315840552 -20227.98315840552 0.0 0.0 0.0 5121.894444806568 2.810285278974477E-4 739.5789017691907 1.266151413680418E-4 20227.98315840552 1.558736075444856 2.413228245008446E-9 110.57967722328485 5121.894444806568
110.61829493601579 0.19391005811838974 22.952468968718865 -248032.72393639374  -20248.206998370144 -20248.206998370144 -20248.206998370144 0.0 0.0 0.0 5124.680170438456 2.8105020383247393E-4 739.5834696186238 1.2670506585961514E-4 20248.206998370144 1.555734623533596 2.409435697878343E-9 110.61829493601579 5124.680170438456
110.65691264874698 0.1938423862238749 22.96196141492815 -248032.6589930015  -20268.43062769094 -20268.43062769094 -20268.43062769094 0.0 0.0 0.0 5127.461071262454 2.8107179088790566E-4 739.5886502656272 1.2679499035118914E-4 20268.43062769094 1.5527387508057984 2.4056458889704207E-9 110.65691264874698 5127.461071262454
110.69553036147845 0.19377476154596848 22.971450584181163 -248032.59404972068  -20288.654046748845 -20288.654046748845 -20288.654046748845 0.0 0.0 0.0 5130.2371521835385 2.8109328925571687E-4 739.5944425425398 1.2688491484276373E-4 20288.654046748845 1.549748444016947 2.4018588243939647E-9 110.69553036147845 5130.2371521835385
110.7341480742102 0.19370718403527112 22.980936482682367 -248032.52910655193  -20308.877255924548 -20308.877255924548 -20308.877255924548 0.0 0.0 0.0 5133.008418111836 2.8111469912093205E-4 739.6008452826288 1.2697483933433898E-4 20308.877255924548 1.546763689961971 2.3980745102303464E-9 110.7341480742102 5133.008418111836
110.7727657869422 0.1936396536424525 22.990419116622203 -248032.464163496  -20329.10025559843 -20329.10025559843 -20329.10025559843 0.0 0.0 0.0 5135.774873962562 2.8113602064464997E-4 739.6078573200942 1.2706476382591485E-4 20329.10025559843 1.5437844754751064 2.394292952533E-9 110.7727657869422 5135.774873962562
110.8113834996745 0.1935721703182508 22.999898492177135 -248032.39922055355  -20349.32304615067 -20349.32304615067 -20349.32304615067 0.0 0.0 0.0 5138.536524655964 2.8115725403207953E-4 739.615477490074 1.271546883174914E-4 20349.32304615067 1.540810787429746 2.3905141573273866E-9 110.8113834996745 5138.536524655964
110.85000121240707 0.1935047340134731 23.009374615509635 -248032.3342777252  -20369.545627961124 -20369.545627961124 -20369.545627961124 0.0 0.0 0.0 5141.293375117251 2.8117839945317647E-4 739.6237046286491 1.2724461280906854E-4 20369.545627961124 1.5378426127383076 2.386738130610983E-9 110.85000121240707 5141.293375117251
110.8886189251399 0.19343734467899487 23.018847492768238 -248032.26933501163  -20389.768001409415 -20389.768001409415 -20389.768001409415 0.0 0.0 0.0 5144.045430276546 2.8119945709366315E-4 739.6325375728477 1.2733453730064633E-4 20389.768001409415 1.5348799383520841 2.3829648783532526E-9 110.8886189251399 5144.045430276546
110.927236637873 0.19337000226576004 23.028317130087537 -248032.2043924135  -20409.99016687489 -20409.99016687489 -20409.99016687489 0.0 0.0 0.0 5146.792695068813 2.8122042714368267E-4 739.6419751606511 1.2742446179222472E-4 20409.99016687489 1.5319227512611064 2.3791944064956174E-9 110.927236637873 5146.792695068813
110.96585435060636 0.19330270672478075 23.037783533588218 -248032.13944993154  -20430.212124736623 -20430.212124736623 -20430.212124736623 0.0 0.0 0.0 5149.535174433808 2.812413097582308E-4 739.6520162309978 1.2751438628380376E-4 20430.212124736623 1.5289710384940047 2.375426720951446E-9 110.96585435060636 5149.535174433808
111.00447206334002 0.19323545800713743 23.047246709377085 -248032.0745075663  -20450.433875373426 -20450.433875373426 -20450.433875373426 0.0 0.0 0.0 5152.27287331601 2.8126210514763453E-4 739.6626596237883 1.2760431077538348E-4 20450.433875373426 1.5260247871178658 2.3716618276060265E-9 111.00447206334002 5152.27287331601
111.04308977607394 0.19316825606397844 23.056706663547057 -248032.00956531853  -20470.655419163824 -20470.655419163824 -20470.655419163824 0.0 0.0 0.0 5155.0057966645645 2.812828134644969E-4 739.6739041798901 1.276942352669638E-4 20470.655419163824 1.5230839842380999 2.3678997323165502E-9 111.04308977607394 5155.0057966645645
111.08170748880812 0.19310110084652024 23.066163402177214 -248031.94462318884  -20490.87675648606 -20490.87675648606 -20490.87675648606 0.0 0.0 0.0 5157.733949433225 2.8130343489978144E-4 739.6857487411424 1.2778415975854473E-4 20490.87675648606 1.5201486169982976 2.36414044091209E-9 111.08170748880812 5157.733949433225
111.12032520154257 0.19303399230604693 23.075616931332814 -248031.87968117787  -20511.097887718126 -20511.097887718126 -20511.097887718126 0.0 0.0 0.0 5160.4573365802935 2.8132396964323836E-4 739.6981921503606 1.2787408425012626E-4 20511.097887718126 1.5172186725800934 2.3603839591935816E-9 111.12032520154257 5160.4573365802935
111.1589429142773 0.19296693039391033 23.085067257065305 -248031.81473928635  -20531.318813237725 -20531.318813237725 -20531.318813237725 0.0 0.0 0.0 5163.175963068565 2.8134441783831895E-4 739.7112332513409 1.2796400874170847E-4 20531.318813237725 1.5142941382030282 2.3566302929338055E-9 111.1589429142773 5163.175963068565
111.19756062701234 0.19289991506152987 23.094514385412356 -248031.7497975148  -20551.53953342228 -20551.53953342228 -20551.53953342228 0.0 0.0 0.0 5165.889833865264 2.813647796949795E-4 739.724870888865 1.2805393323329136E-4 20551.53953342228 1.511375001124414 2.3528794478773707E-9 111.19756062701234 5165.889833865264
