# Initial state: 6.099832745882858 g/cc, 293 K, -0.0022811952985604144 MJ/kg
#rho v/v0 up us e p T s csqv cv gamma alphavol uc phi
#g/cc - km/s km/s MJ/kg GPa K MJ/kg.K (km/s)^2 - 1/K km/s deg
9.799155156683144 0.6224855763940728 3.5404317551445774 9.378268838915405 6.265598430357383 202.53358484610683 5222.1825 0.001693637785998504 94.12768782835276 5.945765806599828E-4 1.106685164803989 7.133881029560458E-7 23.546827932658076 0.0
9.953870282646488 0.61281015049164 3.713857550458398 9.591825703008805 6.894664231322615 217.29245654157103 5802.425 0.0017460352103506654 102.001768299285 0.0012979079357791413 1.4104569186986038 1.8030344960731518E-6 22.946980403985567 0.0
10.161699455378585 0.6002768309245968 3.959499803496742 9.90560495318656 7.822416421919857 239.2431106572347 6382.6675 0.0018207354191958959 88.17330975117501 0.0013762191367249522 1.419871648914021 2.1808871368142723E-6 27.007946779892883 0.0
10.3683 0.5883156106481158 4.22605726624439 10.265284221482098 8.927505649712314 264.62108726929057 6909.321841260227 0.0019107386048153327 102.00686876222765 0.001768656966699268 1.4566255063444553 2.435872476678186E-6 25.532512187280705 0.0
10.387962415462944 0.5872020423180377 4.253077451946 10.303048677442241 9.040392598267234 267.29272277113637 6962.91 0.001919138201171401 90.5429805716054 6.343063081025188E-4 1.067493426055606 7.199114535488371E-7 28.290148266833228 0.0
10.609669509594234 0.5749314566647746 4.529083482272772 10.654948603667815 10.252625148830893 294.3606556079814 8123.395 0.0020037848532229803 113.331711802733 6.175166011296463E-4 1.0113881998281686 5.194134787820442E-7 25.095796222044214 0.0
10.810898625293376 0.5642299458447957 4.776195313280937 10.960356884871766 11.401155061150046 319.31905736854407 9283.88 0.002074436639002001 115.02409760072095 6.302879816050928E-4 0.9888638650660316 5.012159738072613E-7 25.88748583978693 0.0
10.9782 0.5556314100565537 4.981729897982135 11.210805648113311 12.406542571885632 340.67091491494887 10309.590715999562 0.002131074637525032 128.35512040004832 6.300974161665163E-4 0.9858348746215446 4.408263431145695E-7 24.90269372056966 0.0
10.99774642474611 0.5546438797822779 5.00794338288241 11.244806471805456 12.537217818477583 343.5021430402539 10444.365 0.0021377620721859275 128.07483691988003 6.429902696361492E-4 0.9684521378846714 4.420944364325594E-7 25.049967129279377 0.0
11.164506522447365 0.5463593696343434 5.230415930845091 11.529866552361323 13.67340327615432 367.8566008098595 11604.85 0.0021963107407014606 129.66692363749783 6.555582015575571E-4 0.9493472541143311 4.2990016783053166E-7 25.8058650984967 0.0
11.324472189125029 0.5386416818384322 5.443339732102539 11.798507836150645 14.807919454045189 391.7514072343069 12765.335 0.0022499388840406466 131.22321015220453 6.68061445722278E-4 0.932415090173686 4.191766429079676E-7 26.500469209410426 0.0
11.47789548942548 0.5314417396031006 5.647523626264027 12.05298060796155 15.941281202017622 415.2126221650441 13925.82 0.0022995469564789173 132.5876920108434 6.836868682118271E-4 0.9129667035239437 4.1015376298090083E-7 27.16388020762608 0.0
11.5881 0.5263876516325245 5.793940891409148 12.233508926405007 16.78260219583964 432.35763472695186 14780.487641408878 0.002335308726316337 145.70351749804846 6.834308069470958E-4 0.9119835488845609 3.6914695048338645E-7 26.22315033190251 0.0
11.69107575248798 0.5217511951015074 5.941836996198508 12.424154405277921 17.64753775054106 450.30378598682563 15666.5475 0.0023684962831040587 146.45812806397325 7.021745222654102E-4 0.891294046966802 3.655090375824891E-7 26.755475520789876 0.0
11.889452019718249 0.5130457430474084 6.225362483096022 12.78428598623403 19.368426913404644 485.4663576147778 17407.275 0.0024319707668533945 148.6367540919736 7.204743763058058E-4 0.8715971228312374 3.5534178234768025E-7 27.670663797901014 0.0
12.079878915171783 0.5049581033649057 6.497336683521978 13.124821813437944 21.100066153057735 520.1717944861922 19148.0025 0.0024904871337186676 150.76555975326295 7.386305811463753E-4 0.8537705669912271 3.4626112667017807E-7 28.517111125863654 0.0
12.198 0.5000682690508983 6.665927887258646 13.333676329373276 22.215024405380717 542.161317313472 20257.154106850267 0.0025263877922938566 173.58027266741001 7.38197736291293E-4 0.853431834447716 2.9754492865391154E-7 26.996246689192958 0.0
12.257201295550077 0.4976529795669894 6.761062192343453 13.458947534944242 22.848655486017154 555.0652478006066 20888.73 0.002545526824814899 173.78817399659715 7.59735095067867E-4 0.834811133461954 2.97741164418047E-7 27.3597403415257 0.0
12.473911317033071 0.4890072240255198 7.106481386512932 13.907205190837848 25.222414838929097 602.8544697951113 23209.7 0.0026148633667376943 176.52715298935254 7.864930045075026E-4 0.8124451856662217 2.901848697110853E-7 28.490073126975695 0.0
12.73646997925879 0.4789264808707886 7.5226222664924105 14.436777134757858 28.239867433617132 662.4567059836058 26110.9125 0.0026943348967755337 180.04468730562198 8.156681903194083E-4 0.7904372256780229 2.8115869825834087E-7 29.784158273830982 0.0
12.989417110870727 0.4696001902023734 7.922657364063852 14.937142166560603 31.310910763544506 721.865650369737 29012.125 0.002767422296120378 183.53312621952477 8.44421526792804E-4 0.7710646108076531 2.731152446032643E-7 30.975268269975754 0.0
13.232553488382102 0.4609717052145967 8.307820258270613 15.412586572246827 34.43378106102452 781.0531788767739 31913.3375 0.002835387453305964 187.0156971029766 8.727726034072533E-4 0.753923005668135 2.658926806078389E-7 32.07815644772296 0.0
13.465836013540128 0.4529858183145385 8.679245298734017 15.866581871774336 37.60728560276654 840.0078010508122 34814.55 0.0028991631260721434 190.01112326261153 9.153211438969711E-4 0.7306530805836509 2.6138000847718036E-7 33.152691456265494 0.0
13.72275 0.44450512804524295 9.08938608559949 16.3626822577397 41.30619773551263 907.2083183949015 38090.203906981216 0.0029704181003664654 225.7127229503497 9.135678617129909E-4 0.7328192830470952 2.1614266916266516E-7 31.718016434919814 0.0
13.893048358233399 0.4390564682853012 9.400179932134803 16.757800742260496 44.15094254516033 960.8844420505092 40616.975 0.0030182355652737503 227.62180156686114 9.696156792536302E-4 0.7047866058284061 2.1609557198306698E-7 32.709315463454594 0.0
14.284315998204047 0.42703008997069125 10.107095000044536 17.63983557099453 50.9895177291641 1087.523994770702 46419.4 0.003128169770886405 234.1725290193656 0.0010548974107121082 0.6738605597341701 2.125126903320584E-7 34.74112949592013 0.0
15.015012655341986 0.4062489247195327 11.440106894373223 19.26751356023956 65.36694020921253 1344.5399645137095 58024.25 0.003323856089717263 249.25564374466802 0.001175522799525829 0.65642402161479 2.0617918528020085E-7 38.21306672543535 0.0
15.2475 0.40005461524071867 11.872903985681695 19.789974699856238 70.48065329369865 1433.244066407652 61812.610104226784 0.0033937694898247715 286.8240818418051 0.0011704952728097881 0.6570053878546155 1.7584269899654695E-7 37.16240140063997 0.0
15.921763433694505 0.3831128864139546 13.30439891750266 21.566991147152432 88.3661295277784 1750.2608174868315 75431.525 0.0035859303519881866 302.7182861760609 0.001334113851822921 0.6312093723541025 1.7471754121791277E-7 41.071717054576936 0.0
16.728569168558742 0.3646356532002427 15.073244271670863 23.723780453833644 113.57796126245213 2181.265752917027 92838.8 0.003817769301864449 324.89176922662523 0.0014929509529811257 0.6132358100323957 1.684517559633471E-7 45.616104444065186 0.0
16.77225 0.36368601385519883 15.170467472644532 23.841166158482494 115.06927104029198 2206.1975864228143 93766.07220342723 0.003831776469115559 359.8449610252332 0.0014921713766227061 0.6133107718745984 1.51632587050048E-7 43.91320739047148 0.0
17.664712536581145 0.34531174697867056 17.372991393977617 26.536280915080987 150.7292774357324 2812.111932496004 116048.5 0.004098752803787975 390.17126947885777 0.0016778623971382745 0.5934928526830011 1.4448074528224401E-7 49.49869205403677 0.0
18.297 0.33337884603393225 19.01020845977551 28.517259535906 180.69174271633466 3306.835625370366 133016.52340217674 0.004299752788425471 451.2216193782659 0.0016651597564811263 0.5953166053137143 1.200698906279059E-7 51.62051788102254 0.0
18.671129580913554 0.32669864559873085 20.09298467359538 29.842483669831616 201.71970359980685 3657.6096703128387 145060.625 0.004413129629260441 467.81961540205936 0.0018403488924662772 0.5826689071417175 1.227645530651604E-7 54.33390649726915 0.0
19.5163141444192 0.3125504488575338 22.671515613055075 32.97916999927847 256.8369568840298 4560.770429453133 174072.75 0.0047000015819773965 513.1085152920872 0.002076076768683129 0.5638742104965222 1.1690110560745516E-7 60.51733898763357 0.0
19.82175 0.3077343194159374 23.635085525317862 34.14163981865605 279.3063641946595 4922.20265739698 184639.9520164291 0.004818321033647159 566.7146706283239 0.0020673481173819567 0.5656875340461711 1.0410792044436513E-7 61.113982296433115 0.0
20.883332744213526 0.29209096175384336 27.526194857352802 38.883801972000384 378.59480075661514 6528.792055587543 232097.0 0.0052133526388440645 647.4219817943615 0.0023478720879775484 0.5447816833281204 9.460403954542854E-8 70.23403074106662 0.0
21.3465 0.28575329660051335 29.316323180772258 41.04509414077798 429.7211330848627 7339.8754392551555 253730.926114341 0.005406914664043122 724.0398653502945 0.0023394868697139554 0.5461923085374306 8.267553911244155E-8 72.76006857975614 0.0
21.986791928671785 0.27743168560795795 32.10974396342466 44.43835042841772 515.2043182199948 8703.876177634822 290121.25 0.005666147418646302 792.3955464413104 0.0025567326726335564 0.5364474886688065 7.872427058461344E-8 79.06738054017877 0.0
22.855791506662076 0.26688346120522055 36.40013508807806 49.6512261855649 662.4660042389118 11024.2969977321 348145.5 0.00607753036696993 907.0101928232813 0.002871450873124508 0.5190272327597208 7.189241994882282E-8 88.66176172690935 0.0
22.87125 0.2667030768271458 36.476683307938046 49.74340155432466 665.2719435552618 11067.98988444858 349129.541673021 0.006085795200484844 941.4719734718136 0.002871162505331823 0.5190704345113031 6.92128558668994E-8 87.63415039288893 0.0
24.24817949789237 0.2515583797296226 44.54171455801085 59.51261040496383 991.8059711836592 16169.398347215867 464194.0 0.006806363916990535 1196.0309011257095 0.003192058653742073 0.5091721566575114 5.6042044557960905E-8 104.9399754814907 0.0
24.396 0.25003413452544915 45.50734532352535 60.67922210663545 1035.456970455547 16843.77517173605 478010.91676764615 0.006899226516989118 1278.3592663979016 0.003189038350344899 0.509574401276097 5.2106967175601534E-8 105.40789013440174 0.0
25.279771725916287 0.2412930311245429 52.141185895902645 68.72374715785918 1357.6455386689338 21857.76059703908 580242.5 0.007449239724918904 1514.35620807013 0.0037373656823474085 0.4937685179038867 4.820452409182418E-8 119.75397904744256 0.0
27.2254246763321 0.22404913122202388 72.58773725678849 93.54682129695266 2633.448492825955 41420.01210856435 928388.0 0.009042027378077981 2447.218395573686 0.004253158355696933 0.4866673779289728 3.1066791110412597E-8 162.3169420878037 0.0
27.4455 0.22225256402262147 75.64047568917263 97.25583420807666 2860.7385129617396 44873.282834712634 982582.6707808801 0.0092859509444436 2672.080417831857 0.0042468515749880436 0.48721805889847325 2.8214333053390516E-8 167.15086747328658 0.0
28.029505146676456 0.21762184933208265 84.959440323848 108.59127424675395 3606.6637951169155 56276.165731996465 1160485.0 0.009927670277562577 3192.650122639244 0.004823829096892099 0.4814149375612836 2.595043943675467E-8 186.65874327952608 0.0
29.231488783507675 0.20867335191372008 112.89529552285533 142.66585839852334 6366.22851943552 98245.76214962489 1740727.5 0.011770502012539583 5111.553286608537 0.005667259098619121 0.4810839407219645 1.8246942382594197E-8 244.4582419569036 0.0
30.192424643315064 0.2020318943557727 160.5025641278597 201.13907184082305 12875.839259569944 196922.95491847402 2901212.5 0.014546912101352826 9634.126139826296 0.006482159200165472 0.489570657734321 1.0910000094015484E-8 343.24624954058834 0.0
30.495 0.20002730762035933 209.980904415113 262.4850903228869 22045.98784158306 336203.607215133 4321257.67520462 0.017170180637108737 16049.647191792357 0.006472537143234653 0.4899656496746336 6.479568080696269E-9 448.26300386831394 0.0
30.535202221651364 0.1997639544550878 219.62743131529254 274.45330979278685 24117.133112625568 367682.5186645486 4641940.0 0.01754056017223742 17670.398840514965 0.007015817410740807 0.5050399892338258 6.5668469158312304E-9 467.10810719872904 0.0
30.495 0.20002730762035933 238.26302464437822 297.8389473966024 28384.632188432435 432868.58270674164 5249485.072540528 0.018530798847551395 20772.745186050102 0.0070167898335609675 0.5050125347062739 5.593943750033162E-9 507.69929771839327 0.0
30.430587119402723 0.2004507084253254 284.33337487459664 355.61706810422595 40419.40378875006 616777.2753379621 6962910.0 0.02039289854810747 29943.33852530179 0.007213672202981781 0.523076373274652 4.1410545899128944E-9 604.7351925250794 0.0
30.151697739757406 0.20230478557231435 338.3754817188489 424.1914400371823 57226.32746330581 875545.4885851208 9283880.0 0.022504889624266777 43413.80267196031 0.007205281511769015 0.540022289507043 2.9725080571973877E-9 721.2475547514389 0.0
29.830001970472637 0.2044865016073685 384.92229850923803 483.86645768675174 74032.66953927782 1136099.8821488232 1.160485E7 0.024156640003128928 58028.9877837546 0.0070204986157242225 0.565162471956846 2.2921498001280866E-9 821.1434253877674 0.0
29.060063924759962 0.2099043127253975 479.79539305401806 607.2623870521929 114988.30197155473 1777257.612322142 1.7407275E7 0.027113486567543692 96026.33393864176 0.006621698735170287 0.6017143170358226 1.4278179877030525E-9 1031.603940785291 0.0
27.922183710477626 0.21845829857476132 620.0686767309048 793.3916713594837 192140.67669704274 3000857.393327524 2.9012125E7 0.03066189445211099 174441.06018632927 0.006149960807894457 0.6412012947113209 8.095965356536382E-10 1356.1890342474846 0.0
27.4455 0.22225256402262147 672.9608832209009 865.2691762014044 226438.17290444704 3551885.694461166 3.456866818753855E7 0.032217646864944854 210508.80706789804 0.006149189298316776 0.6412406748564365 6.824919102015366E-10 1489.6439665612554 0.0
26.281413981584166 0.23209682516158053 941.1440786786001 1225.6025362528726 442293.2634681885 7035965.353561975 6.96291E7 0.036312470187224825 442623.9937147415 0.0059640633387401595 0.6580242753886482 3.373653560631231E-10 2141.030698536608 0.0
25.62987109097746 0.2379970123232573 1200.2161072545452 1575.0805792951846 719272.0522323251 1.1531350013829008E7 1.160485E8 0.0394594687913287 747257.4197451759 0.0059072507737514685 0.6634841034953365 2.046441206505792E-10 2781.1071961367957 0.0
25.06167863575987 0.2433928243409507 1677.0761199413014 2216.5744310850205 1404899.4774586565 2.2675298938975107E7 2.32097E8 0.04364154129257417 1506101.3329861956 0.005883643495768446 0.6658368077901461 1.0378863487502365E-10 3955.381313445974 0.0
24.67913103532207 0.24716562091073857 2628.7034823093413 3491.742082089032 3453327.6497476418 5.5988867695741534E7 5.802425E8 0.049091449838154874 3779539.5372651834 0.00587787657975684 0.6664514667519256 4.199719010835419E-11 6279.278144715924 0.0
24.542480463917222 0.2485418193507758 3705.61799117916 4931.236476762661 6863944.004358915 1.1146394322202955E8 1.160485E9 0.05318749576040332 7567378.458923422 0.005877875946489441 0.6664515413849526 2.1092355589604302E-11 8893.696280925627 0.0
