# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
17.998956034802045 0.5449093814683496 2.1485391671309824 1.1969674298713215  -92.47910919340532 -92.47910919340532 -92.47910919340532 0.0 0.0 0.0 872.5075306311112 NaN 27.613657925164073 1.2635988084866705E-4 92.47910919340532 1.4613733006294973 3.715344758562274E-7 17.998956034802045 872.5075306311112
18.006315564119284 0.5446866664685 2.1506875120982367 1.1990631468040984  -92.62880611387767 -92.62880611387767 -92.62880611387767 0.0 0.0 0.0 873.0288661858676 NaN 27.62080646248081 1.2635743491759747E-4 92.62880611387767 1.460991894894748 3.711824174255905E-7 18.006315564119284 873.0288661858676
18.013675093436603 0.5444641334501217 2.152835256881859 1.2011588564087414  -92.77850335371046 -92.77850335371046 -92.77850335371046 0.0 0.0 0.0 873.5501639276774 NaN 27.62794451616006 1.2635498898652786E-4 92.77850335371046 1.4606108091630665 3.708309759328943E-7 18.013675093436603 873.5501639276774
18.021034622754005 0.544241782190259 2.1549824015293146 1.2032545586804877  -92.92820091272264 -92.92820091272264 -92.92820091272264 0.0 0.0 0.0 874.0714238166439 NaN 27.635072104961406 1.2635254305545825E-4 92.92820091272264 1.4602300430428845 3.70480149784406E-7 18.021034622754005 874.0714238166439
18.028394152071495 0.5440196124663198 2.1571289460889123 1.2053502536145888  -93.07789879073351 -93.07789879073351 -93.07789879073351 0.0 0.0 0.0 874.5926458129776 NaN 27.64218924760418 1.263500971243886E-4 93.07789879073351 1.4598495961432716 3.701299373918546E-7 18.028394152071495 874.5926458129776
18.035753681389068 0.543797624056076 2.159274890609794 1.2074459412063074  -93.22759698756246 -93.22759698756246 -93.22759698756246 0.0 0.0 0.0 875.1138298769954 NaN 27.649295962767543 1.263476511933189E-4 93.22759698756246 1.459469468073937 3.697803371724095E-7 18.035753681389068 875.1138298769954
18.04311321070672 0.5435758167376618 2.161420235141937 1.2095416214509211  -93.37729550302929 -93.37729550302929 -93.37729550302929 0.0 0.0 0.0 875.6349759691217 NaN 27.65639226909061 1.2634520526224918E-4 93.37729550302929 1.4590896584452266 3.6943134754865554E-7 18.04311321070672 875.6349759691217
18.05047274002446 0.543354190289573 2.1635649797361505 1.211637294343724  -93.52699433695409 -93.52699433695409 -93.52699433695409 0.0 0.0 0.0 876.1560840498873 NaN 27.66347818517254 1.2634275933117944E-4 93.52699433695409 1.458710166868121 3.690829669485705E-7 18.05047274002446 876.1560840498873
18.05783226934228 0.5431327444906668 2.1657091244440663 1.2137329598800197  -93.6766934891572 -93.6766934891572 -93.6766934891572 0.0 0.0 0.0 876.6771540799296 NaN 27.670553729572614 1.263403134001097E-4 93.6766934891572 1.458330992954235 3.6873519380550227E-7 18.05783226934228 876.6771540799296
18.065191798660187 0.5429114791201608 2.1678526693181426 1.2158286180551294  -93.82639295945933 -93.82639295945933 -93.82639295945933 0.0 0.0 0.0 877.198186019992 NaN 27.677618920810403 1.263378674690399E-4 93.82639295945933 1.457952136315818 3.683880265581455E-7 18.065191798660187 877.198186019992
18.07255132797817 0.5426903939576321 2.1699956144116532 1.2179242688643848  -93.97609274768125 -93.97609274768125 -93.97609274768125 0.0 0.0 0.0 877.7191798309237 NaN 27.684673777365763 1.2633542153797007E-4 93.97609274768125 1.4575735965657488 3.6804146365051963E-7 18.07255132797817 877.7191798309237
18.07991085729624 0.5424694887830165 2.1721379597786914 1.2200199123031341  -94.12579285364434 -94.12579285364434 -94.12579285364434 0.0 0.0 0.0 878.2401354736802 NaN 27.69171831767904 1.2633297560690022E-4 94.12579285364434 1.4571953733175382 3.676955035319453E-7 18.07991085729624 878.2401354736802
18.087270386614396 0.5422487633766081 2.1742797054741603 1.222115548366739  -94.27549327717011 -94.27549327717011 -94.27549327717011 0.0 0.0 0.0 878.7610529093224 NaN 27.698752560151117 1.2633052967583034E-4 94.27549327717011 1.4568174661853248 3.673501446570221E-7 18.087270386614396 878.7610529093224
18.094629915932632 0.5420282175190587 2.176420851553771 1.2242111770505728  -94.42519401808023 -94.42519401808023 -94.42519401808023 0.0 0.0 0.0 879.2819320990162 NaN 27.705776523143506 1.2632808374476044E-4 94.42519401808023 1.4564398747838758 3.670053854856066E-7 18.094629915932632 879.2819320990162
18.10198944525095 0.5418078509913766 2.1785613980740393 1.226306798350024  -94.57489507619682 -94.57489507619682 -94.57489507619682 0.0 0.0 0.0 879.8027730040327 NaN 27.712790224978473 1.263256378136905E-4 94.57489507619682 1.4560625987285856 3.6666122448279E-7 18.10198944525095 879.8027730040327
18.10934897456935 0.5415876635749262 2.180701345092284 1.228402412260494  -94.72459645134222 -94.72459645134222 -94.72459645134222 0.0 0.0 0.0 880.3235755857481 NaN 27.71979368393912 1.2632319188262054E-4 94.72459645134222 1.455685637635472 3.6631766011887503E-7 18.10934897456935 880.3235755857481
18.116708503887832 0.5413676550514269 2.182840692666621 1.230498018777398  -94.87429814333908 -94.87429814333908 -94.87429814333908 0.0 0.0 0.0 880.8443398056434 NaN 27.726786918269497 1.2632074595155055E-4 94.87429814333908 1.4553089911211778 3.659746908693547E-7 18.116708503887832 880.8443398056434
18.1240680332064 0.5411478252029528 2.1849794408559617 1.2325936178961663  -95.02400015201036 -95.02400015201036 -95.02400015201036 0.0 0.0 0.0 881.3650656253036 NaN 27.733769946174686 1.2631830002048054E-4 95.02400015201036 1.4549326588029692 3.6563231521489036E-7 18.1240680332064 881.3650656253036
18.131427562525044 0.5409281738119319 2.187117589720005 1.2346892096122397  -95.17370247717913 -95.17370247717913 -95.17370247717913 0.0 0.0 0.0 881.8857530064179 NaN 27.740742785820917 1.263158540894105E-4 95.17370247717913 1.4545566402987327 3.652905316412892E-7 18.131427562525044 881.8857530064179
18.138787091843774 0.5407087006611452 2.189255139319242 1.236784793921076  -95.32340511866902 -95.32340511866902 -95.32340511866902 0.0 0.0 0.0 882.4064019107802 NaN 27.74770545533564 1.2631340815834043E-4 95.32340511866902 1.4541809352269752 3.649493386394833E-7 18.138787091843774 882.4064019107802
18.146146621162586 0.5404894055337262 2.191392089714944 1.238880370818144  -95.4731080763037 -95.4731080763037 -95.4731080763037 0.0 0.0 0.0 882.927012300288 NaN 27.754657972807646 1.2631096222727036E-4 95.4731080763037 1.4538055432068226 3.646087347055074E-7 18.146146621162586 882.927012300288
18.15350615048148 0.5402702882131599 2.193528440969164 1.2409759402989262  -95.62281134990724 -95.62281134990724 -95.62281134990724 0.0 0.0 0.0 883.4475841369419 NaN 27.761600356287158 1.263085162962002E-4 95.62281134990724 1.4534304638580193 3.6426871834047736E-7 18.15350615048148 883.4475841369419
18.160865679800455 0.5400513484832825 2.1956641931447325 1.2430715023589196  -95.77251493930395 -95.77251493930395 -95.77251493930395 0.0 0.0 0.0 883.9681173828463 NaN 27.76853262378591 1.2630607036513006E-4 95.77251493930395 1.4530556968009254 3.6392928805056963E-7 18.160865679800455 883.9681173828463
18.16822520911951 0.5398325861282803 2.1977993463052523 1.245167056993633  -95.92221884431835 -95.92221884431835 -95.92221884431835 0.0 0.0 0.0 884.4886120002086 NaN 27.77545479327726 1.263036244340599E-4 95.92221884431835 1.4526812416565156 3.6359044234699886E-7 18.16822520911951 884.4886120002086
18.175584738438648 0.539614000932689 2.1999339005150995 1.247262604198591  -96.07192306477549 -96.07192306477549 -96.07192306477549 0.0 0.0 0.0 885.0090679513396 NaN 27.782366882696312 1.263011785029897E-4 96.07192306477549 1.4523070980463793 3.632521797459965E-7 18.175584738438648 885.0090679513396
18.182944267757865 0.5393955926813935 2.2020678558394136 1.2493581439693289  -96.22162760050037 -96.22162760050037 -96.22162760050037 0.0 0.0 0.0 885.5294851986523 NaN 27.789268909939953 1.2629873257191947E-4 96.22162760050037 1.4519332655927184 3.6291449876879137E-7 18.182944267757865 885.5294851986523
18.19030379707716 0.5391773611596267 2.2042012123440986 1.2514536763013961  -96.37133245131841 -96.37133245131841 -96.37133245131841 0.0 0.0 0.0 886.0498637046624 NaN 27.796160892866993 1.262962866408492E-4 96.37133245131841 1.451559743918347 3.6257739794158707E-7 18.19030379707716 886.0498637046624
18.19766332639654 0.5389593061529685 2.2063339700958218 1.253549201190358  -96.52103761705547 -96.52103761705547 -96.52103761705547 0.0 0.0 0.0 886.5702034319881 NaN 27.803042849298258 1.2629384070977893E-4 96.52103761705547 1.4511865326466875 3.622408757955412E-7 18.19766332639654 886.5702034319881
18.205022855716006 0.538741427447346 2.2084661291620047 1.255644718631791  -96.67074309753757 -96.67074309753757 -96.67074309753757 0.0 0.0 0.0 887.0905043433501 NaN 27.809914797016667 1.262913947787086E-4 96.67074309753757 1.450813631401773 3.619049308667456E-7 18.205022855716006 887.0905043433501
18.212382385035546 0.5385237248290324 2.2105976896108195 1.2577402286212818  -96.82044889259076 -96.82044889259076 -96.82044889259076 0.0 0.0 0.0 887.6107664015698 NaN 27.816776753767307 1.2628894884763824E-4 96.82044889259076 1.450441039808244 3.6156956169620525E-7 18.212382385035546 887.6107664015698
18.21974191435517 0.538306198084646 2.2127286515111937 1.259835731154435  -96.97015500204168 -96.97015500204168 -96.97015500204168 0.0 0.0 0.0 888.1309895695712 NaN 27.823628737257604 1.262865029165679E-4 96.97015500204168 1.4500687574913464 3.612347668298171E-7 18.21974191435517 888.1309895695712
18.22710144367487 0.5380888470011497 2.214859014932798 1.261931226226866  -97.1198614257171 -97.1198614257171 -97.1198614257171 0.0 0.0 0.0 888.6511738103798 NaN 27.830470765157333 1.262840569854975E-4 97.1198614257171 1.4496967840769333 3.6090054481835E-7 18.22710144367487 888.6511738103798
18.234460972994654 0.5378716713658501 2.21698877994605 1.264026713834206  -97.26956816344429 -97.26956816344429 -97.26956816344429 0.0 0.0 0.0 889.1713190871222 NaN 27.837302855098788 1.262816110544271E-4 97.26956816344429 1.4493251191914605 3.605668942174243E-7 18.234460972994654 889.1713190871222
18.241820502314518 0.5376546709663977 2.2191179466221045 1.2661221939720948  -97.41927521505043 -97.41927521505043 -97.41927521505043 0.0 0.0 0.0 889.691425363026 NaN 27.844125024676778 1.2627916512335664E-4 97.41927521505043 1.4489537624619866 3.602338135874922E-7 18.241820502314518 889.691425363026
18.249180031634463 0.537437845590785 2.221246515032855 1.26821766663619  -97.56898258036325 -97.56898258036325 -97.56898258036325 0.0 0.0 0.0 890.21149260142 NaN 27.85093729144882 1.2627671919228616E-4 97.56898258036325 1.4485827135161726 3.599013014938166E-7 18.249180031634463 890.21149260142
18.256539560954494 0.5372211950273464 2.2233744852509294 1.2703131318221599  -97.71869025921073 -97.71869025921073 -97.71869025921073 0.0 0.0 0.0 890.7315207657334 NaN 27.857739672935192 1.2627427326121566E-4 97.71869025921073 1.4482119719822795 3.5956935650645125E-7 18.256539560954494 890.7315207657334
18.2638990902746 0.537004719064758 2.2255018573496823 1.2724085895256834  -97.86839825142087 -97.86839825142087 -97.86839825142087 0.0 0.0 0.0 891.2515098194955 NaN 27.864532186618998 1.2627182733014513E-4 97.86839825142087 1.4478415374891676 3.5923797720022175E-7 18.2638990902746 891.2515098194955
18.271258619594786 0.5367884174920357 2.2276286314032 1.2745040397424574  -98.01810655682222 -98.01810655682222 -98.01810655682222 0.0 0.0 0.0 891.7714597263364 NaN 27.87131484994631 1.262693813990746E-4 98.01810655682222 1.4474714096662948 3.5890716215470443E-7 18.271258619594786 891.7714597263364
18.27861814891505 0.5365722900985354 2.2297548074862905 1.276599482468188  -98.16781517524348 -98.16781517524348 -98.16781517524348 0.0 0.0 0.0 892.291370449986 NaN 27.878087680326225 1.2626693546800402E-4 98.16781517524348 1.447101588143717 3.585769099542072E-7 18.27861814891505 892.291370449986
18.285977678235398 0.5363563366739522 2.231880385674484 1.2786949176985971  -98.31752410651373 -98.31752410651373 -98.31752410651373 0.0 0.0 0.0 892.811241954274 NaN 27.884850695130975 1.262644895369334E-4 98.31752410651373 1.446732072552084 3.5824721918774977E-7 18.285977678235398 892.811241954274
18.293337207555826 0.5361405570083198 2.2340053660440287 1.2807903454294178  -98.46723335046221 -98.46723335046221 -98.46723335046221 0.0 0.0 0.0 893.3310742031301 NaN 27.89160391169603 1.262620436058628E-4 98.46723335046221 1.4463628625226412 3.579180884490441E-7 18.293337207555826 893.3310742031301
18.300696736876333 0.5359249508920091 2.2361297486718845 1.2828857656563957  -98.61694290691841 -98.61694290691841 -98.61694290691841 0.0 0.0 0.0 893.8508671605828 NaN 27.898347347320136 1.262595976747921E-4 98.61694290691841 1.4459939576872276 3.575895163364752E-7 18.300696736876333 893.8508671605828
18.308056266196918 0.5357095181157289 2.2382535336357248 1.2849811783752898  -98.76665277571216 -98.76665277571216 -98.76665277571216 0.0 0.0 0.0 894.37062079076 NaN 27.905081019265488 1.2625715174372144E-4 98.76665277571216 1.4456253576782725 3.572615014530812E-7 18.308056266196918 894.37062079076
18.315415795517588 0.5354942584705233 2.240376721013933 1.287076583581874  -98.91636295667368 -98.91636295667368 -98.91636295667368 0.0 0.0 0.0 894.8903350578893 NaN 27.911804944757733 1.2625470581265072E-4 98.91636295667368 1.4452570621287972 3.569340424065345E-7 18.315415795517588 894.8903350578893
18.322775324838336 0.5352791717477732 2.2424993108855937 1.2891719812719318  -99.06607344963317 -99.06607344963317 -99.06607344963317 0.0 0.0 0.0 895.4100099262961 NaN 27.918519140986138 1.2625225988158E-4 99.06607344963317 1.444889070672413 3.5660713780912256E-7 18.322775324838336 895.4100099262961
18.33013485415916 0.5350642577391941 2.2446213033304945 1.2912673714412595  -99.21578425442118 -99.21578425442118 -99.21578425442118 0.0 0.0 0.0 895.9296453604048 NaN 27.925223625103644 1.2624981395050922E-4 99.21578425442118 1.4445213829433188 3.562807862777286E-7 18.33013485415916 895.9296453604048
18.337494383480063 0.5348495162368355 2.246742698429124 1.2933627540856696  -99.36549537086877 -99.36549537086877 -99.36549537086877 0.0 0.0 0.0 896.4492413247385 NaN 27.931918414226942 1.2624736801943842E-4 99.36549537086877 1.4441539985763012 3.559549864338128E-7 18.337494383480063 896.4492413247385
18.344853912801046 0.5346349470330812 2.248863496262665 1.2954581292009844  -99.51520679880699 -99.51520679880699 -99.51520679880699 0.0 0.0 0.0 896.9687977839181 NaN 27.93860352543659 1.262449220883676E-4 99.51520679880699 1.443786917206733 3.556297369033934E-7 18.344853912801046 896.9687977839181
18.35221344212211 0.5344205499206477 2.250983696912993 1.2975534967830407  -99.66491853806737 -99.66491853806737 -99.66491853806737 0.0 0.0 0.0 897.4883147026629 NaN 27.9452789757771 1.2624247615729677E-4 99.66491853806737 1.4434201384705712 3.5530503631702767E-7 18.35221344212211 897.4883147026629
18.359572971443253 0.5342063246925838 2.253103300462673 1.2996488568276863  -99.81463058848152 -99.81463058848152 -99.81463058848152 0.0 0.0 0.0 898.0077920457894 NaN 27.95194478225702 1.2624003022622588E-4 99.81463058848152 1.4430536620043573 3.549808833097934E-7 18.359572971443253 898.0077920457894
18.366932500764474 0.5339922711422703 2.255222306994956 1.301744209330782  -99.9643429498814 -99.9643429498814 -99.9643429498814 0.0 0.0 0.0 898.5272297782122 NaN 27.958600961849026 1.26237584295155E-4 99.9643429498814 1.4426874874452151 3.546572765212703E-7 18.366932500764474 898.5272297782122
18.374292030085776 0.5337783890634188 2.2573407165937787 1.3038395542882035  -100.11405562209929 -100.11405562209929 -100.11405562209929 0.0 0.0 0.0 899.0466278649433 NaN 27.965247531490007 1.2623513836408407E-4 100.11405562209929 1.4423216144308504 3.5433421459552156E-7 18.374292030085776 899.0466278649433
18.381651559407153 0.5335646782500714 2.2594585293437537 1.3059348916958347  -100.26376860496757 -100.26376860496757 -100.26376860496757 0.0 0.0 0.0 899.5659862710913 NaN 27.971884508081132 1.2623269243301313E-4 100.26376860496757 1.441956042599548 3.5401169618107536E-7 18.381651559407153 899.5659862710913
18.38901108872861 0.5333511384965998 2.2615757453301755 1.3080302215495756  -100.41348189831905 -100.41348189831905 -100.41348189831905 0.0 0.0 0.0 900.0853049618624 NaN 27.978511908488024 1.2623024650194214E-4 100.41348189831905 1.441590771590173 3.5368971993090586E-7 18.38901108872861 900.0853049618624
18.396370618050142 0.5331377695977046 2.263692364639011 1.3101255438453387  -100.56319550198674 -100.56319550198674 -100.56319550198674 0.0 0.0 0.0 900.6045839025594 NaN 27.985129749540725 1.2622780057087115E-4 100.56319550198674 1.441225801042168 3.533682845024164E-7 18.396370618050142 900.6045839025594
18.403730147371753 0.5329245713484153 2.2658083873568984 1.3122208585790474  -100.71290941580394 -100.71290941580394 -100.71290941580394 0.0 0.0 0.0 901.1238230585818 NaN 27.991738048033884 1.2622535463980013E-4 100.71290941580394 1.4408611305955517 3.5304738855741963E-7 18.403730147371753 901.1238230585818
18.411089676693447 0.5327115435440886 2.267923813571146 1.31431616574664  -100.86262363960427 -100.86262363960427 -100.86262363960427 0.0 0.0 0.0 901.6430223954254 NaN 27.9983368207268 1.2622290870872906E-4 100.86262363960427 1.4404967598909197 3.5272703076212074E-7 18.411089676693447 901.6430223954254
18.418449206015218 0.5324986859804084 2.270038643369725 1.3164114653440642  -101.01233817322144 -101.01233817322144 -101.01233817322144 0.0 0.0 0.0 902.1621818786822 NaN 28.0049260843435 1.2622046277765799E-4 101.01233817322144 1.440132688569441 3.524072097870992E-7 18.418449206015218 902.1621818786822
18.425808735337064 0.5322859984533854 2.2721528768412687 1.3185067573672806  -101.1620530164895 -101.1620530164895 -101.1620530164895 0.0 0.0 0.0 902.68130147404 NaN 28.01150585557285 1.262180168465869E-4 101.1620530164895 1.4397689162728584 3.5208792430729044E-7 18.425808735337064 902.68130147404
18.433168264658992 0.5320734807593556 2.274266514075073 1.320602041812266  -101.31176816924288 -101.31176816924288 -101.31176816924288 0.0 0.0 0.0 903.2003811472828 NaN 28.01807615106867 1.2621557091551576E-4 101.31176816924288 1.439405442643487 3.5176917300196797E-7 18.433168264658992 903.2003811472828
18.440527793981 0.5318611326949803 2.276379555161089 1.322697318675006  -101.46148363131623 -101.46148363131623 -101.46148363131623 0.0 0.0 0.0 903.7194208642901 NaN 28.024636987449746 1.262131249844446E-4 101.46148363131623 1.4390422673242127 3.514509545547264E-7 18.440527793981 903.7194208642901
18.447887323303082 0.5316489540572454 2.2784920001899174 1.3247925879514972  -101.61119940254416 -101.61119940254416 -101.61119940254416 0.0 0.0 0.0 904.2384205910362 NaN 28.031188381299962 1.2621067905337343E-4 101.61119940254416 1.4386793899584913 3.511332676534636E-7 18.447887323303082 904.2384205910362
18.455246852625244 0.5314369446434605 2.2806038492528162 1.3268878496377532  -101.76091548276199 -101.76091548276199 -101.76091548276199 0.0 0.0 0.0 904.7573802935915 NaN 28.03773034916839 1.2620823312230222E-4 101.76091548276199 1.4383168101903472 3.5081611099036234E-7 18.455246852625244 904.7573802935915
18.46260638194748 0.5312251042512585 2.282715102441686 1.3289831037297957  -101.910631871805 -101.910631871805 -101.910631871805 0.0 0.0 0.0 905.2762999381208 NaN 28.044262907569372 1.2620578719123098E-4 101.910631871805 1.4379545276643735 3.50499483261874E-7 18.46260638194748 905.2762999381208
18.469965911269796 0.5310134326785946 2.2848257598490744 1.3310783502236614  -102.06034856950888 -102.06034856950888 -102.06034856950888 0.0 0.0 0.0 905.795179490884 NaN 28.050786072982582 1.2620334126015972E-4 102.06034856950888 1.4375925420257278 3.5018338316869997E-7 18.469965911269796 905.795179490884
18.47732544059219 0.5308019297237461 2.286935821568171 1.3331735891153988  -102.2100655757095 -102.2100655757095 -102.2100655757095 0.0 0.0 0.0 906.3140189182357 NaN 28.057299861853153 1.2620089532908843E-4 102.2100655757095 1.4372308529201352 3.498678094157756E-7 18.47732544059219 906.3140189182357
18.48468496991466 0.5305905951853115 2.2890452876928045 1.335268820401068  -102.3597828902431 -102.3597828902431 -102.3597828902431 0.0 0.0 0.0 906.8328181866244 NaN 28.063804290591722 1.2619844939801712E-4 102.3597828902431 1.4368694599938836 3.4955276071225207E-7 18.48468496991466 906.8328181866244
18.492044499237213 0.5303794288622097 2.2911541583174397 1.3373640440767427  -102.50950051294608 -102.50950051294608 -102.50950051294608 0.0 0.0 0.0 907.3515772625939 NaN 28.070299375574553 1.2619600346694577E-4 102.50950051294608 1.436508362893824 3.4923823577147933E-7 18.492044499237213 907.3515772625939
18.49940402855984 0.5301684305536802 2.293262433537173 1.3394592601385054  -102.65921844365502 -102.65921844365502 -102.65921844365502 0.0 0.0 0.0 907.8702961127809 NaN 28.076785133143566 1.261935575358744E-4 102.65921844365502 1.4361475612673706 3.4892423331099024E-7 18.49940402855984 907.8702961127809
18.506763557882543 0.5299576000592814 2.2953701134477327 1.3415544685824525  -102.80893668220685 -102.80893668220685 -102.80893668220685 0.0 0.0 0.0 908.3889747039162 NaN 28.083261579606493 1.26191111604803E-4 102.80893668220685 1.435787054762498 3.486107520524819E-7 18.506763557882543 908.3889747039162
18.514123087205324 0.5297469371788902 2.297477198145476 1.3436496694046953  -102.95865522843881 -102.95865522843881 -102.95865522843881 0.0 0.0 0.0 908.9076130028247 NaN 28.08972873123691 1.261886656737316E-4 102.95865522843881 1.4354268430277395 3.482977907217998E-7 18.514123087205324 908.9076130028247
18.521482616528182 0.5295364417127021 2.2995836877273828 1.345744862601354  -103.10837408218838 -103.10837408218838 -103.10837408218838 0.0 0.0 0.0 909.4262109764248 NaN 28.096186604274354 1.2618621974266016E-4 103.10837408218838 1.4350669257121884 3.4798534804892054E-7 18.521482616528182 909.4262109764248
18.528842145851115 0.5293261134612296 2.301689582291056 1.3478400481685615  -103.25809324329317 -103.25809324329317 -103.25809324329317 0.0 0.0 0.0 909.9447685917273 NaN 28.102635214924355 1.261837738115887E-4 103.25809324329317 1.434707302465495 3.476734227679361E-7 18.528842145851115 909.9447685917273
18.536201675174123 0.5291159522253023 2.303794881934717 1.3499352261024629  -103.40781271159115 -103.40781271159115 -103.40781271159115 0.0 0.0 0.0 910.4632858158368 NaN 28.109074579358584 1.2618132788051723E-4 103.40781271159115 1.434347972937866 3.4736201361703577E-7 18.536201675174123 910.4632858158368
18.543561204497212 0.5289059578060658 2.3058995867572074 1.352030396399217  -103.55753248692066 -103.55753248692066 -103.55753248692066 0.0 0.0 0.0 910.981762615951 NaN 28.115504713714913 1.261788819494457E-4 103.55753248692066 1.433988936780064 3.4705111933849026E-7 18.543561204497212 910.981762615951
18.55092073382038 0.5286961300049812 2.308003696857978 1.3541255590549932  -103.70725256912013 -103.70725256912013 -103.70725256912013 0.0 0.0 0.0 911.5001989593598 NaN 28.121925634097483 1.2617643601837416E-4 103.70725256912013 1.4336301936434046 3.467407386786358E-7 18.55092073382038 911.5001989593598
18.558280263143622 0.5284864686238249 2.3101072123370905 1.3562207140659712  -103.8569729580282 -103.8569729580282 -103.8569729580282 0.0 0.0 0.0 912.0185948134455 NaN 28.128337356576793 1.2617399008730258E-4 103.8569729580282 1.433271743179758 3.464308703878568E-7 18.558280263143622 912.0185948134455
18.56563979246694 0.5282769734646873 2.312210133295217 1.3583158614283446  -104.00669365348382 -104.00669365348382 -104.00669365348382 0.0 0.0 0.0 912.536950145683 NaN 28.134739897189775 1.26171544156231E-4 104.00669365348382 1.432913585041545 3.461215132205705E-7 18.56563979246694 912.536950145683
18.572999321790334 0.5280676443299726 2.314312459833635 1.3604110011383197  -104.15641465532633 -104.15641465532633 -104.15641465532633 0.0 0.0 0.0 913.0552649236395 NaN 28.1411332719399 1.2616909822515937E-4 104.15641465532633 1.4325557188817388 3.4581266593520974E-7 18.572999321790334 913.0552649236395
18.580358851113807 0.5278584810223979 2.3164141920542236 1.3625061331921136  -104.30613596339522 -104.30613596339522 -104.30613596339522 0.0 0.0 0.0 913.5735391149739 NaN 28.147517496797274 1.2616665229408773E-4 104.30613596339522 1.4321981443538612 3.455043272942071E-7 18.580358851113807 913.5735391149739
18.58771838043735 0.5276494833449931 2.3185153300594608 1.3646012575859536  -104.45585757753005 -104.45585757753005 -104.45585757753005 0.0 0.0 0.0 914.0917726874366 NaN 28.15389258769865 1.2616420636301607E-4 104.45585757753005 1.431840861111984 3.4519649606397983E-7 18.58771838043735 914.0917726874366
18.59507790976097 0.5274406511010996 2.3206158739524234 1.3666963743160814  -104.60557949757091 -104.60557949757091 -104.60557949757091 0.0 0.0 0.0 914.6099656088696 NaN 28.16025856054758 1.2616176043194437E-4 104.60557949757091 1.4314838688107254 3.4488917101491225E-7 18.59507790976097 914.6099656088696
18.602437439084667 0.52723198409437 2.3227158238367847 1.3687914833787511  -104.75530172335812 -104.75530172335812 -104.75530172335812 0.0 0.0 0.0 915.1281178472069 NaN 28.166615431214467 1.2615931450087265E-4 104.75530172335812 1.4311271671052512 3.4458235092134064E-7 18.602437439084667 915.1281178472069
18.60979696840844 0.5270234821287677 2.324815179816806 1.370886584770226  -104.90502425473207 -104.90502425473207 -104.90502425473207 0.0 0.0 0.0 915.6462293704732 NaN 28.172963215536637 1.261568685698009E-4 104.90502425473207 1.4307707556512719 3.442760345615378E-7 18.60979696840844 915.6462293704732
18.61715649773229 0.5268151450085659 2.326913941997341 1.372981678486784  -105.05474709153361 -105.05474709153361 -105.05474709153361 0.0 0.0 0.0 916.1643001467842 NaN 28.179301929318452 1.2615442263872915E-4 105.05474709153361 1.4304146341050425 3.439702207176964E-7 18.61715649773229 916.1643001467842
18.624516027056217 0.5266069725383472 2.329012110483828 1.3750767645247128  -105.20447023360373 -105.20447023360373 -105.20447023360373 0.0 0.0 0.0 916.6823301443465 NaN 28.185631588331354 1.2615197670765732E-4 105.20447023360373 1.4300588021233631 3.4366490817591393E-7 18.624516027056217 916.6823301443465
18.63187555638022 0.5263989645230032 2.331109685382289 1.3771718428803115  -105.35419368078361 -105.35419368078361 -105.35419368078361 0.0 0.0 0.0 917.2003193314571 NaN 28.191952208314 1.261495307765855E-4 105.35419368078361 1.4297032593635732 3.4336009572617664E-7 18.63187555638022 917.2003193314571
18.639235085704296 0.5261911207677332 2.3332066667993274 1.3792669135498914  -105.50391743291472 -105.50391743291472 -105.50391743291472 0.0 0.0 0.0 917.7182676765035 NaN 28.198263804972232 1.2614708484551365E-4 105.50391743291472 1.4293480054835561 3.430557821623449E-7 18.639235085704296 917.7182676765035
18.646594615028448 0.5259834410780446 2.335303054842126 1.3813619765297769  -105.65364148983883 -105.65364148983883 -105.65364148983883 0.0 0.0 0.0 918.2361751479636 NaN 28.204566393979306 1.261446389144418E-4 105.65364148983883 1.4289930401417332 3.427519662821362E-7 18.646594615028448 918.2361751479636
18.653954144352674 0.5257759252597514 2.337398849618443 1.3834570318163018  -105.80336585139791 -105.80336585139791 -105.80336585139791 0.0 0.0 0.0 918.7540417144053 NaN 28.21085999097584 1.261421929833699E-4 105.80336585139791 1.428638362997067 3.424486468871115E-7 18.653954144352674 918.7540417144053
18.66131367367698 0.5255685731189735 2.3394940512366107 1.3855520794058143  -105.95309051743433 -105.95309051743433 -105.95309051743433 0.0 0.0 0.0 919.2718673444866 NaN 28.217144611570017 1.2613974705229797E-4 105.95309051743433 1.4282839737090562 3.421458227826577E-7 18.66131367367698 919.2718673444866
18.668673203001354 0.5253613844621376 2.3415886598055295 1.3876471192946709  -106.10281548779038 -106.10281548779038 -106.10281548779038 0.0 0.0 0.0 919.7896520069545 NaN 28.223420271337528 1.2613730112122603E-4 106.10281548779038 1.4279298719377378 3.418434927779753E-7 18.668673203001354 919.7896520069545
18.676032732325808 0.5251543590959744 2.3436826754346725 1.389742151479243  -106.25254076230897 -106.25254076230897 -106.25254076230897 0.0 0.0 0.0 920.3073956706462 NaN 28.229686985821765 1.2613485519015407E-4 106.25254076230897 1.4275760573436838 3.4154165568606037E-7 18.676032732325808 920.3073956706462
