# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
3.787167344136024 0.2564043549603238 8.504109294604868 15.062461937761784  -123.41772506079772 -123.41772506079772 -123.41772506079772 0.0 0.0 0.0 994.095166752882 NaN 125.9945479541565 0.0010907722542836918 123.41772506079772 0.705917809145196 1.6136969288110628E-6 3.787167344136024 994.095166752882
3.788041373056062 0.25634519382680165 8.506699912200833 15.06971075628976  -123.49045868610253 -123.49045868610253 -123.49045868610253 0.0 0.0 0.0 994.2571138262157 NaN 126.0714332472879 0.001090760761467244 123.49045868610253 0.705899704952128 1.6122823619975127E-6 3.788041373056062 994.2571138262157
3.7889154019761024 0.25628605998791965 8.509290722011682 15.076959554580286  -123.56319245103548 -123.56319245103548 -123.56319245103548 0.0 0.0 0.0 994.4190457585692 NaN 126.14831854295166 0.001090749268650796 123.56319245103548 0.7058816121618016 1.610869744823605E-6 3.7889154019761024 994.4190457585692
3.789789430896145 0.2562269534247932 8.511881723708075 15.08420833264019  -123.63592635558756 -123.63592635558756 -123.63592635558756 0.0 0.0 0.0 994.5809625557249 NaN 126.2252038411513 0.0010907377758343482 123.63592635558756 0.7058635307664242 1.6094590735523134E-6 3.789789430896145 994.5809625557249
3.790663459816189 0.2561678741185551 8.514472916961124 15.09145709047629  -123.70866039974986 -123.70866039974986 -123.70866039974986 0.0 0.0 0.0 994.7428642234622 NaN 126.3020891418904 0.0010907262830179003 123.70866039974986 0.70584546075821 1.6080503444558881E-6 3.790663459816189 994.7428642234622
3.791537488736235 0.25610882205035546 8.517064301442385 15.098705828095413  -123.7813945835135 -123.7813945835135 -123.7813945835135 0.0 0.0 0.0 994.9047507675572 NaN 126.37897444517259 0.0010907147902014525 123.7813945835135 0.7058274021293802 1.6066435538158269E-6 3.791537488736235 994.9047507675572
3.7924115176562823 0.25604979720136184 8.519655876823862 15.105954545504373  -123.85412890686958 -123.85412890686958 -123.85412890686958 0.0 0.0 0.0 995.0666221937821 NaN 126.45585975100133 0.0010907032973850046 123.85412890686958 0.7058093548721637 1.6052386979228502E-6 3.7924115176562823 995.0666221937821
3.7932855465763313 0.2559907995527591 8.522247642778002 15.113203242709984  -123.9268633698092 -123.9268633698092 -123.9268633698092 0.0 0.0 0.0 995.2284785079063 NaN 126.53274505938032 0.0010906918045685567 123.9268633698092 0.7057913189787961 1.6038357730768683E-6 3.7932855465763313 995.2284785079063
3.794159575496382 0.2559318290857495 8.524839598977701 15.120451919719057  -123.99959797232349 -123.99959797232349 -123.99959797232349 0.0 0.0 0.0 995.3903197156956 NaN 126.60963037031306 0.0010906803117521086 123.99959797232349 0.7057732944415204 1.6024347755869576E-6 3.794159575496382 995.3903197156956
3.7950336044164352 0.2558728857815525 8.5274317450963 15.127700576538404  -124.07233271440361 -124.07233271440361 -124.07233271440361 0.0 0.0 0.0 995.5521458229125 NaN 126.68651568380322 0.0010906688189356608 124.07233271440361 0.7057552812525865 1.6010357017713288E-6 3.7950336044164352 995.5521458229125
3.79590763333649 0.25581396962140496 8.530024080807575 15.134949213174819  -124.14506759604063 -124.14506759604063 -124.14506759604063 0.0 0.0 0.0 995.713956835316 NaN 126.76340099985431 0.0010906573261192127 124.14506759604063 0.7057372794042518 1.5996385479573032E-6 3.79590763333649 995.713956835316
3.7967816622565467 0.25575508058656093 8.532616605785751 15.142197829635105  -124.21780261722573 -124.21780261722573 -124.21780261722573 0.0 0.0 0.0 995.8757527586619 NaN 126.84028631846992 0.0010906458333027646 124.21780261722573 0.7057192888887805 1.5982433104812811E-6 3.7967816622565467 995.8757527586619
3.797655691176604 0.255696218658292 8.535209319705492 15.149446425926042  -124.29053777794987 -124.29053777794987 -124.29053777794987 0.0 0.0 0.0 996.0375335987023 NaN 126.91717163965347 0.0010906343404863165 124.29053777794987 0.7057013096984442 1.5968499856887177E-6 3.797655691176604 996.0375335987023
3.7985297200966635 0.2556373838178866 8.537802222241908 15.156695002054436  -124.3632730782043 -124.3632730782043 -124.3632730782043 0.0 0.0 0.0 996.1992993611865 NaN 126.99405696340871 0.0010906228476698684 124.3632730782043 0.7056833418255215 1.59545856993409E-6 3.7985297200966635 996.1992993611865
3.799403749016725 0.25557857604665046 8.540395313070544 15.163943558027068  -124.43600851798018 -124.43600851798018 -124.43600851798018 0.0 0.0 0.0 996.3610500518602 NaN 127.07094228973916 0.0010906113548534203 124.43600851798018 0.7056653852622978 1.5940690595808728E-6 3.799403749016725 996.3610500518602
3.800277777936788 0.2555197953259068 8.542988591867386 15.171192093850715  -124.50874409726859 -124.50874409726859 -124.50874409726859 0.0 0.0 0.0 996.5227856764654 NaN 127.14782761864834 0.0010905998620369722 124.50874409726859 0.7056474400010662 1.5926814510015142E-6 3.800277777936788 996.5227856764654
3.801151806856853 0.25546104163699573 8.545582058308863 15.178440609532167  -124.58147981606074 -124.58147981606074 -124.58147981606074 0.0 0.0 0.0 996.6845062407414 NaN 127.22471295013986 0.001090588369220524 124.58147981606074 0.7056295060341267 1.5912957405774022E-6 3.801151806856853 996.6845062407414
3.80202583577692 0.2554023149612745 8.548175712071837 15.185689105078197  -124.65421567434775 -124.65421567434775 -124.65421567434775 0.0 0.0 0.0 996.8462117504235 NaN 127.30159828421729 0.0010905768764040756 124.65421567434775 0.7056115833537858 1.5899119246988404E-6 3.80202583577692 996.8462117504235
3.802899864696989 0.2553436152801178 8.550769552833607 15.192937580495567  -124.72695167212075 -124.72695167212075 -124.72695167212075 0.0 0.0 0.0 997.0079022112443 NaN 127.37848362088414 0.0010905653835876275 124.72695167212075 0.7055936719523579 1.5885299997650238E-6 3.802899864696989 997.0079022112443
3.80377389361706 0.2552849425749171 8.553363580271911 15.20018603579105  -124.79968780937087 -124.79968780937087 -124.79968780937087 0.0 0.0 0.0 997.1695776289325 NaN 127.45536896014397 0.0010905538907711792 124.79968780937087 0.705575771822164 1.5871499621840058E-6 3.80377389361706 997.1695776289325
3.804647922537132 0.2552262968270812 8.555957794064923 15.2074344709714  -124.87242408608927 -124.87242408608927 -124.87242408608927 0.0 0.0 0.0 997.3312380092137 NaN 127.53225430200028 0.001090542397954731 124.87242408608927 0.7055578829555325 1.5857718083726769E-6 3.804647922537132 997.3312380092137
3.8055219514572065 0.25516767801803586 8.558552193891254 15.214682886043388  -124.94516050226711 -124.94516050226711 -124.94516050226711 0.0 0.0 0.0 997.4928833578103 NaN 127.6091396464567 0.0010905309051382828 124.94516050226711 0.7055400053447981 1.584395534756732E-6 3.8055219514572065 997.4928833578103
3.8063959803772827 0.25510908612922395 8.561146779429945 15.22193128101376  -125.01789705789558 -125.01789705789558 -125.01789705789558 0.0 0.0 0.0 997.6545136804411 NaN 127.68602499351674 0.0010905194123218345 125.01789705789558 0.7055221389823038 1.58302113777065E-6 3.8063959803772827 997.6545136804411
3.8072700092973606 0.2550505211421053 8.563741550360474 15.229179655889268  -125.09063375296579 -125.09063375296579 -125.09063375296579 0.0 0.0 0.0 997.8161289828217 NaN 127.76291034318395 0.001090507919505386 125.09063375296579 0.7055042838603984 1.581648613857662E-6 3.8072700092973606 997.8161289828217
3.8081440382174403 0.25499198303815696 8.56633650636275 15.236428010676663  -125.16337058746893 -125.16337058746893 -125.16337058746893 0.0 0.0 0.0 997.9777292706646 NaN 127.83979569546183 0.001090496426688938 125.16337058746893 0.7054864399714383 1.580277959469729E-6 3.8081440382174403 997.9777292706646
3.809018067137521 0.25493347179887277 8.568931647117116 15.24367634538268  -125.2361075613961 -125.2361075613961 -125.2361075613961 0.0 0.0 0.0 998.1393145496783 NaN 127.91668105035387 0.0010904849338724894 125.2361075613961 0.7054686073077872 1.5789091710675123E-6 3.809018067137521 998.1393145496783
3.8098920960576037 0.2548749874057636 8.571526972304348 15.250924660014064  -125.30884467473855 -125.30884467473855 -125.30884467473855 0.0 0.0 0.0 998.3008848255687 NaN 127.99356640786372 0.0010904734410560409 125.30884467473855 0.7054507858618151 1.5775422451203466E-6 3.8098920960576037 998.3008848255687
3.8107661249776887 0.2548165298403573 8.574122481605652 15.258172954577553  -125.38158192748749 -125.38158192748749 -125.38158192748749 0.0 0.0 0.0 998.4624401040383 NaN 128.0704517679949 0.0010904619482395926 125.38158192748749 0.7054329756258992 1.576177178106216E-6 3.8107661249776887 998.4624401040383
3.811640153897775 0.2547580990841988 8.57671817470266 15.265421229079875  -125.45431931963401 -125.45431931963401 -125.45431931963401 0.0 0.0 0.0 998.6239803907857 NaN 128.14733713075088 0.001090450455423144 125.45431931963401 0.7054151765924246 1.574813966511731E-6 3.811640153897775 998.6239803907857
3.8125141828178637 0.2546996951188496 8.579314051277441 15.272669483527764  -125.52705685116936 -125.52705685116936 -125.52705685116936 0.0 0.0 0.0 998.785505691507 NaN 128.22422249613527 0.0010904389626066955 125.52705685116936 0.7053973887537819 1.5734526068320916E-6 3.8125141828178637 998.785505691507
3.8133882117379536 0.25464131792588857 8.581910111012485 15.279917717927932  -125.59979452208466 -125.59979452208466 -125.59979452208466 0.0 0.0 0.0 998.9470160118942 NaN 128.3011078641515 0.0010904274697902472 125.59979452208466 0.7053796121023698 1.5720930955710753E-6 3.8133882117379536 998.9470160118942
3.814262240658045 0.25458296748691117 8.584506353590715 15.287165932287103  -125.67253233237109 -125.67253233237109 -125.67253233237109 0.0 0.0 0.0 999.1085113576365 NaN 128.3779932348031 0.0010904159769737985 125.67253233237109 0.7053618466305936 1.5707354292410003E-6 3.814262240658045 999.1085113576365
3.815136269578138 0.25452464378352974 8.587102778695481 15.294414126611994  -125.7452702820199 -125.7452702820199 -125.7452702820199 0.0 0.0 0.0 999.2699917344197 NaN 128.45487860809365 0.0010904044841573502 125.7452702820199 0.7053440923308654 1.569379604362704E-6 3.815136269578138 999.2699917344197
3.816010298498233 0.25446634679737345 8.589699386010562 15.301662300909324  -125.81800837102229 -125.81800837102229 -125.81800837102229 0.0 0.0 0.0 999.4314571479264 NaN 128.5317639840267 0.0010903929913409014 125.81800837102229 0.7053263491956048 1.5680256174655174E-6 3.816010298498233 999.4314571479264
3.81688432741833 0.25440807651008845 8.592296175220156 15.308910455185796  -125.89074659936944 -125.89074659936944 -125.89074659936944 0.0 0.0 0.0 999.5929076038356 NaN 128.60864936260566 0.001090381498524453 125.89074659936944 0.7053086172172376 1.5666734650872395E-6 3.81688432741833 999.5929076038356
3.8177583563384285 0.25434983290333757 8.594893146008891 15.31615858944811  -125.96348496705251 -125.96348496705251 -125.96348496705251 0.0 0.0 0.0 999.754343107823 NaN 128.68553474383413 0.0010903700057080042 125.96348496705251 0.7052908963881971 1.5653231437741113E-6 3.8177583563384285 999.754343107823
3.8186323852585287 0.25429161595880045 8.59749029806182 15.323406703702972  -126.03622347406272 -126.03622347406272 -126.03622347406272 0.0 0.0 0.0 999.9157636655616 NaN 128.76242012771556 0.0010903585128915557 126.03622347406272 0.7052731867009232 1.5639746500807897E-6 3.8186323852585287 999.9157636655616
3.8195064141786306 0.2542334256581736 8.600087631064417 15.330654797957077  -126.1089621203913 -126.1089621203913 -126.1089621203913 0.0 0.0 0.0 1000.0771692827203 NaN 128.8393055142535 0.001090347020075107 126.1089621203913 0.7052554881478631 1.562627980570324E-6 3.8195064141786306 1000.0771692827203
3.8203804430987343 0.25417526198317003 8.602685144702583 15.33790287221712  -126.18170090602946 -126.18170090602946 -126.18170090602946 0.0 0.0 0.0 1000.2385599649652 NaN 128.91619090345145 0.0010903355272586584 126.18170090602946 0.7052378007214704 1.5612831318141286E-6 3.8203804430987343 1000.2385599649652
3.82125447201884 0.25411712491551974 8.60528283866264 15.345150926489792  -126.25443983096845 -126.25443983096845 -126.25443983096845 0.0 0.0 0.0 1000.3999357179592 NaN 128.993076295313 0.0010903240344422097 126.25443983096845 0.7052201244142061 1.5599401003919582E-6 3.82125447201884 1000.3999357179592
3.8221285009389474 0.2540590144369693 8.60788071263133 15.352398960781771  -126.32717889519941 -126.32717889519941 -126.32717889519941 0.0 0.0 0.0 1000.5612965473614 NaN 129.0699616898415 0.001090312541625761 126.32717889519941 0.7052024592185379 1.5585988828918865E-6 3.8221285009389474 1000.5612965473614
3.823002529859056 0.25400093052928213 8.610478766295815 15.359646975099745  -126.39991809871354 -126.39991809871354 -126.39991809871354 0.0 0.0 0.0 1000.7226424588281 NaN 129.1468470870405 0.0010903010488093122 126.39991809871354 0.7051848051269404 1.5572594759102762E-6 3.823002529859056 1000.7226424588281
3.823876558779167 0.2539428731742381 8.613076999343685 15.36689496945039  -126.47265744150221 -126.47265744150221 -126.47265744150221 0.0 0.0 0.0 1000.8839734580122 NaN 129.2237324869136 0.0010902895559928634 126.47265744150221 0.7051671621318949 1.5559218760517532E-6 3.823876558779167 1000.8839734580122
3.82475058769928 0.25388484235363384 8.61567541146294 15.374142943840377  -126.54539692355651 -126.54539692355651 -126.54539692355651 0.0 0.0 0.0 1001.0452895505632 NaN 129.3006178894642 0.0010902780631764147 126.54539692355651 0.7051495302258899 1.5545860799291906E-6 3.82475058769928 1001.0452895505632
3.8256246166193946 0.25382683804928263 8.618274002342007 15.381390898276385  -126.61813654486774 -126.61813654486774 -126.61813654486774 0.0 0.0 0.0 1001.2065907421276 NaN 129.37750329469586 0.0010902665703599657 126.61813654486774 0.7051319094014207 1.5532520841636729E-6 3.8256246166193946 1001.2065907421276
3.8264986455395107 0.25376886024301437 8.620872771669724 15.388638832765068  -126.6908763054271 -126.6908763054271 -126.6908763054271 0.0 0.0 0.0 1001.3678770383481 NaN 129.454388702612 0.001090255077543517 126.6908763054271 0.705114299650989 1.55191988538448E-6 3.8264986455395107 1001.3678770383481
3.827372674459628 0.25371090891667564 8.62347171913535 15.395886747313087  -126.76361620522576 -126.76361620522576 -126.76361620522576 0.0 0.0 0.0 1001.5291484448645 NaN 129.53127411321609 0.001090243584727068 126.76361620522576 0.7050967009671042 1.5505894802290587E-6 3.827372674459628 1001.5291484448645
3.8282467033797474 0.2536529840521294 8.626070844428567 15.403134641927108  -126.83635624425504 -126.83635624425504 -126.83635624425504 0.0 0.0 0.0 1001.6904049673136 NaN 129.60815952651163 0.001090232091910619 126.83635624425504 0.7050791133422819 1.5492608653429975E-6 3.8282467033797474 1001.6904049673136
3.829120732299869 0.2535950856312552 8.628670147239465 15.410382516613792  -126.90909642250621 -126.90909642250621 -126.90909642250621 0.0 0.0 0.0 1001.8516466113285 NaN 129.68504494250226 0.0010902205990941701 126.90909642250621 0.7050615367690446 1.547934037380002E-6 3.829120732299869 1001.8516466113285
3.829994761219992 0.25353721363594933 8.631269627258552 15.41763037137978  -126.98183673997049 -126.98183673997049 -126.98183673997049 0.0 0.0 0.0 1002.0128733825393 NaN 129.76193036119133 0.0010902091062777214 126.98183673997049 0.7050439712399216 1.5466089930018764E-6 3.829994761219992 1002.0128733825393
3.830868790140116 0.2534793680481245 8.63386928417675 15.424878206231714  -127.05457719663902 -127.05457719663902 -127.05457719663902 0.0 0.0 0.0 1002.1740852865724 NaN 129.83881578258223 0.0010901976134612724 127.05457719663902 0.7050264167474496 1.5452857288784949E-6 3.830868790140116 1002.1740852865724
3.831742819060243 0.25342154884970974 8.636469117685401 15.432126021176252  -127.12731779250323 -127.12731779250323 -127.12731779250323 0.0 0.0 0.0 1002.3352823290518 NaN 129.91570120667865 0.0010901861206448233 127.12731779250323 0.7050088732841715 1.543964241687773E-6 3.831742819060243 1002.3352823290518
3.832616847980371 0.2533637560226509 8.639069127476251 15.439373816220023  -127.20005852755425 -127.20005852755425 -127.20005852755425 0.0 0.0 0.0 1002.4964645155972 NaN 129.99258663348397 0.0010901746278283743 127.20005852755425 0.7049913408426371 1.5426445281156528E-6 3.832616847980371 1002.4964645155972
3.833490876900501 0.25330598954891 8.641669313241467 15.446621591369668  -127.2727994017834 -127.2727994017834 -127.2727994017834 0.0 0.0 0.0 1002.6576318518258 NaN 130.06947206300163 0.0010901631350119254 127.2727994017834 0.7049738194154032 1.541326584856074E-6 3.833490876900501 1002.6576318518258
3.834364905820632 0.25324824941046564 8.644269674673623 15.45386934663181  -127.34554041518187 -127.34554041518187 -127.34554041518187 0.0 0.0 0.0 1002.8187843433512 NaN 130.1463574952351 0.0010901516421954764 127.34554041518187 0.7049563089950331 1.5400104086109508E-6 3.834364905820632 1002.8187843433512
3.8352389347407656 0.2531905355893128 8.64687021146571 15.461117082013088  -127.41828156774102 -127.41828156774102 -127.41828156774102 0.0 0.0 0.0 1002.9799219957841 NaN 130.22324293018792 0.0010901401493790272 127.41828156774102 0.7049388095740973 1.5386959960901455E-6 3.8352389347407656 1002.9799219957841
3.8361129636609004 0.253132848067463 8.649470923311124 15.468364797520119  -127.49102285945203 -127.49102285945203 -127.49102285945203 0.0 0.0 0.0 1003.1410448147316 NaN 130.30012836786352 0.0010901286565625783 127.49102285945203 0.7049213211451725 1.5373833440114509E-6 3.8361129636609004 1003.1410448147316
3.836986992581037 0.253075186826944 8.652071809903676 15.475612493159527  -127.56376429030621 -127.56376429030621 -127.56376429030621 0.0 0.0 0.0 1003.3021528057976 NaN 130.37701380826533 0.001090117163746129 127.56376429030621 0.7049038437008428 1.5360724491005618E-6 3.836986992581037 1003.3021528057976
3.8378610215011757 0.25301755184979996 8.654672870937583 15.482860168937933  -127.63650586029489 -127.63650586029489 -127.63650586029489 0.0 0.0 0.0 1003.4632459745832 NaN 130.45389925139693 0.00109010567092968 127.63650586029489 0.7048863772336988 1.534763308091052E-6 3.8378610215011757 1003.4632459745832
3.838735050421316 0.25295994311809145 8.657274106107472 15.490107824861939  -127.70924756940924 -127.70924756940924 -127.70924756940924 0.0 0.0 0.0 1003.6243243266855 NaN 130.53078469726168 0.001090094178113231 127.70924756940924 0.7048689217363374 1.5334559177243537E-6 3.838735050421316 1003.6243243266855
3.8396090793414577 0.2529023606138953 8.65987551510838 15.49735546093816  -127.78198941764062 -127.78198941764062 -127.78198941764062 0.0 0.0 0.0 1003.7853878676991 NaN 130.607670145863 0.0010900826852967816 127.78198941764062 0.7048514772013632 1.532150274749732E-6 3.8396090793414577 1003.7853878676991
3.8404831082616018 0.25284480431930473 8.662477097635751 15.504603077173204  -127.8547314049803 -127.8547314049803 -127.8547314049803 0.0 0.0 0.0 1003.9464366032149 NaN 130.68455559720454 0.0010900711924803324 127.8547314049803 0.7048340436213866 1.530846375924259E-6 3.8404831082616018 1003.9464366032149
3.841357137181747 0.25278727421642927 8.665078853385431 15.511850673573669  -127.92747353141954 -127.92747353141954 -127.92747353141954 0.0 0.0 0.0 1004.1074705388208 NaN 130.76144105128955 0.0010900596996638832 127.92747353141954 0.7048166209890253 1.5295442180127998E-6 3.841357137181747 1004.1074705388208
3.8422311661018944 0.2527297702873946 8.667680782053678 15.51909825014615  -128.00021579694965 -128.00021579694965 -128.00021579694965 0.0 0.0 0.0 1004.2684896801014 NaN 130.83832650812158 0.0010900482068474339 128.00021579694965 0.7047992092969035 1.5282437977879774E-6 3.8422311661018944 1004.2684896801014
3.8431051950220434 0.25267229251434276 8.670282883337153 15.526345806897249  -128.0729582015619 -128.0729582015619 -128.0729582015619 0.0 0.0 0.0 1004.4294940326381 NaN 130.9152119677041 0.0010900367140309847 128.0729582015619 0.704781808537652 1.5269451120301574E-6 3.8431051950220434 1004.4294940326381
3.8439792239421937 0.25261484087943203 8.672885156932923 15.533593343833545  -128.14570074524755 -128.14570074524755 -128.14570074524755 0.0 0.0 0.0 1004.5904836020089 NaN 130.99209743004045 0.0010900252212145353 128.14570074524755 0.7047644187039089 1.5256481575274262E-6 3.8439792239421937 1004.5904836020089
3.8448532528623462 0.25255741536483695 8.67548760253846 15.540840860961637  -128.21844342799804 -128.21844342799804 -128.21844342799804 0.0 0.0 0.0 1004.7514583937891 NaN 131.06898289513416 0.0010900137283980861 128.21844342799804 0.7047470397883181 1.5243529310755604E-6 3.8448532528623462 1004.7514583937891
3.8457272817825006 0.2525000159527481 8.678090219851638 15.5480883582881  -128.29118624980458 -128.29118624980458 -128.29118624980458 0.0 0.0 0.0 1004.9124184135502 NaN 131.14586836298872 0.0010900022355816367 128.29118624980458 0.7047296717835309 1.5230594294780107E-6 3.8457272817825006 1004.9124184135502
3.846601310702656 0.25244264262537247 8.680693008570731 15.555335835819514  -128.3639292106584 -128.3639292106584 -128.3639292106584 0.0 0.0 0.0 1005.0733636668607 NaN 131.22275383360744 0.0010899907427651873 128.3639292106584 0.704712314682205 1.5217676495458806E-6 3.846601310702656 1005.0733636668607
3.847475339622813 0.2523852953649331 8.68329596839442 15.56258329356245  -128.43667231055088 -128.43667231055088 -128.43667231055088 0.0 0.0 0.0 1005.234294159286 NaN 131.2996393069938 0.001089979249948738 128.43667231055088 0.7046949684770047 1.520477588097896E-6 3.847475339622813 1005.234294159286
3.8483493685429724 0.2523279741536691 8.685899099021789 15.569830731523489  -128.5094155494734 -128.5094155494734 -128.5094155494734 0.0 0.0 0.0 1005.3952098963883 NaN 131.37652478315138 0.0010899677571322886 128.5094155494734 0.7046776331606013 1.5191892419603882E-6 3.8483493685429724 1005.3952098963883
3.849223397463134 0.25227067897383587 8.68850240015232 15.577078149709198  -128.58215892741723 -128.58215892741723 -128.58215892741723 0.0 0.0 0.0 1005.5561108837265 NaN 131.4534102620835 0.0010899562643158392 128.58215892741723 0.7046603087256723 1.5179026079672722E-6 3.849223397463134 1005.5561108837265
3.850097426383296 0.25221340980770485 8.69110587148589 15.58432554812613  -128.6549024443736 -128.6549024443736 -128.6549024443736 0.0 0.0 0.0 1005.7169971268562 NaN 131.53029574379354 0.0010899447714993898 128.6549024443736 0.704642995164902 1.516617682960023E-6 3.850097426383296 1005.7169971268562
3.85097145530346 0.2521561666375636 8.693709512722783 15.591572926780852  -128.7276461003339 -128.7276461003339 -128.7276461003339 0.0 0.0 0.0 1005.8778686313299 NaN 131.60718122828501 0.0010899332786829402 128.7276461003339 0.7046256924709822 1.5153344637876514E-6 3.85097145530346 1005.8778686313299
3.851845484223626 0.25209894944571565 8.696313323563682 15.598820285679922  -128.8003898952895 -128.8003898952895 -128.8003898952895 0.0 0.0 0.0 1006.038725402697 NaN 131.6840667155613 0.0010899217858664908 128.8003898952895 0.7046084006366096 1.5140529473066837E-6 3.851845484223626 1006.038725402697
3.8527195131437937 0.2520417582144807 8.698917303709667 15.606067624829892  -128.87313382923165 -128.87313382923165 -128.87313382923165 0.0 0.0 0.0 1006.1995674465035 NaN 131.7609522056259 0.0010899102930500412 128.87313382923165 0.7045911196544891 1.5127731303811393E-6 3.8527195131437937 1006.1995674465035
3.8535935420639627 0.2519845929261946 8.701521452862211 15.613314944237308  -128.94587790215172 -128.94587790215172 -128.94587790215172 0.0 0.0 0.0 1006.3603947682923 NaN 131.83783769848213 0.0010898988002335916 128.94587790215172 0.7045738495173314 1.51149500988251E-6 3.8535935420639627 1006.3603947682923
3.854467570984134 0.2519274535632089 8.704125770723193 15.62056224390872  -129.01862211404102 -129.01862211404102 -129.01862211404102 0.0 0.0 0.0 1006.5212073736035 NaN 131.9147231941335 0.0010898873074171422 129.01862211404102 0.7045565902178541 1.510218582689735E-6 3.854467570984134 1006.5212073736035
3.855341599904306 0.25187034010789144 8.706730256994879 15.627809523850663  -129.0913664648909 -129.0913664648909 -129.0913664648909 0.0 0.0 0.0 1006.6820052679733 NaN 131.9916086925834 0.0010898758146006926 129.0913664648909 0.7045393417487814 1.508943845689181E-6 3.855341599904306 1006.6820052679733
3.85621562882448 0.25181325254262593 8.709334911379939 15.635056784069683  -129.16411095469272 -129.16411095469272 -129.16411095469272 0.0 0.0 0.0 1006.8427884569352 NaN 132.06849419383525 0.0010898643217842428 129.16411095469272 0.7045221041028441 1.5076707957746208E-6 3.85621562882448 1006.8427884569352
3.857089657744656 0.2517561908498121 8.711939733581431 15.642304024572303  -129.2368555834378 -129.2368555834378 -129.2368555834378 0.0 0.0 0.0 1007.0035569460193 NaN 132.14537969789242 0.0010898528289677934 129.2368555834378 0.7045048772727792 1.5063994298472109E-6 3.857089657744656 1007.0035569460193
3.8579636866648332 0.2516991550118655 8.714544723302815 15.649551245365064  -129.3096003511175 -129.3096003511175 -129.3096003511175 0.0 0.0 0.0 1007.1643107407527 NaN 132.22226520475846 0.0010898413361513438 129.3096003511175 0.7044876612513312 1.5051297448154684E-6 3.8579636866648332 1007.1643107407527
3.8588377155850124 0.25164214501121773 8.717149880247938 15.65679844645449  -129.38234525772313 -129.38234525772313 -129.38234525772313 0.0 0.0 0.0 1007.3250498466593 NaN 132.29915071443668 0.001089829843334894 129.38234525772313 0.7044704560312504 1.503861737595252E-6 3.8588377155850124 1007.3250498466593
3.8597117445051934 0.25158516083031635 8.719755204121045 15.664045627847104  -129.45509030324612 -129.45509030324612 -129.45509030324612 0.0 0.0 0.0 1007.4857742692598 NaN 132.3760362269305 0.0010898183505184443 129.45509030324612 0.7044532616052935 1.5025954051097394E-6 3.8597117445051934 1007.4857742692598
3.860585773425376 0.25152820245162466 8.72236069462677 15.671292789549424  -129.5278354876778 -129.5278354876778 -129.5278354876778 0.0 0.0 0.0 1007.6464840140715 NaN 132.45292174224332 0.0010898068577019945 129.5278354876778 0.7044360779662246 1.5013307442894054E-6 3.860585773425376 1007.6464840140715
3.8614598023455606 0.25147126985762197 8.724966351470142 15.678539931567967  -129.60058081100948 -129.60058081100948 -129.60058081100948 0.0 0.0 0.0 1007.8071790866088 NaN 132.5298072603786 0.0010897953648855447 129.60058081100948 0.7044189051068139 1.500067752072001E-6 3.8614598023455606 1007.8071790866088
3.862333831265747 0.25141436303080333 8.72757217435658 15.685787053909245  -129.6733262732326 -129.6733262732326 -129.6733262732326 0.0 0.0 0.0 1007.9678594923829 NaN 132.6066927813397 0.001089783872069095 129.6733262732326 0.7044017430198377 1.4988064254025315E-6 3.862333831265747 1007.9678594923829
3.863207860185935 0.25135748195367974 8.73017816299189 15.693034156579765  -129.74607187433844 -129.74607187433844 -129.74607187433844 0.0 0.0 0.0 1008.1285252369019 NaN 132.68357830513 0.0010897723792526453 129.74607187433844 0.7043845916980798 1.497546761233237E-6 3.863207860185935 1008.1285252369019
3.8640818891061244 0.25130062660877805 8.732784317082276 15.70028123958603  -129.8188176143184 -129.8188176143184 -129.8188176143184 0.0 0.0 0.0 1008.2891763256704 NaN 132.76046383175293 0.0010897608864361954 129.8188176143184 0.7043674511343297 1.4962887565235698E-6 3.8640818891061244 1008.2891763256704
3.864955918026315 0.25124379697864085 8.735390636334323 15.707528302934534  -129.89156349316386 -129.89156349316386 -129.89156349316386 0.0 0.0 0.0 1008.4498127641901 NaN 132.83734936121184 0.0010897493936197456 129.89156349316386 0.7043503213213839 1.4950324082401725E-6 3.864955918026315 1008.4498127641901
3.8658299469465076 0.2511869930458264 8.737997120455013 15.714775346631788  -129.96430951086614 -129.96430951086614 -129.96430951086614 0.0 0.0 0.0 1008.6104345579597 NaN 132.91423489351016 0.0010897379008032958 129.96430951086614 0.7043332022520453 1.49377771335686E-6 3.8658299469465076 1008.6104345579597
3.8667039758667023 0.2511302147929089 8.740603769151711 15.722022370684282  -130.03705566741675 -130.03705566741675 -130.03705566741675 0.0 0.0 0.0 1008.7710417124745 NaN 132.99112042865136 0.001089726407986846 130.03705566741675 0.7043160939191231 1.492524668854593E-6 3.8667039758667023 1008.7710417124745
3.867578004786899 0.25107346220247834 8.743210582132173 15.729269375098504  -130.109801962807 -130.109801962807 -130.109801962807 0.0 0.0 0.0 1008.9316342332266 NaN 133.06800596663874 0.0010897149151703962 130.109801962807 0.7042989963154332 1.4912732717214655E-6 3.867578004786899 1008.9316342332266
