# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
33.96037740838647 0.21452019145053447 NaN 33.089391353184546  -2438.949715237018 -2438.949715237018 -2438.949715237018 0.0 0.0 0.0 2276.851456044881 4.2743885610647947E-4 243.71576331607636 2.227452496492773E-4 2438.949715237018 0.9668159746649214 2.6019331880399993E-8 33.96037740838647 2276.851456044881
33.96693473165301 0.214478778286419 NaN 33.102382065253366  -2440.0956438437306 -2440.0956438437306 -2440.0956438437306 0.0 0.0 0.0 2277.2764844752874 4.274332259829605E-4 243.73080121894455 2.2274229205234103E-4 2440.0956438437306 0.9667570747392279 2.6010773683099634E-8 33.96693473165301 2277.2764844752874
33.97349205491956 0.21443738110885585 NaN 33.1153727684342  -2441.241572980141 -2441.241572980141 -2441.241572980141 0.0 0.0 0.0 2277.7014842897916 4.274275763769137E-4 243.74583125396165 2.2273933445540476E-4 2441.241572980141 0.966698200942219 2.6002220809809417E-8 33.97349205491956 2277.7014842897916
33.980049378186116 0.21439599990858993 NaN 33.12836346272895  -2442.3875026462306 -2442.3875026462306 -2442.3875026462306 0.0 0.0 0.0 2278.1264554959243 4.2742190730164694E-4 243.7608534272441 2.2273637685846844E-4 2442.3875026462306 0.9666393532589043 2.599367325564817E-8 33.980049378186116 2278.1264554959243
33.98660670145268 0.21435463467637336 NaN 33.14135414813958  -2443.5334328419785 -2443.5334328419785 -2443.5334328419785 0.0 0.0 0.0 2278.551398101214 4.2741621877049436E-4 243.77586774490206 2.2273341926153217E-4 2443.5334328419785 0.9665805316743027 2.598513101574064E-8 33.98660670145268 2278.551398101214
33.99316402471925 0.21431328540296538 NaN 33.154344824667994  -2444.6793635673657 -2444.6793635673657 -2444.6793635673657 0.0 0.0 0.0 2278.9763121131873 4.274105107967387E-4 243.79087421304015 2.227304616645959E-4 2444.6793635673657 0.9665217361734464 2.5976594085217475E-8 33.99316402471925 2278.9763121131873
33.999721347985826 0.21427195207913233 NaN 33.167335492316134  -2445.825294822373 -2445.825294822373 -2445.825294822373 0.0 0.0 0.0 2279.4011975393682 4.2740478339367674E-4 243.80587283775708 2.2272750406765964E-4 2445.825294822373 0.9664629667413783 2.5968062459215188E-8 33.999721347985826 2279.4011975393682
34.00627867125241 0.21423063469564774 NaN 33.180326151085914  -2446.9712266069814 -2446.9712266069814 -2446.9712266069814 0.0 0.0 0.0 2279.8260543872784 4.2739903657457894E-4 243.8208636251455 2.2272454647072332E-4 2446.9712266069814 0.9664042233631538 2.595953613287625E-8 34.00627867125241 2279.8260543872784
34.01283599451901 0.2141893332432921 NaN 33.193316800979304  -2448.1171589211717 -2448.1171589211717 -2448.1171589211717 0.0 0.0 0.0 2280.2508826644384 4.27393270352717E-4 243.83584658129237 2.2272158887378705E-4 2448.1171589211717 0.9663455060238382 2.595101510134894E-8 34.01283599451901 2280.2508826644384
34.019393317785614 0.21414804771285317 NaN 33.20630744199819  -2449.2630917649235 -2449.2630917649235 -2449.2630917649235 0.0 0.0 0.0 2280.6756823783658 4.2738748474133664E-4 243.85082171227847 2.2271863127685076E-4 2449.2630917649235 0.9662868147085099 2.594249935978748E-8 34.019393317785614 2280.6756823783658
34.025950641052226 0.21410677809512577 NaN 33.21929807414452  -2450.4090251382163 -2450.4090251382163 -2450.4090251382163 0.0 0.0 0.0 2281.1004535365755 4.2738167975368477E-4 243.86578902417907 2.2271567367991444E-4 2450.4090251382163 0.9662281494022582 2.5933988903351922E-8 34.025950641052226 2281.1004535365755
34.032507964318846 0.21406552438091184 NaN 33.232288697420216  -2451.5549590410333 -2451.5549590410333 -2451.5549590410333 0.0 0.0 0.0 2281.5251961465815 4.273758554029884E-4 243.88074852306346 2.2271271608297814E-4 2451.5549590410333 0.9661695100901837 2.5925483727208157E-8 34.032507964318846 2281.5251961465815
34.03906528758547 0.2140242865610203 NaN 33.24527931182719  -2452.7008934733526 -2452.7008934733526 -2452.7008934733526 0.0 0.0 0.0 2281.9499102158948 4.2737001170245427E-4 243.8957002149949 2.2270975848604182E-4 2452.7008934733526 0.9661108967573987 2.591698382652795E-8 34.03906528758547 2281.9499102158948
34.04562261085211 0.21398306462626723 NaN 33.258269917367386  -2453.8468284351557 -2453.8468284351557 -2453.8468284351557 0.0 0.0 0.0 2282.3745957520246 4.2736414866529384E-4 243.91064410603096 2.2270680088910553E-4 2453.8468284351557 0.9660523093890269 2.5908489196488913E-8 34.04562261085211 2282.3745957520246
34.05217993411875 0.21394185856747583 NaN 33.27126051404272  -2454.9927639264233 -2454.9927639264233 -2454.9927639264233 0.0 0.0 0.0 2282.7992527624783 4.273582663047015E-4 243.9255802022235 2.227038432921692E-4 2454.9927639264233 0.9659937479702038 2.589999983227444E-8 34.05217993411875 2282.7992527624783
34.0587372573854 0.21390066837547622 NaN 33.28425110185512  -2456.1386999471365 -2456.1386999471365 -2456.1386999471365 0.0 0.0 0.0 2283.223881254761 4.273523646338485E-4 243.94050850961824 2.227008856952329E-4 2456.1386999471365 0.9659352124860755 2.5891515729073794E-8 34.0587372573854 2283.223881254761
34.06529458065206 0.21385949404110577 NaN 33.297241680806515  -2457.2846364972747 -2457.2846364972747 -2457.2846364972747 0.0 0.0 0.0 2283.6484812363747 4.27346443665911E-4 243.95542903425536 2.2269792809829657E-4 2457.2846364972747 0.965876702921801 2.588303688208202E-8 34.06529458065206 2283.6484812363747
34.07185190391872 0.21381833555520877 NaN 33.31023225089881  -2458.4305735768185 -2458.4305735768185 -2458.4305735768185 0.0 0.0 0.0 2284.0730527148203 4.2734050341403855E-4 243.9703417821691 2.2269497050136024E-4 2458.4305735768185 0.965818219262549 2.587456328649998E-8 34.07185190391872 2284.0730527148203
34.078409227185396 0.21377719290863653 NaN 33.32322281213394  -2459.57651118575 -2459.57651118575 -2459.57651118575 0.0 0.0 0.0 2284.4975956975964 4.2733454389137326E-4 243.9852467593879 2.2269201290442395E-4 2459.57651118575 0.9657597614935006 2.586609493753431E-8 34.078409227185396 2284.4975956975964
34.08496655045208 0.21373606609224752 NaN 33.33621336451384  -2460.722449324049 -2460.722449324049 -2460.722449324049 0.0 0.0 0.0 2284.9221101921994 4.273285651110527E-4 244.00014397193436 2.226890553074876E-4 2460.722449324049 0.9657013295998487 2.5857631830397456E-8 34.08496655045208 2284.9221101921994
34.09152387371877 0.21369495509690717 NaN 33.349203908040415  -2461.868387991696 -2461.868387991696 -2461.868387991696 0.0 0.0 0.0 2285.346596206123 4.273225670861944E-4 244.01503342582532 2.2268609771055125E-4 2461.868387991696 0.9656429235667968 2.584917396030763E-8 34.09152387371877 2285.346596206123
34.09808119698547 0.21365385991348798 NaN 33.36219444271559  -2463.014327188672 -2463.014327188672 -2463.014327188672 0.0 0.0 0.0 2285.77105374686 4.273165498299051E-4 244.02991512707177 2.226831401136149E-4 2463.014327188672 0.9655845433795601 2.5840721322488822E-8 34.09808119698547 2285.77105374686
34.10463852025217 0.21361278053286942 NaN 33.37518496854127  -2464.160266914956 -2464.160266914956 -2464.160266914956 0.0 0.0 0.0 2286.1954828218995 4.273105133552749E-4 244.04478908167908 2.2268018251667856E-4 2464.160266914956 0.9655261890233651 2.583227391217075E-8 34.10463852025217 2286.1954828218995
34.111195843518885 0.213571716945938 NaN 33.3881754855194  -2465.306207170531 -2465.306207170531 -2465.306207170531 0.0 0.0 0.0 2286.6198834387296 4.2730445767539827E-4 244.05965529564654 2.226772249197422E-4 2465.306207170531 0.9654678604834495 2.5823831724588924E-8 34.111195843518885 2286.6198834387296
34.117753166785604 0.2135306691435872 NaN 33.40116599365189  -2466.4521479553764 -2466.4521479553764 -2466.4521479553764 0.0 0.0 0.0 2287.0442556048365 4.272983828033408E-4 244.074513774968 2.2267426732280586E-4 2466.4521479553764 0.9654095577450629 2.581539475498457E-8 34.117753166785604 2287.0442556048365
34.12431049005233 0.2134896371167176 NaN 33.41415649294065  -2467.598089269473 -2467.598089269473 -2467.598089269473 0.0 0.0 0.0 2287.4685993277026 4.272922887521635E-4 244.08936452563142 2.2267130972586951E-4 2467.598089269473 0.9653512807934658 2.5806962998604648E-8 34.12431049005233 2287.4685993277026
34.130867813319064 0.21344862085623664 NaN 33.42714698338761  -2468.744031112802 -2468.744031112802 -2468.744031112802 0.0 0.0 0.0 2287.89291461481 4.272861755349136E-4 244.10420755361892 2.2266835212893317E-4 2468.744031112802 0.9652930296139299 2.579853645070184E-8 34.130867813319064 2287.89291461481
34.13742513658581 0.21340762035305882 NaN 33.4401374649947  -2469.8899734853444 -2469.8899734853444 -2469.8899734853444 0.0 0.0 0.0 2288.317201473638 4.2728004316462773E-4 244.1190428649069 2.2266539453199682E-4 2469.8899734853444 0.9652348041917391 2.5790115106534575E-8 34.13742513658581 2288.317201473638
34.14398245985256 0.21336663559810565 NaN 33.453127937763796  -2471.0359163870794 -2471.0359163870794 -2471.0359163870794 0.0 0.0 0.0 2288.7414599116632 4.2727389165432875E-4 244.13387046546615 2.2266243693506044E-4 2471.0359163870794 0.9651766045121875 2.5781698961366942E-8 34.14398245985256 2288.7414599116632
34.15053978311932 0.2133256665823055 NaN 33.46611840169686  -2472.1818598179893 -2472.1818598179893 -2472.1818598179893 0.0 0.0 0.0 2289.165689936361 4.272677210170352E-4 244.14869036126157 2.226594793381241E-4 2472.1818598179893 0.9651184305605808 2.577328801046875E-8 34.15053978311932 2289.165689936361
34.15709710638608 0.21328471329659388 NaN 33.47910885679577  -2473.3278037780533 -2473.3278037780533 -2473.3278037780533 0.0 0.0 0.0 2289.5898915552043 4.272615312657333E-4 244.1635025582523 2.2265652174118772E-4 2473.3278037780533 0.9650602823222371 2.5764882249115545E-8 34.15709710638608 2289.5898915552043
34.163654429652865 0.213243775731913 NaN 33.49209930306248  -2474.473748267255 -2474.473748267255 -2474.473748267255 0.0 0.0 0.0 2290.014064775664 4.2725532241342335E-4 244.17830706239192 2.2265356414425134E-4 2474.473748267255 0.9650021597824837 2.575648167258845E-8 34.163654429652865 2290.014064775664
34.17021175291965 0.21320285387921234 NaN 33.505089740498875  -2475.619693285572 -2475.619693285572 -2475.619693285572 0.0 0.0 0.0 2290.4382096052077 4.2724909447307995E-4 244.1931038796282 2.2265060654731494E-4 2475.619693285572 0.9649440629266612 2.5748086276174365E-8 34.17021175291965 2290.4382096052077
34.17676907618644 0.2131619477294481 NaN 33.51808016910688  -2476.7656388329865 -2476.7656388329865 -2476.7656388329865 0.0 0.0 0.0 2290.8623260513023 4.2724284745766994E-4 244.20789301590324 2.2264764895037857E-4 2476.7656388329865 0.9648859917401201 2.5739696055165797E-8 34.17676907618644 2290.8623260513023
34.183326399453236 0.2131210572735835 NaN 33.5310705888884  -2477.9115849094783 -2477.9115849094783 -2477.9115849094783 0.0 0.0 0.0 2291.2864141214122 4.2723658138014346E-4 244.22267447715328 2.226446913534422E-4 2477.9115849094783 0.9648279462082227 2.573131100486093E-8 34.183326399453236 2291.2864141214122
34.18988372272004 0.21308018250258867 NaN 33.54406099984536  -2479.0575315150295 -2479.0575315150295 -2479.0575315150295 0.0 0.0 0.0 2291.710473822999 4.2723029625344025E-4 244.23744826930906 2.226417337565058E-4 2479.0575315150295 0.964769926316343 2.57229311205636E-8 34.18988372272004 2291.710473822999
34.19644104598685 0.21303932340744067 NaN 33.557051401979656  -2480.20347864962 -2480.20347864962 -2480.20347864962 0.0 0.0 0.0 2292.134505163524 4.2722399209049234E-4 244.25221439829545 2.2263877615956941E-4 2480.20347864962 0.9647119320498648 2.5714556397583263E-8 34.19644104598685 2292.134505163524
34.20299836925368 0.21299847997912347 NaN 33.57004179529323  -2481.349426313232 -2481.349426313232 -2481.349426313232 0.0 0.0 0.0 2292.558508150444 4.272176689042124E-4 244.26697287003188 2.2263581856263304E-4 2481.349426313232 0.9646539633941847 2.570618683123501E-8 34.20299836925368 2292.558508150444
34.2095556925205 0.212957652208628 NaN 33.583032179787956  -2482.4953745058433 -2482.4953745058433 -2482.4953745058433 0.0 0.0 0.0 2292.9824827912153 4.272113267075177E-4 244.28172369043193 2.226328609656966E-4 2482.4953745058433 0.9645960203347097 2.5697822416839563E-8 34.2095556925205 2292.9824827912153
34.21611301578734 0.21291684008695203 NaN 33.59602255546579  -2483.6413232274394 -2483.6413232274394 -2483.6413232274394 0.0 0.0 0.0 2293.406429093291 4.272049655132999E-4 244.29646686540346 2.2262990336876023E-4 2483.6413232274394 0.9645381028568577 2.5689463149723256E-8 34.21611301578734 2293.406429093291
34.22267033905418 0.21287604360510032 NaN 33.60901292232859  -2484.7872724779954 -2484.7872724779954 -2484.7872724779954 0.0 0.0 0.0 2293.8303470641226 4.2719858533443375E-4 244.31120240084866 2.226269457718238E-4 2484.7872724779954 0.9644802109460588 2.568110902521806E-8 34.22267033905418 2293.8303470641226
34.22922766232104 0.2128352627540844 NaN 33.6220032803783  -2485.933222257498 -2485.933222257498 -2485.933222257498 0.0 0.0 0.0 2294.2542367111596 4.271921861837868E-4 244.3259303026644 2.226239881748874E-4 2485.933222257498 0.9644223445877533 2.5672760038661456E-8 34.22922766232104 2294.2542367111596
34.2357849855879 0.21279449752492277 NaN 33.63499362961683  -2487.079172565924 -2487.079172565924 -2487.079172565924 0.0 0.0 0.0 2294.6780980418494 4.271857680742377E-4 244.34065057674133 2.22621030577951E-4 2487.079172565924 0.9643645037673929 2.566441618539662E-8 34.2357849855879 2294.6780980418494
34.24234230885477 0.2127537479086408 NaN 33.64798397004608  -2488.2251234032565 -2488.2251234032565 -2488.2251234032565 0.0 0.0 0.0 2295.101931063637 4.2717933101861754E-4 244.35536322896488 2.226180729810146E-4 2488.2251234032565 0.964306688470441 2.5656077460772248E-8 34.24234230885477 2295.101931063637
34.24889963212164 0.2127130138962707 NaN 33.66097430166795  -2489.3710747694745 -2489.3710747694745 -2489.3710747694745 0.0 0.0 0.0 2295.525735783965 4.2717287502976265E-4 244.3700682652148 2.2261511538407817E-4 2489.3710747694745 0.9642488986823715 2.5647743860142602E-8 34.24889963212164 2295.525735783965
34.255456955388524 0.21267229547885164 NaN 33.67396462448435  -2490.51702666456 -2490.51702666456 -2490.51702666456 0.0 0.0 0.0 2295.949512210275 4.271664001205049E-4 244.3847656913649 2.2261215778714174E-4 2490.51702666456 0.9641911343886695 2.563941537886755E-8 34.255456955388524 2295.949512210275
34.262014278655414 0.2126315926474295 NaN 33.68695493849721  -2491.6629790884936 -2491.6629790884936 -2491.6629790884936 0.0 0.0 0.0 2296.373260350005 4.271599063036568E-4 244.3994555132839 2.2260920019020534E-4 2491.6629790884936 0.9641333955748317 2.563109201231247E-8 34.262014278655414 2296.373260350005
34.26857160192231 0.21259090539305717 NaN 33.699945243708406  -2492.8089320412555 -2492.8089320412555 -2492.8089320412555 0.0 0.0 0.0 2296.7969802105913 4.2715339359201396E-4 244.41413773683428 2.2260624259326888E-4 2492.8089320412555 0.9640756822263655 2.5622773755848336E-8 34.26857160192231 2296.7969802105913
34.27512892518922 0.2125502337067942 NaN 33.712935540119865  -2493.9548855228295 -2493.9548855228295 -2493.9548855228295 0.0 0.0 0.0 2297.220671799469 4.271468619983619E-4 244.42881236787343 2.2260328499633245E-4 2493.9548855228295 0.9640179943287889 2.56144606048516E-8 34.27512892518922 2297.220671799469
34.28168624845613 0.21250957757970726 NaN 33.72592582773346  -2495.1008395331933 -2495.1008395331933 -2495.1008395331933 0.0 0.0 0.0 2297.64433512407 4.271403115354849E-4 244.44347941225286 2.2260032739939602E-4 2495.1008395331933 0.9639603318676323 2.5606152554704304E-8 34.28168624845613 2297.64433512407
34.28824357172305 0.21246893700286956 NaN 33.738916140310494  -2496.246794512062 -2496.246794512062 -2496.246794512062 0.0 0.0 0.0 2298.0678437161278 4.2713403447738164E-4 244.43719082611557 2.2279868267719994E-4 2496.246794512062 0.9636149535473517 2.5615546553553246E-8 34.28824357172305 2298.0678437161278
34.29480089498998 0.21242831196736126 NaN 33.75190646743153  -2497.392750536718 -2497.392750536718 -2497.392750536718 0.0 0.0 0.0 2298.4913240591463 4.271278532087949E-4 244.45184288756738 2.2279572188631383E-4 2497.392750536718 0.963557420314576 2.560724437174227E-8 34.29480089498998 2298.4913240591463
34.301358218256915 0.2123877024642694 NaN 33.76489678575547  -2498.5387070906763 -2498.5387070906763 -2498.5387070906763 0.0 0.0 0.0 2298.914776172206 4.2712165292631916E-4 244.46648738298117 2.2279276109542763E-4 2498.5387070906763 0.9634999124461128 2.5598947278949327E-8 34.301358218256915 2298.914776172206
34.307915541523855 0.21234710848468777 NaN 33.77788709528422  -2499.6846641739203 -2499.6846641739203 -2499.6846641739203 0.0 0.0 0.0 2299.338200062733 4.2711543364281E-4 244.48112431818274 2.2278980030454148E-4 2499.6846641739203 0.9634424299275518 2.5590655270577194E-8 34.307915541523855 2299.338200062733
34.31447286479081 0.21230653001971694 NaN 33.7908773960197  -2500.830621786431 -2500.830621786431 -2500.830621786431 0.0 0.0 0.0 2299.7615957381513 4.271091953711066E-4 244.49575369899225 2.227868395136553E-4 2500.830621786431 0.963384972744495 2.5582368342034146E-8 34.31447286479081 2299.7615957381513
34.32103018805776 0.21226596706046436 NaN 33.803867687963795  -2501.9765799281877 -2501.9765799281877 -2501.9765799281877 0.0 0.0 0.0 2300.1849632058816 4.271029381240348E-4 244.51037553122413 2.2278387872276916E-4 2501.9765799281877 0.9633275408825546 2.5574086488733976E-8 34.32103018805776 2300.1849632058816
34.32758751132473 0.21222541959804417 NaN 33.81685797111843  -2503.1225385991734 -2503.1225385991734 -2503.1225385991734 0.0 0.0 0.0 2300.608302473344 4.2709666191442205E-4 244.5249898206877 2.22780917931883E-4 2503.1225385991734 0.9632701343273542 2.556580970609588E-8 34.32758751132473 2300.608302473344
34.334144834591704 0.2121848876235774 NaN 33.82984824548549  -2504.2684977993686 -2504.2684977993686 -2504.2684977993686 0.0 0.0 0.0 2301.031613547955 4.2709036675506125E-4 244.5395965731864 2.2277795714099682E-4 2504.2684977993686 0.9632127530645285 2.5557537989544574E-8 34.334144834591704 2301.031613547955
34.340702157858686 0.21214437112819184 NaN 33.842838511066894  -2505.4144575287537 -2505.4144575287537 -2505.4144575287537 0.0 0.0 0.0 2301.4548964371306 4.270840526587562E-4 244.55419579451802 2.2277499635011064E-4 2505.4144575287537 0.9631553970797224 2.554927133451023E-8 34.340702157858686 2301.4548964371306
34.34725948112568 0.21210387010302198 NaN 33.85582876786454  -2506.5604177873106 -2506.5604177873106 -2506.5604177873106 0.0 0.0 0.0 2301.8781511482835 4.2707771963828813E-4 244.56878749047516 2.2277203555922442E-4 2506.5604177873106 0.9630980663585932 2.554100973642844E-8 34.34725948112568 2301.8781511482835
34.35381680439268 0.2120633845392092 NaN 33.868819015880305  -2507.706378575019 -2507.706378575019 -2507.706378575019 0.0 0.0 0.0 2302.3013776888233 4.27071367706422E-4 244.58337166684464 2.2276907476833824E-4 2507.706378575019 0.9630407608868075 2.553275319074027E-8 34.35381680439268 2302.3013776888233
34.36037412765968 0.21202291442790155 NaN 33.88180925511611  -2508.85233989186 -2508.85233989186 -2508.85233989186 0.0 0.0 0.0 2302.72457606616 4.270649968759275E-4 244.59794832940767 2.2276611397745207E-4 2508.85233989186 0.9629834806500439 2.5524501692892226E-8 34.36037412765968 2302.72457606616
34.36693145092669 0.2119824597602539 NaN 33.89479948557385  -2509.998301737816 -2509.998301737816 -2509.998301737816 0.0 0.0 0.0 2303.1477462876996 4.2705860715954277E-4 244.61251748394037 2.2276315318656584E-4 2509.998301737816 0.9629262256339921 2.5516255238336192E-8 34.36693145092669 2303.1477462876996
34.37348877419372 0.21194202052742775 NaN 33.90778970725544  -2511.144264112868 -2511.144264112868 -2511.144264112868 0.0 0.0 0.0 2303.5708883608477 4.270521985700138E-4 244.62707913621279 2.2276019239567967E-4 2511.144264112868 0.9628689958243517 2.5508013822529518E-8 34.37348877419372 2303.5708883608477
34.38004609746074 0.2119015967205915 NaN 33.920779920162744  -2512.290227016995 -2512.290227016995 -2512.290227016995 0.0 0.0 0.0 2303.9940022930055 4.270457711200521E-4 244.64163329198988 2.2275723160479344E-4 2512.290227016995 0.9628117912068342 2.549977744093494E-8 34.38004609746074 2303.9940022930055
34.38660342072777 0.2118611883309202 NaN 33.93377012429769  -2513.4361904501793 -2513.4361904501793 -2513.4361904501793 0.0 0.0 0.0 2304.417088091573 4.2703932482238344E-4 244.6561799570309 2.2275427081390727E-4 2513.4361904501793 0.9627546117671614 2.54915460890206E-8 34.38660342072777 2304.417088091573
34.39316074399482 0.2118207953495956 NaN 33.94676031966218  -2514.5821544124037 -2514.5821544124037 -2514.5821544124037 0.0 0.0 0.0 2304.8401457639493 4.270328596897108E-4 244.67071913708972 2.2275131002302104E-4 2514.5821544124037 0.9626974574910664 2.5483319762260037E-8 34.39316074399482 2304.8401457639493
34.399718067261865 0.2117804177678063 NaN 33.959750506258075  -2515.7281189036466 -2515.7281189036466 -2515.7281189036466 0.0 0.0 0.0 2305.263175317529 4.2702637573471184E-4 244.68525083791454 2.2274834923213484E-4 2515.7281189036466 0.9626403283642929 2.5475098456132188E-8 34.399718067261865 2305.263175317529
34.406275390528926 0.2117400555767474 NaN 33.97274068408732  -2516.8740839238917 -2516.8740839238917 -2516.8740839238917 0.0 0.0 0.0 2305.686176759707 4.270198729700785E-4 244.6997750652484 2.2274538844124862E-4 2516.8740839238917 0.9625832243725957 2.546688216612132E-8 34.406275390528926 2305.686176759707
34.412832713795986 0.21169970876762104 NaN 33.985730853151765  -2518.0200494731175 -2518.0200494731175 -2518.0200494731175 0.0 0.0 0.0 2306.109150097874 4.27013351408474E-4 244.71429182482848 2.2274242765036242E-4 2518.0200494731175 0.9625261455017401 2.545867088771714E-8 34.412832713795986 2306.109150097874
34.41939003706306 0.21165937733163567 NaN 33.99872101345334  -2519.166015551307 -2519.166015551307 -2519.166015551307 0.0 0.0 0.0 2306.5320953394207 4.270068110625544E-4 244.72880112238676 2.227394668594762E-4 2519.166015551307 0.9624690917375028 2.545046461641466E-8 34.41939003706306 2306.5320953394207
34.425947360330134 0.2116190612600068 NaN 34.01171116499391  -2520.3119821584405 -2520.3119821584405 -2520.3119821584405 0.0 0.0 0.0 2306.9550124917337 4.270002519449659E-4 244.74330296364965 2.2273650606858996E-4 2520.3119821584405 0.9624120630656712 2.5442263347714286E-8 34.425947360330134 2306.9550124917337
34.432504683597216 0.21157876054395638 NaN 34.024701307775395  -2521.457949294499 -2521.457949294499 -2521.457949294499 0.0 0.0 0.0 2307.377901562198 4.2699367406833806E-4 244.75779735433812 2.227335452777037E-4 2521.457949294499 0.9623550594720431 2.5434067077121744E-8 34.432504683597216 2307.377901562198
34.43906200686431 0.2115384751747131 NaN 34.037691441799694  -2522.603916959465 -2522.603916959465 -2522.603916959465 0.0 0.0 0.0 2307.8007625581977 4.2698707744530265E-4 244.77228430016783 2.227305844868175E-4 2522.603916959465 0.9622980809424273 2.542587580014809E-8 34.43906200686431 2307.8007625581977
34.44561933013141 0.2114982051435125 NaN 34.050681567068665  -2523.7498851533173 -2523.7498851533173 -2523.7498851533173 0.0 0.0 0.0 2308.223595487113 4.269804620884537E-4 244.78676380684865 2.2272762369593128E-4 2523.7498851533173 0.9622411274626437 2.5417689512309746E-8 34.44561933013141 2308.223595487113
34.45217665339852 0.21145795044159651 NaN 34.06367168358423  -2524.8958538760403 -2524.8958538760403 -2524.8958538760403 0.0 0.0 0.0 2308.646400356323 4.2697382801039975E-4 244.8012358800853 2.2272466290504503E-4 2524.8958538760403 0.9621841990185229 2.540950820912843E-8 34.45217665339852 2308.646400356323
34.45873397666564 0.2114177110602139 NaN 34.07666179134829  -2526.041823127615 -2526.041823127615 -2526.041823127615 0.0 0.0 0.0 2309.069177173205 4.2696717522372967E-4 244.81570052557697 2.2272170211415878E-4 2526.041823127615 0.9621272955959063 2.5401331886131184E-8 34.45873397666564 2309.069177173205
34.46529129993277 0.2113774869906201 NaN 34.08965189036274  -2527.1877929080206 -2527.1877929080206 -2527.1877929080206 0.0 0.0 0.0 2309.491925945133 4.2696050374102577E-4 244.83015774901753 2.2271874132327252E-4 2527.1877929080206 0.9620704171806455 2.5393160538850332E-8 34.46529129993277 2309.491925945133
34.471848623199904 0.21133727822407722 NaN 34.102641980629414  -2528.3337632172374 -2528.3337632172374 -2528.3337632172374 0.0 0.0 0.0 2309.914646679479 4.2695381357484176E-4 244.84460755609518 2.2271578053238632E-4 2528.3337632172374 0.9620135637586036 2.5384994162823562E-8 34.471848623199904 2309.914646679479
34.47840594646704 0.21129708475185394 NaN 34.11563206215025  -2529.479734055248 -2529.479734055248 -2529.479734055248 0.0 0.0 0.0 2310.3373393836146 4.2694710473773926E-4 244.85904995249302 2.2271281974150007E-4 2529.479734055248 0.9619567353156546 2.5376832753593784E-8 34.47840594646704 2310.3373393836146
34.48496326973419 0.21125690656522558 NaN 34.12862213492713  -2530.6257054220346 -2530.6257054220346 -2530.6257054220346 0.0 0.0 0.0 2310.760004064907 4.26940377242258E-4 244.87348494388846 2.227098589506138E-4 2530.6257054220346 0.9618999318376824 2.536867630670922E-8 34.48496326973419 2310.760004064907
34.49152059300135 0.2112167436554741 NaN 34.141612198961944  -2531.771677317578 -2531.771677317578 -2531.771677317578 0.0 0.0 0.0 2311.182640730724 4.269336311009273E-4 244.88791253595375 2.227068981597275E-4 2531.771677317578 0.9618431533105828 2.5360524817723362E-8 34.49152059300135 2311.182640730724
34.49807791626851 0.2111765960138882 NaN 34.15460225425657  -2532.917649741858 -2532.917649741858 -2532.917649741858 0.0 0.0 0.0 2311.6052493884276 4.2692686632626994E-4 244.9023327343555 2.2270393736884125E-4 2532.917649741858 0.9617863997202607 2.5352378282194988E-8 34.49807791626851 2311.6052493884276
34.50463523953568 0.21113646363176294 NaN 34.167592300812906  -2534.063622694858 -2534.063622694858 -2534.063622694858 0.0 0.0 0.0 2312.0278300453806 4.269200829307922E-4 244.91674554475514 2.22700976577955E-4 2534.063622694858 0.9617296710526334 2.5344236695688102E-8 34.50463523953568 2312.0278300453806
34.51119256280286 0.21109634650040032 NaN 34.180582338632846  -2535.209596176558 -2535.209596176558 -2535.209596176558 0.0 0.0 0.0 2312.4503827089425 4.2691328092699034E-4 244.93115097280867 2.2269801578706872E-4 2535.209596176558 0.9616729672936281 2.533610005377199E-8 34.51119256280286 2312.4503827089425
34.51774988607004 0.2110562446111088 NaN 34.19357236771827  -2536.3555701869386 -2536.3555701869386 -2536.3555701869386 0.0 0.0 0.0 2312.8729073864706 4.2690646032736624E-4 244.94554902416652 2.2269505499618246E-4 2536.3555701869386 0.9616162884291826 2.5327968352021182E-8 34.51774988607004 2312.8729073864706
34.52430720933724 0.21101615795520334 NaN 34.206562388071056  -2537.5015447259825 -2537.5015447259825 -2537.5015447259825 0.0 0.0 0.0 2313.295404085321 4.2689962114437157E-4 244.95993970447418 2.2269209420529618E-4 2537.5015447259825 0.9615596344452455 2.53198415860154E-8 34.52430720933724 2313.295404085321
34.53086453260444 0.21097608652400562 NaN 34.21955239969311  -2538.647519793671 -2538.647519793671 -2538.647519793671 0.0 0.0 0.0 2313.717872812847 4.26892763390488E-4 244.97432301937116 2.2268913341440993E-4 2538.647519793671 0.9615030053277762 2.5311719751339666E-8 34.53086453260444 2313.717872812847
34.53742185587164 0.210936030308844 NaN 34.232542402586276  -2539.793495389984 -2539.793495389984 -2539.793495389984 0.0 0.0 0.0 2314.1403135763994 4.2688588707815356E-4 244.9886989744922 2.2268617262352362E-4 2539.793495389984 0.9614464010627455 2.530360284358418E-8 34.53742185587164 2314.1403135763994
