# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
18.548542095732724 0.5272651591442319 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638395479672088 NaN 0.5963684814373282 NaN 18.548542095732724 NaN
18.566149611165695 0.5267651184992229 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638392302185665 NaN 0.5963690361590388 NaN 18.566149611165695 NaN
18.58375712660116 0.5262660253991758 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638389124699242 NaN 0.596369590467063 NaN 18.58375712660116 NaN
18.601364642039123 0.5257678771533342 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.0056383859472128196 NaN 0.5963701443625765 NaN 18.601364642039123 NaN
18.618972157479565 0.525270671081121 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638382769726395 NaN 0.596370697846751 NaN 18.618972157479565 NaN
18.636579672922487 0.5247744045120889 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638379592239971 NaN 0.5963712509207534 NaN 18.636579672922487 NaN
18.65418718836788 0.524279074785873 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638376414753547 NaN 0.5963718035857458 NaN 18.65418718836788 NaN
18.67179470381574 0.5237846792521436 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638373237267122 NaN 0.596372355842887 NaN 18.67179470381574 NaN
18.689402219266054 0.5232912152705581 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638370059780696 NaN 0.5963729076933304 NaN 18.689402219266054 NaN
18.70700973471882 0.5227986802107152 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.0056383668822942695 NaN 0.5963734591382256 NaN 18.70700973471882 NaN
18.724617250174028 0.5223070714521069 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638363704807844 NaN 0.5963740101787177 NaN 18.724617250174028 NaN
18.742224765631676 0.5218163863840729 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638360527321417 NaN 0.5963745608159474 NaN 18.742224765631676 NaN
18.75983228109175 0.5213266224057543 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.00563835734983499 NaN 0.5963751110510516 NaN 18.75983228109175 NaN
18.777439796554248 0.520837776926047 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.0056383541723485624 NaN 0.596375660885162 NaN 18.777439796554248 NaN
18.795047312019165 0.5203498473635567 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638350994862134 NaN 0.5963762103194072 NaN 18.795047312019165 NaN
18.812654827486487 0.5198628311465534 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638347817375706 NaN 0.5963767593549107 NaN 18.812654827486487 NaN
18.830262342956214 0.5193767257129255 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638344639889277 NaN 0.5963773079927923 NaN 18.830262342956214 NaN
18.84786985842834 0.5188915285101359 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638341462402847 NaN 0.5963778562341673 NaN 18.84786985842834 NaN
18.865477373902852 0.5184072369951767 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638338284916417 NaN 0.596378404080147 NaN 18.865477373902852 NaN
18.88308488937975 0.5179238486345248 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638335107429987 NaN 0.5963789515318384 NaN 18.88308488937975 NaN
18.900692404859015 0.5174413609040981 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638331929943556 NaN 0.5963794985903448 NaN 18.900692404859015 NaN
18.918299920340655 0.5169597712892108 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638328752457125 NaN 0.5963800452567648 NaN 18.918299920340655 NaN
18.93590743582466 0.5164790772845305 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638325574970695 NaN 0.5963805915321931 NaN 18.93590743582466 NaN
18.953514951311014 0.5159992763940346 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638322397484262 NaN 0.5963811374177209 NaN 18.953514951311014 NaN
18.971122466799724 0.5155203661309666 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.00563831921999783 NaN 0.5963816829144345 NaN 18.971122466799724 NaN
18.988729982290774 0.5150423440177937 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638316042511397 NaN 0.5963822280234166 NaN 18.988729982290774 NaN
19.006337497784163 0.514565207586164 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638312865024964 NaN 0.5963827727457459 NaN 19.006337497784163 NaN
19.023945013279878 0.5140889543768635 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638309687538531 NaN 0.5963833170824971 NaN 19.023945013279878 NaN
19.041552528777917 0.5136135819397746 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638306510052096 NaN 0.5963838610347408 NaN 19.041552528777917 NaN
19.05916004427828 0.5131390878338333 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.0056383033325656615 NaN 0.5963844046035438 NaN 19.05916004427828 NaN
19.076767559780947 0.5126654696269886 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638300155079227 NaN 0.5963849477899688 NaN 19.076767559780947 NaN
19.09437507528592 0.5121927248961591 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638296977592791 NaN 0.5963854905950746 NaN 19.09437507528592 NaN
19.11198259079319 0.5117208512271938 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638293800106355 NaN 0.5963860330199162 NaN 19.11198259079319 NaN
19.12959010630275 0.5112498462148292 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.00563829062261992 NaN 0.5963865750655446 NaN 19.12959010630275 NaN
19.1471976218146 0.5107797074626496 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638287445133483 NaN 0.5963871167330073 NaN 19.1471976218146 NaN
19.164805137328727 0.5103104325830456 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638284267647046 NaN 0.5963876580233473 NaN 19.164805137328727 NaN
19.182412652845123 0.5098420191971752 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638281090160608 NaN 0.5963881989376044 NaN 19.182412652845123 NaN
19.200020168363785 0.5093744649349212 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.00563827791267417 NaN 0.596388739476814 NaN 19.200020168363785 NaN
19.217627683884707 0.5089077674348534 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638274735187733 NaN 0.5963892796420083 NaN 19.217627683884707 NaN
19.23523519940789 0.5084419243441876 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638271557701294 NaN 0.5963898194342154 NaN 19.23523519940789 NaN
19.252842714933315 0.5079769333187467 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638268380214855 NaN 0.5963903588544596 NaN 19.252842714933315 NaN
19.27045023046098 0.5075127920229213 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638265202728416 NaN 0.5963908979037614 NaN 19.27045023046098 NaN
19.288057745990887 0.5070494981296298 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638262025241976 NaN 0.596391436583138 NaN 19.288057745990887 NaN
19.305665261523018 0.5065870493202811 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638258847755535 NaN 0.5963919748936025 NaN 19.305665261523018 NaN
19.323272777057376 0.5061254432847341 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638255670269095 NaN 0.5963925128361643 NaN 19.323272777057376 NaN
19.34088029259395 0.5056646777212606 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638252492782654 NaN 0.5963930504118292 NaN 19.34088029259395 NaN
19.358487808132736 0.5052047503365062 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.0056382493152962124 NaN 0.5963935876215994 NaN 19.358487808132736 NaN
19.376095323673727 0.5047456588454532 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638246137809771 NaN 0.5963941244664736 NaN 19.376095323673727 NaN
19.393702839216914 0.5042874009713815 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638242960323329 NaN 0.5963946609474468 NaN 19.393702839216914 NaN
19.411310354762296 0.5038299744458319 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638239782836885 NaN 0.5963951970655097 NaN 19.411310354762296 NaN
19.428917870309867 0.5033733770085683 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638236605350443 NaN 0.5963957328216505 NaN 19.428917870309867 NaN
19.44652538585962 0.5029176064075408 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638233427864 NaN 0.5963962682168531 NaN 19.44652538585962 NaN
19.464132901411546 0.5024626603988483 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638230250377556 NaN 0.5963968032520981 NaN 19.464132901411546 NaN
19.48174041696564 0.5020085367467018 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.0056382270728911115 NaN 0.5963973379283626 NaN 19.48174041696564 NaN
19.4993479325219 0.5015552332233875 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638223895404667 NaN 0.5963978722466202 NaN 19.4993479325219 NaN
19.516955448080317 0.5011027476092311 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638221095032927 NaN 0.5963983669141256 NaN 19.516955448080317 NaN
19.534562963640884 0.5006510776925611 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638219957220558 NaN 0.5963986879903678 NaN 19.534562963640884 NaN
19.5521704792036 0.5002002212696726 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.0056382188194081875 NaN 0.5963990087052249 NaN 19.5521704792036 NaN
19.569777994768458 0.4997501761447914 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638217681595818 NaN 0.5963993290596724 NaN 19.569777994768458 NaN
19.587385510335448 0.49930094013003934 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638216543783447 NaN 0.5963996490546826 NaN 19.587385510335448 NaN
19.60499302590457 0.49885251104539746 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.0056382154059710764 NaN 0.5963999686912238 NaN 19.60499302590457 NaN
19.62260054147581 0.49840488671867184 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638214268158706 NaN 0.5964002879702612 NaN 19.62260054147581 NaN
19.64020805704917 0.4979580649854577 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638213130346335 NaN 0.5964006068927569 NaN 19.64020805704917 NaN
19.657815572624635 0.4975120436891052 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638211992533964 NaN 0.5964009254596684 NaN 19.657815572624635 NaN
19.67542308820221 0.49706682068068414 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638210854721592 NaN 0.5964012436719508 NaN 19.67542308820221 NaN
19.69303060378188 0.49662239381894996 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638209716909222 NaN 0.5964015615305553 NaN 19.69303060378188 NaN
19.710638119363658 0.4961787609703089 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.00563820857909685 NaN 0.5964018790364302 NaN 19.710638119363658 NaN
19.72824563494752 0.4957359200087847 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638207441284479 NaN 0.5964021961905197 NaN 19.72824563494752 NaN
19.74585315053346 0.49529386881598375 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.0056382063034721075 NaN 0.5964025129937651 NaN 19.74585315053346 NaN
19.763460666121482 0.49485260528106156 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638205165659735 NaN 0.5964028294471043 NaN 19.763460666121482 NaN
19.781068181711575 0.4944121273006894 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638204027847363 NaN 0.5964031455514717 NaN 19.781068181711575 NaN
19.79867569730374 0.49397243277902053 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638202890034991 NaN 0.5964034613077986 NaN 19.79867569730374 NaN
19.816283212897964 0.4935335196276576 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638201752222619 NaN 0.5964037767170128 NaN 19.816283212897964 NaN
19.833890728494243 0.49309538576561884 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638200614410247 NaN 0.5964040917800391 NaN 19.833890728494243 NaN
19.85149824409257 0.49265802911930545 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638199476597874 NaN 0.5964044064977985 NaN 19.85149824409257 NaN
19.869105759692946 0.49222144762246905 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638198338785502 NaN 0.596404720871209 NaN 19.869105759692946 NaN
19.886713275295364 0.4917856392161788 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638197200973129 NaN 0.5964050349011857 NaN 19.886713275295364 NaN
19.904320790899813 0.4913506018487896 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638196063160757 NaN 0.5964053485886398 NaN 19.904320790899813 NaN
19.921928306506288 0.49091633347590935 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638194925348383 NaN 0.5964056619344799 NaN 19.921928306506288 NaN
19.939535822114788 0.490482832060367 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638193787536009 NaN 0.596405974939611 NaN 19.939535822114788 NaN
19.957143337725302 0.490050095572181 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638192649723637 NaN 0.5964062876049346 NaN 19.957143337725302 NaN
19.974750853337834 0.4896181219885271 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638191511911263 NaN 0.5964065999313503 NaN 19.974750853337834 NaN
19.992358368952374 0.4891869092937075 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.00563819037409889 NaN 0.596406911919753 NaN 19.992358368952374 NaN
20.00996588456891 0.4887564554791192 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.0056381892362865164 NaN 0.5964072235710354 NaN 20.00996588456891 NaN
20.027573400187443 0.4883267585432225 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638188098474142 NaN 0.5964075348860867 NaN 20.027573400187443 NaN
20.04518091580797 0.48789781649151026 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638186960661769 NaN 0.596407845865793 NaN 20.04518091580797 NaN
20.062788431430484 0.487469627336477 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638185822849394 NaN 0.5964081565110374 NaN 20.062788431430484 NaN
20.08039594705498 0.4870421890975884 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.00563818468503702 NaN 0.5964084668226999 NaN 20.08039594705498 NaN
20.09800346268145 0.4866154998012506 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638183547224646 NaN 0.596408776801657 NaN 20.09800346268145 NaN
20.115610978309892 0.48618955748077963 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638182409412272 NaN 0.5964090864487832 NaN 20.115610978309892 NaN
20.133218493940298 0.48576436017637153 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638181271599897 NaN 0.5964093957649488 NaN 20.133218493940298 NaN
20.15082600957267 0.4853399059350719 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638180133787522 NaN 0.5964097047510216 NaN 20.15082600957267 NaN
20.168433525206993 0.48491619281074655 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638178995975148 NaN 0.5964100134078659 NaN 20.168433525206993 NaN
20.186041040843264 0.4844932188640514 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638177858162773 NaN 0.5964103217363439 NaN 20.186041040843264 NaN
20.20364855648148 0.48407098216240274 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638176720350397 NaN 0.596410629737314 NaN 20.20364855648148 NaN
20.221256072121633 0.483649480779948 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638175582538023 NaN 0.5964109374116318 NaN 20.221256072121633 NaN
20.238863587763728 0.4832287127975366 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638174444725647 NaN 0.59641124476015 NaN 20.238863587763728 NaN
20.256471103407755 0.48280867630269053 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.0056381733069132715 NaN 0.5964115517837182 NaN 20.256471103407755 NaN
20.2740786190537 0.48238936938957594 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638172169100897 NaN 0.5964118584831833 NaN 20.2740786190537 NaN
20.291686134701568 0.48197079015897343 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638171031288521 NaN 0.5964121648593892 NaN 20.291686134701568 NaN
20.309293650351346 0.48155293671825006 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638169893476145 NaN 0.596412470913177 NaN 20.309293650351346 NaN
20.32690116600304 0.4811358071813304 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638168755663769 NaN 0.596412776645384 NaN 20.32690116600304 NaN
20.344508681656638 0.4807193996686688 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638167617851393 NaN 0.5964130820568456 NaN 20.344508681656638 NaN
20.362116197312133 0.4803037123072204 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638166480039016 NaN 0.5964133871483943 NaN 20.362116197312133 NaN
20.379723712969522 0.4798887432304135 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638165342226641 NaN 0.596413691920859 NaN 20.379723712969522 NaN
20.397331228628804 0.47947449057812125 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638164204414264 NaN 0.5964139963750663 NaN 20.397331228628804 NaN
20.414938744289973 0.4790609524966344 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638163066601888 NaN 0.59641430051184 NaN 20.414938744289973 NaN
20.432546259953018 0.47864812713863336 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638161928789511 NaN 0.5964146043320006 NaN 20.432546259953018 NaN
20.45015377561794 0.4782360126631604 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638160790977134 NaN 0.596414907836366 NaN 20.45015377561794 NaN
20.467761291284734 0.4778246072355929 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638159653164757 NaN 0.5964152110257515 NaN 20.467761291284734 NaN
20.485368806953392 0.4774139090276155 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.0056381585153523804 NaN 0.5964155139009694 NaN 20.485368806953392 NaN
20.502976322623915 0.47700391621719346 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638157377540003 NaN 0.596415816462829 NaN 20.502976322623915 NaN
20.52058383829629 0.4765946269885457 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638156239727626 NaN 0.5964161187121374 NaN 20.52058383829629 NaN
20.53819135397052 0.4761860395321174 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.0056381551019152485 NaN 0.5964164206496984 NaN 20.53819135397052 NaN
20.555798869646598 0.4757781520445544 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.00563815396410287 NaN 0.596416722276313 NaN 20.555798869646598 NaN
20.57340638532451 0.47537096272867585 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638152826290493 NaN 0.59641702359278 NaN 20.57340638532451 NaN
20.591013901004263 0.4749644697934476 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638151688478116 NaN 0.5964173245998952 NaN 20.591013901004263 NaN
20.60862141668585 0.47455867145395686 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638150550665738 NaN 0.5964176252984514 NaN 20.60862141668585 NaN
20.626228932369266 0.4741535659313854 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.00563814941285336 NaN 0.5964179256892389 NaN 20.626228932369266 NaN
20.643836448054504 0.47374915145298374 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638148275040982 NaN 0.5964182257730458 NaN 20.643836448054504 NaN
20.661443963741558 0.47334542625204545 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638147137228603 NaN 0.5964185255506563 NaN 20.661443963741558 NaN
20.679051479430427 0.472942388567881 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638145999416225 NaN 0.5964188250228534 NaN 20.679051479430427 NaN
20.69665899512111 0.47254003664579247 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638144861603847 NaN 0.5964191241904162 NaN 20.69665899512111 NaN
20.714266510813594 0.4721383687370483 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638143723791469 NaN 0.5964194230541218 NaN 20.714266510813594 NaN
20.731874026507874 0.47173738309885754 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.0056381425859790895 NaN 0.5964197216147447 NaN 20.731874026507874 NaN
20.749481542203952 0.47133707799434466 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.0056381414481667105 NaN 0.5964200198730563 NaN 20.749481542203952 NaN
20.76708905790182 0.4709374516925248 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638140310354332 NaN 0.5964203178298257 NaN 20.76708905790182 NaN
20.78469657360148 0.4705385024682785 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638139172541952 NaN 0.5964206154858197 NaN 20.78469657360148 NaN
20.802304089302922 0.47014022860232707 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638138034729573 NaN 0.596420912841802 NaN 20.802304089302922 NaN
20.819911605006133 0.46974262838120817 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638136896917194 NaN 0.5964212098985338 NaN 20.819911605006133 NaN
20.837519120711118 0.4693457000972503 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.0056381357591048144 NaN 0.5964215066567738 NaN 20.837519120711118 NaN
20.85512663641787 0.46894944204854927 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638134621292435 NaN 0.5964218031172781 NaN 20.85512663641787 NaN
20.87273415212639 0.46855385253894355 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638133483480056 NaN 0.5964220992808005 NaN 20.87273415212639 NaN
20.890341667836672 0.4681589298779899 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.0056381323456676765 NaN 0.5964223951480919 NaN 20.890341667836672 NaN
20.907949183548705 0.4677646723809399 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.0056381312078552966 NaN 0.5964226907199011 NaN 20.907949183548705 NaN
20.925556699262486 0.4673710783687151 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638130070042917 NaN 0.5964229859969737 NaN 20.925556699262486 NaN
20.94316421497801 0.46697814616788397 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638128932230537 NaN 0.5964232809800536 NaN 20.94316421497801 NaN
20.960771730695285 0.4665858741106375 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638127794418157 NaN 0.5964235756698815 NaN 20.960771730695285 NaN
20.9783792464143 0.46619426053476615 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638126656605776 NaN 0.5964238700671961 NaN 20.9783792464143 NaN
20.99598676213504 0.46580330378363655 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638125518793396 NaN 0.5964241641727333 NaN 20.99598676213504 NaN
21.01359427785751 0.46541300220616716 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638124380981015 NaN 0.5964244579872268 NaN 21.01359427785751 NaN
21.0312017935817 0.4650233541568061 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.0056381232431686355 NaN 0.5964247515114077 NaN 21.0312017935817 NaN
21.048809309307618 0.4646343579955072 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638122105356254 NaN 0.5964250447460047 NaN 21.048809309307618 NaN
21.066416825035255 0.4642460120877074 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638120967543873 NaN 0.5964253376917437 NaN 21.066416825035255 NaN
21.084024340764596 0.46385831480430434 NaN NaN  NaN NaN NaN 0.0 0.0 0.0 NaN 0.0 NaN 0.005638119829731492 NaN 0.5964256303493489 NaN 21.084024340764596 NaN
