# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
47.75703804485966 0.15269379785940562 18.391062350714485 53.51923255791269  -5286.6479425674015 -5286.6479425674015 -5286.6479425674015 0.0 0.0 0.0 3894.9895893502767 5.203881223288187E-4 405.1318645249341 2.334754682320813E-4 5286.6479425674015 0.9329312664003018 1.1257893014789339E-8 47.75703804485966 3894.9895893502767
47.76360168393258 0.15267281478981942 18.393828536369334 53.534070278837405  -5288.634421497649 -5288.634421497649 -5288.634421497649 0.0 0.0 0.0 3895.4889953507522 5.203885678400179E-4 405.152978916562 2.3347318782342255E-4 5288.634421497649 0.9328990437956142 1.1255260645683795E-8 47.76360168393258 3895.4889953507522
47.7701653230055 0.15265183748639682 18.39659441398109 53.548907992382794  -5290.620901168127 -5290.620901168127 -5290.620901168127 0.0 0.0 0.0 3895.988379499945 5.203890035256038E-4 405.174086045837 2.3347090741476382E-4 5290.620901168127 0.9328668319204223 1.1252629451764686E-8 47.7701653230055 3895.988379499945
47.776728962078415 0.15263086594676142 18.39935998360774 53.563745698550036  -5292.607381578811 -5292.607381578811 -5292.607381578811 0.0 0.0 0.0 3896.48774180238 5.20389429390179E-4 405.1951859166041 2.3346862700610507E-4 5292.607381578811 0.9328346307703587 1.1249999432255529E-8 47.776728962078415 3896.48774180238
47.78329260115134 0.15260990016853798 18.40212524530727 53.578583397340374  -5294.593862729692 -5294.593862729692 -5294.593862729692 0.0 0.0 0.0 3896.987082262581 5.203898454383629E-4 405.21627853270616 2.3346634659744632E-4 5294.593862729692 0.9328024403410586 1.1247370586380521E-8 47.78329260115134 3896.987082262581
47.78985624022427 0.1525889401493526 18.404890199137654 53.59342108875501  -5296.580344620754 -5296.580344620754 -5296.580344620754 0.0 0.0 0.0 3897.4864008850727 5.20390251674755E-4 405.2373638979831 2.3346406618878762E-4 5296.580344620754 0.9327702606281594 1.1244742913364545E-8 47.78985624022427 3897.4864008850727
47.7964198792972 0.1525679858868327 18.40765484515685 53.60825877279511  -5298.566827251975 -5298.566827251975 -5298.566827251975 0.0 0.0 0.0 3897.9856976743763 5.203906481039581E-4 405.2584420162725 2.3346178578012886E-4 5298.566827251975 0.9327380916273016 1.1242116412433156E-8 47.7964198792972 3897.9856976743763
47.802983518370134 0.15254703737860703 18.410419183422817 53.623096449461926  -5300.553310623344 -5300.553310623344 -5300.553310623344 0.0 0.0 0.0 3898.4849726350126 5.203910347305818E-4 405.27951289140935 2.334595053714701E-4 5300.553310623344 0.9327059333341275 1.1239491082812588E-8 47.802983518370134 3898.4849726350126
47.80954715744307 0.15252609462230562 18.4131832139935 53.63793411875664  -5302.539794734841 -5302.539794734841 -5302.539794734841 0.0 0.0 0.0 3898.9842257715013 5.203914115592201E-4 405.3005765272259 2.3345722496281136E-4 5302.539794734841 0.9326737857442816 1.1236866923729751E-8 47.80954715744307 3898.9842257715013
47.81611079651601 0.15250515761555983 18.415946936926833 53.652771780680446  -5304.526279586449 -5304.526279586449 -5304.526279586449 0.0 0.0 0.0 3899.4834570883613 5.203917785944644E-4 405.32163292755223 2.334549445541526E-4 5304.526279586449 0.9326416488534117 1.1234243934412235E-8 47.81611079651601 3899.4834570883613
47.82267443558896 0.15248422635600217 18.418710352280755 53.66760943523459  -5306.512765178157 -5306.512765178157 -5306.512765178157 0.0 0.0 0.0 3899.982666590111 5.203921358409149E-4 405.34268209621536 2.3345266414549382E-4 5306.512765178157 0.9326095226571669 1.1231622114088297E-8 47.82267443558896 3899.982666590111
47.829238074661895 0.15246330084126672 18.42147346011317 53.6824470824202  -5308.499251509942 -5308.499251509942 -5308.499251509942 0.0 0.0 0.0 3900.4818542812654 5.203924833031523E-4 405.36372403704 2.3345038373683507E-4 5308.499251509942 0.9325774071511991 1.122900146198688E-8 47.829238074661895 3900.4818542812654
47.83580171373484 0.15244238106898864 18.424236260482 53.69728472223853  -5310.4857385817895 -5310.4857385817895 -5310.4857385817895 0.0 0.0 0.0 3900.981020166341 5.203928209857681E-4 405.3847587538484 2.3344810332817632E-4 5310.4857385817895 0.932545302331163 1.1226381977337589E-8 47.83580171373484 3900.981020166341
47.84236535280778 0.15242146703680443 18.426998753445144 53.712122354690784  -5312.472226393686 -5312.472226393686 -5312.472226393686 0.0 0.0 0.0 3901.480164249851 5.203931488933491E-4 405.40578625046 2.334458229195176E-4 5312.472226393686 0.9325132081927153 1.1223763659370716E-8 47.84236535280778 3901.480164249851
47.84892899188073 0.15240055874235192 18.4297609390605 53.726959979778165  -5314.458714945612 -5314.458714945612 -5314.458714945612 0.0 0.0 0.0 3901.9792865363097 5.203934670304723E-4 405.4268065306921 2.3344354251085884E-4 5314.458714945612 0.9324811247315151 1.1221146507317199E-8 47.84892899188073 3901.9792865363097
47.85549263095369 0.15237965618327023 18.43252281738595 53.74179759750188  -5316.445204237555 -5316.445204237555 -5316.445204237555 0.0 0.0 0.0 3902.478387030229 5.203937754017122E-4 405.447819598359 2.3344126210220008E-4 5316.445204237555 0.9324490519432238 1.1218530520408674E-8 47.85549263095369 3902.478387030229
47.86205627002665 0.15235875935719978 18.43528438847937 53.75663520786311  -5318.431694269496 -5318.431694269496 -5318.431694269496 0.0 0.0 0.0 3902.977465736119 5.203940740116538E-4 405.46882545727266 2.3343898169354133E-4 5318.431694269496 0.9324169898235055 1.1215915697877437E-8 47.86205627002665 3902.977465736119
47.86861990909961 0.1523378682617823 18.43804565239863 53.77147281086305  -5320.418185041417 -5320.418185041417 -5320.418185041417 0.0 0.0 0.0 3903.4765226584896 5.203943628648519E-4 405.4898241112427 2.3343670128488255E-4 5320.418185041417 0.9323849383680268 1.1213302038956458E-8 47.86861990909961 3903.4765226584896
47.87518354817257 0.15231698289466075 18.440806609201584 53.78631040650294  -5322.404676553306 -5322.404676553306 -5322.404676553306 0.0 0.0 0.0 3903.97555780185 5.203946419658935E-4 405.5108155640757 2.334344208762238E-4 5322.404676553306 0.9323528975724558 1.1210689542879368E-8 47.87518354817257 3903.97555780185
47.88174718724554 0.15229610325347945 18.443567258946086 53.801147994783946  -5324.391168805142 -5324.391168805142 -5324.391168805142 0.0 0.0 0.0 3904.474571170707 5.203949113193377E-4 405.5317998195763 2.3343214046756504E-4 5324.391168805142 0.9323208674324638 1.1208078208880476E-8 47.88174718724554 3904.474571170707
47.88831082631851 0.15227522933588394 18.446327601689976 53.8159855757073  -5326.377661796914 -5326.377661796914 -5326.377661796914 0.0 0.0 0.0 3904.9735627695673 5.203951709297482E-4 405.55277688154587 2.3342986005890629E-4 5326.377661796914 0.932288847943724 1.120546803619475E-8 47.88831082631851 3904.9735627695673
47.894874465391496 0.15225436113952112 18.449087637491093 53.83082314927422  -5328.364155528606 -5328.364155528606 -5328.364155528606 0.0 0.0 0.0 3905.472532602937 5.203954208016881E-4 405.573746753784 2.334275796502475E-4 5328.364155528606 0.9322568391019127 1.1202859024057833E-8 47.894874465391496 3905.472532602937
47.901438104464475 0.15223349866203917 18.451847366407247 53.845660715485835  -5330.350650000194 -5330.350650000194 -5330.350650000194 0.0 0.0 0.0 3905.971480675319 5.203956609397108E-4 405.59470944008734 2.3342529924158875E-4 5330.350650000194 0.9322248409027075 1.1200251171706027E-8 47.901438104464475 3905.971480675319
47.908001743537454 0.15221264190108758 18.454606788496257 53.860498274343364  -5332.337145211665 -5332.337145211665 -5332.337145211665 0.0 0.0 0.0 3906.4704069912164 5.203958913483709E-4 405.61566494424983 2.3342301883292997E-4 5332.337145211665 0.9321928533417898 1.1197644478376322E-8 47.908001743537454 3906.4704069912164
47.914565382610434 0.15219179085431703 18.45736590381593 53.87533582584803  -5334.323641163004 -5334.323641163004 -5334.323641163004 0.0 0.0 0.0 3906.9693115551313 5.203961120322273E-4 405.6366132700634 2.3342073842427122E-4 5334.323641163004 0.9321608764148416 1.1195038943306337E-8 47.914565382610434 3906.9693115551313
47.92112902168341 0.15217094551937957 18.460124712424065 53.89017337000102  -5336.310137854193 -5336.310137854193 -5336.310137854193 0.0 0.0 0.0 3907.4681943715646 5.203963229958205E-4 405.657554421317 2.3341845801561244E-4 5336.310137854193 0.9321289101175486 1.1192434565734377E-8 47.92112902168341 3907.4681943715646
47.9276926607564 0.1521501058939285 18.46288321437845 53.905010906803554  -5338.296635285218 -5338.296635285218 -5338.296635285218 0.0 0.0 0.0 3907.9670554450163 5.203965242437047E-4 405.6784884017975 2.3341617760695368E-4 5338.296635285218 0.9320969544455984 1.11898313448994E-8 47.9276926607564 3907.9670554450163
47.934256299829386 0.15212927197561843 18.46564140973686 53.9198484362568  -5340.283133456064 -5340.283133456064 -5340.283133456064 0.0 0.0 0.0 3908.4658947799844 5.20396715780417E-4 405.6994152152888 2.3341389719829493E-4 5340.283133456064 0.932065009394681 1.118722928004104E-8 47.934256299829386 3908.4658947799844
47.94081993890237 0.15210844376210525 18.46839929855707 53.93468595836197  -5342.269632366709 -5342.269632366709 -5342.269632366709 0.0 0.0 0.0 3908.9647123809664 5.203968976104996E-4 405.7203348655722 2.3341161678963615E-4 5342.269632366709 0.9320330749604887 1.1184628370399591E-8 47.94081993890237 3908.9647123809664
47.947383577975366 0.1520876212510461 18.47115688089684 53.94952347312027  -5344.256132017143 -5344.256132017143 -5344.256132017143 0.0 0.0 0.0 3909.4635082524587 5.2039706973849E-4 405.74124735642715 2.334093363809774E-4 5344.256132017143 0.9320011511387162 1.1182028615215992E-8 47.947383577975366 3909.4635082524587
47.95394721704836 0.15206680444009948 18.47391415681392 53.96436098053289  -5346.242632407346 -5346.242632407346 -5346.242632407346 0.0 0.0 0.0 3909.962282398957 5.203972321689231E-4 405.76215269162986 2.3340705597231861E-4 5346.242632407346 0.9319692379250608 1.1179430013731863E-8 47.95394721704836 3909.962282398957
47.96051085612136 0.15204599332692506 18.47667112636606 53.97919848060105  -5348.229133537303 -5348.229133537303 -5348.229133537303 0.0 0.0 0.0 3910.461034824955 5.203973849063392E-4 405.78305087495437 2.3340477556365983E-4 5348.229133537303 0.9319373353152222 1.1176832565189476E-8 47.96051085612136 3910.461034824955
47.967074495194375 0.15202518790918385 18.479427789610998 53.994035973325936  -5350.215635407001 -5350.215635407001 -5350.215635407001 0.0 0.0 0.0 3910.959765534946 5.203975279552518E-4 405.8039419101724 2.3340249515500108E-4 5350.215635407001 0.9319054433049013 1.1174236268831744E-8 47.967074495194375 3910.959765534946
47.973638134267375 0.15200438818453824 18.482184146606446 54.0088734587087  -5352.202138016417 -5352.202138016417 -5352.202138016417 0.0 0.0 0.0 3911.4584745334214 5.203976613201961E-4 405.8248258010528 2.334002147463423E-4 5352.202138016417 0.9318735618898031 1.1171641123902273E-8 47.973638134267375 3911.4584745334214
47.98020177334038 0.15198359415065174 18.48494019741013 54.0237109367506  -5354.188641365538 -5354.188641365538 -5354.188641365538 0.0 0.0 0.0 3911.957161824872 5.203977850056972E-4 405.8457025513618 2.3339793433768352E-4 5354.188641365538 0.931841691065634 1.1169047129645309E-8 47.98020177334038 3911.957161824872
47.98676541241339 0.1519628058051892 18.487695942079753 54.03854840745278  -5356.175145454348 -5356.175145454348 -5356.175145454348 0.0 0.0 0.0 3912.455827413787 5.203978990162705E-4 405.86657216486367 2.3339565392902476E-4 5356.175145454348 0.9318098308281023 1.1166454285305745E-8 47.98676541241339 3912.455827413787
47.9933290514864 0.15194202314581673 18.490451380673022 54.05338587081646  -5358.16165028283 -5358.16165028283 -5358.16165028283 0.0 0.0 0.0 3912.9544713046557 5.203980033564345E-4 405.8874346453198 2.3339337352036598E-4 5358.16165028283 0.93177798117292 1.1163862590129145E-8 47.9933290514864 3912.9544713046557
47.99989269055942 0.15192124617020175 18.493206513247628 54.06822332684288  -5360.148155850971 -5360.148155850971 -5360.148155850971 0.0 0.0 0.0 3913.453093501965 5.203980980307125E-4 405.90828999648886 2.3339109311170718E-4 5360.148155850971 0.9317461420958 1.1161272043361726E-8 47.99989269055942 3913.453093501965
48.00645632963244 0.15190047487601294 18.495961339861246 54.083060775533184  -5362.134662158752 -5362.134662158752 -5362.134662158752 0.0 0.0 0.0 3913.9516940102017 5.203981830436052E-4 405.9291382221278 2.333888127030484E-4 5362.134662158752 0.9317143135924588 1.1158682644250355E-8 48.00645632963244 3913.9516940102017
48.013019968705464 0.15187970926092026 18.49871586057155 54.09789821688857  -5364.121169206155 -5364.121169206155 -5364.121169206155 0.0 0.0 0.0 3914.4502728338502 5.203982583996253E-4 405.94997932598994 2.3338653229438964E-4 5364.121169206155 0.9316824956586139 1.115609439204256E-8 48.013019968705464 3914.4502728338502
48.01958360777849 0.15185894932259494 18.50147007543621 54.112735650910246  -5366.107676993168 -5366.107676993168 -5366.107676993168 0.0 0.0 0.0 3914.9488299773952 5.203983241032832E-4 405.97081331182716 2.3338425188573086E-4 5366.107676993168 0.9316506882899868 1.1153507285986518E-8 48.01958360777849 3914.9488299773952
48.026147246851515 0.15183819505870952 18.50422398451287 54.12757307759938  -5368.094185519771 -5368.094185519771 -5368.094185519771 0.0 0.0 0.0 3915.447365445319 5.20398380159076E-4 405.99164018338837 2.3338197147707208E-4 5368.094185519771 0.9316188914822997 1.1150921325331056E-8 48.026147246851515 3915.447365445319
48.032710885924544 0.1518174464669377 18.506977587859183 54.14241049695719  -5370.080694785949 -5370.080694785949 -5370.080694785949 0.0 0.0 0.0 3915.945879242104 5.203984265715073E-4 406.0124599444198 2.333796910684133E-4 5370.080694785949 0.9315871052312782 1.1148336509325662E-8 48.032710885924544 3915.945879242104
48.03927452499759 0.15179670354495453 18.50973088553279 54.15724790898491  -5372.06720479169 -5372.06720479169 -5372.06720479169 0.0 0.0 0.0 3916.444371372231 5.203984633450781E-4 406.03327259866586 2.333774106597545E-4 5372.06720479169 0.9315553295326501 1.1145752837220456E-8 48.03927452499759 3916.444371372231
48.045838164070624 0.15177596629043638 18.51248387759131 54.17208531368366  -5374.053715536971 -5374.053715536971 -5374.053715536971 0.0 0.0 0.0 3916.942841840179 5.203984904842799E-4 406.05407814986734 2.333751302510957E-4 5374.053715536971 0.9315235643821448 1.1143170308266243E-8 48.045838164070624 3916.942841840179
48.05240180314367 0.1517552347010608 18.51523656409237 54.18692271105466  -5376.040227021781 -5376.040227021781 -5376.040227021781 0.0 0.0 0.0 3917.441290650427 5.203985079936015E-4 406.0748766017637 2.3337284984243693E-4 5376.040227021781 0.9314918097754952 1.1140588921714446E-8 48.05240180314367 3917.441290650427
48.05896544221671 0.1517345087745067 18.517988945093574 54.20176010109912  -5378.026739246101 -5378.026739246101 -5378.026739246101 0.0 0.0 0.0 3917.9397178074523 5.203985158775405E-4 406.0956679580916 2.3337056943377815E-4 5378.026739246101 0.9314600657084355 1.1138008676817143E-8 48.05896544221671 3917.9397178074523
48.06552908128975 0.15171378850845413 18.520741020652526 54.21659748381821  -5380.013252209915 -5380.013252209915 -5380.013252209915 0.0 0.0 0.0 3918.4381233157305 5.203985141405808E-4 406.1164522225846 2.3336828902511934E-4 5380.013252209915 0.9314283321767028 1.1135429572827075E-8 48.06552908128975 3918.4381233157305
48.072092720362804 0.1516930739005845 18.52349279082682 54.23143485921314  -5381.999765913207 -5381.999765913207 -5381.999765913207 0.0 0.0 0.0 3918.9365071797374 5.203985027872024E-4 406.1372293989745 2.3336600861646056E-4 5381.999765913207 0.9313966091760363 1.1132851608997618E-8 48.072092720362804 3918.9365071797374
48.07865635943586 0.15167236494858047 18.526244255674037 54.246272227285104  -5383.986280355963 -5383.986280355963 -5383.986280355963 0.0 0.0 0.0 3919.434869403947 5.203984818218878E-4 406.1579994909901 2.3336372820780178E-4 5383.986280355963 0.9313648967021778 1.1130274784582807E-8 48.07865635943586 3919.434869403947
48.08521999850892 0.15165166165012597 18.52899541525175 54.26110958803528  -5385.972795538165 -5385.972795538165 -5385.972795538165 0.0 0.0 0.0 3919.933209992832 5.203984512491173E-4 406.1787625023584 2.33361447799143E-4 5385.972795538165 0.9313331947508712 1.1127699098837305E-8 48.08521999850892 3919.933209992832
48.091783637581976 0.15163096400290618 18.531746269617525 54.27594694146486  -5387.9593114597965 -5387.9593114597965 -5387.9593114597965 0.0 0.0 0.0 3920.431528950864 5.203984110733655E-4 406.19951843680326 2.333591673904842E-4 5387.9593114597965 0.9313015033178628 1.1125124551016437E-8 48.091783637581976 3920.431528950864
48.098347276655026 0.15161027200460758 18.534496818828913 54.290784287575015  -5389.945828120838 -5389.945828120838 -5389.945828120838 0.0 0.0 0.0 3920.9298262825137 5.203983612991003E-4 406.2202672980461 2.333568869818254E-4 5389.945828120838 0.9312698223989008 1.1122551140376174E-8 48.098347276655026 3920.9298262825137
48.10491091572809 0.15158958565291783 18.53724706294347 54.305621626366985  -5391.932345521282 -5391.932345521282 -5391.932345521282 0.0 0.0 0.0 3921.4281019922514 5.203983019307981E-4 406.2410090898064 2.3335460657316663E-4 5391.932345521282 0.9312381519897367 1.111997886617311E-8 48.10491091572809 3921.4281019922514
48.111474554801156 0.1515689049455259 18.539997002018733 54.32045895784193  -5393.918863661105 -5393.918863661105 -5393.918863661105 0.0 0.0 0.0 3921.9263560845448 5.203982329729227E-4 406.26174381580074 2.3335232616450785E-4 5393.918863661105 0.9312064920861232 1.1117407727664505E-8 48.111474554801156 3921.9263560845448
48.11803819387423 0.15154822988012207 18.54274663611223 54.33529628200105  -5395.905382540296 -5395.905382540296 -5395.905382540296 0.0 0.0 0.0 3922.424588563862 5.203981544299362E-4 406.28247147974344 2.3335004575584901E-4 5395.905382540296 0.9311748426838165 1.1114837724108252E-8 48.11803819387423 3922.424588563862
48.1246018329473 0.1515275604543978 18.545495965281482 54.35013359884554  -5397.891902158836 -5397.891902158836 -5397.891902158836 0.0 0.0 0.0 3922.9227994346684 5.203980663063048E-4 406.30319208534604 2.3334776534719023E-4 5397.891902158836 0.9311432037785738 1.1112268854762892E-8 48.1246018329473 3922.9227994346684
48.13116547202036 0.1515068966660459 18.548244989583996 54.36497090837654  -5399.8784225167055 -5399.8784225167055 -5399.8784225167055 0.0 0.0 0.0 3923.4209887014295 5.203979686064804E-4 406.3239056363179 2.3334548493853145E-4 5399.8784225167055 0.9311115753661556 1.1109701118887608E-8 48.13116547202036 3923.4209887014295
48.13772911109344 0.15148623851276027 18.550993709077282 54.379808210595314  -5401.864943613895 -5401.864943613895 -5401.864943613895 0.0 0.0 0.0 3923.91915636861 5.203978613349241E-4 406.34461213636587 2.3334320452987264E-4 5401.864943613895 0.9310799574423242 1.1107134515742206E-8 48.13772911109344 3923.91915636861
48.14429275016652 0.15146558599223628 18.55374212381883 54.39464550550302  -5403.851465450385 -5403.851465450385 -5403.851465450385 0.0 0.0 0.0 3924.4173024406723 5.203977444960903E-4 406.36531158919445 2.3334092412121384E-4 5403.851465450385 0.9310483500028448 1.1104569044587157E-8 48.14429275016652 3924.4173024406723
48.15085638923961 0.1514449391021704 18.55649023386612 54.40948279310084  -5405.837988026163 -5405.837988026163 -5405.837988026163 0.0 0.0 0.0 3924.915426922078 5.203976180944208E-4 406.38600399850526 2.3333864371255503E-4 5405.837988026163 0.9310167530434845 1.1102004704683563E-8 48.15085638923961 3924.915426922078
48.15742002831269 0.15142429784026046 18.559238039276632 54.424320073389964  -5407.824511341207 -5407.824511341207 -5407.824511341207 0.0 0.0 0.0 3925.4135298172882 5.203974821343672E-4 406.406689367998 2.3333636330389625E-4 5407.824511341207 0.9309851665600122 1.1099441495293154E-8 48.15742002831269 3925.4135298172882
48.16398366738578 0.15140366220420545 18.561985540107827 54.439157346371594  -5409.811035395504 -5409.811035395504 -5409.811035395504 0.0 0.0 0.0 3925.9116111307617 5.203973366203806E-4 406.4273677013696 2.3333408289523744E-4 5409.811035395504 0.9309535905482 1.109687941567831E-8 48.16398366738578 3925.9116111307617
48.17054730645887 0.15138303219170568 18.564732736417167 54.453994612046905  -5411.797560189039 -5411.797560189039 -5411.797560189039 0.0 0.0 0.0 3926.4096708669576 5.203971815568931E-4 406.4480390023145 2.3333180248657863E-4 5411.797560189039 0.930922025003822 1.1094318465102048E-8 48.17054730645887 3926.4096708669576
48.177110945531965 0.15136240780046273 18.5674796282621 54.46883187041707  -5413.784085721794 -5413.784085721794 -5413.784085721794 0.0 0.0 0.0 3926.907709030334 5.203970169483476E-4 406.46870327452484 2.3332952207791982E-4 5413.784085721794 0.9308904699226547 1.1091758642828019E-8 48.177110945531965 3926.907709030334
48.183674584605065 0.15134178902817932 18.57022621570006 54.48366912148332  -5415.770611993756 -5415.770611993756 -5415.770611993756 0.0 0.0 0.0 3927.405725625346 5.203968427991788E-4 406.4893605216906 2.3332724166926102E-4 5415.770611993756 0.9308589253004763 1.1089199948120498E-8 48.183674584605065 3927.405725625346
48.19023822367817 0.15132117587255953 18.572972498788484 54.49850636524681  -5417.757139004907 -5417.757139004907 -5417.757139004907 0.0 0.0 0.0 3927.90372065645 5.203966591138224E-4 406.51001074749854 2.333249612606022E-4 5417.757139004907 0.930827391133068 1.1086642380244421E-8 48.19023822367817 3927.90372065645
48.19680186275127 0.1513005683313087 18.575718477584786 54.513343601708726  -5419.7436667552265 -5419.7436667552265 -5419.7436667552265 0.0 0.0 0.0 3928.401694128099 5.203964658967104E-4 406.5306539556334 2.3332268085194343E-4 5419.7436667552265 0.9307958674162133 1.1084085938465352E-8 48.19680186275127 3928.401694128099
48.20336550182438 0.15127996640213334 18.57846415214638 54.528180830870255  -5421.730195244705 -5421.730195244705 -5421.730195244705 0.0 0.0 0.0 3928.8996460447456 5.203962631522651E-4 406.55129014977786 2.333204004432846E-4 5421.730195244705 0.9307643541456976 1.108153062204946E-8 48.20336550182438 3928.8996460447456
48.20992914089748 0.1512593700827413 18.581209522530667 54.54301805273258  -5423.716724473321 -5423.716724473321 -5423.716724473321 0.0 0.0 0.0 3929.3975764108422 5.203960508849149E-4 406.57191933361156 2.333181200346258E-4 5423.716724473321 0.9307328513173085 1.1078976430263586E-8 48.20992914089748 3929.3975764108422
48.21649277997059 0.15123877937084154 18.583954588795045 54.5578552672969  -5425.703254441063 -5425.703254441063 -5425.703254441063 0.0 0.0 0.0 3929.89548523084 5.203958290990861E-4 406.592541510812 2.3331583962596698E-4 5425.703254441063 0.9307013589268366 1.1076423362375177E-8 48.21649277997059 3929.89548523084
48.223056419043694 0.1512181942641444 18.586699350996895 54.57269247456439  -5427.689785147912 -5427.689785147912 -5427.689785147912 0.0 0.0 0.0 3930.3933725091883 5.203955977991901E-4 406.61315668505387 2.333135592173082E-4 5427.689785147912 0.9306698769700738 1.1073871417652338E-8 48.223056419043694 3930.3933725091883
48.22962005811681 0.15119761476036142 18.589443809193593 54.58752967453624  -5429.676316593855 -5429.676316593855 -5429.676316593855 0.0 0.0 0.0 3930.891238250336 5.203953569896466E-4 406.63376486001044 2.3331127880864936E-4 5429.676316593855 0.9306384054428155 1.1071320595363763E-8 48.22962005811681 3930.891238250336
48.23618369718992 0.15117704085720537 18.592187963442505 54.60236686721365  -5431.662848778874 -5431.662848778874 -5431.662848778874 0.0 0.0 0.0 3931.3890824587297 5.20395106674871E-4 406.65436603935115 2.3330899839999055E-4 5431.662848778874 0.930606944340858 1.1068770894778827E-8 48.23618369718992 3931.3890824587297
48.242747336263044 0.15115647255239031 18.594931813800994 54.617204052597785  -5433.649381702953 -5433.649381702953 -5433.649381702953 0.0 0.0 0.0 3931.8869051388165 5.203948468592745E-4 406.674960226744 2.3330671799133175E-4 5433.649381702953 0.9305754936600013 1.10662223151675E-8 48.242747336263044 3931.8869051388165
48.24931097533617 0.15113590984363146 18.597675360326402 54.63204123068986  -5435.635915366079 -5435.635915366079 -5435.635915366079 0.0 0.0 0.0 3932.3847062950417 5.203945775472662E-4 406.6955474258545 2.3330443758267294E-4 5435.635915366079 0.9305440533960465 1.1063674855800386E-8 48.24931097533617 3932.3847062950417
48.2558746144093 0.15111535272864537 18.60041860307607 54.64687840149101  -5437.622449768232 -5437.622449768232 -5437.622449768232 0.0 0.0 0.0 3932.882485931849 5.203942987432506E-4 406.716127640345 2.333021571740141E-4 5437.622449768232 0.9305126235447977 1.1061128515948736E-8 48.2558746144093 3932.882485931849
48.262438253482436 0.1510948012051498 18.603161542107326 54.66171556500247  -5439.6089849094005 -5439.6089849094005 -5439.6089849094005 0.0 0.0 0.0 3933.380244053682 5.203940104516299E-4 406.7367008738764 2.3329987676535527E-4 5439.6089849094005 0.9304812041020615 1.1058583294884412E-8 48.262438253482436 3933.380244053682
48.269001892555565 0.15107425527086377 18.605904177477488 54.676552721225356  -5441.59552078956 -5441.59552078956 -5441.59552078956 0.0 0.0 0.0 3933.8779806649814 5.203937126768024E-4 406.7572671301062 2.3329759635669646E-4 5441.59552078956 0.9304497950636454 1.1056039191879908E-8 48.269001892555565 3933.8779806649814
48.2755655316287 0.15105371492350747 18.608646509243872 54.69138987016092  -5443.582057408703 -5443.582057408703 -5443.582057408703 0.0 0.0 0.0 3934.3756957701885 5.203934054231747E-4 406.77782641269033 2.3329531594803765E-4 5443.582057408703 0.9304183964253608 1.1053496206208344E-8 48.2755655316287 3934.3756957701885
48.282129170701836 0.15103318016080244 18.611388537463778 54.7062270118103  -5445.568594766809 -5445.568594766809 -5445.568594766809 0.0 0.0 0.0 3934.873389373743 5.203930886951291E-4 406.7983787252819 2.3329303553937884E-4 5445.568594766809 0.930387008183021 1.1050954337143468E-8 48.282129170701836 3934.873389373743
48.28869280977498 0.15101265098047134 18.614130262194504 54.721064146174704  -5447.555132863866 -5447.555132863866 -5447.555132863866 0.0 0.0 0.0 3935.3710614800843 5.203927624970654E-4 406.8189240715317 2.3329075513072E-4 5447.555132863866 0.9303556303324406 1.1048413583959643E-8 48.28869280977498 3935.3710614800843
48.29525644884812 0.15099212738023818 18.616871683493326 54.73590127325531  -5449.5416716998525 -5449.5416716998525 -5449.5416716998525 0.0 0.0 0.0 3935.8687120936493 5.203924268333743E-4 406.83946245508787 2.332884747220612E-4 5449.5416716998525 0.9303242628694376 1.1045873945931878E-8 48.29525644884812 3935.8687120936493
48.301820087921264 0.15097160935782813 18.61961280141752 54.750738393053275  -5451.528211274755 -5451.528211274755 -5451.528211274755 0.0 0.0 0.0 3936.366341218874 5.203920817084345E-4 406.8599938795965 2.3328619431340237E-4 5451.528211274755 0.9302929057898318 1.1043335422335787E-8 48.301820087921264 3936.366341218874
48.308383726994414 0.1509510969109676 18.62235361602436 54.76557550556983  -5453.514751588561 -5453.514751588561 -5453.514751588561 0.0 0.0 0.0 3936.8639488601943 5.203917271266387E-4 406.8805183487011 2.3328391390474353E-4 5453.514751588561 0.9302615590894453 1.1040798012447607E-8 48.308383726994414 3936.8639488601943
48.314947366067564 0.15093059003738432 18.625094127371096 54.78041261080611  -5455.501292641251 -5455.501292641251 -5455.501292641251 0.0 0.0 0.0 3937.3615350220443 5.203913630923612E-4 406.9010358660427 2.3328163349608472E-4 5455.501292641251 0.9302302227641025 1.1038261715544213E-8 48.314947366067564 3937.3615350220443
48.321511005140714 0.15091008873480716 18.627834335514976 54.795249708763315  -5457.487834432807 -5457.487834432807 -5457.487834432807 0.0 0.0 0.0 3937.8590997088572 5.203909896099847E-4 406.92154643525976 2.332793530874259E-4 5457.487834432807 0.9301988968096301 1.1035726530903095E-8 48.321511005140714 3937.8590997088572
48.32807464421387 0.1508895930009662 18.63057424051324 54.810086799442615  -5459.47437696322 -5459.47437696322 -5459.47437696322 0.0 0.0 0.0 3938.356642925065 5.203906066838767E-4 406.942050059989 2.3327707267876705E-4 5459.47437696322 0.9301675812218569 1.1033192457802346E-8 48.32807464421387 3938.356642925065
