# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
4.845614267666101 0.19976827426386107 NaN -18456.772822047787  -147.15702674881953 -147.15702674881953 -147.15702674881953 0.0 0.0 0.0 565.8485835316835 0.0010179735691411278 127.29891247170737 0.0013112080031102266 147.15702674881953 0.6749260578811915 1.434677391202377E-6 4.845614267666101 565.8485835316835
4.847357015726732 0.1996964524914149 NaN -18456.762590320825  -147.30388407112065 -147.30388407112065 -147.30388407112065 0.0 0.0 0.0 565.9858829380336 0.0010177974766426782 127.35246378070389 0.0013120091588811147 147.30388407112065 0.6744657026666627 1.4334560379025612E-6 4.847357015726732 565.9858829380336
4.849099763787377 0.19962468234391326 NaN -18456.752358517846  -147.45074126211966 -147.45074126211966 -147.45074126211966 0.0 0.0 0.0 566.1230726662949 0.0010176214546581094 127.40584797038733 0.0013128103146520097 147.45074126211966 0.6740059439663367 1.432238107690746E-6 4.849099763787377 566.1230726662949
4.850842511848035 0.1995529637657148 NaN -18456.742126638954  -147.5975983219598 -147.5975983219598 -147.5975983219598 0.0 0.0 0.0 566.2601528446199 0.0010174455030413372 127.45906524186753 0.0013136114704229104 147.5975983219598 0.6735467806514802 1.4310235885801684E-6 4.850842511848035 566.2601528446199
4.852585259908707 0.199481296701258 NaN -18456.731010405394  -147.76428850266433 -147.76428850266433 -147.76428850266433 0.0 0.0 0.0 566.3971372552646 0.0010173925171547147 127.48419514649075 0.0013132246054627216 147.76428850266433 0.6734167817208346 1.4295304980224814E-6 4.852585259908707 566.3971372552646
4.854328007969392 0.19940968109506116 NaN -18456.71937162667  -147.94270322465275 -147.94270322465275 -147.94270322465275 0.0 0.0 0.0 566.5341187145056 0.0010174116634686062 127.49306200240925 0.001312135414651321 147.94270322465275 0.6734815110201168 1.427869986238489E-6 4.854328007969392 566.5341187145056
4.856070756030091 0.19933811689172218 NaN -18456.707733150077  -148.12111749416886 -148.12111749416886 -148.12111749416886 0.0 0.0 0.0 566.6710973288858 0.001017430123961109 127.50226934445332 0.0013110462238399114 148.12111749416886 0.6735467029313837 1.4262077690469738E-6 4.856070756030091 566.6710973288858
4.857813504090803 0.19926660403591853 NaN -18456.69609497547  -148.29953131166303 -148.29953131166303 -148.29953131166303 0.0 0.0 0.0 566.8080732003103 0.0010174478993511542 127.51181713263486 0.0013099570330284936 148.29953131166303 0.6736123582261271 1.4245438577559702E-6 4.857813504090803 566.8080732003103
4.859556252151528 0.19919514247240705 NaN -18456.684457102703  -148.47794467758575 -148.47794467758575 -148.47794467758575 0.0 0.0 0.0 566.945046430824 0.0010174649903951943 127.52170532743085 0.0013088678422170678 148.47794467758575 0.6736784776789558 1.4228782636952563E-6 4.859556252151528 566.945046430824
4.8612990002122665 0.19912373214602366 NaN -18456.672819531635  -148.65635759238756 -148.65635759238756 -148.65635759238756 0.0 0.0 0.0 567.0820171226129 0.0010174813978101754 127.53193388978409 0.001307778651405633 148.65635759238756 0.6737450620676076 1.4212109982160477E-6 4.8612990002122665 567.0820171226129
4.863041748273019 0.19905237300168352 NaN -18456.661182262127  -148.83477005651878 -148.83477005651878 -148.83477005651878 0.0 0.0 0.0 567.2189853780045 0.001017497122356962 127.54250278110374 0.0013066894605941902 148.83477005651878 0.673812112172962 1.4195420726907004E-6 4.863041748273019 567.2189853780045
4.864784496333784 0.19898106498438062 NaN -18456.649545294033  -149.01318207042976 -149.01318207042976 -149.01318207042976 0.0 0.0 0.0 567.3559512994682 0.001017512164769752 127.55341196326619 0.0013056002697827388 149.01318207042976 0.6738796287790509 1.417871498512396E-6 4.864784496333784 567.3559512994682
4.866527244394564 0.19890980803918773 NaN -18456.637908627217  -149.1915936345708 -149.1915936345708 -149.1915936345708 0.0 0.0 0.0 567.4929149896163 0.001017526525749697 127.5646613986157 0.0013045110789712787 149.1915936345708 0.6739476126730725 1.4161992870948405E-6 4.866527244394564 567.4929149896163
4.868269992455356 0.19883860211125645 NaN -18456.626272261532  -149.37000474939202 -149.37000474939202 -149.37000474939202 0.0 0.0 0.0 567.6298765512043 0.0010175402060610794 127.57625104996508 0.0013034218881598108 149.37000474939202 0.6740160646454021 1.4145254498719597E-6 4.868269992455356 567.6298765512043
4.870012740516161 0.19876744714581668 NaN -18456.61463619684  -149.5484154153436 -149.5484154153436 -149.5484154153436 0.0 0.0 0.0 567.7668360871321 0.0010175532064287144 127.5881808805964 0.0013023326973483345 149.5484154153436 0.6740849854896057 1.4128499982975865E-6 4.870012740516161 567.7668360871321
4.87175548857698 0.1986963430881768 NaN -18456.603000433  -149.72682563287586 -149.72682563287586 -149.72682563287586 0.0 0.0 0.0 567.9037937004438 0.0010175655275764359 127.6004508542618 0.0013012435065368501 149.72682563287586 0.6741543760024509 1.4111729438451565E-6 4.87175548857698 567.9037937004438
4.873498236637812 0.19862528988372335 NaN -18456.591364969867  -149.90523540243873 -149.90523540243873 -149.90523540243873 0.0 0.0 0.0 568.0407494943289 0.0010175771702399044 127.61306093518405 0.001300154315725357 149.90523540243873 0.6742242369839206 1.4094942980074002E-6 4.873498236637812 568.0407494943289
4.8752409846986575 0.198554287477921 NaN -18456.579729807312  -150.08364472448235 -150.08364472448235 -150.08364472448235 0.0 0.0 0.0 568.1777035721232 0.0010175881351281765 127.62601108805738 0.001299065124913856 150.08364472448235 0.6742945692372253 1.4078140722960369E-6 4.8752409846986575 568.1777035721232
4.876983732759516 0.19848333581631242 NaN -18456.568094945185  -150.26205359945675 -150.26205359945675 -150.26205359945675 0.0 0.0 0.0 568.3146560373086 0.0010175984229813496 127.63930127804826 0.0012979759341023463 150.26205359945675 0.6743653735688148 1.4061322782414596E-6 4.876983732759516 568.3146560373086
4.878726480820388 0.198412434844518 NaN -18456.556460383348  -150.44046202781192 -150.44046202781192 -150.44046202781192 0.0 0.0 0.0 568.4516069935146 0.0010176080345257247 127.65293147079592 0.0012968867432908285 150.44046202781192 0.6744366507883913 1.4044489273924333E-6 4.878726480820388 568.4516069935146
4.880469228881274 0.19834158450823589 NaN -18456.544826121666  -150.6188700099978 -150.6188700099978 -150.6188700099978 0.0 0.0 0.0 568.5885565445184 0.001017616970467426 127.66690163241331 0.0012957975524793021 150.6188700099978 0.6745084017089236 1.4027640313157821E-6 4.880469228881274 568.5885565445184
4.8822119769421715 0.19827078475324172 NaN -18456.533192159997  -150.79727754646422 -150.79727754646422 -150.79727754646422 0.0 0.0 0.0 568.7255047942458 0.0010176252315435986 127.68121172948773 0.0012947083616677683 150.79727754646422 0.6745806271466563 1.4010776015960793E-6 4.8822119769421715 568.7255047942458
4.8839547250030835 0.19820003552538845 NaN -18456.521558498207  -150.97568463766123 -150.97568463766123 -150.97568463766123 0.0 0.0 0.0 568.8624518467719 0.0010176328184648145 127.69586172908153 0.0012936191708562252 150.97568463766123 0.6746533279211271 1.399389649835337E-6 4.8839547250030835 568.8624518467719
4.885697473064008 0.19812933677060648 NaN -18456.509925136143  -151.15409128403857 -151.15409128403857 -151.15409128403857 0.0 0.0 0.0 568.9993978063216 0.0010176397319662535 127.71085159873302 0.0012925299800446747 151.15409128403857 0.6747265048551758 1.3977001876526994E-6 4.885697473064008 568.9993978063216
4.887440221124946 0.19805868843490318 NaN -18456.498292073684  -151.33249748604607 -151.33249748604607 -151.33249748604607 0.0 0.0 0.0 569.1363427772703 0.0010176459727309689 127.72618130645702 0.0012914407892331157 151.33249748604607 0.6748001587749595 1.3960092266841257E-6 4.887440221124946 569.1363427772703
4.889182969185897 0.19798809046436294 NaN -18456.486659310678  -151.5109032441336 -151.5109032441336 -151.5109032441336 0.0 0.0 0.0 569.2732868641448 0.0010176515415049805 127.74185082074578 0.0012903515984215486 151.5109032441336 0.6748742905099652 1.3943167785820866E-6 4.889182969185897 569.2732868641448
4.890925717246861 0.197917542805147 NaN -18456.475026846994  -151.6893085587509 -151.6893085587509 -151.6893085587509 0.0 0.0 0.0 569.4102301716234 0.001017656438982196 127.75786011056964 0.001289262407609973 151.6893085587509 0.6749489008930225 1.392622855015248E-6 4.890925717246861 569.4102301716234
4.892668465307839 0.19784704540349332 NaN -18456.463394682498  -151.86771343034772 -151.86771343034772 -151.86771343034772 0.0 0.0 0.0 569.5471728045374 0.001017660665887511 127.77420914537782 0.0012881732167983888 151.86771343034772 0.6750239907603172 1.3909274676681613E-6 4.892668465307839 569.5471728045374
4.89441121336883 0.1977765982057164 NaN -18456.451762817047  -152.04611785937385 -152.04611785937385 -152.04611785937385 0.0 0.0 0.0 569.6841148678709 0.001017664222932071 127.79089789509922 0.0012870840259867967 152.04611785937385 0.6750995609514038 1.3892306282409518E-6 4.89441121336883 569.6841148678709
4.8961539614298335 0.19770620115820725 NaN -18456.440131250503  -152.22452184627883 -152.22452184627883 -152.22452184627883 0.0 0.0 0.0 569.8210564667622 0.001017667110819671 127.80792633014319 0.0012859948351751965 152.22452184627883 0.6751756123092199 1.3875323484490072E-6 4.8961539614298335 569.8210564667622
4.897896709490849 0.19763585420743313 NaN -18456.428499982732  -152.40292539151238 -152.40292539151238 -152.40292539151238 0.0 0.0 0.0 569.9579977065041 0.0010176693302659144 127.82529442140019 0.0012849056443635888 152.40292539151238 0.6752521456800987 1.3858326400226655E-6 4.897896709490849 569.9579977065041
4.899639457551879 0.1975655572999374 NaN -18456.4168690136  -152.5813284955243 -152.5813284955243 -152.5813284955243 0.0 0.0 0.0 570.0949386925446 0.001017670881959909 127.84300214024276 0.0012838164535519726 152.5813284955243 0.6753291619137832 1.3841315147069013E-6 4.899639457551879 570.0949386925446
4.901382205612921 0.19749531038233956 NaN -18456.405238342963  -152.7597311587642 -152.7597311587642 -152.7597311587642 0.0 0.0 0.0 570.2318795304876 0.0010176717666344791 127.86104945852624 0.0012827272627403481 152.7597311587642 0.6754066618634388 1.3824289842610145E-6 4.901382205612921 570.2318795304876
4.903124953673978 0.1974251134013349 NaN -18456.393607970695  -152.9381333816818 -152.9381333816818 -152.9381333816818 0.0 0.0 0.0 570.368820326094 0.001017671984976815 127.8794363485894 0.0012816380719287148 152.9381333816818 0.6754846463856676 1.3807250604583192E-6 4.903124953673978 570.368820326094
4.904867701735046 0.1973549663036946 NaN -18456.381977896646  -153.1165351647265 -153.1165351647265 -153.1165351647265 0.0 0.0 0.0 570.5057611852815 0.0010176715376859196 127.89816278325547 0.0012805488811170743 153.1165351647265 0.6755631163405218 1.3790197550858318E-6 4.904867701735046 570.5057611852815
4.906610449796129 0.19728486903626527 NaN -18456.370348120698  -153.2949365083482 -153.2949365083482 -153.2949365083482 0.0 0.0 0.0 570.6427022141262 0.0010176704254725938 127.91722873583282 0.001279459690305425 153.2949365083482 0.6756420725915177 1.3773130799439526E-6 4.906610449796129 570.6427022141262
4.908353197857223 0.1972148215459693 NaN -18456.358718642703  -153.47333741299622 -153.47333741299622 -153.47333741299622 0.0 0.0 0.0 570.7796435188626 0.0010176686490339286 127.93663418011579 0.0012783704994937684 153.47333741299622 0.6757215160056488 1.3756050468461612E-6 4.908353197857223 570.7796435188626
4.91009594591833 0.19714482377980413 NaN -18456.34708946253  -153.6517378791203 -153.6517378791203 -153.6517378791203 0.0 0.0 0.0 570.916585205885 0.0010176662090660641 127.95637909038544 0.0012772813086821032 153.6517378791203 0.6758014474534009 1.373895667618696E-6 4.91009594591833 570.916585205885
4.911838693979452 0.19707487568484255 NaN -18456.335460580045  -153.8301379071702 -153.8301379071702 -153.8301379071702 0.0 0.0 0.0 571.0535273817477 0.0010176631062769326 127.97646344141047 0.0012761921178704293 153.8301379071702 0.6758818678087646 1.3721849541002453E-6 4.911838693979452 571.0535273817477
4.913581442040585 0.19700497720823257 NaN -18456.323831995112  -154.0085374975952 -154.0085374975952 -154.0085374975952 0.0 0.0 0.0 571.1904701531655 0.0010176593413544 127.99688720844796 0.0012751029270587483 154.0085374975952 0.6759627779492501 1.3704729181416356E-6 4.913581442040585 571.1904701531655
4.915324190101732 0.1969351282971969 NaN -18456.312203707603  -154.1869366508451 -154.1869366508451 -154.1869366508451 0.0 0.0 0.0 571.3274136270152 0.0010176549149790238 128.01765036724416 0.0012740137362470588 154.1869366508451 0.6760441787559016 1.3687595716055156E-6 4.915324190101732 571.3274136270152
4.9170669381628915 0.19686532889903324 NaN -18456.300575717374  -154.36533536736948 -154.36533536736948 -154.36533536736948 0.0 0.0 0.0 571.4643579103355 0.001017649827868624 128.03875289403544 0.0012729245454353613 154.36533536736948 0.676126071113311 1.3670449263660441E-6 4.9170669381628915 571.4643579103355
4.918809686224064 0.19679557896111396 NaN -18456.288948024296  -154.54373364761787 -154.54373364761787 -154.54373364761787 0.0 0.0 0.0 571.6013031103281 0.00101764408070823 128.06019476554906 0.0012718353546236556 154.54373364761787 0.6762084559096326 1.3653289943085781E-6 4.918809686224064 571.6013031103281
4.92055243428525 0.19672587843088593 NaN -18456.277320628236  -154.72213149204003 -154.72213149204003 -154.72213149204003 0.0 0.0 0.0 571.7382493343588 0.001017637674181933 128.0819759590039 0.0012707461638119411 154.72213149204003 0.6762913340365959 1.3636117873293572E-6 4.92055243428525 571.7382493343588
4.922295182346448 0.19665622725587056 NaN -18456.265693529058  -154.90052890108524 -154.90052890108524 -154.90052890108524 0.0 0.0 0.0 571.8751966899571 0.0010176306089856118 128.10409645211143 0.0012696569730002198 154.90052890108524 0.6763747063895221 1.3618933173351972E-6 4.922295182346448 571.8751966899571
4.924037930407659 0.19658662538366348 NaN -18456.254066726633  -155.07892587520325 -155.07892587520325 -155.07892587520325 0.0 0.0 0.0 572.0121452848181 0.0010176228857951175 128.12655622307656 0.0012685677821884902 155.07892587520325 0.676458573867338 1.3601735962431682E-6 4.924037930407659 572.0121452848181
4.925780678468883 0.19651707276193436 NaN -18456.242440220827  -155.25732241484386 -155.25732241484386 -155.25732241484386 0.0 0.0 0.0 572.1490952268025 0.0010176145053171662 128.14935525059846 0.001267478591376752 155.25732241484386 0.6765429373725893 1.3584526359802867E-6 4.925780678468883 572.1490952268025
4.92752342653012 0.19644756933842714 NaN -18456.23081401151  -155.4357185204565 -155.4357185204565 -155.4357185204565 0.0 0.0 0.0 572.2860466239378 0.0010176054682130174 128.17249351387127 0.001266389400565006 155.4357185204565 0.6766277978114569 1.3567304484832054E-6 4.92752342653012 572.2860466239378
4.929266174591371 0.1963781150609595 NaN -18456.21918809854  -155.61411419249086 -155.61411419249086 -155.61411419249086 0.0 0.0 0.0 572.4229995844186 0.0010175957751875052 128.19597099258527 0.0012653002097532517 155.61411419249086 0.6767131560937699 1.355007045697894E-6 4.929266174591371 572.4229995844186
4.931008922652634 0.196308709877423 NaN -18456.2075624818  -155.79250943139655 -155.79250943139655 -155.79250943139655 0.0 0.0 0.0 572.5599542166076 0.0010175854269190928 128.21978766692743 0.0012642110189414893 155.79250943139655 0.6767990131330226 1.3532824395793336E-6 4.931008922652634 572.5599542166076
4.932751670713909 0.19623935373578272 NaN -18456.19593716115  -155.97090423762327 -155.97090423762327 -155.97090423762327 0.0 0.0 0.0 572.6969106290362 0.0010175744240726093 128.24394351758244 0.0012631218281297196 155.97090423762327 0.6768853698463867 1.3515566420912004E-6 4.932751670713909 572.6969106290362
4.934494418775198 0.1961700465840773 NaN -18456.184312136458  -156.1492986116207 -156.1492986116207 -156.1492986116207 0.0 0.0 0.0 572.8338689304055 0.0010175627673373701 128.26843852573353 0.0012620326373179414 156.1492986116207 0.6769722271547286 1.349829665205553E-6 4.934494418775198 572.8338689304055
4.936237166836499 0.1961007883704188 NaN -18456.172687407594  -156.32769255383857 -156.32769255383857 -156.32769255383857 0.0 0.0 0.0 572.9708292295866 0.0010175504574017513 128.29327267306354 0.0012609434465061552 156.32769255383857 0.6770595859826235 1.3481015209025228E-6 4.936237166836499 572.9708292295866
4.937979914897813 0.19603157904299248 NaN -18456.161062974425  -156.50608606472656 -156.50608606472656 -156.50608606472656 0.0 0.0 0.0 573.1077916356218 0.0010175374949341457 128.3184459417554 0.001259854255694361 156.50608606472656 0.6771474472583697 1.3463722211700006E-6 4.937979914897813 573.1077916356218
4.93972266295914 0.19596241855005678 NaN -18456.149438836826  -156.6844791447344 -156.6844791447344 -156.6844791447344 0.0 0.0 0.0 573.2447562577249 0.0010175238806147202 128.34395831449345 0.001258765064882559 156.6844791447344 0.6772358119140051 1.3446417780033262E-6 4.93972266295914 573.2447562577249
4.941465411020479 0.19589330683994305 NaN -18456.13781499466  -156.86287179431187 -156.86287179431187 -156.86287179431187 0.0 0.0 0.0 573.3817232052826 0.0010175096151100209 128.369809774464 0.0012576758740707491 156.86287179431187 0.6773246808853216 1.3429102034049766E-6 4.941465411020479 573.3817232052826
4.9432081590818315 0.19582424386105554 NaN -18456.126191447802  -157.0412640139088 -157.0412640139088 -157.0412640139088 0.0 0.0 0.0 573.5186925878545 0.0010174946991110486 128.39600030535632 0.0012565866832589308 157.0412640139088 0.6774140551118809 1.3411775093842527E-6 4.9432081590818315 573.5186925878545
4.9449509071431965 0.19575522956187127 NaN -18456.114568196124  -157.21965580397497 -157.21965580397497 -157.21965580397497 0.0 0.0 0.0 573.6556645151744 0.0010174791332507888 128.42252989136375 0.001255497492447105 157.21965580397497 0.6775039355370298 1.3394437079569722E-6 4.9449509071431965 573.6556645151744
4.946693655204576 0.19568626389093977 NaN -18456.10294523949  -157.3980471649604 -157.3980471649604 -157.3980471649604 0.0 0.0 0.0 573.7926390971508 0.001017462918250104 128.44939851718445 0.0012544083016352702 157.3980471649604 0.6775943231079157 1.3377088111451541E-6 4.946693655204576 573.7926390971508
4.948436403265966 0.19561734679688325 NaN -18456.091322577773  -157.57643809731454 -157.57643809731454 -157.57643809731454 0.0 0.0 0.0 573.9296164438675 0.0010174460547464847 128.47660616802207 0.0012533191108234285 157.57643809731454 0.677685218775502 1.3359728309767172E-6 4.948436403265966 573.9296164438675
4.950179151327369 0.19554847822839605 NaN -18456.079700210845  -157.75482860148773 -157.75482860148773 -157.75482860148773 0.0 0.0 0.0 574.066596665585 0.0010174285434208924 128.50415282958713 0.0012522299200115787 157.75482860148773 0.6777766234945837 1.3342357794851567E-6 4.950179151327369 574.066596665585
4.951921899388784 0.19547965813424484 NaN -18456.068078138574  -157.9332186779297 -157.9332186779297 -157.9332186779297 0.0 0.0 0.0 574.2035798727409 0.001017410384928014 128.53203848809764 0.0012511407291997212 157.9332186779297 0.6778685382238042 1.3324976687092458E-6 4.951921899388784 574.2035798727409
4.953664647450212 0.1954108864632684 NaN -18456.056456360842  -158.1116083270905 -158.1116083270905 -158.1116083270905 0.0 0.0 0.0 574.3405661759501 0.0010173915799343003 128.56026313028002 0.0012500515383878559 158.1116083270905 0.6779609639256693 1.3307585106927212E-6 4.953664647450212 574.3405661759501
4.955407395511655 0.19534216316437739 NaN -18456.04483487751  -158.2899975494203 -158.2899975494203 -158.2899975494203 0.0 0.0 0.0 574.477555686007 0.0010173721291052843 128.58882674337028 0.0012489623475759816 158.2899975494203 0.6780539015665652 1.3290183174839728E-6 4.955407395511655 574.477555686007
4.957150143573108 0.19527348818655446 NaN -18456.03321368845  -158.46838634536883 -158.46838634536883 -158.46838634536883 0.0 0.0 0.0 574.6145485138844 0.001017352033124577 128.61772931511462 0.0012478731567641007 158.46838634536883 0.6781473521167725 1.3272771011357424E-6 4.957150143573108 574.6145485138844
4.958892891634573 0.19520486147885388 NaN -18456.021592793542  -158.64677471538639 -158.64677471538639 -158.64677471538639 0.0 0.0 0.0 574.751544770736 0.00101733129261789 128.6469708337706 0.0012467839659522119 158.64677471538639 0.678241316550484 1.325534873704806E-6 4.958892891634573 574.751544770736
4.960635639696051 0.1951362829904015 NaN -18456.009972192653  -158.82516265992308 -158.82516265992308 -158.82516265992308 0.0 0.0 0.0 574.8885445678964 0.0010173099082796651 128.67655128810813 0.0012456947751403155 158.82516265992308 0.6783357958458197 1.3237916472516683E-6 4.960635639696051 574.8885445678964
4.962378387757542 0.19506775267039467 NaN -18455.998351885653  -159.00355017942923 -159.00355017942923 -159.00355017942923 0.0 0.0 0.0 575.0255480168817 0.0010172878807464627 128.7064706674102 0.0012446055843284107 159.00355017942923 0.6784307909848437 1.322047433840258E-6 4.962378387757542 575.0255480168817
4.964121135819046 0.194999270468102 NaN -18455.98673187242  -159.1819372743551 -159.1819372743551 -159.1819372743551 0.0 0.0 0.0 575.1625552293907 0.0010172652106855797 128.736728961474 0.0012435163935164977 159.1819372743551 0.6785263029535806 1.3203022455376206E-6 4.964121135819046 575.1625552293907
4.965863883880562 0.19493083633286354 NaN -18455.975112152828  -159.36032394515078 -159.36032394515078 -159.36032394515078 0.0 0.0 0.0 575.2995663173056 0.0010172418987444258 128.76732616061184 0.0012424272027045772 159.36032394515078 0.6786223327420314 1.3185560944136093E-6 4.965863883880562 575.2995663173056
4.967606631942091 0.1948624502140902 NaN -18455.963492726747  -159.5387101922667 -159.5387101922667 -159.5387101922667 0.0 0.0 0.0 575.4365813926927 0.0010172179455821557 128.7982622556521 0.0012413380118926492 159.5387101922667 0.6787188813441903 1.3168089925405794E-6 4.967606631942091 575.4365813926927
4.9693493800036315 0.19479411206126396 NaN -18455.951873594055  -159.71709601615333 -159.71709601615333 -159.71709601615333 0.0 0.0 0.0 575.5736005678033 0.0010171933518570153 128.82953723794026 0.0012402488210807132 159.71709601615333 0.678815949758062 1.3150609519930822E-6 4.9693493800036315 575.5736005678033
4.971092128065186 0.19472582182393758 NaN -18455.940254754623  -159.8954814172611 -159.8954814172611 -159.8954814172611 0.0 0.0 0.0 575.7106239550744 0.0010171681182200227 128.86115109933985 0.0012391596302687691 159.8954814172611 0.678913538985677 1.3133119848475592E-6 4.971092128065186 575.7106239550744
4.972834876126753 0.19465757945173454 NaN -18455.928636208322  -160.07386639604061 -160.07386639604061 -160.07386639604061 0.0 0.0 0.0 575.8476516671298 0.0010171422453276113 128.89310383223346 0.0012380704394568166 160.07386639604061 0.6790116500331098 1.3115621031820383E-6 4.972834876126753 575.8476516671298
4.974577624188332 0.19458938489434907 NaN -18455.91701795503  -160.25225095294223 -160.25225095294223 -160.25225095294223 0.0 0.0 0.0 575.9846838167803 0.0010171157338163604 128.92539542952355 0.001236981248644857 160.25225095294223 0.6791102839104948 1.3098113190758321E-6 4.974577624188332 575.9846838167803
4.976320372249924 0.1945212381015457 NaN -18455.905399994623  -160.43063508841666 -160.43063508841666 -160.43063508841666 0.0 0.0 0.0 576.1217205170251 0.0010170885843345905 128.95802588463374 0.0012358920578328892 160.43063508841666 0.6792094416320441 1.3080596446092276E-6 4.976320372249924 576.1217205170251
4.9780631203115275 0.19445313902315936 NaN -18455.89378232698  -160.60901880291462 -160.60901880291462 -160.60901880291462 0.0 0.0 0.0 576.2587618810527 0.001017060797536035 128.9909951915096 0.001234802867020914 160.60901880291462 0.6793091242160637 1.3063070918631872E-6 4.9780631203115275 576.2587618810527
4.979805868373144 0.1943850876090952 NaN -18455.88216495197  -160.7874020968869 -160.7874020968869 -160.7874020968869 0.0 0.0 0.0 576.395808022241 0.0010170323740609014 129.0243033446197 0.001233713676208931 160.7874020968869 0.6794093326849716 1.3045536729190452E-6 4.979805868373144 576.395808022241
4.981548616434773 0.19431708380932847 NaN -18455.87054786947  -160.9657849707843 -160.9657849707843 -160.9657849707843 0.0 0.0 0.0 576.532859054159 0.0010170033145737454 129.0579503389567 0.0012326244853969402 160.9657849707843 0.6795100680653143 1.3027993998582054E-6 4.981548616434773 576.532859054159
4.983291364496415 0.19424912757390436 NaN -18455.85893107935  -161.1441674250578 -161.1441674250578 -161.1441674250578 0.0 0.0 0.0 576.6699150905669 0.0010169736196940483 129.0919361700383 0.001231535294584941 161.1441674250578 0.6796113313877845 1.3010442847618376E-6 4.983291364496415 576.6699150905669
4.9850341125580675 0.19418121885293807 NaN -18455.8473145815  -161.3225494601581 -161.3225494601581 -161.3225494601581 0.0 0.0 0.0 576.8069762454172 0.0010169432900782624 129.12626083390813 0.0012304461037729352 161.3225494601581 0.6797131236872388 1.2992883397105841E-6 4.9850341125580675 576.8069762454172
4.986776860619734 0.1941133575966143 NaN -18455.835698375788  -161.5009310765365 -161.5009310765365 -161.5009310765365 0.0 0.0 0.0 576.9440426328559 0.0010169123263567108 129.16092432713714 0.001229356912960921 161.5009310765365 0.6798154460027144 1.2975315767842452E-6 4.986776860619734 576.9440426328559
4.988519608681412 0.19404554375518754 NaN -18455.824082462088  -161.67931227464402 -161.67931227464402 -161.67931227464402 0.0 0.0 0.0 577.0811143672229 0.0010168807291777468 129.1959266468242 0.0012282677221488992 161.67931227464402 0.6799182993774476 1.2957740080614936E-6 4.988519608681412 577.0811143672229
4.990262356743103 0.1939777772789817 NaN -18455.81246684028  -161.85769305493193 -161.85769305493193 -161.85769305493193 0.0 0.0 0.0 577.2181915630529 0.0010168484991762193 129.2312677905975 0.0012271785313368695 161.85769305493193 0.6800216848588916 1.294015645619567E-6 4.990262356743103 577.2181915630529
4.992005104804807 0.19391005811839004 NaN -18455.800851510245  -162.03607341785153 -162.03607341785153 -162.03607341785153 0.0 0.0 0.0 577.3552743350763 0.0010168156369923923 129.26694775661542 0.0012260893405248315 162.03607341785153 0.6801256034987333 1.2922565015339714E-6 4.992005104804807 577.3552743350763
4.993747852866522 0.1938423862238752 NaN -18455.789236471854  -162.2144533638538 -162.2144533638538 -162.2144533638538 0.0 0.0 0.0 577.49236279822 0.0010167821432530387 129.30296654356744 0.0012250001497127868 162.2144533638538 0.6802300563529121 1.2904965878781874E-6 4.993747852866522 577.49236279822
4.99549060092825 0.19377476154596882 NaN -18455.777621724985  -162.39283289339056 -162.39283289339056 -162.39283289339056 0.0 0.0 0.0 577.6294570676087 0.0010167480186092453 129.3393241506755 0.0012239109589007344 162.39283289339056 0.680335044481638 1.288735916723364E-6 4.99549060092825 577.6294570676087
4.99723334898999 0.19370718403527146 NaN -18455.766007269525  -162.5712120069133 -162.5712120069133 -162.5712120069133 0.0 0.0 0.0 577.766557258565 0.0010167132636671205 129.376020577695 0.0012228217680886736 162.5712120069133 0.680440568949409 1.286974500138028E-6 4.99723334898999 577.766557258565
4.9989760970517425 0.1936396536424528 NaN -18455.75439310534  -162.74959070487344 -162.74959070487344 -162.74959070487344 0.0 0.0 0.0 577.9036634866108 0.0010166778790948645 129.41305582491552 0.0012217325772766055 162.74959070487344 0.6805466308250304 1.2852123501877916E-6 4.9989760970517425 577.9036634866108
5.000718845113508 0.1935721703182511 NaN -18455.742779232318  -162.92796898772286 -162.92796898772286 -162.92796898772286 0.0 0.0 0.0 578.040775867468 0.0010166418654842363 129.45042989316238 0.0012206433864645294 162.92796898772286 0.6806532311816318 1.283449478935048E-6 5.000718845113508 578.040775867468
5.002461593175285 0.1935047340134734 NaN -18455.731165650333  -163.1063468559132 -163.1063468559132 -163.1063468559132 0.0 0.0 0.0 578.1778945170594 0.0010166052235016545 129.48814278379743 0.0012195541956524457 163.1063468559132 0.6807603710966866 1.2816858984386854E-6 5.002461593175285 578.1778945170594
5.004204341237074 0.1934373446789952 NaN -18455.719552359267  -163.28472430989626 -163.28472430989626 -163.28472430989626 0.0 0.0 0.0 578.3150195515094 0.001016567953737133 129.52619449872017 0.001218465004840355 163.28472430989626 0.6808680516520301 1.2799216207537893E-6 5.004204341237074 578.3150195515094
5.005947089298875 0.19337000226576037 NaN -18455.707939358996  -163.46310135012416 -163.46310135012416 -163.46310135012416 0.0 0.0 0.0 578.4521510871452 0.0010165300568553116 129.56458504036888 0.0012173758140282564 163.46310135012416 0.6809762739338783 1.2781566579313493E-6 5.005947089298875 578.4521510871452
