# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
53.80650015932048 0.39880336850417336 8.546511649080339 14.594049180256935  -2553.8906602713823 -2553.8906602713823 -2553.8906602713823 0.0 0.0 0.0 1873.6185318391213 2.121374343693139E-4 234.9753497768747 1.3362291228696617E-4 2553.8906602713823 1.4089864331354598 1.4891234242145613E-8 53.80650015932048 1873.6185318391213
53.823670163068876 0.39867614835528076 8.551403210243233 14.608503786070006  -2556.642448071773 -2556.642448071773 -2556.642448071773 0.0 0.0 0.0 1874.460913192382 2.121393851755437E-4 235.12683240472785 1.3361792633537783E-4 2556.642448071773 1.4087060411618062 1.4873377573610814E-8 53.823670163068876 1874.460913192382
53.84084016681736 0.3985490093481538 8.556294786687658 14.622958375762682  -2559.3942366985743 -2559.3942366985743 -2559.3942366985743 0.0 0.0 0.0 1875.3032367644073 2.1214127059092827E-4 235.27831420328982 1.3361294038378944E-4 2559.3942366985743 1.4084258406387993 1.4855551458048462E-8 53.84084016681736 1875.3032367644073
53.85801017056593 0.3984219514051881 8.561186377888157 14.637412949332465  -2562.1460261513857 -2562.1460261513857 -2562.1460261513857 0.0 0.0 0.0 1876.1455025299747 2.1214309070794517E-4 235.42979517267753 1.3360795443220105E-4 2562.1460261513857 1.4081458313847455 1.483775582697177E-8 53.85801017056593 1876.1455025299747
53.8751801743146 0.39829497444887824 8.566077983320275 14.651867506776854  -2564.897816429807 -2564.897816429807 -2564.897816429807 0.0 0.0 0.0 1876.9877104639347 2.1214484561889884E-4 235.58127531300764 1.3360296848061263E-4 2564.897816429807 1.407866013218185 1.4819990612085405E-8 53.8751801743146 1876.9877104639347
53.89235017806337 0.39816807840181767 8.570969602460554 14.666322048093377  -2567.6496075334408 -2567.6496075334408 -2567.6496075334408 0.0 0.0 0.0 1877.8298605412122 2.1214653541592958E-4 235.73275462439693 1.3359798252902418E-4 2567.6496075334408 1.4075863859578894 1.4802255745284801E-8 53.89235017806337 1877.8298605412122
53.909520181812226 0.39804126318669836 8.575861234786535 14.680776573279552  -2570.4013994618863 -2570.4013994618863 -2570.4013994618863 0.0 0.0 0.0 1878.6719527368045 2.121481601910075E-4 235.8842331069621 1.335929965774357E-4 2570.4013994618863 1.4073069494228598 1.4784551158655523E-8 53.909520181812226 1878.6719527368045
53.926690185561164 0.3979145287263109 8.580752879776748 14.6952310823329  -2573.153192214743 -2573.153192214743 -2573.153192214743 0.0 0.0 0.0 1879.5139870257826 2.1214972003593365E-4 236.03571076081965 1.335880106258472E-4 2573.153192214743 1.4070277034323297 1.4766876784472663E-8 53.926690185561164 1879.5139870257826
53.94386018931019 0.397787874943544 8.585644536910724 14.709685575250974  -2575.904985791615 -2575.904985791615 -2575.904985791615 0.0 0.0 0.0 1880.3559633832915 2.121512150423405E-4 236.1871875860864 1.3358302467425867E-4 2575.904985791615 1.406748647805762 1.4749232555200131E-8 53.94386018931019 1880.3559633832915
53.96103019305932 0.39766130176138453 8.590536205668986 14.724140052031348  -2578.6567801921083 -2578.6567801921083 -2578.6567801921083 0.0 0.0 0.0 1881.1978817845493 2.1215264530170274E-4 236.33866358287898 1.335780387226701E-4 2578.6567801921083 1.4064697823628503 1.473161840349008E-8 53.96103019305932 1881.1978817845493
53.97820019680855 0.3975348091029174 8.59542788553304 14.738594512671582  -2581.408575415826 -2581.408575415826 -2581.408575415826 0.0 0.0 0.0 1882.0397422048472 2.121540109053178E-4 236.49013875131405 1.335730527710815E-4 2581.408575415826 1.4061911069235162 1.4714034262182245E-8 53.97820019680855 1882.0397422048472
53.99537020055787 0.3974083968913254 8.60031957598538 14.753048957169248  -2584.16037146237 -2584.16037146237 -2584.16037146237 0.0 0.0 0.0 1882.8815446195483 2.1215531194431972E-4 236.6416130915081 1.335680668194929E-4 2584.16037146237 1.4059126213079125 1.4696480064303347E-8 53.99537020055787 1882.8815446195483
54.01254020430727 0.397282065049889 8.60521127650948 14.767503385521916  -2586.912168331345 -2586.912168331345 -2586.912168331345 0.0 0.0 0.0 1883.7232890040889 2.1215654850967555E-4 236.79308660357756 1.335630808679043E-4 2586.912168331345 1.4056343253364203 1.4678955743066443E-8 54.01254020430727 1883.7232890040889
54.02971020805677 0.39715581350198603 8.610102986589812 14.781957797727209  -2589.6639660223595 -2589.6639660223595 -2589.6639660223595 0.0 0.0 0.0 1884.5649753339787 2.121577206921942E-4 236.9445592876393 1.335580949163156E-4 2589.6639660223595 1.405356218829649 1.466146123187025E-8 54.02971020805677 1884.5649753339787
54.046880211806354 0.39702964217109193 8.614994705711812 14.796412193782716  -2592.415764535017 -2592.415764535017 -2592.415764535017 0.0 0.0 0.0 1885.406603584799 2.1215882858250913E-4 237.0960311438095 1.335531089647269E-4 2592.415764535017 1.4050783016084367 1.4643996464298639E-8 54.046880211806354 1885.406603584799
54.06405021555604 0.3969035509807791 8.619886433361907 14.81086657368607  -2595.1675638689276 -2595.1675638689276 -2595.1675638689276 0.0 0.0 0.0 1886.2481737322048 2.1215987227109735E-4 237.24750217220492 1.3354812301313818E-4 2595.1675638689276 1.4048005734938476 1.4626561374119883E-8 54.06405021555604 1886.2481737322048
54.08122021930582 0.3967775398547171 8.624778169027497 14.825320937434897  -2597.9193640236986 -2597.9193640236986 -2597.9193640236986 0.0 0.0 0.0 1887.0896857519224 2.121608518482631E-4 237.39897237294207 1.3354313706154944E-4 2597.9193640236986 1.4045230343071755 1.4609155895286141E-8 54.08122021930582 1887.0896857519224
54.098390223055674 0.3966516087166726 8.629669912196947 14.83977528502681  -2600.6711649989343 -2600.6711649989343 -2600.6711649989343 0.0 0.0 0.0 1887.931139619749 2.1216176740415527E-4 237.55044174613704 1.335381511099607E-4 2600.6711649989343 1.4042456838699402 1.4591779961932829E-8 54.098390223055674 1887.931139619749
54.11556022680562 0.3965257574905088 8.634561662359609 14.85422961645948  -2603.4229667942463 -2603.4229667942463 -2603.4229667942463 0.0 0.0 0.0 1888.7725353115566 2.1216261902875418E-4 237.7019102919065 1.3353316515837187E-4 2603.4229667942463 1.403968522003889 1.4574433508377933E-8 54.11556022680562 1888.7725353115566
54.13273023055566 0.39639998610018534 8.639453419005799 14.868683931730555  -2606.174769409245 -2606.174769409245 -2606.174769409245 0.0 0.0 0.0 1889.613872803287 2.1216340681187433E-4 237.8533780103669 1.3352817920678307E-4 2606.174769409245 1.403691548530994 1.455711646912147E-8 54.13273023055566 1889.613872803287
54.1499002343058 0.3962742944697586 8.644345181626804 14.883138230837716  -2608.9265728435416 -2608.9265728435416 -2608.9265728435416 0.0 0.0 0.0 1890.455152070955 2.1216413084317292E-4 238.0048449016346 1.335231932551942E-4 2608.9265728435416 1.4034147632734548 1.4539828778844857E-8 54.1499002343058 1890.455152070955
54.167070238056034 0.39614868252338115 8.649236949714876 14.897592513778637  -2611.6783770967477 -2611.6783770967477 -2611.6783770967477 0.0 0.0 0.0 1891.2963730906465 2.1216479121213925E-4 238.15631096582607 1.3351820730360533E-4 2611.6783770967477 1.4031381660536961 1.4522570372410308E-8 54.167070238056034 1891.2963730906465
54.18424024180635 0.39602315018530176 8.654128722763227 14.912046780550995  -2614.43018216847 -2614.43018216847 -2614.43018216847 0.0 0.0 0.0 1892.1375358385183 2.1216538800810815E-4 238.30777620305741 1.3351322135201642E-4 2614.43018216847 1.4028617566943684 1.4505341184860255E-8 54.18424024180635 1892.1375358385183
54.20141024555676 0.3958976973798651 8.65902050026604 14.92650103115249  -2617.1819880583234 -2617.1819880583234 -2617.1819880583234 0.0 0.0 0.0 1892.9786402907991 2.1216592132024058E-4 238.4592406134451 1.3350823540042749E-4 2617.1819880583234 1.4025855350183456 1.4488141151416684E-8 54.20141024555676 1892.9786402907991
54.21858024930725 0.39577232403151164 8.663912281718453 14.940955265580834  -2619.933794765921 -2619.933794765921 -2619.933794765921 0.0 0.0 0.0 1893.8196864237896 2.1216639123754566E-4 238.61070419710532 1.3350324944883852E-4 2619.933794765921 1.402309500848728 1.447097020748061E-8 54.21858024930725 1893.8196864237896
54.23575025305785 0.3956470300647775 8.66880406661657 14.955409483833758  -2622.6856022908783 -2622.6856022908783 -2622.6856022908783 0.0 0.0 0.0 1894.6606742138615 2.1216679784887067E-4 238.76216695415462 1.3349826349724956E-4 2622.6856022908783 1.402033654008839 1.44538282886314E-8 54.23575025305785 1894.6606742138615
54.25292025680854 0.3955218154042947 8.67369585445744 14.96986368590897  -2625.4374106328064 -2625.4374106328064 -2625.4374106328064 0.0 0.0 0.0 1895.5016036374561 2.121671412428952E-4 238.91362888470897 1.3349327754566054E-4 2625.4374106328064 1.4017579943222265 1.4436715330626279E-8 54.25292025680854 1895.5016036374561
54.27009026055931 0.39539667997479017 8.678587644739077 14.984317871804212  -2628.1892197913203 -2628.1892197913203 -2628.1892197913203 0.0 0.0 0.0 1896.3424746710866 2.1216742150814333E-4 239.06508998888464 1.334882915940715E-4 2628.1892197913203 1.4014825216126618 1.4419631269399664E-8 54.27009026055931 1896.3424746710866
54.28726026431017 0.3952716237010863 8.683479436960441 14.99877204151723  -2630.9410297660365 -2630.9410297660365 -2630.9410297660365 0.0 0.0 0.0 1897.183287291337 2.1216763873297672E-4 239.21655026679792 1.3348330564248243E-4 2630.9410297660365 1.4012072357041392 1.4402576041062575E-8 54.28726026431017 1897.183287291337
54.30443026806112 0.3951466465081006 8.688371230621447 15.013226195045787  -2633.6928405565704 -2633.6928405565704 -2633.6928405565704 0.0 0.0 0.0 1898.0240414748616 2.1216779300560522E-4 239.36800971856493 1.3347831969089336E-4 2633.6928405565704 1.4009321364208753 1.43855495819021E-8 54.30443026806112 1898.0240414748616
54.321600271812166 0.3950217483208453 8.693263025222961 15.027680332387654  -2636.44465216254 -2636.44465216254 -2636.44465216254 0.0 0.0 0.0 1898.8647371983864 2.121678844140648E-4 239.5194683443019 1.3347333373930423E-4 2636.44465216254 1.40065722358731 1.4368551828380748E-8 54.321600271812166 1898.8647371983864
54.33877027556331 0.39489692906442747 8.698154820266792 15.042134453540614  -2639.1964645835633 -2639.1964645835633 -2639.1964645835633 0.0 0.0 0.0 1899.7053744387063 2.1216791304624704E-4 239.67092614412505 1.3346834778771508E-4 2639.1964645835633 1.400382497028105 1.4351582717135911E-8 54.33877027556331 1899.7053744387063
54.35594027931454 0.3947721886640491 8.703046615255689 15.05658855850243  -2641.948277819255 -2641.948277819255 -2641.948277819255 0.0 0.0 0.0 1900.5459531726865 2.1216787898987148E-4 239.82238311815027 1.3346336183612593E-4 2641.948277819255 1.4001079565681438 1.4334642184979302E-8 54.35594027931454 1900.5459531726865
54.37311028306585 0.39464752704500644 8.707938409693352 15.07104264727091  -2644.700091869235 -2644.700091869235 -2644.700091869235 0.0 0.0 0.0 1901.3864733772632 2.121677823325091E-4 239.9738392664937 1.3345837588453672E-4 2644.700091869235 1.3998336020325315 1.4317730168896306E-8 54.37311028306585 1901.3864733772632
54.39028028681725 0.3945229441326899 8.71283020308442 15.085496719843864  -2647.451906733123 -2647.451906733123 -2647.451906733123 0.0 0.0 0.0 1902.2269350294425 2.1216762316156993E-4 240.1252945892715 1.3345338993294751E-4 2647.451906733123 1.3995594332465933 1.4300846606045449E-8 54.39028028681725 1902.2269350294425
54.407450290568754 0.3943984398525842 8.717721994934475 15.099950776219117  -2650.20372241054 -2650.20372241054 -2650.20372241054 0.0 0.0 0.0 1903.0673381063007 2.121674015643041E-4 240.27674908659978 1.3344840398135828E-4 2650.20372241054 1.3992854500358762 1.4283991433757823E-8 54.407450290568754 1903.0673381063007
54.42462029432033 0.3942740141302684 8.722613784750024 15.114404816394469  -2652.955538901103 -2652.955538901103 -2652.955538901103 0.0 0.0 0.0 1903.9076825849818 2.1216711762780453E-4 240.4282027585943 1.33443418029769E-4 2652.955538901103 1.3990116522261478 1.4267164589536537E-8 54.42462029432033 1903.9076825849818
54.441790298072014 0.3941496668914149 8.727505572038528 15.128858840367794  -2655.7073562044393 -2655.7073562044393 -2655.7073562044393 0.0 0.0 0.0 1904.747968442703 2.121667714390131E-4 240.5796556053714 1.334384320781797E-4 2655.7073562044393 1.3987380396433933 1.4250366011056062E-8 54.441790298072014 1904.747968442703
54.45896030182377 0.39402539806179027 8.73239735630836 15.143312848136901  -2658.4591743201636 -2658.4591743201636 -2658.4591743201636 0.0 0.0 0.0 1905.5881956567473 2.1216636308470611E-4 240.73110762704675 1.334334461265904E-4 2658.4591743201636 1.3984646121138213 1.4233595636161812E-8 54.45896030182377 1905.5881956567473
54.47613030557562 0.3939012075672545 8.737289137068839 15.157766839699663  -2661.2109932479025 -2661.2109932479025 -2661.2109932479025 0.0 0.0 0.0 1906.4283642044697 2.1216589265150965E-4 240.8825588237365 1.3342846017500105E-4 2661.2109932479025 1.3981913694638564 1.4216853402869417E-8 54.47613030557562 1906.4283642044697
54.49330030932757 0.39377709533376093 8.742180913830214 15.172220815053953  -2663.9628129872794 -2663.9628129872794 -2663.9628129872794 0.0 0.0 0.0 1907.2684740632942 2.12165360225892E-4 241.03400919555654 1.3342347422341165E-4 2663.9628129872794 1.3979183115201446 1.4200139249364272E-8 54.49330030932757 1907.2684740632942
54.5104703130796 0.3936530612873564 8.747072686103651 15.186674774197629  -2666.7146335379152 -2666.7146335379152 -2666.7146335379152 0.0 0.0 0.0 1908.1085252107125 2.1216476589416602E-4 241.18545874262267 1.3341848827182226E-4 2666.7146335379152 1.3976454381095487 1.4183453114000948E-8 54.5104703130796 1908.1085252107125
54.527640316831736 0.3935291053541807 8.751964453401257 15.201128717128594  -2669.4664548994383 -2669.4664548994383 -2669.4664548994383 0.0 0.0 0.0 1908.9485176242874 2.121641097424872E-4 241.33690746505098 1.334135023202328E-4 2669.4664548994383 1.3973727490591503 1.4166794935302589E-8 54.527640316831736 1908.9485176242874
54.54481032058394 0.39340522746046686 8.756856215236043 15.215582643844717  -2672.2182770714685 -2672.2182770714685 -2672.2182770714685 0.0 0.0 0.0 1909.788451281648 2.1216339185685834E-4 241.48835536295704 1.3340851636864335E-4 2672.2182770714685 1.3971002441962501 1.4150164651960462E-8 54.54481032058394 1909.788451281648
54.56198032433624 0.39328142753254053 8.76174797112196 15.230036554343918  -2674.970100053634 -2674.970100053634 -2674.970100053634 0.0 0.0 0.0 1910.6283261604945 2.1216261232312843E-4 241.6398024364569 1.3340353041705388E-4 2674.970100053634 1.3968279233483645 1.4133562202833266E-8 54.56198032433624 1910.6283261604945
54.57915032808864 0.3931577054968201 8.766639720573872 15.244490448624122  -2677.7219238455627 -2677.7219238455627 -2677.7219238455627 0.0 0.0 0.0 1911.4681422385956 2.1216177122699139E-4 241.7912486856664 1.3339854446546437E-4 2677.7219238455627 1.3965557863432287 1.4116987526946685E-8 54.57915032808864 1911.4681422385956
54.59632033184111 0.39303406127981677 8.771531463107557 15.258944326683222  -2680.4737484468774 -2680.4737484468774 -2680.4737484468774 0.0 0.0 0.0 1912.307899493787 2.1216086865398297E-4 241.9426941107011 1.3339355851387484E-4 2680.4737484468774 1.396283833008794 1.4100440563492819E-8 54.59632033184111 1912.307899493787
54.61349033559369 0.3929104948081337 8.77642319823972 15.273398188519183  -2683.2255738572094 -2683.2255738572094 -2683.2255738572094 0.0 0.0 0.0 1913.1475979039749 2.1215990468949458E-4 242.09413871167703 1.333885725622853E-4 2683.2255738572094 1.3960120631732287 1.4083921251829584E-8 54.61349033559369 1913.1475979039749
54.630660339346335 0.39278700600846694 8.781314925487964 15.287852034129914  -2685.9774000761827 -2685.9774000761827 -2685.9774000761827 0.0 0.0 0.0 1913.9872374471313 2.121588794187528E-4 242.24558248870966 1.3338358661069572E-4 2685.9774000761827 1.3957404766649173 1.4067429531480255E-8 54.630660339346335 1913.9872374471313
54.64783034309907 0.3926635948076041 8.786206644370823 15.302305863513386  -2688.7292271034285 -2688.7292271034285 -2688.7292271034285 0.0 0.0 0.0 1914.8268181012986 2.1215779292684062E-4 242.39702544191485 1.333786006591061E-4 2688.7292271034285 1.3954690733124597 1.4050965342132825E-8 54.64783034309907 1914.8268181012986
54.66500034685192 0.39254026113242485 8.791098354407737 15.316759676667571  -2691.4810549385784 -2691.4810549385784 -2691.4810549385784 0.0 0.0 0.0 1915.6663398445876 2.1215664529868321E-4 242.54846757140842 1.3337361470751647E-4 2691.4810549385784 1.3951978529446714 1.4034528623639525E-8 54.66500034685192 1915.6663398445876
54.68217035060484 0.39241700490990106 8.795990055119042 15.33121347359042  -2694.2328835812577 -2694.2328835812577 -2694.2328835812577 0.0 0.0 0.0 1916.5058026551744 2.1215543661905683E-4 242.69990887730583 1.333686287559268E-4 2694.2328835812577 1.394926815390584 1.4018119316016303E-8 54.68217035060484 1916.5058026551744
54.699340354357865 0.39229382606709595 8.800881746025997 15.345667254279931  -2696.9847130311014 -2696.9847130311014 -2696.9847130311014 0.0 0.0 0.0 1917.3452065113056 2.121541669725841E-4 242.85134935972286 1.333636428043371E-4 2696.9847130311014 1.394655960479443 1.4001737359442222E-8 54.699340354357865 1917.3452065113056
54.716510358110966 0.3921707245311645 8.805773426650754 15.360121018734073  -2699.7365432877355 -2699.7365432877355 -2699.7365432877355 0.0 0.0 0.0 1918.1845513912936 2.1215283644373392E-4 243.00278901877502 1.333586568527474E-4 2699.7365432877355 1.394385288040709 1.3985382694258991E-8 54.716510358110966 1918.1845513912936
54.73368036186416 0.39204770022935304 8.810665096516377 15.374574766950857  -2702.4883743507953 -2702.4883743507953 -2702.4883743507953 0.0 0.0 0.0 1919.0238372735196 2.1215144511682786E-4 243.15422785457795 1.3335367090115766E-4 2702.4883743507953 1.394114797904057 1.3969055260970376E-8 54.73368036186416 1919.0238372735196
54.75085036561744 0.39192475308899904 8.815556755146826 15.389028498928289  -2705.240206219912 -2705.240206219912 -2705.240206219912 0.0 0.0 0.0 1919.863064136432 2.121499930760353E-4 243.30566586724717 1.333486849495679E-4 2705.240206219912 1.3938444898993745 1.3952755000241711E-8 54.75085036561744 1919.863064136432
54.768020369370795 0.3918018830375313 8.820448402066962 15.403482214664377  -2707.992038894717 -2707.992038894717 -2707.992038894717 0.0 0.0 0.0 1920.7022319585462 2.1214848040537095E-4 243.4571030568982 1.333436989979781E-4 2707.992038894717 1.3935743638567644 1.3936481852899361E-8 54.768020369370795 1920.7022319585462
54.78519037312425 0.39167909000246925 8.82534003680255 15.417935914157168  -2710.743872374848 -2710.743872374848 -2710.743872374848 0.0 0.0 0.0 1921.541340718446 2.1214690718870515E-4 243.60853942364673 1.333387130463883E-4 2710.743872374848 1.3933044196065412 1.3920235759930151E-8 54.78519037312425 1921.541340718446
54.802360376877786 0.39155637391142367 8.830231658880237 15.432389597404681  -2713.495706659935 -2713.495706659935 -2713.495706659935 0.0 0.0 0.0 1922.3803903947805 2.121452735097573E-4 243.75997496760806 1.3333372709479848E-4 2713.495706659935 1.3930346569792333 1.390401666248093E-8 54.802360376877786 1922.3803903947805
54.81953038063141 0.3914337346920955 8.83512326782758 15.446843264404976  -2716.247541749615 -2716.247541749615 -2716.247541749615 0.0 0.0 0.0 1923.2193809662676 2.1214357945209387E-4 243.91140968889783 1.333287411432086E-4 2716.247541749615 1.3927650758055823 1.3887824501857964E-8 54.81953038063141 1923.2193809662676
54.83670038438514 0.3913111722722765 8.840014863173021 15.461296915156112  -2718.9993776435244 -2718.9993776435244 -2718.9993776435244 0.0 0.0 0.0 1924.0583124116918 2.121418250991327E-4 244.06284358763145 1.333237551916187E-4 2718.9993776435244 1.3924956759165388 1.3871659219526446E-8 54.83670038438514 1924.0583124116918
54.853870388138944 0.391188686579849 8.844906444445888 15.475750549656135  -2721.7512143412964 -2721.7512143412964 -2721.7512143412964 0.0 0.0 0.0 1924.8971847099024 2.1214001053414448E-4 244.2142766639242 1.333187692400288E-4 2721.7512143412964 1.3922264571432694 1.3855520757110028E-8 54.853870388138944 1924.8971847099024
54.87104039189284 0.3910662775427853 8.849798011176405 15.490204167903135  -2724.50305184257 -2724.50305184257 -2724.50305184257 0.0 0.0 0.0 1925.7359978398176 2.1213813584025268E-4 244.36570891789168 1.3331378328843886E-4 2724.50305184257 1.3919574193171493 1.3839409056390196E-8 54.87104039189284 1925.7359978398176
54.88821039564682 0.39094394508914787 8.854689562895679 15.504657769895184  -2727.254890146981 -2727.254890146981 -2727.254890146981 0.0 0.0 0.0 1926.5747517804216 2.1213620110042492E-4 244.5171403496491 1.3330879733684887E-4 2727.254890146981 1.3916885622697668 1.3823324059305865E-8 54.88821039564682 1926.5747517804216
54.90538039940089 0.3908216891470893 8.859581099135703 15.519111355630379  -2730.006729254167 -2730.006729254167 -2730.006729254167 0.0 0.0 0.0 1927.4134465107645 2.1213420639749087E-4 244.6685709593119 1.3330381138525887E-4 2730.006729254167 1.3914198858329192 1.3807265707952793E-8 54.90538039940089 1927.4134465107645
54.922550403155036 0.3906995096448521 8.864472619429351 15.533564925106814  -2732.758569163766 -2732.758569163766 -2732.758569163766 0.0 0.0 0.0 1928.252082009963 2.1213215181412406E-4 244.82000074699525 1.3329882543366885E-4 2732.758569163766 1.391151389838616 1.3791233944583119E-8 54.922550403155036 1928.252082009963
54.93972040690929 0.390577406510768 8.86936412331039 15.548018478322627  -2735.510409875422 -2735.510409875422 -2735.510409875422 0.0 0.0 0.0 1929.0906582572009 2.1213003743285796E-4 244.97142971281477 1.332938394820788E-4 2735.510409875422 1.3908830741190756 1.3775228711604781E-8 54.93972040690929 1929.0906582572009
54.956890410663625 0.3904553796732589 8.874255610313451 15.562472015275917  -2738.262251388769 -2738.262251388769 -2738.262251388769 0.0 0.0 0.0 1929.9291752317263 2.1212786333607166E-4 245.12285785688547 1.3328885353048876E-4 2738.262251388769 1.390614938506727 1.3759249951581121E-8 54.956890410663625 1929.9291752317263
54.97406041441804 0.3903334290608358 8.879147079974047 15.576925535964808  -2741.014093703449 -2741.014093703449 -2741.014093703449 0.0 0.0 0.0 1930.7676329128542 2.1212562960600478E-4 245.27428517932262 1.3328386757889866E-4 2741.014093703449 1.3903469828342097 1.3743297607230306E-8 54.97406041441804 1930.7676329128542
54.99123041817254 0.39021155460209905 8.88403853182857 15.591379040387446  -2743.7659368191016 -2743.7659368191016 -2743.7659368191016 0.0 0.0 0.0 1931.6060312799655 2.121233363247442E-4 245.42571168024145 1.3327888162730853E-4 2743.7659368191016 1.3900792069343706 1.3727371621424819E-8 54.99123041817254 1931.6060312799655
55.00840042192713 0.39008975622573816 8.88892996541429 15.605832528541978  -2746.5177807353693 -2746.5177807353693 -2746.5177807353693 0.0 0.0 0.0 1932.4443703125069 2.1212098357423158E-4 245.57713735975716 1.332738956757184E-4 2746.5177807353693 1.3898116106402656 1.3711471937190978E-8 55.00840042192713 1932.4443703125069
55.02557042568181 0.3899680338605315 8.893821380269348 15.620286000426574  -2749.269625451897 -2749.269625451897 -2749.269625451897 0.0 0.0 0.0 1933.282649989991 2.1211857143626847E-4 245.72856221798506 1.3326890972412822E-4 2749.269625451897 1.3895441937851614 1.3695598497708447E-8 55.02557042568181 1933.282649989991
55.042740429436584 0.3898463874353465 8.898712775932749 15.634739456039389  -2752.0214709683246 -2752.0214709683246 -2752.0214709683246 0.0 0.0 0.0 1934.1208702919948 2.1211609999250555E-4 245.8799862550402 1.3326392377253804E-4 2752.0214709683246 1.3892769562025307 1.3679751246309739E-8 55.042740429436584 1934.1208702919948
55.05991043319143 0.38972481687913935 8.90360415194437 15.649192895378588  -2754.773317284294 -2754.773317284294 -2754.773317284294 0.0 0.0 0.0 1934.9590311981615 2.121135693244468E-4 246.0314094710376 1.332589378209478E-4 2754.773317284294 1.389009897726055 1.3663930126479699E-8 55.05991043319143 1934.9590311981615
55.07708043694637 0.38960332212095466 8.908495507844957 15.66364631844237  -2757.5251643994507 -2757.5251643994507 -2757.5251643994507 0.0 0.0 0.0 1935.7971326881993 2.1211097951345776E-4 246.18283186609239 1.3325395186935757E-4 2757.5251643994507 1.388743018189623 1.3648135081855028E-8 55.07708043694637 1935.7971326881993
55.09425044070139 0.3894819030899256 8.913386843176125 15.67809972522892  -2760.2770123134374 -2760.2770123134374 -2760.2770123134374 0.0 0.0 0.0 1936.6351747418819 2.1210833064075525E-4 246.33425344031974 1.332489659177673E-4 2760.2770123134374 1.3884763174273314 1.3632366056223776E-8 55.09425044070139 1936.6351747418819
55.111420444456506 0.3893605597152734 8.918278157480351 15.692553115736457  -2763.028861025904 -2763.028861025904 -2763.028861025904 0.0 0.0 0.0 1937.4731573390482 2.1210562278741198E-4 246.48567419383474 1.3324397996617698E-4 2763.028861025904 1.3882097952734829 1.3616622993524856E-8 55.111420444456506 1937.4731573390482
55.12859044821172 0.38923929192630785 8.923169450300971 15.707006489963186  -2765.780710536494 -2765.780710536494 -2765.780710536494 0.0 0.0 0.0 1938.3110804596015 2.1210285603435897E-4 246.63709412675237 1.3323899401458667E-4 2765.780710536494 1.3879434515625875 1.3600905837847593E-8 55.12859044821172 1938.3110804596015
55.145760451967 0.3891180996524267 8.928060721182176 15.721459847907308  -2768.5325608448497 -2768.5325608448497 -2768.5325608448497 0.0 0.0 0.0 1939.148944083509 2.121000304623768E-4 246.78851323918744 1.3323400806299632E-4 2768.5325608448497 1.387677286129362 1.3585214533431207E-8 55.145760451967 1939.148944083509
55.16293045572236 0.3889969828231155 8.932951969669023 15.735913189567063  -2771.2844119506194 -2771.2844119506194 -2771.2844119506194 0.0 0.0 0.0 1939.986748190804 2.120971461521148E-4 246.93993153125498 1.3322902211140598E-4 2771.2844119506194 1.3874112988087277 1.3569549024664308E-8 55.16293045572236 1939.986748190804
55.18010045947781 0.3888759413679475 8.937843195307432 15.750366514940696  -2774.036263853452 -2774.036263853452 -2774.036263853452 0.0 0.0 0.0 1940.824492761585 2.1209420318406782E-4 247.09134900307004 1.3322403615981558E-4 2774.036263853452 1.387145489435813 1.3553909256084433E-8 55.18010045947781 1940.824492761585
55.19727046323336 0.3887549752165836 8.942734397644166 15.76481982402646  -2776.7881165529975 -2776.7881165529975 -2776.7881165529975 0.0 0.0 0.0 1941.6621777760133 2.120912016385949E-4 247.24276565474756 1.3321905020822515E-4 2776.7881165529975 1.3868798578459511 1.3538295172377587E-8 55.19727046323336 1941.6621777760133
55.214440466989 0.3886340842987723 8.947625576226852 15.779273116822608  -2779.539970048903 -2779.539970048903 -2779.539970048903 0.0 0.0 0.0 1942.4998032143158 2.120881415959096E-4 247.39418148640246 1.332140642566347E-4 2779.539970048903 1.38661440387468 1.3522706718377735E-8 55.214440466989 1942.4998032143158
55.23161047074471 0.3885132685443495 8.952516730603955 15.793726393327397  -2782.2918243408158 -2782.2918243408158 -2782.2918243408158 0.0 0.0 0.0 1943.3373690567823 2.1208502313608472E-4 247.54559649814942 1.3320907830504422E-4 2782.2918243408158 1.3863491273577422 1.3507143839066355E-8 55.23161047074471 1943.3373690567823
55.24878047450051 0.3883925278832382 8.957407860324802 15.808179653539103  -2785.0436794283864 -2785.0436794283864 -2785.0436794283864 0.0 0.0 0.0 1944.174875283768 2.120818463390501E-4 247.69701069010338 1.3320409235345374E-4 2785.0436794283864 1.3860840281310858 1.3491606479571932E-8 55.24878047450051 1944.174875283768
55.2659504782564 0.38827186224544846 8.962298964939563 15.822632897456012  -2787.7955353112657 -2787.7955353112657 -2787.7955353112657 0.0 0.0 0.0 1945.0123218756912 2.1207861128459552E-4 247.8484240623791 1.331991064018632E-4 2787.7955353112657 1.3858191060308622 1.3476094585169503E-8 55.2659504782564 1945.0123218756912
55.28312048201238 0.38815127156107737 8.96719004399926 15.837086125076427  -2790.5473919891056 -2790.5473919891056 -2790.5473919891056 0.0 0.0 0.0 1945.8497088130352 2.1207531805237013E-4 247.99983661509154 1.3319412045027267E-4 2790.5473919891056 1.3855543608934264 1.3460608101280173E-8 55.28312048201238 1945.8497088130352
