# initial state: 6.1224942204124115 g/cc, 293 K, 0.0014217600995446189 MJ/kg
#rho v/v0 up us e p T s csqv cv gamma alphavol uc phi
#g/cc - km/s km/s MJ/kg GPa K MJ/kg.K (km/s)^2 - 1/K km/s deg
12.5892541179417 0.4863270026209796 7.06729299318784 13.758350213556474 24.974745385921413 595.3164924870447 24909.676429024697 -38.852461834672276 216.15032949089337 7.560537208385295E-4 0.7085246701232087 1.9685739314531083E-7 25.24979571373617 43.57667036238726
13.015014841061141 0.47041776710822647 7.85512456836645 14.832681461901947 30.77824145747789 713.3475799826341 30747.3236149115 -52.32002395821781 222.16208077281885 8.459952052029134E-4 0.6824284663389467 1.9966890395816087E-7 27.887904833406086 41.604211132121264
13.61837337544667 0.44957602876794384 8.941415222628445 16.24459632928811 39.710075365640606 889.2904331634043 39068.4238331828 -72.79095933515833 231.0148940621632 9.537452441920405E-4 0.6590515199513248 1.997958823636196E-7 31.269587958795082 39.37080980227522
14.345935136625961 0.4267755403955053 10.239441002789224 17.862882211715267 51.925977956901825 1119.8405917169107 49641.4504210369 -100.65773712750135 242.38807794893594 0.0010804302272744172 0.6392991609929636 1.9863727221983204E-7 35.001986464813015 37.2325225648956
15.17796776162329 0.4033803679497082 11.75727298632476 19.706480234183253 68.61773807548818 1418.548140784788 63075.8386984435 -138.8128245668277 257.2605781498339 0.0012263336140574445 0.62321684605985 1.9573160139685058E-7 39.06967357772255 35.25729405797954
15.8489319246111 0.3863032694906755 13.04711008804878 21.259865727524105 85.1149727400993 1698.2563763489554 75273.84420461598 -176.33795365390145 391.38184171587744 0.0012085415087386712 0.6256455521160375 1.218959454464795E-7 36.34999262578664 40.250501854355555
16.040313185438723 0.3816941820045239 13.55424825411657 21.92159261586593 91.74726563487098 1819.1811464484008 80145.9545151815 -191.4937341393674 395.8022171786883 0.0013941440375768025 0.6086177784525555 1.3364761528457873E-7 37.83367764101145 39.4671189856056
16.917814191167114 0.3618962917567094 15.856797853447782 24.849875731175096 124.94806303835779 2412.5043942193784 101835.729142798 -264.46196791709696 424.15722301254095 0.0015858660214718308 0.5919924811629667 1.308312729848501E-7 44.111802319213005 36.707911500669866
17.929948601292725 0.3414674719129417 18.593742940051104 28.23511694109209 171.3728938060399 3214.2881767772988 129395.373637742 -365.21549637952046 463.20454183480564 0.0017941322570478287 0.5773976422347162 1.2473191984762156E-7 51.14813794842223 34.27388814713714
19.023210268653767 0.32184337627287807 21.80186265014718 32.1487129777263 236.15821596991924 4291.26747223199 164413.441724102 -505.09868629426484 517.4627057850106 0.0020194695428702903 0.5643248662053925 1.1577202548233004E-7 58.97228316861713 32.2170201507157
19.9526231496888 0.3068515941227459 24.875040393857574 35.88703397849632 309.38525052800406 5465.498159837032 200277.84066906362 -662.4291746777664 709.2455220266872 0.00199535611707187 0.5684116309135706 8.014690761720749E-8 61.187682455103804 34.04630379930406
20.131979435059268 0.30411784594565316 25.590144288559472 36.77367516822531 327.133080135282 5761.534431482785 208908.394941874 -700.4563921740713 719.4473693198305 0.002263847588023585 0.5515340395955817 8.620530630297296E-8 63.07074792006607 33.54316726936095
21.27949570067319 0.2877180129893174 30.313182072992767 42.55783892586089 457.03715787236234 7898.406546431314 265444.94792844 -974.6630455504932 823.3273196594004 0.0025299739582175583 0.5377525469528539 7.765414976912732E-8 74.23790302717595 31.37297291053678
22.46782553476219 0.2725005235125979 35.86735980869902 49.302248273604256 638.8206684024602 10826.660581349957 337281.900042059 -1358.951330684642 967.3936255630376 0.002814881655374233 0.5257583585514279 6.808980060307045E-8 86.79193715962546 29.638745688733973
23.635059418317983 0.2590428952197712 42.38602563941669 57.20442568937722 893.2759051005628 14845.017472586605 428559.974426973 -1899.0442219843394 1166.0257435046983 0.0031204448728211374 0.5152877463403526 5.834471089133134E-8 101.06030987215075 28.271159728396572
24.732579675534115 0.24754774070207028 50.039662646172026 66.5021096393028 1249.6478480503808 20374.088191606996 544540.491671641 -2659.7639892533457 1438.8524043365915 0.0034482444454945944 0.506308667338348 4.906002256762472E-8 117.49417490390356 27.197434380908046
25.1188643150958 0.24374088508185254 53.1480000650384 70.27750015388679 1412.3563897309566 22868.180811807673 592438.5240905809 -3008.5919218745908 1696.3263467676911 0.0034376779224934823 0.5075890100710311 4.0951327824072494E-8 120.31779285908668 28.056020098749773
25.793803149749216 0.23736298927566013 59.23882425395415 77.676303957095 1751.0629287484699 28172.36900223162 691908.635346721 -3734.9860447072597 1943.5276504496198 0.003801923665341812 0.4983986495763006 3.779846339530695E-8 133.515217791747 27.272665728960888
26.813747897002894 0.22833414574979105 70.19663885139312 90.96766231751936 2453.630538632017 39095.94698519747 879158.789822449 -5253.683440818985 2454.391640547386 0.004179811879685949 0.49208922677901934 3.125353945900438E-8 156.64160490591297 26.309245854207028
27.73208953698515 0.22077291407295843 83.08536326498388 106.62535320642475 3434.1551763429466 54239.21438642737 1117084.16145834 -7397.543832774359 3154.9293417586614 0.004578355719916341 0.4877185423613965 2.5521521911387025E-8 183.5501013433895 25.561402877745955
28.527852868859583 0.21461461710970897 98.22847745053032 125.07041713590394 4799.517126671219 75217.7598820449 1419398.90521153 -10424.219804380762 4116.9662243287485 0.00499321326887845 0.48529876005393485 2.0632074987557896E-8 215.02176186722235 24.984195417336032
29.189941289207923 0.20974671239493087 115.98756236058362 146.77264135413338 6694.388170294031 104228.12267135992 1803528.61639854 -14695.685795779427 5440.752769450624 0.005416646735868382 0.4848690565784491 1.6537230070722217E-8 251.9096352881885 24.54586186624958
29.71415751906811 0.20604636750961214 136.75472251951348 172.24522556884847 9311.75326894735 144217.4822624146 2291614.7520092 -20718.7539504169 7265.65679426814 0.005836553851622329 0.48649090589382343 1.3152033990128569E-8 295.1251503385989 24.22458012696312
30.100700827011167 0.20340038777164715 160.93856192150807 202.03193605795218 12904.13161075424 199071.24202118942 2911790.87699361 -29199.931790863076 9784.17121493211 0.006235738271317575 0.4902584808496165 1.0380358255729399E-8 345.61451738426456 24.00582576799941
30.35226569965189 0.20171456987748465 188.94158692314082 236.68424825709695 17793.730734424273 273794.86487300997 3699804.29909066 -41118.66055295713 13259.5983213867 0.006591948468873278 0.4963082724485798 8.129125613500196E-9 404.32001226738333 23.880289298309798
30.47276923709859 0.2009168964190717 221.1283727307239 276.7276291286627 24378.68879902184 374649.68881205237 4701076.56416006 -57823.45190346157 18047.113397140663 0.006879525119296483 0.5048112435274233 6.314919372479305E-9 472.1276034464963 23.842041260181514
30.46680315267561 0.2009562404605201 257.7877773356073 322.6203499595322 33132.104589831026 509193.0459728671 5973321.58015134 -81155.66301236713 24616.629535123786 0.007073580868990926 0.5159298723430256 4.8660270722938715E-9 549.8127211611732 23.886593249550877
30.339962568506884 0.2017963669727005 299.0999549557493 374.7163537973019 44592.39613648057 686194.7310468709 7589872.27987783 -113605.73653859767 33574.29330036804 0.007156803601677523 0.5297305402820697 3.7217927925038993E-9 638.0096465438205 24.008684138130413
30.100038181584374 0.20340486558446425 345.1278121186986 433.25372853541205 59349.505813708834 915483.7735709798 9643907.57334688 -158507.51578158332 45677.25195398124 0.0071276145428303276 0.5460155384526495 2.8306240539539626E-9 737.2502221637584 24.19952898653255
29.75906369010527 0.2057354453140308 395.85934731568506 498.3973475590852 78042.59781835382 1207939.0200345933 1.22538232336045E7 -220278.9945947368 61844.37811767246 0.007003485250414402 0.564241772188776 2.147138026871762E-9 848.0765250348281 24.445645319423104
29.334374749354133 0.20871398394292395 451.30355570463644 570.3418821344159 101388.59435627109 1575913.6003215585 1.55700562970362E7 -304727.0501720061 83154.67969828838 0.006819629345332595 0.5832999001807683 1.6307565896683694E-9 971.2966085467874 24.72662375626368
28.84982643862489 0.21221944726209718 511.6366956052452 649.4660141419719 130265.62501266308 2034447.5559589488 1.97837563404744E7 -419441.5125410212 110863.25505291112 0.006616981146666572 0.601720670828215 1.2448699904727428E-9 1108.2090574431 25.01765093099765
28.33384634758389 0.21608411880635806 577.3284217204128 736.4673118260273 165841.68726900083 2603183.587498329 2.51378034525005E7 -574321.7328867961 146465.91109027082 0.006428709287624921 0.6181152205142055 9.575272293646758E-10 1260.691117627079 25.29531060242781
27.81519007433128 0.22011333390320562 649.1934418213662 832.4202349432046 209719.7208106903 3308606.6362663517 3.19408079811295E7 -782286.710997879 191827.68501278607 0.006272963932556021 0.6316219956160161 7.425688348629507E-10 1431.120713421467 25.54313145445164
27.31837561897334 0.22411633494636396 728.3609705102684 938.7502319177162 264073.8453327561 4186249.4844051925 4.05848990113693E7 -1060224.6660728618 249355.0352222169 0.006154076556067413 0.642051605871748 5.800425011814244E-10 1622.233434839266 25.75350618387401
26.86087719484091 0.2279335174351023 816.2034461450737 1057.1673095217752 331779.1313070423 5282877.411352074 5.15683269107083E7 -1430243.8217618081 322183.31220711465 0.006068100138318578 0.6497160622748686 4.5556789359006314E-10 1837.025324602401 25.925998566526705
26.452674859441817 0.2314508552705813 914.2719528648965 1189.60766417453 416558.6752437535 6658977.300663001 6.55241827662233E7 -1921302.407880319 414375.7807504176 0.006008040531674876 0.6551539215901826 3.59097383643192E-10 2078.7368860694473 26.064312518188768
26.097432235474525 0.2346014031254017 1024.2613112926672 1338.2064135929957 523174.3332084644 8391937.863334404 8.32568901181454E7 -2571324.34408831 531154.4629157011 0.005966943810602344 0.6589223177007527 2.83640049235831E-10 2350.897506311297 26.173755464220253
25.7942841273001 0.23735856324589755 1148.00504667433 1505.3011695252007 657681.4279993854 1.0580241482786719E7 1.05788572394346E8 -3429944.6755505833 679189.6117188629 0.0059391271730861155 0.6614948776362188 2.2425110737130326E-10 2657.399911473284 26.259724956696463
25.539552042289035 0.23972598306636825 1287.4916007786658 1693.4573221000364 827764.2306527907 1.3348948099296167E7 1.34417968691274E8 -4562074.55538137 866972.8282717206 0.005920375507632343 0.6632349809265463 1.7733641120881925E-10 3002.584609508712 26.32702008237893
25.32809577752293 0.2417273795152708 1444.8933235622228 1905.5063898239769 1043170.451127242 1.6856778400333766E7 1.70795293840774E8 -6052532.299680888 1105298.0274627164 0.0059077249323886945 0.664405503439481 1.4020759907087047E-10 3391.326057834774 26.379633081630313
25.15425506281201 0.2433979541482782 1622.6027653264548 2144.5920933241187 1316268.0806842244 2.1305184334908295E7 2.17017357739985E8 -8012059.365828264 1407878.1301501435 0.0058991524728369766 0.665190235586686 1.108048994166074E-10 3829.1190261240563 26.420770923618285
25.1188643150958 0.24374088508185254 1666.2316787159077 2203.255003275233 1388164.00501249 2.2476492306080483E7 2.2920381959393808E8 -8545960.610927986 1487493.0927333622 0.005899147619840137 0.6651911407130799 1.050221156463865E-10 3936.61388361435 26.4277115207434
25.027415778500277 0.2446314982976357 1823.9928732725177 2414.706026478214 1662754.9267612454 2.6965953850974154E7 2.7574842667709E8 -1.0585467647291271E7 1792691.5911625791 0.0058933003860880935 0.6657148731192087 8.744304005113667E-11 4321.143291549723 26.455005849860505
24.928468653771425 0.24560249991473668 2051.5494728577496 2719.4542301981114 2102562.489816443 3.41579762340979E7 3.50373793169084E8 -1.3961004895207167E7 2280752.509678418 0.005889258951396599 0.6660655552190974 6.89928147817123E-11 4875.8261549937115 26.47678961501134
24.848541663036166 0.24639249672828983 2308.3799684226656 3063.1064027375915 2661002.2014641277 4.329101455007586E7 4.45194906165139E8 -1.838401895254044E7 2900726.8994696643 0.005886436046483256 0.6662989787847808 5.44143981184944E-11 5500.627426305598 26.493863322725304
24.784269349495887 0.24703145911125857 2598.2117001915485 3450.6245070010964 3370224.4344535763 5.4890933974292874E7 5.65677309032472E8 -2.41740707649923E7 3688324.2572314297 0.005884436568307691 0.6664533989669084 4.290120175176346E-11 6204.476127897423 26.507260080555948
24.73278052565652 0.24754573041479305 2925.235976657434 3887.5930337533746 4271070.862021046 6.96257818616313E7 7.18765676612485E8 -3.174698978826218E7 4688914.78453421 0.005882992441014557 0.6665551328462453 3.3813418817683693E-11 6997.4429706597775 26.51778815247012
24.691661775264315 0.24795796557305114 3294.1703933706904 4380.30089086819 5415426.9163612025 8.834427020112959E7 9.13284110263911E8 -4.1643571973928034E7 5960140.116905008 0.0058819284481376865 0.6666214264298882 2.6643557770173328E-11 7890.886530042694 26.52606914741291
24.65891238431292 0.24828727743512782 3710.328649365441 4935.8332485123565 6869212.174542725 1.1212468674796191E8 1.16044476412893E9 -5.456675967438893E7 7575046.233484271 0.005881926559026651 0.6666218760114211 2.099132988494676E-11 8897.703212031183 26.532228923073458
