# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
4.761601149977325 0.20233110032842375 8.539472680830318 7.214921431333917  -59.555117198993756 -59.555117198993756 -59.555117198993756 0.0 0.0 0.0 938.0044411770718 NaN 60.093556432507896 0.0011643358795880537 59.555117198993756 0.4303993294255647 1.7513338637033715E-6 4.761601149977325 938.0044411770718
4.762468314632882 0.20229425926884428 8.540884378620845 7.2165050168064315  -59.56902612537567 -59.56902612537567 -59.56902612537567 0.0 0.0 0.0 938.0779572647973 NaN 60.10394697407017 0.0011643617147584853 59.56902612537567 0.43035944034124585 1.7505888545722631E-6 4.762468314632882 938.0779572647973
4.763335479288439 0.2022574316230858 8.542295941395464 7.218088589267562  -59.58293505645931 -59.58293505645931 -59.58293505645931 0.0 0.0 0.0 938.1514589157615 NaN 60.114337408674636 0.0011643875499289167 59.58293505645931 0.4303195640733025 1.7498443120106379E-6 4.763335479288439 938.1514589157615
4.764202643943998 0.20222061738382363 8.543707369191532 7.219672148722303  -59.596843992245695 -59.596843992245695 -59.596843992245695 0.0 0.0 0.0 938.2249461352108 NaN 60.124727736350096 0.001164413385099348 59.596843992245695 0.43027970061484977 1.7491002356348559E-6 4.764202643943998 938.2249461352108
4.7650698085995575 0.2021838165437385 8.545118662046386 7.221255695175638  -59.610752932735785 -59.610752932735785 -59.610752932735785 0.0 0.0 0.0 938.2984189283883 NaN 60.13511795712524 0.0011644392202697796 59.610752932735785 0.43023984995900794 1.7483566250616718E-6 4.7650698085995575 938.2984189283883
4.765936973255117 0.2021470290955165 8.54652981999735 7.22283922863255  -59.624661877930556 -59.624661877930556 -59.624661877930556 0.0 0.0 0.0 938.3718773005347 NaN 60.14550807102882 0.001164465055440211 59.624661877930556 0.4302000120989023 1.7476134799082242E-6 4.765936973255117 938.3718773005347
4.766804137910678 0.20211025503184896 8.54794084308173 7.224422749098023  -59.638570827830996 -59.638570827830996 -59.638570827830996 0.0 0.0 0.0 938.4453212568878 NaN 60.15589807808956 0.0011644908906106423 59.638570827830996 0.4301601870276629 1.746870799792042E-6 4.766804137910678 938.4453212568878
4.7676713025662405 0.2020734943454325 8.549351731336815 7.226006256577038  -59.65247978243813 -59.65247978243813 -59.65247978243813 0.0 0.0 0.0 938.5187508026828 NaN 60.16628797833614 0.001164516725781074 59.65247978243813 0.4301203747384249 1.746128584331042E-6 4.7676713025662405 938.5187508026828
4.768538467221805 0.20203674702896915 8.550762484799879 7.22758975107457  -59.6663887417529 -59.6663887417529 -59.6663887417529 0.0 0.0 0.0 938.5921659431517 NaN 60.17667777179729 0.0011645425609515057 59.6663887417529 0.4300805752243287 1.7453868331435291E-6 4.768538467221805 938.5921659431517
4.769405631877369 0.20200001307516624 8.552173103508173 7.229173232595589  -59.68029770577628 -59.68029770577628 -59.68029770577628 0.0 0.0 0.0 938.6655666835239 NaN 60.18706745850163 0.0011645683961219373 59.68029770577628 0.4300407884785193 1.7446455458481946E-6 4.769405631877369 938.6655666835239
4.770272796532933 0.2019632924767364 8.553583587498935 7.230756701145068  -59.69420667450927 -59.69420667450927 -59.69420667450927 0.0 0.0 0.0 938.7389530290261 NaN 60.19745703847787 0.0011645942312923689 59.69420667450927 0.4300010144941471 1.7439047220641182E-6 4.770272796532933 938.7389530290261
4.771139961188498 0.20192658522639748 8.554993936809387 7.232340156727974  -59.70811564795283 -59.70811564795283 -59.70811564795283 0.0 0.0 0.0 938.8123249848823 NaN 60.20784651175463 0.0011646200664628004 59.70811564795283 0.4299612532643671 1.7431643614107634E-6 4.771139961188498 938.8123249848823
4.772007125844064 0.20188989131687265 8.556404151476734 7.233923599349276  -59.72202462610795 -59.72202462610795 -59.72202462610795 0.0 0.0 0.0 938.8856825563133 NaN 60.218235878360574 0.001164645901633232 59.72202462610795 0.4299215047823393 1.7424244635079794E-6 4.772007125844064 938.8856825563133
4.772874290499632 0.2018532107408904 8.557814231538165 7.235507029013935  -59.73593360897564 -59.73593360897564 -59.73593360897564 0.0 0.0 0.0 938.9590257485376 NaN 60.22862513832432 0.0011646717368036638 59.73593360897564 0.42988176904122866 1.7416850279760013E-6 4.772874290499632 938.9590257485376
4.773741455155201 0.20181654349118452 8.559224177030847 7.237090445726909  -59.74984259655683 -59.74984259655683 -59.74984259655683 0.0 0.0 0.0 939.0323545667706 NaN 60.23901429167447 0.0011646975719740956 59.74984259655683 0.42984204603420534 1.74094605443545E-6 4.773741455155201 939.0323545667706
4.77460861981077 0.20177988956049406 8.560633987991933 7.238673849493158  -59.76375158885249 -59.76375158885249 -59.76375158885249 0.0 0.0 0.0 939.105669016225 NaN 60.24940333843962 0.0011647234071445274 59.76375158885249 0.42980233575444426 1.7402075425073305E-6 4.77460861981077 939.105669016225
4.775475784466339 0.2017432489415633 8.562043664458562 7.240257240317634  -59.777660585863636 -59.777660585863636 -59.777660585863636 0.0 0.0 0.0 939.1789691021107 NaN 60.25979227864836 0.001164749242314959 59.777660585863636 0.42976263819512533 1.7394694918130299E-6 4.775475784466339 939.1789691021107
4.77634294912191 0.2017066216271419 8.563453206467852 7.24184061820529  -59.79156958759121 -59.79156958759121 -59.79156958759121 0.0 0.0 0.0 939.252254829635 NaN 60.270181112329254 0.0011647750774853908 59.79156958759121 0.42972295334943356 1.7387319019743214E-6 4.77634294912191 939.252254829635
4.777210113777481 0.2016700076099846 8.564862614056906 7.243423983161076  -59.80547859403619 -59.80547859403619 -59.80547859403619 0.0 0.0 0.0 939.3255262040024 NaN 60.28056983951088 0.0011648009126558226 59.80547859403619 0.4296832812105584 1.7379947726133577E-6 4.777210113777481 939.3255262040024
4.778077278433053 0.2016334068828516 8.566271887262811 7.245007335189938  -59.81938760519955 -59.81938760519955 -59.81938760519955 0.0 0.0 0.0 939.3987832304142 NaN 60.29095846022179 0.0011648267478262544 59.81938760519955 0.4296436217716946 1.7372581033526753E-6 4.778077278433053 939.3987832304142
4.778944443088626 0.20159681943850824 8.567681026122635 7.246590674296821  -59.83329662108227 -59.83329662108227 -59.83329662108227 0.0 0.0 0.0 939.4720259140695 NaN 60.30134697449047 0.0011648525829966862 59.83329662108227 0.42960397502604203 1.7365218938151959E-6 4.778944443088626 939.4720259140695
4.7798116077442 0.2015602452697251 8.569090030673431 7.248174000486665  -59.847205641685285 -59.847205641685285 -59.847205641685285 0.0 0.0 0.0 939.5452542601643 NaN 60.3117353823455 0.0011648784181671182 59.847205641685285 0.4295643409668051 1.735786143624217E-6 4.7798116077442 939.5452542601643
4.780678772399776 0.20152368436927803 8.570498900952236 7.249757313764408  -59.86111466700961 -59.86111466700961 -59.86111466700961 0.0 0.0 0.0 939.618468273892 NaN 60.32212368381534 0.0011649042533375502 59.86111466700961 0.42952471958719324 1.7350508524034214E-6 4.780678772399776 939.618468273892
4.781545937055352 0.20148713672994822 8.571907636996066 7.251340614134987  -59.87502369705618 -59.87502369705618 -59.87502369705618 0.0 0.0 0.0 939.6916679604429 NaN 60.33251187892851 0.001164930088507982 59.87502369705618 0.42948511088042113 1.734316019776872E-6 4.781545937055352 939.6916679604429
4.782413101710929 0.20145060234452195 8.573316238841924 7.252923901603334  -59.88893273182595 -59.88893273182595 -59.88893273182595 0.0 0.0 0.0 939.7648533250051 NaN 60.342899967713464 0.001164955923678414 59.88893273182595 0.4294455148397077 1.7335816453690106E-6 4.782413101710929 939.7648533250051
4.783280266366506 0.2014140812057908 8.574724706526796 7.25450717617438  -59.90284177131993 -59.90284177131993 -59.90284177131993 0.0 0.0 0.0 939.8380243727635 NaN 60.353287950198705 0.001164981758848846 59.90284177131993 0.4294059314582775 1.732847728804659E-6 4.783280266366506 939.8380243727635
4.784147431022084 0.20137757330655157 8.576133040087647 7.256090437853053  -59.91675081553901 -59.91675081553901 -59.91675081553901 0.0 0.0 0.0 939.9111811089003 NaN 60.363675826412646 0.001165007594019278 59.91675081553901 0.4293663607293595 1.7321142697090198E-6 4.784147431022084 939.9111811089003
4.785014595677663 0.20134107863960624 8.577541239561434 7.257673686644278  -59.93065986448422 -59.93065986448422 -59.93065986448422 0.0 0.0 0.0 939.9843235385953 NaN 60.37406359638376 0.0011650334291897102 59.93065986448422 0.4293268026461877 1.731381267707671E-6 4.785014595677663 939.9843235385953
4.785881760333242 0.20130459719776211 8.578949304985088 7.259256922552974  -59.94456891815648 -59.94456891815648 -59.94456891815648 0.0 0.0 0.0 940.0574516670249 NaN 60.384451260140466 0.0011650592643601423 59.94456891815648 0.42928725720200117 1.7306487224265733E-6 4.785881760333242 940.0574516670249
4.7867489249888235 0.20126812897383156 8.58035723639553 7.260840145584067  -59.95847797655678 -59.95847797655678 -59.95847797655678 0.0 0.0 0.0 940.1305654993633 NaN 60.394838817711175 0.0011650850995305743 59.95847797655678 0.42924772439004355 1.7299166334920614E-6 4.7867489249888235 940.1305654993633
4.7876160896444055 0.20123167396063224 8.58176503382966 7.262423355742472  -59.97238703968606 -59.97238703968606 -59.97238703968606 0.0 0.0 0.0 940.2036650407819 NaN 60.4052262691243 0.0011651109347010063 59.97238703968606 0.4292082042035637 1.7291850005308499E-6 4.7876160896444055 940.2036650407819
4.7884832542999884 0.20119523215098703 8.583172697324361 7.264006553033101  -59.9862961075453 -59.9862961075453 -59.9862961075453 0.0 0.0 0.0 940.276750296449 NaN 60.415613614408244 0.0011651367698714385 59.9862961075453 0.4291686966358151 1.7284538231700289E-6 4.7884832542999884 940.276750296449
4.789350418955572 0.201158803537724 8.584580226916504 7.265589737460869  -60.00020518013542 -60.00020518013542 -60.00020518013542 0.0 0.0 0.0 940.3498212715305 NaN 60.42600085359133 0.0011651626050418705 60.00020518013542 0.4291292016800561 1.7277231010370666E-6 4.789350418955572 940.3498212715305
4.790217583611157 0.20112238811367636 8.58598762264294 7.267172909030682  -60.0141142574574 -60.0141142574574 -60.0141142574574 0.0 0.0 0.0 940.4228779711893 NaN 60.43638798670197 0.001165188440212303 60.0141142574574 0.42908971932955 1.7269928337598052E-6 4.790217583611157 940.4228779711893
4.7910847482667425 0.20108598587168258 8.587394884540501 7.268756067747447  -60.028023339512195 -60.028023339512195 -60.028023339512195 0.0 0.0 0.0 940.4959204005859 NaN 60.446775013768494 0.0011652142753827352 60.028023339512195 0.4290502495775651 1.726263020966465E-6 4.7910847482667425 940.4959204005859
4.791951912922328 0.20104959680458628 8.588802012646005 7.270339213616069  -60.041932426300725 -60.041932426300725 -60.041932426300725 0.0 0.0 0.0 940.5689485648775 NaN 60.45716193481925 0.0011652401105531674 60.041932426300725 0.4290107924173746 1.72553366228564E-6 4.791951912922328 940.5689485648775
4.792819077577916 0.20101322090523618 8.590209006996258 7.27192234664145  -60.055841517824014 -60.055841517824014 -60.055841517824014 0.0 0.0 0.0 940.6419624692193 NaN 60.46754874988256 0.0011652659457235997 60.055841517824014 0.42897134784225616 1.7248047573462975E-6 4.792819077577916 940.6419624692193
4.793686242233504 0.20097685816648642 8.591615867628038 7.273505466828484  -60.06975061408293 -60.06975061408293 -60.06975061408293 0.0 0.0 0.0 940.714962118763 NaN 60.47793545898673 0.0011652917808940319 60.06975061408293 0.42893191584549273 1.7240763057777836E-6 4.793686242233504 940.714962118763
4.794553406889093 0.20094050858119597 8.593022594578118 7.275088574182071  -60.083659715078475 -60.083659715078475 -60.083659715078475 0.0 0.0 0.0 940.7879475186581 NaN 60.488322062160044 0.0011653176160644641 60.083659715078475 0.42889249642037175 1.7233483072098131E-6 4.794553406889093 940.7879475186581
4.795420571544683 0.2009041721422292 8.594429187883248 7.276671668707104  -60.097568820811595 -60.097568820811595 -60.097568820811595 0.0 0.0 0.0 940.8609186740513 NaN 60.49870855943084 0.0011653434512348968 60.097568820811595 0.4288530895601856 1.7226207612724757E-6 4.795420571544683 940.8609186740513
4.796287736200273 0.20086784884245562 8.595835647580161 7.27825475040847  -60.111477931283204 -60.111477931283204 -60.111477931283204 0.0 0.0 0.0 940.9338755900861 NaN 60.50909495082732 0.001165369286405329 60.111477931283204 0.4288136952582321 1.7218936675962392E-6 4.796287736200273 940.9338755900861
4.797154900855864 0.20083153867474982 8.597241973705577 7.2798378192910596  -60.12538704649428 -60.12538704649428 -60.12538704649428 0.0 0.0 0.0 941.006818271904 NaN 60.51948123637779 0.0011653951215757615 60.12538704649428 0.42877431350781275 1.7211670258119345E-6 4.797154900855864 941.006818271904
4.798022065511455 0.20079524163199158 8.598648166296197 7.281420875359758  -60.13929616644575 -60.13929616644575 -60.13929616644575 0.0 0.0 0.0 941.0797467246432 NaN 60.529867416110484 0.0011654209567461937 60.13929616644575 0.42873494430223485 1.7204408355507712E-6 4.798022065511455 941.0797467246432
4.798889230167048 0.2007589577070658 8.600054225388707 7.283003918619447  -60.15320529113858 -60.15320529113858 -60.15320529113858 0.0 0.0 0.0 941.1526609534395 NaN 60.540253490053644 0.0011654467919166261 60.15320529113858 0.42869558763481014 1.719715096444329E-6 4.798889230167048 941.1526609534395
4.799756394822642 0.2007226868928626 8.601460151019774 7.284586949075006  -60.16711442057371 -60.16711442057371 -60.16711442057371 0.0 0.0 0.0 941.2255609634259 NaN 60.55063945823547 0.0011654726270870588 60.16711442057371 0.4286562434988551 1.7189898081245586E-6 4.799756394822642 941.2255609634259
4.800623559478236 0.2006864291822771 8.602865943226051 7.286169966731313  -60.181023554752066 -60.181023554752066 -60.181023554752066 0.0 0.0 0.0 941.2984467597325 NaN 60.5610253206842 0.0011654984622574912 60.181023554752066 0.42861691188769147 1.7182649702237814E-6 4.800623559478236 941.2984467597325
4.801490724133831 0.20065018456820968 8.604271602044173 7.287752971593243  -60.194932693674616 -60.194932693674616 -60.194932693674616 0.0 0.0 0.0 941.371318347487 NaN 60.57141107742804 0.0011655242974279237 60.194932693674616 0.42857759279464525 1.7175405823746875E-6 4.801490724133831 941.371318347487
4.802357888789428 0.2006139530435658 8.60567712751076 7.2893359636656685  -60.20884183734227 -60.20884183734227 -60.20884183734227 0.0 0.0 0.0 941.444175731814 NaN 60.581796728495114 0.0011655501325983563 60.20884183734227 0.4285382862130476 1.7168166442103408E-6 4.802357888789428 941.444175731814
4.803225053445025 0.20057773460125605 8.607082519662411 7.290918942953457  -60.22275098575599 -60.22275098575599 -60.22275098575599 0.0 0.0 0.0 941.5170189178357 NaN 60.59218227391364 0.0011655759677687888 60.22275098575599 0.4284989921362342 1.716093155364169E-6 4.803225053445025 941.5170189178357
4.804092218100623 0.2005415292341961 8.608487778535714 7.292501909461476  -60.236660138916704 -60.236660138916704 -60.236660138916704 0.0 0.0 0.0 941.5898479106713 NaN 60.602567713711764 0.0011656018029392215 60.236660138916704 0.42845971055754606 1.7153701154699748E-6 4.804092218100623 941.5898479106713
4.804959382756222 0.2005053369353068 8.609892904167237 7.29408486319459  -60.25056929682536 -60.25056929682536 -60.25056929682536 0.0 0.0 0.0 941.6626627154377 NaN 60.61295304791762 0.0011656276381096541 60.25056929682536 0.42842044147032843 1.7146475241619248E-6 4.804959382756222 941.6626627154377
4.805826547411821 0.20046915769751408 8.611297896593534 7.29566780415766  -60.26447845948289 -60.26447845948289 -60.26447845948289 0.0 0.0 0.0 941.7354633372487 NaN 60.62333827655935 0.0011656534732800868 60.26447845948289 0.42838118486793164 1.7139253810745557E-6 4.805826547411821 941.7354633372487
4.806693712067421 0.200432991513749 8.612702755851139 7.297250732355543  -60.27838762689019 -60.27838762689019 -60.27838762689019 0.0 0.0 0.0 941.8082497812155 NaN 60.633723399665065 0.0011656793084505194 60.27838762689019 0.42834194074371057 1.7132036858427716E-6 4.806693712067421 941.8082497812155
4.807560876723024 0.20039683837694755 8.614107481976575 7.298833647793101  -60.29229679904828 -60.29229679904828 -60.29229679904828 0.0 0.0 0.0 941.881022052447 NaN 60.64410841726289 0.001165705143620952 60.29229679904828 0.42830270909102536 1.7124824381018423E-6 4.807560876723024 941.881022052447
4.808428041378625 0.20036069828005115 8.61551207500634 7.30041655047518  -60.306205975958015 -60.306205975958015 -60.306205975958015 0.0 0.0 0.0 941.9537801560484 NaN 60.654493329380884 0.0011657309787913848 60.306205975958015 0.4282634899032403 1.7117616374874075E-6 4.808428041378625 941.9537801560484
4.809295206034228 0.200324571216006 8.616916534976925 7.301999440406638  -60.32011515762037 -60.32011515762037 -60.32011515762037 0.0 0.0 0.0 942.0265240971232 NaN 60.66487813604717 0.0011657568139618176 60.32011515762037 0.4282242831737251 1.7110412836354701E-6 4.809295206034228 942.0265240971232
4.810162370689833 0.20028845717776353 8.618320861924799 7.303582317592317  -60.33402434403627 -60.33402434403627 -60.33402434403627 0.0 0.0 0.0 942.0992538807718 NaN 60.675262837289786 0.0011657826491322505 60.33402434403627 0.4281850888958535 1.7103213761823999E-6 4.810162370689833 942.0992538807718
4.811029535345437 0.20025235615828027 8.619725055886414 7.305165182037066  -60.347933535206614 -60.347933535206614 -60.347933535206614 0.0 0.0 0.0 942.1719695120919 NaN 60.685647433136786 0.0011658084843026832 60.347933535206614 0.4281459070630049 1.709601914764933E-6 4.811029535345437 942.1719695120919
4.811896700001044 0.20021626815051766 8.621129116898214 7.30674803374573  -60.36184273113238 -60.36184273113238 -60.36184273113238 0.0 0.0 0.0 942.2446709961786 NaN 60.696031923616225 0.001165834319473116 60.36184273113238 0.42810673766856266 1.7088828990201689E-6 4.811896700001044 942.2446709961786
4.81276386465665 0.2001801931474425 8.62253304499661 7.308330872723145  -60.37575193181445 -60.37575193181445 -60.37575193181445 0.0 0.0 0.0 942.317358338124 NaN 60.70641630875612 0.0011658601546435487 60.37575193181445 0.4280675807059155 1.7081643285855742E-6 4.81276386465665 942.317358338124
4.8136310293122575 0.20014413114202642 8.623936840218013 7.309913698974151  -60.38966113725378 -60.38966113725378 -60.38966113725378 0.0 0.0 0.0 942.3900315430178 NaN 60.71680058858449 0.0011658859898139818 60.38966113725378 0.42802843616845626 1.707446203098976E-6 4.8136310293122575 942.3900315430178
4.814498193967866 0.20010808212724615 8.62534050259881 7.311496512503584  -60.40357034745129 -60.40357034745129 -60.40357034745129 0.0 0.0 0.0 942.462690615947 NaN 60.72718476312936 0.0011659118249844147 60.40357034745129 0.4279893040495832 1.7067285221985674E-6 4.814498193967866 942.462690615947
4.815365358623476 0.2000720460960836 8.626744032175374 7.313079313316276  -60.41747956240791 -60.41747956240791 -60.41747956240791 0.0 0.0 0.0 942.5353355619959 NaN 60.73756883241869 0.0011659376601548476 60.41747956240791 0.42795018434269894 1.7060112855229052E-6 4.815365358623476 942.5353355619959
4.816232523279086 0.20003602304152557 8.62814742898406 7.314662101417055  -60.43138878212455 -60.43138878212455 -60.43138878212455 0.0 0.0 0.0 942.6079663862461 NaN 60.74795279648047 0.0011659634953252807 60.43138878212455 0.42791107704121073 1.705294492710908E-6 4.816232523279086 942.6079663862461
4.817099687934697 0.20000001295656408 8.629550693061201 7.31624487681075  -60.44529800660213 -60.44529800660213 -60.44529800660213 0.0 0.0 0.0 942.6805830937761 NaN 60.75833665534266 0.0011659893304957136 60.44529800660213 0.42787198213853117 1.7045781434018576E-6 4.817099687934697 942.6805830937761
4.817966852590308 0.19996401583419607 8.630953824443127 7.317827639502187  -60.45920723584158 -60.45920723584158 -60.45920723584158 0.0 0.0 0.0 942.7531856896626 NaN 60.76872040903323 0.0011660151656661467 60.45920723584158 0.42783289962807686 1.7038622372353956E-6 4.817966852590308 942.7531856896626
4.818834017245921 0.19992803166742348 8.632356823166143 7.319410389496187  -60.47311646984383 -60.47311646984383 -60.47311646984383 0.0 0.0 0.0 942.8257741789788 NaN 60.779104057580106 0.0011660410008365798 60.47311646984383 0.4277938295032694 1.7031467738515269E-6 4.818834017245921 942.8257741789788
4.819701181901535 0.19989206044925348 8.633759689266538 7.32099312679757  -60.48702570860979 -60.48702570860979 -60.48702570860979 0.0 0.0 0.0 942.8983485667957 NaN 60.78948760101122 0.0011660668360070126 60.48702570860979 0.4277547717575353 1.7024317528906176E-6 4.819701181901535 942.8983485667957
4.82056834655715 0.19985610217269809 8.635162422780585 7.322575851411154  -60.50093495214038 -60.50093495214038 -60.50093495214038 0.0 0.0 0.0 942.9709088581812 NaN 60.799871039354485 0.0011660926711774457 60.50093495214038 0.42771572638430544 1.7017171739933938E-6 4.82056834655715 942.9709088581812
4.821435511212765 0.1998201568307745 8.636565023744541 7.324158563341749  -60.51484420043652 -60.51484420043652 -60.51484420043652 0.0 0.0 0.0 943.0434550582011 NaN 60.810254372637814 0.0011661185063478788 60.51484420043652 0.427676693377016 1.7010030368009432E-6 4.821435511212765 943.0434550582011
4.8223026758683805 0.19978422441650479 8.637967492194647 7.32574126259417  -60.52875345349911 -60.52875345349911 -60.52875345349911 0.0 0.0 0.0 943.1159871719178 NaN 60.820637600889064 0.0011661443415183121 60.52875345349911 0.4276376727291072 1.7002893409547117E-6 4.8223026758683805 943.1159871719178
4.823169840523997 0.19974830492291612 8.63936982816713 7.327323949173227  -60.54266271132908 -60.54266271132908 -60.54266271132908 0.0 0.0 0.0 943.1885052043917 NaN 60.83102072413613 0.0011661701766887452 60.54266271132908 0.4275986644340242 1.6995760860965047E-6 4.823169840523997 943.1885052043917
4.8240370051796155 0.1997123983430406 8.640772031698196 7.328906623083727  -60.55657197392736 -60.55657197392736 -60.55657197392736 0.0 0.0 0.0 943.2610091606804 NaN 60.84140374240692 0.0011661960118591783 60.55657197392736 0.4275596684852173 1.6988632718684864E-6 4.8240370051796155 943.2610091606804
4.824904169835234 0.19967650466991554 8.642174102824038 7.33048928433047  -60.570481241294836 -60.570481241294836 -60.570481241294836 0.0 0.0 0.0 943.3334990458383 NaN 60.851786655729214 0.0011662218470296117 60.570481241294836 0.4275206848761407 1.698150897913181E-6 4.824904169835234 943.3334990458383
4.825771334490853 0.19964062389658305 8.64357604158083 7.332071932918263  -60.58439051343243 -60.58439051343243 -60.58439051343243 0.0 0.0 0.0 943.4059748649177 NaN 60.86216946413087 0.0011662476822000447 60.58439051343243 0.42748171360025383 1.6974389638734697E-6 4.825771334490853 943.4059748649177
4.8266384991464735 0.1996047560160903 8.644977848004736 7.3336545688519  -60.59829979034106 -60.59829979034106 -60.59829979034106 0.0 0.0 0.0 943.4784366229679 NaN 60.872552167639746 0.0011662735173704783 60.59829979034106 0.4274427546510209 1.696727469392592E-6 4.8266384991464735 943.4784366229679
4.827505663802094 0.19956890102148953 8.646379522131895 7.335237192136178  -60.612209072021614 -60.612209072021614 -60.612209072021614 0.0 0.0 0.0 943.550884325036 NaN 60.882934766283626 0.0011662993525409114 60.612209072021614 0.42740380802191047 1.6960164141141434E-6 4.827505663802094 943.550884325036
4.828372828457715 0.19953305890583783 8.647781063998435 7.33681980277589  -60.62611835847501 -60.62611835847501 -60.62611835847501 0.0 0.0 0.0 943.6233179761658 NaN 60.893317260090306 0.0011663251877113447 60.62611835847501 0.4273648737063959 1.6953057976820776E-6 4.828372828457715 943.6233179761658
4.829239993113338 0.19949722966219738 8.649182473640469 7.338402400775833  -60.6400276497022 -60.6400276497022 -60.6400276497022 0.0 0.0 0.0 943.695737581399 NaN 60.903699649087606 0.001166351022881778 60.6400276497022 0.4273259516979551 1.694595619740702E-6 4.829239993113338 943.695737581399
4.8301071577689605 0.19946141328363537 8.65058375109409 7.33998498614079  -60.65393694570402 -60.65393694570402 -60.65393694570402 0.0 0.0 0.0 943.7681431457743 NaN 60.91408193330328 0.0011663768580522113 60.65393694570402 0.427287041990071 1.6938858799346845E-6 4.8301071577689605 943.7681431457743
4.830974322424584 0.19942560976322388 8.651984896395374 7.341567558875548  -60.66784624648142 -60.66784624648142 -60.66784624648142 0.0 0.0 0.0 943.8405346743278 NaN 60.92446411276508 0.0011664026932226448 60.66784624648142 0.427248144576231 1.6931765779090455E-6 4.830974322424584 943.8405346743278
4.831841487080209 0.19938981909404 8.653385909580388 7.343150118984889  -60.6817555520353 -60.6817555520353 -60.6817555520353 0.0 0.0 0.0 943.9129121720931 NaN 60.93484618750079 0.0011664285283930782 60.6817555520353 0.42720925944992705 1.6924677133091594E-6 4.831841487080209 943.9129121720931
4.832708651735835 0.19935404126916575 8.654786790685177 7.3447326664735995  -60.695664862366584 -60.695664862366584 -60.695664862366584 0.0 0.0 0.0 943.985275644101 NaN 60.94522815753813 0.0011664543635635117 60.695664862366584 0.4271703866046559 1.6917592857807584E-6 4.832708651735835 943.985275644101
4.833575816391463 0.1993182762816882 8.65618753974577 7.346315201346453  -60.70957417747614 -60.70957417747614 -60.70957417747614 0.0 0.0 0.0 944.0576250953796 NaN 60.95561002290484 0.001166480198733945 60.70957417747614 0.42713152603391924 1.6910512949699276E-6 4.833575816391463 944.0576250953796
4.83444298104709 0.19928252412469932 8.65758815679818 7.347897723608224  -60.723483497364874 -60.723483497364874 -60.723483497364874 0.0 0.0 0.0 944.1299605309545 NaN 60.96599178362861 0.0011665060339043788 60.723483497364874 0.42709267773122234 1.6903437405231045E-6 4.83444298104709 944.1299605309545
4.835310145702718 0.1992467847912961 8.658988641878405 7.349480233263687  -60.7373928220337 -60.7373928220337 -60.7373928220337 0.0 0.0 0.0 944.2022819558484 NaN 60.976373439737124 0.001166531869074812 60.7373928220337 0.42705384169007676 1.689636622087084E-6 4.835310145702718 944.2022819558484
4.836177310358348 0.19921105827458033 8.660388995022428 7.351062730317616  -60.75130215148353 -60.75130215148353 -60.75130215148353 0.0 0.0 0.0 944.2745893750819 NaN 60.986754991258124 0.0011665577042452456 60.75130215148353 0.4270150179039971 1.6889299393090083E-6 4.836177310358348 944.2745893750819
4.837044475013978 0.19917534456765895 8.661789216266211 7.352645214774773  -60.76521148571523 -60.76521148571523 -60.76521148571523 0.0 0.0 0.0 944.3468827936723 NaN 60.99713643821924 0.0011665835394156791 60.76521148571523 0.426976206366504 1.6882236918363784E-6 4.837044475013978 944.3468827936723
4.837911639669608 0.19913964366364373 8.663189305645703 7.354227686639925  -60.779120824729695 -60.779120824729695 -60.779120824729695 0.0 0.0 0.0 944.4191622166346 NaN 61.00751778064816 0.0011666093745861127 60.779120824729695 0.4269374070711216 1.6875178793170426E-6 4.837911639669608 944.4191622166346
4.83877880432524 0.1991039555556513 8.664589263196842 7.355810145917838  -60.79303016852787 -60.79303016852787 -60.79303016852787 0.0 0.0 0.0 944.4914276489812 NaN 61.01789901857251 0.0011666352097565464 60.79303016852787 0.4268986200113791 1.6868125013992033E-6 4.83877880432524 944.4914276489812
4.839645968980872 0.19906828023680337 8.665989088955541 7.35739259261327  -60.806939517110614 -60.806939517110614 -60.806939517110614 0.0 0.0 0.0 944.5636790957218 NaN 61.02828015201996 0.00116666104492698 60.806939517110614 0.42685984518081066 1.6861075577314123E-6 4.839645968980872 944.5636790957218
4.840513133636506 0.19903261770022648 8.667388782957701 7.358975026730979  -60.82084887047883 -60.82084887047883 -60.82084887047883 0.0 0.0 0.0 944.6359165618634 NaN 61.038661181018114 0.0011666868800974137 60.82084887047883 0.4268210825729546 1.685403047962576E-6 4.840513133636506 944.6359165618634
4.84138029829214 0.1989969679390522 8.668788345239209 7.360557448275721  -60.83475822863341 -60.83475822863341 -60.83475822863341 0.0 0.0 0.0 944.7081400524104 NaN 61.049042105594594 0.0011667127152678472 60.83475822863341 0.4267823321813541 1.6846989717419476E-6 4.84138029829214 944.7081400524104
4.842247462947776 0.1989613309464169 8.670187775835931 7.362139857252246  -60.848667591575264 -60.848667591575264 -60.848667591575264 0.0 0.0 0.0 944.7803495723646 NaN 61.05942292577699 0.0011667385504382812 60.848667591575264 0.42674359399955664 1.6839953287191321E-6 4.842247462947776 944.7803495723646
4.843114627603413 0.19892570671546192 8.671587074783723 7.3637222536653075  -60.86257695930528 -60.86257695930528 -60.86257695930528 0.0 0.0 0.0 944.8525451267251 NaN 61.069803641592905 0.001166764385608715 60.86257695930528 0.42670486802111485 1.6832921185440832E-6 4.843114627603413 944.8525451267251
