Ariadne V0.5
WXMaths V0.8
WXCloud V0.5
# Isentrope
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
19.925346847332335 0.17986078558320542 34.5092002239339 232.90558733958272  -8543.831913895676 -8543.831913895676 -8543.831913895676 0.0 0.0 0.0 2952.3081343635336 0.0014560259546130983 1407.6254958709628 0.001184982420564051 8543.831913895676 0.6000095910053279 2.5349948744636754E-8 19.925346847332335 232.90558733958272
19.92857257936412 0.17983167247462692 34.51527367519905 232.97500864663962  -8547.52658157652 -8547.52658157652 -8547.52658157652 0.0 0.0 0.0 2951.176009644005 0.0014554689273416177 1407.687010380976 0.0011849624405274055 8547.52658157652 0.5999920953418465 2.5343571542545177E-8 19.92857257936412 232.97500864663962
19.9317983113959 0.17980256878929118 34.52134627612978 233.044437488094  -8551.22133510038 -8551.22133510038 -8551.22133510038 0.0 0.0 0.0 2950.050205195655 0.0014549144507360976 1407.748507688984 0.00118494246049076 8551.22133510038 0.5999746080260747 2.5337197290356254E-8 19.9317983113959 233.044437488094
19.93502404342769 0.17977347452262374 34.52741802696135 233.11387385612997  -8554.916174409433 -8554.916174409433 -8554.916174409433 0.0 0.0 0.0 2948.9307147420254 0.0014543625221505791 1407.8099878026997 0.0011849224804541144 8554.916174409433 0.5999571290540963 2.5330825986116674E-8 19.93502404342769 233.11387385612997
19.93824977545948 0.17974438967005318 34.533488927928865 233.18331774293762  -8558.611099445878 -8558.611099445878 -8558.611099445878 0.0 0.0 0.0 2947.81753201134 0.0014538131389411517 1407.87145072983 0.0011849025004174688 8558.611099445878 0.5999396584219973 2.5324457627874815E-8 19.93824977545948 233.18331774293762
19.94147550749127 0.17971531422701112 34.53955897926737 233.25276914071281  -8562.306110151936 -8562.306110151936 -8562.306110151936 0.0 0.0 0.0 2946.710650736345 0.0014532662984658895 1407.9328964780766 0.0011848825203808232 8562.306110151936 0.599922196125866 2.5318092213680745E-8 19.94147550749127 233.25276914071281
19.944701239523063 0.17968624818893192 34.545628181211804 233.3222280416575  -8566.001206469851 -8566.001206469851 -8566.001206469851 0.0 0.0 0.0 2945.610064654316 0.0014527219980848517 1407.9943250551353 0.0011848625403441779 8566.001206469851 0.5999047421617937 2.5311729741586224E-8 19.944701239523063 233.3222280416575
19.947926971554857 0.17965719155125312 34.55169653399701 233.3916944379794  -8569.69638834189 -8569.69638834189 -8569.69638834189 0.0 0.0 0.0 2944.515767507189 0.0014521802351601372 1408.055736468698 0.0011848425603075323 8569.69638834189 0.5998872965258744 2.530537020964467E-8 19.947926971554857 233.3916944379794
19.95115270358665 0.17962814430941507 34.557764037857744 233.46116832189227  -8573.391655710351 -8573.391655710351 -8573.391655710351 0.0 0.0 0.0 2943.4277530414593 0.0014516410070558423 1408.117130726449 0.0011848225802708868 8573.391655710351 0.5998698592142038 2.5299013615911188E-8 19.95115270358665 233.46116832189227
19.954378435618455 0.179599106458861 34.56383069302868 233.53064968561588  -8577.087008517557 -8577.087008517557 -8577.087008517557 0.0 0.0 0.0 2942.3460150080787 0.0014511043111380202 1408.1785078360695 0.001184802600234241 8577.087008517557 0.599852430222881 2.529265995844254E-8 19.954378435618455 233.53064968561588
19.95760416765026 0.17957007799503732 34.56989649974436 233.6001385213756  -8580.78244670584 -8580.78244670584 -8580.78244670584 0.0 0.0 0.0 2941.2705471626896 0.0014505701447747748 1408.2398678052336 0.0011847826201975954 8580.78244670584 0.599835009548007 2.5286309235297204E-8 19.95760416765026 233.6001385213756
19.960829899682064 0.17954105891339325 34.57596145823925 233.6696348214029  -8584.477970217564 -8584.477970217564 -8584.477970217564 0.0 0.0 0.0 2940.2013432655017 0.0014500385053362102 1408.3012106416109 0.0011847626401609497 8584.477970217564 0.5998175971856858 2.5279961444535318E-8 19.960829899682064 233.6696348214029
19.964055631713872 0.17951204920938094 34.58202556874773 233.73913857793508  -8588.173578995116 -8588.173578995116 -8588.173578995116 0.0 0.0 0.0 2939.138397081126 0.0014495093901943656 1408.3625363528654 0.001184742660124304 8588.173578995116 0.5998001931320237 2.527361658421867E-8 19.964055631713872 233.73913857793508
19.967281363745684 0.17948304887845545 34.58808883150408 233.80864978321543  -8591.869272980915 -8591.869272980915 -8591.869272980915 0.0 0.0 0.0 2938.081702378924 0.0014489827967233521 1408.4238449466554 0.0011847226800876585 8591.869272980915 0.5997827973831292 2.5267274652410725E-8 19.967281363745684 233.80864978321543
19.970507095777496 0.17945405791607488 34.59415124674248 233.878168429493  -8595.565052117387 -8595.565052117387 -8595.565052117387 0.0 0.0 0.0 2937.0312529326916 0.00144845872229923 1408.4851364306346 0.001184702700051013 8595.565052117387 0.5997654099351141 2.5260935647176635E-8 19.970507095777496 233.878168429493
19.973732827809307 0.17942507631770022 34.60021281469702 233.9476945090227  -8599.260916346993 -8599.260916346993 -8599.260916346993 0.0 0.0 0.0 2935.9870425207378 0.0014479371643000372 1408.5464108124509 0.0011846827200143672 8599.260916346993 0.5997480307840924 2.525459956658321E-8 19.973732827809307 233.9476945090227
19.976958559841123 0.17939610407879533 34.606273535601694 234.01722801406547  -8602.956865612217 -8602.956865612217 -8602.956865612217 0.0 0.0 0.0 2934.9490649259296 0.0014474181201058075 1408.6076680997476 0.0011846627399777214 8602.956865612217 0.5997306599261801 2.5248266408698874E-8 19.976958559841123 234.01722801406547
19.98018429187294 0.17936714119482705 34.612333409690414 234.086768936888  -8606.652899855568 -8606.652899855568 -8606.652899855568 0.0 0.0 0.0 2933.9173139357176 0.0014469015870985818 1408.6689083001606 0.0011846427599410759 8606.652899855568 0.5997132973574961 2.52419361715938E-8 19.98018429187294 234.086768936888
19.983410023904764 0.17933818766126514 34.61839243719698 234.15631726976295  -8610.349019019575 -8610.349019019575 -8610.349019019575 0.0 0.0 0.0 2932.891783342094 0.0014463875626623897 1408.730131421323 0.00118462277990443 8610.349019019575 0.5996959430741623 2.5235608853339752E-8 19.983410023904764 234.15631726976295
19.986635755936586 0.17930924347358232 34.6244506183551 234.22587300496863  -8614.045223046782 -8614.045223046782 -8614.045223046782 0.0 0.0 0.0 2931.8724669414646 0.0014458760441831997 1408.79133747086 0.0011846027998677843 8614.045223046782 0.5996785970723022 2.522928445201021E-8 19.986635755936586 234.22587300496863
19.989861487968415 0.17928030862725414 34.6305079533984 234.29543613478955  -8617.741511879778 -8617.741511879778 -8617.741511879778 0.0 0.0 0.0 2930.859358534933 0.0014453670290490305 1408.8525264563948 0.0011845828198311385 8617.741511879778 0.5996612593480425 2.5222962965680242E-8 19.989861487968415 234.29543613478955
19.99308722000024 0.17925138311775923 34.63656444256039 234.3650066515156  -8621.43788546115 -8621.43788546115 -8621.43788546115 0.0 0.0 0.0 2929.8524519279918 0.0014448605146498302 1408.9136983855417 0.0011845628397944927 8621.43788546115 0.5996439298975121 2.521664439242665E-8 19.99308722000024 234.3650066515156
19.996312952032067 0.17922246694057903 34.642620086074515 234.4345845474429  -8625.134343733525 -8625.134343733525 -8625.134343733525 0.0 0.0 0.0 2928.851740930705 0.0014443564983775469 1408.974853265912 0.001184542859757847 8625.134343733525 0.5996266087168426 2.5210328730327825E-8 19.996312952032067 234.4345845474429
19.9995386840639 0.1791935600911978 34.64867488417411 234.50416981487336  -8628.83088663956 -8628.83088663956 -8628.83088663956 0.0 0.0 0.0 2927.857219357532 0.0014438549776260585 1409.0359911051112 0.0011845228797212012 8628.83088663956 0.5996092958021678 2.5204015977463835E-8 19.9995386840639 234.50416981487336
20.002764416095737 0.17916466256510286 34.65472883709242 234.57376244611459  -8632.527514121917 -8632.527514121917 -8632.527514121917 0.0 0.0 0.0 2926.8688810276158 0.0014433559497912883 1409.097111910739 0.0011845028996845554 8632.527514121917 0.5995919911496245 2.5197706131916402E-8 20.002764416095737 234.57376244611459
20.005990148127573 0.17913577435778444 34.66078194506258 234.64336243348004  -8636.224226123288 -8636.224226123288 -8636.224226123288 0.0 0.0 0.0 2925.8867197645177 0.0014428594122710993 1409.1582156903899 0.0011844829196479096 8636.224226123288 0.5995746947553512 2.5191399191768893E-8 20.005990148127573 234.64336243348004
20.009215880159413 0.17910689546473557 34.66683420831766 234.71296976928903  -8639.921022586394 -8639.921022586394 -8639.921022586394 0.0 0.0 0.0 2924.9107293962975 0.0014423653624653244 1409.219302451654 0.0011844629396112636 8639.921022586394 0.59955740661549 2.518509515510631E-8 20.009215880159413 234.71296976928903
20.012441612191253 0.17907802588145236 34.6728856270906 234.78258444586677  -8643.617903453971 -8643.617903453971 -8643.617903453971 0.0 0.0 0.0 2923.9409037555274 0.0014418737977757738 1409.280372202115 0.0011844429595746179 8643.617903453971 0.5995401267261841 2.5178794020015313E-8 20.012441612191253 234.78258444586677
20.015667344223093 0.17904916560343362 34.67893620161428 234.85220645554415  -8647.31486866878 -8647.31486866878 -8647.31486866878 0.0 0.0 0.0 2922.977236679302 0.0014413847156062368 1409.341424949351 0.001184422979537972 8647.31486866878 0.5995228550835806 2.5172495784584223E-8 20.015667344223093 234.85220645554415
20.01889307625494 0.17902031462618118 34.68498593212148 234.921835790658  -8651.011918173623 -8651.011918173623 -8651.011918173623 0.0 0.0 0.0 2922.0197220090804 0.0014408981133624203 1409.4024607009371 0.001184402999501326 8651.011918173623 0.5995055916838287 2.516620044690295E-8 20.01889307625494 234.921835790658
20.022118808286784 0.17899147294519976 34.691034818844855 234.9914724435508  -8654.709051911293 -8654.709051911293 -8654.709051911293 0.0 0.0 0.0 2921.068353590987 0.0014404139884520678 1409.4634794644396 0.0011843830194646803 8654.709051911293 0.5994883365230791 2.5159908005063112E-8 20.022118808286784 234.9914724435508
20.025344540318635 0.17896264055599692 34.69708286201702 235.06111640657105  -8658.406269824636 -8658.406269824636 -8658.406269824636 0.0 0.0 0.0 2920.123125275447 0.0014399323382848137 1409.524481247423 0.0011843630394280345 8658.406269824636 0.5994710895974861 2.5153618457157885E-8 20.025344540318635 235.06111640657105
20.02857027235049 0.17893381745408315 34.70313006187045 235.13076767207286  -8662.103571856507 -8662.103571856507 -8662.103571856507 0.0 0.0 0.0 2919.184030917517 0.0014394531602723165 1409.585466057445 0.0011843430593913885 8662.103571856507 0.5994538509032064 2.5147331801282137E-8 20.02857027235049 235.13076767207286
20.031796004382343 0.17890500363497192 34.709176418637554 235.20042623241616  -8665.800957949785 -8665.800957949785 -8665.800957949785 0.0 0.0 0.0 2918.2510643766395 0.0014389764518281585 1409.6464339020574 0.0011843230793547425 8665.800957949785 0.5994366204363986 2.514104803553237E-8 20.031796004382343 235.20042623241616
20.0350217364142 0.17887619909417943 34.71522193255063 235.27009207996676  -8669.498428047373 -8669.498428047373 -8669.498428047373 0.0 0.0 0.0 2917.324219516826 0.00143850221036792 1409.7073847888075 0.0011843030993180965 8669.498428047373 0.5994193981932242 2.5134767158006696E-8 20.0350217364142 235.27009207996676
20.03824746844606 0.1788474038272249 34.721266603841876 235.3397652070961  -8673.195982092193 -8673.195982092193 -8673.195982092193 0.0 0.0 0.0 2916.403490206414 0.001438030433309082 1409.7683187252374 0.0011842831192814506 8673.195982092193 0.5994021841698473 2.5128489166804877E-8 20.03824746844606 235.3397652070961
20.041473200477917 0.17881861782963035 34.72731043274342 235.40944560618146  -8676.893620027198 -8676.893620027198 -8676.893620027198 0.0 0.0 0.0 2915.4888703182974 0.0014375611180711182 1409.8292357188836 0.0011842631392448046 8676.893620027198 0.5993849783624339 2.512221406002829E-8 20.041473200477917 235.40944560618146
20.044698932509778 0.1787898410969207 34.7333534194873 235.479133269606  -8680.591341795365 -8680.591341795365 -8680.591341795365 0.0 0.0 0.0 2914.580353729817 0.0014370942620754506 1409.890135777278 0.0011842431592081588 8680.591341795365 0.5993677807671529 2.5115941835779935E-8 20.044698932509778 235.479133269606
20.047924664541643 0.17876107362462376 34.73939556430544 235.54882818975855  -8684.289147339692 -8684.289147339692 -8684.289147339692 0.0 0.0 0.0 2913.67793432273 0.001436629862745437 1409.9510189079456 0.0011842231791715128 8684.289147339692 0.5993505913801759 2.5109672492164463E-8 20.047924664541643 235.54882818975855
20.051150396573508 0.17873231540827025 34.74543686742967 235.6185303590337  -8687.987036603194 -8687.987036603194 -8687.987036603194 0.0 0.0 0.0 2912.781605983344 0.001436167917506426 1410.0118851184086 0.0011842031991348668 8687.987036603194 0.5993334101976764 2.5103406027288113E-8 20.051150396573508 235.6185303590337
20.054376128605377 0.1787035664433937 34.751477329091735 235.68823976983177  -8691.685009528916 -8691.685009528916 -8691.685009528916 0.0 0.0 0.0 2911.89136260222 0.001435708423785635 1410.072734416182 0.0011841832190982206 8691.685009528916 0.5993162372158312 2.5097142439258798E-8 20.054376128605377 235.68823976983177
20.05760186063725 0.17867482672553053 34.75751694952329 235.75795641455892  -8695.383066059923 -8695.383066059923 -8695.383066059923 0.0 0.0 0.0 2911.0071980745947 0.0014352513790123228 1410.1335668087759 0.0011841632390615746 8695.383066059923 0.5992990724308183 2.5090881726185997E-8 20.05760186063725 235.75795641455892
20.060827592669124 0.17864609625022007 34.76355572895591 235.82768028562703  -8699.08120613931 -8699.08120613931 -8699.08120613931 0.0 0.0 0.0 2910.1291063000126 0.0014347967806176397 1410.194382303697 0.0011841432590249286 8699.08120613931 0.5992819158388192 2.5084623886180816E-8 20.060827592669124 235.82768028562703
20.064053324701 0.17861737501300454 34.76959366762103 235.89741137545354  -8702.77942971018 -8702.77942971018 -8702.77942971018 0.0 0.0 0.0 2909.257081182443 0.0014343446260346743 1410.2551809084441 0.0011841232789882826 8702.77942971018 0.5992647674360176 2.5078368917356024E-8 20.064053324701 235.89741137545354
20.06727905673288 0.17858866300942894 34.775630765750044 235.96714967646193  -8706.477736715673 -8706.477736715673 -8706.477736715673 0.0 0.0 0.0 2908.391116630372 0.001433894912698491 1410.3159626305123 0.0011841032989516364 8706.477736715673 0.5992476272185998 2.5072116817825966E-8 20.06727905673288 235.96714967646193
20.07050478876476 0.17855996023504117 34.78166702357422 236.03689518108126  -8710.176127098948 -8710.176127098948 -8710.176127098948 0.0 0.0 0.0 2907.531206556692 0.0014334476380460852 1410.376727477391 0.0011840833189149904 8710.176127098948 0.5992304951827542 2.5065867585706612E-8 20.07050478876476 236.03689518108126
20.073730520796644 0.17853126668539204 34.78770244132475 236.10664788174626  -8713.874600803187 -8713.874600803187 -8713.874600803187 0.0 0.0 0.0 2906.6773448787044 0.0014330027995163852 1410.437475456565 0.0011840633388783442 8713.874600803187 0.5992133713246719 2.505962121911553E-8 20.073730520796644 236.10664788174626
20.076956252828527 0.17850258235603517 34.793737019232715 236.1764077708974  -8717.57315777159 -8717.57315777159 -8717.57315777159 0.0 0.0 0.0 2905.8295255181088 0.0014325603945502452 1410.498206575513 0.0011840433588416982 8717.57315777159 0.5991962556405461 2.5053377716171926E-8 20.076956252828527 236.1764077708974
20.080181984860413 0.178473907242527 34.799770757529124 236.246174840981  -8721.271797947391 -8721.271797947391 -8721.271797947391 0.0 0.0 0.0 2904.987742401036 0.0014321204205904612 1410.5589208417093 0.001184023378805052 8721.271797947391 0.5991791481265735 2.5047137074996598E-8 20.080181984860413 236.246174840981
20.083407716892303 0.1784452413404269 34.805803656444894 236.315949084449  -8724.970521273837 -8724.970521273837 -8724.970521273837 0.0 0.0 0.0 2904.151989458035 0.0014316828750817634 1410.619618262623 0.0011840033987684058 8724.970521273837 0.5991620487789517 2.5040899293711927E-8 20.083407716892303 236.315949084449
20.086633448924193 0.17841658464529708 34.81183571621082 236.38573049375896  -8728.6693276942 -8728.6693276942 -8728.6693276942 0.0 0.0 0.0 2903.322260624071 0.0014312477554708177 1410.680298845717 0.0011839834187317598 8728.6693276942 0.599144957593882 2.5034664370441953E-8 20.086633448924193 236.38573049375896
20.089859180956086 0.17838793715270257 34.817866937057644 236.45551906137436  -8732.368217151785 -8732.368217151785 -8732.368217151785 0.0 0.0 0.0 2902.498549838574 0.0014308150592062426 1410.7409625984503 0.0011839634386951136 8732.368217151785 0.5991278745675677 2.5028432303312274E-8 20.089859180956086 236.45551906137436
20.093084912987983 0.17835929885821125 34.82389731921599 236.5253147797642  -8736.067189589903 -8736.067189589903 -8736.067189589903 0.0 0.0 0.0 2901.680851045222 0.0014303847837385236 1410.8016095282758 0.0011839434586584673 8736.067189589903 0.5991107996962143 2.5022203090450108E-8 20.093084912987983 236.5253147797642
20.096310645019887 0.1783306697573938 34.829926862916395 236.59511764140328  -8739.766244951907 -8739.766244951907 -8739.766244951907 0.0 0.0 0.0 2900.869158192235 0.0014299569265201295 1410.8622396426415 0.0011839234786218211 8739.766244951907 0.5990937329760302 2.5015976729984276E-8 20.096310645019887 236.59511764140328
20.099536377051788 0.17830204984582393 34.83595556838929 236.6649276387719  -8743.465383181148 -8743.465383181148 -8743.465383181148 0.0 0.0 0.0 2900.063465232277 0.0014295314850054758 1410.922852948991 0.001183903498585175 8743.465383181148 0.5990766744032263 2.5009753220045198E-8 20.099536377051788 236.6649276387719
20.10276210908369 0.17827343911907798 34.84198343586503 236.73474476435626  -8747.164604221025 -8747.164604221025 -8747.164604221025 0.0 0.0 0.0 2899.2637661221775 0.0014291084566508095 1410.9834494547608 0.0011838835185485287 8747.164604221025 0.5990596239740152 2.5003532558764884E-8 20.10276210908369 236.73474476435626
20.105987841115596 0.17824483757273524 34.848010465573886 236.80456901064807  -8750.86390801494 -8750.86390801494 -8750.86390801494 0.0 0.0 0.0 2898.4700548233263 0.0014286878389143693 1411.0440291673838 0.0011838635385118823 8750.86390801494 0.599042581684613 2.4997314744276965E-8 20.105987841115596 236.80456901064807
20.109213573147503 0.1782162452023778 34.854036657746015 236.87440037014488  -8754.563294506339 -8754.563294506339 -8754.563294506339 0.0 0.0 0.0 2897.682325301505 0.001428269629256317 1411.1045920942884 0.0011838435584752363 8754.563294506339 0.5990255475312369 2.499109977471659E-8 20.109213573147503 236.87440037014488
20.11243930517941 0.1781876620035906 34.86006201261149 236.9442388353498  -8758.26276363867 -8758.26276363867 -8758.26276363867 0.0 0.0 0.0 2896.9005715268204 0.001427853825138712 1411.1651382428959 0.0011838235784385899 8758.26276363867 0.5990085215101081 2.4984887648220592E-8 20.11243930517941 236.9442388353498
20.115665037211322 0.17815908797196137 34.8660865304003 237.01408439877176  -8761.962315355418 -8761.962315355418 -8761.962315355418 0.0 0.0 0.0 2896.124787473821 0.0014274404240255554 1411.2256676206232 0.0011838035984019436 8761.962315355418 0.598991503617449 2.4978678362927355E-8 20.115665037211322 237.01408439877176
20.118890769243237 0.1781305231030807 34.87211021134234 237.08393705292514  -8765.661949600086 -8765.661949600086 -8765.661949600086 0.0 0.0 0.0 2895.3549671213286 0.0014270294233827252 1411.2861802348834 0.0011837836183652972 8765.661949600086 0.5989744938494849 2.4972471916976813E-8 20.118890769243237 237.08393705292514
20.122116501275155 0.17810196739254203 34.87813305566739 237.15379679033  -8769.3616663162 -8769.3616663162 -8769.3616663162 0.0 0.0 0.0 2894.5911044525315 0.001426620820678011 1411.3466760930821 0.001183763638328651 8769.3616663162 0.5989574922024434 2.4966268308510568E-8 20.122116501275155 237.15379679033
20.125342233307073 0.1780734208359416 34.884155063605164 237.22366360351216  -8773.061465447305 -8773.061465447305 -8773.061465447305 0.0 0.0 0.0 2893.8331934551315 0.0014262146133811751 1411.407155202622 0.0011837436582920048 8773.061465447305 0.5989404986725549 2.4960067535671737E-8 20.125342233307073 237.22366360351216
20.128567965338995 0.17804488342887848 34.890176235385276 237.29353748500307  -8776.761346936973 -8776.761346936973 -8776.761346936973 0.0 0.0 0.0 2893.081228121091 0.001425810798963849 1411.4676175708992 0.0011837236782553584 8776.761346936973 0.5989235132560519 2.4953869596605053E-8 20.128567965338995 237.29353748500307
20.13179369737092 0.17801635516695458 34.89619657123725 237.36341842733978  -8780.461310728802 -8780.461310728802 -8780.461310728802 0.0 0.0 0.0 2892.335202446746 0.001425409374899579 1411.528063205304 0.001183703698218712 8780.461310728802 0.5989065359491692 2.4947674489456842E-8 20.13179369737092 237.36341842733978
20.135019429402842 0.17798783604577462 34.90221607139049 237.43330642306486  -8784.1613567664 -8784.1613567664 -8784.1613567664 0.0 0.0 0.0 2891.595110432795 0.0014250103386638233 1411.5884921132247 0.0011836837181820655 8784.1613567664 0.5988895667481444 2.4941482212374982E-8 20.135019429402842 237.43330642306486
20.13824516143477 0.17795932606094603 34.90823473607436 237.50320146472683  -8787.861484993418 -8787.861484993418 -8787.861484993418 0.0 0.0 0.0 2890.8609460842567 0.0014246136877339318 1411.6489043020413 0.001183663738145419 8787.861484993418 0.5988726056492171 2.4935292763508923E-8 20.13824516143477 237.50320146472683
20.1414708934667 0.17793082520807926 34.9142525655181 237.57310354487947  -8791.561695353514 -8791.561695353514 -8791.561695353514 0.0 0.0 0.0 2890.132703410537 0.0014242194195891761 1411.70929977913 0.0011836437581087727 8791.561695353514 0.5988556526486296 2.4929106141009736E-8 20.1414708934667 237.57310354487947
20.144696625498632 0.1779023334827874 34.92026955995085 237.64301265608248  -8795.261987790365 -8795.261987790365 -8795.261987790365 0.0 0.0 0.0 2889.410376425361 0.0014238275317107192 1411.7696785518613 0.0011836237780721264 8795.261987790365 0.5988387077426267 2.492292234303005E-8 20.144696625498632 237.64301265608248
20.147922357530565 0.1778738508806864 34.92628571960168 237.71292879090095  -8798.962362247688 -8798.962362247688 -8798.962362247688 0.0 0.0 0.0 2888.693959146828 0.0014234380215816403 1411.830040627602 0.00118360379803548 8798.962362247688 0.5988217709274553 2.4916741367724022E-8 20.147922357530565 237.71292879090095
20.1511480895625 0.17784537739739506 34.93230104469956 237.7828519419058  -8802.662818669214 -8802.662818669214 -8802.662818669214 0.0 0.0 0.0 2887.9834455973873 0.001423050886686922 1411.8903860137127 0.0011835838179988336 8802.662818669214 0.598804842199365 2.491056321324744E-8 20.1511480895625 237.7828519419058
20.15437382159444 0.17781691302853492 34.93831553547336 237.85278210167334  -8806.363356998692 -8806.363356998692 -8806.363356998692 0.0 0.0 0.0 2887.2788298036885 0.0014226661245133915 1411.9507147175482 0.0011835638379621872 8806.363356998692 0.5987879215546076 2.4904387877757635E-8 20.15437382159444 237.85278210167334
20.157599553626383 0.17778845776973032 34.94432919215187 237.92271926278568  -8810.0639771799 -8810.0639771799 -8810.0639771799 0.0 0.0 0.0 2886.580105796931 0.001422283732549862 1412.01102674646 0.0011835438579255407 8810.0639771799 0.5987710089894374 2.4898215359413505E-8 20.157599553626383 237.92271926278568
20.160825285658323 0.17776001161660857 34.95034201496377 237.9926634178303  -8813.764679156631 -8813.764679156631 -8813.764679156631 0.0 0.0 0.0 2885.887267612549 0.0014219037082870037 1412.0713221077933 0.001183523877888894 8813.764679156631 0.5987541045001112 2.489204565637554E-8 20.160825285658323 237.9926634178303
20.164051017690266 0.17773157456479952 34.95635400413769 238.06261455940052  -8817.46546287271 -8817.46546287271 -8817.46546287271 0.0 0.0 0.0 2885.200309290163 0.001421526049217326 1412.1316008088882 0.0011835038978522477 8817.46546287271 0.598737208082888 2.488587876680576E-8 20.164051017690266 238.06261455940052
20.167276749722216 0.17770314660993594 34.96236515990212 238.13257268009517  -8821.166328271986 -8821.166328271986 -8821.166328271986 0.0 0.0 0.0 2884.51922487389 0.0014211507528353005 1412.1918628570804 0.001183483917815601 8821.166328271986 0.5987203197340294 2.4879714688867762E-8 20.167276749722216 238.13257268009517
20.170502481754166 0.17767472774765342 34.968375482485484 238.20253777251855  -8824.867275298318 -8824.867275298318 -8824.867275298318 0.0 0.0 0.0 2883.844008412105 0.001420777816637266 1412.2521082596998 0.0011834639377789546 8824.867275298318 0.5987034394497991 2.4873553420726726E-8 20.170502481754166 238.20253777251855
20.173728213786116 0.17764631797359035 34.974384972116106 238.2725098292806  -8828.56830389559 -8828.56830389559 -8828.56830389559 0.0 0.0 0.0 2883.1746539575065 0.0014204072381214551 1412.3123370240717 0.0011834439577423082 8828.56830389559 0.5986865672264635 2.4867394960549358E-8 20.173728213786116 238.2725098292806
20.176953945818074 0.17761791728338777 34.98039362902223 238.34248884299694  -8832.269414007731 -8832.269414007731 -8832.269414007731 0.0 0.0 0.0 2882.5111555670055 0.0014200390147879483 1412.3725491575165 0.0011834239777056615 8832.269414007731 0.5986697030602915 2.4861239306503944E-8 20.176953945818074 238.34248884299694
20.18017967785003 0.1775895256726897 34.98640145343199 238.41247480628857  -8835.970605578657 -8835.970605578657 -8835.970605578657 0.0 0.0 0.0 2881.853507301942 0.0014196731441387617 1412.4327446673487 0.001183403997669015 8835.970605578657 0.598652846947554 2.485508645676033E-8 20.18017967785003 238.41247480628857
20.18340540988199 0.17756114313714286 34.99240844557343 238.48246771178216  -8839.67187855233 -8839.67187855233 -8839.67187855233 0.0 0.0 0.0 2881.2017032279573 0.0014193096236777944 1412.4929235608784 0.0011833840176323684 8839.67187855233 0.5986359988845248 2.484893640948992E-8 20.18340540988199 238.48246771178216
20.186631141913946 0.17753276967239673 34.998414605674526 238.55246755211002  -8843.373232872727 -8843.373232872727 -8843.373232872727 0.0 0.0 0.0 2880.555737414984 0.001418948450910826 1412.5530858454113 0.0011833640375957218 8843.373232872727 0.5986191588674793 2.484278916286563E-8 20.186631141913946 238.55246755211002
20.189856873945907 0.17750440527410352 35.00441993396314 238.62247431990994  -8847.074668483852 -8847.074668483852 -8847.074668483852 0.0 0.0 0.0 2879.915603937156 0.001418589623345479 1412.6132315282466 0.0011833440575590751 8847.074668483852 0.598602326892696 2.4836644715061976E-8 20.189856873945907 238.62247431990994
20.19308260597787 0.17747604993791835 35.010424430667065 238.69248800782523  -8850.776185329732 -8850.776185329732 -8850.776185329732 0.0 0.0 0.0 2879.2812968729286 0.001418233138491268 1412.6733606166792 0.0011833240775224285 8850.776185329732 0.5985855029564556 2.4830503064255016E-8 20.19308260597787 238.69248800782523
20.196308338009835 0.17744770365949905 35.01642809601397 238.76250860850473  -8854.477783354407 -8854.477783354407 -8854.477783354407 0.0 0.0 0.0 2878.652810305136 0.0014178789938596211 1412.7334731179988 0.001183304097485782 8854.477783354407 0.598568687055041 2.4824364208622344E-8 20.196308338009835 238.76250860850473
20.199534070041807 0.17741936643450618 35.022430930231465 238.832536114603  -8858.179462501954 -8858.179462501954 -8858.179462501954 0.0 0.0 0.0 2878.0301383207698 0.0014175271869637926 1412.7935690394902 0.0011832841174491354 8858.179462501954 0.598551879184738 2.481822814634311E-8 20.199534070041807 238.832536114603
20.202759802073782 0.1773910382586031 35.02843293354705 238.9025705187799  -8861.881222716458 -8861.881222716458 -8861.881222716458 0.0 0.0 0.0 2877.413275011187 0.0014171777153189446 1412.8536483884338 0.0011832641374124886 8861.881222716458 0.5985350793418341 2.4812094875597996E-8 20.202759802073782 238.9025705187799
20.205985534105753 0.17736271912745608 35.03443410618813 238.9726118137009  -8865.583063942027 -8865.583063942027 -8865.583063942027 0.0 0.0 0.0 2876.802214472088 0.0014168305764421403 1412.9137111721038 0.0011832441573758421 8865.583063942027 0.5985182875226193 2.4805964394569244E-8 20.205985534105753 238.9726118137009
20.20921126613773 0.17733440903673392 35.04043444838204 239.0426599920371  -8869.284986122808 -8869.284986122808 -8869.284986122808 0.0 0.0 0.0 2876.196950803297 0.001416485767852253 1412.9737573977693 0.0011832241773391953 8869.284986122808 0.5985015037233866 2.479983670144065E-8 20.20921126613773 239.0426599920371
20.212436998169704 0.17730610798210833 35.046433960356 239.11271504646498  -8872.986989202947 -8872.986989202947 -8872.986989202947 0.0 0.0 0.0 2875.597478108947 0.001416143287070042 1413.0337870726964 0.0011832041973025486 8872.986989202947 0.5984847279404307 2.479371179439751E-8 20.212436998169704 239.11271504646498
