# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
12.317011298998837 0.7956475610927282 NaN 0.0770299718669031  -9.458114648978249 -9.458114648978249 -9.458114648978249 0.0 0.0 0.0 275.5490707688391 NaN 8.407000261171858 1.600991539353684E-4 9.458114648978249 1.5588295697398002 2.410134455753758E-6 12.317011298998837 275.5490707688391
12.320280144846624 0.7954364580012561 NaN 0.07723392703989888  -9.482033393496785 -9.482033393496785 -9.482033393496785 0.0 0.0 0.0 275.6630597562438 NaN 8.409392439058609 1.601014487593055E-4 9.482033393496785 1.5584182547449303 2.4082085024430726E-6 12.320280144846624 275.6630597562438
12.323548990694421 0.795225466900812 NaN 0.07743839274089066  -9.505992864558332 -9.505992864558332 -9.505992864558332 0.0 0.0 0.0 275.7770349613272 NaN 8.430081924298268 1.6010168271941172E-4 9.505992864558332 1.5580026044608544 2.4010239094026987E-6 12.323548990694421 275.7770349613272
12.326817836542226 0.795014587702302 NaN 0.0776430957816217  -9.529971340497132 -9.529971340497132 -9.529971340497132 0.0 0.0 0.0 275.89099680463016 NaN 8.43247448883791 1.6010168271941172E-4 9.529971340497132 1.5575894507652297 2.399069776763956E-6 12.326817836542226 275.89099680463016
12.330086682390043 0.7948038203167267 NaN 0.07784843261274185  -9.554000364922004 -9.554000364922004 -9.554000364922004 0.0 0.0 0.0 276.004945278812 NaN 8.453202399738148 1.6010168271941172E-4 9.554000364922004 1.557176516132508 2.391918316874165E-6 12.330086682390043 276.004945278812
12.333355528237869 0.794593164655181 NaN 0.07805388982419371  -9.578039096149118 -9.578039096149118 -9.578039096149118 0.0 0.0 0.0 276.11888037651164 NaN 8.47397881489805 1.6010167765558616E-4 9.578039096149118 1.556763849627554 2.3847891988962206E-6 12.333355528237869 276.11888037651164
12.336624374085705 0.7943826206288542 NaN 0.07826009304966725  -9.602137459620792 -9.602137459620792 -9.602137459620792 0.0 0.0 0.0 276.2328023553653 NaN 8.47638394872775 1.601009428948279E-4 9.602137459620792 1.556358495242527 2.3828492529892204E-6 12.336624374085705 276.2328023553653
12.339893219933554 0.7941721881490292 NaN 0.07846642219596266  -9.62624598880194 -9.62624598880194 -9.62624598880194 0.0 0.0 0.0 276.3467114660128 NaN 8.497186305842847 1.6010153652975506E-4 9.62624598880194 1.55593392995597 2.3757465609112494E-6 12.339893219933554 276.3467114660128
12.34316206578141 0.7939618671270837 NaN 0.07867337610834502  -9.650404446573575 -9.650404446573575 -9.650404446573575 0.0 0.0 0.0 276.46060491794975 NaN 8.49956197572744 1.6010080176909598E-4 9.650404446573575 1.5554918286219621 2.3737679649494616E-6 12.34316206578141 276.46060491794975
12.346430911629279 0.7937516574744886 NaN 0.07888057826641774  -9.674582868273017 -9.674582868273017 -9.674582868273017 0.0 0.0 0.0 276.57448276376493 NaN 8.52039706540577 1.6010055518388572E-4 9.674582868273017 1.5550699163423733 2.3666906394047777E-6 12.346430911629279 276.57448276376493
12.349699757477156 0.7935415591028087 NaN 0.07908828295682771  -9.6988015209888 -9.6988015209888 -9.6988015209888 0.0 0.0 0.0 276.688348656134 NaN 8.522827015937976 1.6010128994454478E-4 9.6988015209888 1.554688331158204 2.364820039175818E-6 12.349699757477156 276.688348656134
12.352968603325042 0.7933315719237026 NaN 0.07929636002046667  -9.72305006024623 -9.72305006024623 -9.72305006024623 0.0 0.0 0.0 276.80220332688054 NaN 8.543735987547375 1.601012975058555E-4 9.72305006024623 1.554295622766671 2.357812784968858E-6 12.352968603325042 276.80220332688054
12.35623744917294 0.793121695848922 NaN 0.07950481671678218  -9.747329090272364 -9.747329090272364 -9.747329090272364 0.0 0.0 0.0 276.9160451014912 NaN 8.54614766278829 1.6010056274519643E-4 9.747329090272364 1.553891564803949 2.3559004203775294E-6 12.35623744917294 276.9160451014912
12.359506295020848 0.7929119307903123 NaN 0.07971376928361956  -9.771647909694236 -9.771647909694236 -9.771647909694236 0.0 0.0 0.0 277.02987379941067 NaN 8.567085701250972 1.601007942077853E-4 9.771647909694236 1.553478345193031 2.3488996090693074E-6 12.359506295020848 277.02987379941067
12.362775140868766 0.7927022766598121 NaN 0.07992297838548164  -9.795987404262005 -9.795987404262005 -9.795987404262005 0.0 0.0 0.0 277.14368502920723 NaN 8.569436106441394 1.600991755485735E-4 9.795987404262005 1.5529976496436273 2.346884294740758E-6 12.362775140868766 277.14368502920723
12.366043986716695 0.7924927333694529 NaN 0.08013280653307683  -9.820376590892678 -9.820376590892678 -9.820376590892678 0.0 0.0 0.0 277.25748182900037 NaN 8.590422083541494 1.600991755485735E-4 9.820376590892678 1.5526108935734013 2.3399492289130254E-6 12.366043986716695 277.25748182900037
12.369312832564633 0.7922833008313594 NaN 0.08034276920867309  -9.84477666773886 -9.84477666773886 -9.84477666773886 0.0 0.0 0.0 277.37126789125654 NaN 8.592864488012916 1.600991755485735E-4 9.84477666773886 1.5522376867577823 2.3381037724644E-6 12.369312832564633 277.37126789125654
12.372581678412583 0.7920739789577491 NaN 0.08055347541040395  -9.869236458608523 -9.869236458608523 -9.869236458608523 0.0 0.0 0.0 277.4850405837744 NaN 8.613848197746556 1.600991755485735E-4 9.869236458608523 1.5517917662311413 2.3311219580282314E-6 12.372581678412583 277.4850405837744
12.37585052426054 0.7918647676609324 NaN 0.08076430258462063  -9.893706091448129 -9.893706091448129 -9.893706091448129 0.0 0.0 0.0 277.59879708531525 NaN 8.634878192305374 1.600991755485735E-4 9.893706091448129 1.5513555959493752 2.324176904012154E-6 12.37585052426054 277.59879708531525
12.37911937010851 0.7916556668533117 NaN 0.08097577699090913  -9.91822775515322 -9.91822775515322 -9.91822775515322 0.0 0.0 0.0 277.7125408979212 NaN 8.637327807839275 1.600991755485735E-4 9.91822775515322 1.5509830162576088 2.3223463199004203E-6 12.37911937010851 277.7125408979212
12.382388215956487 0.7914466764473829 NaN 0.08118748385091903  -9.942768219814383 -9.942768219814383 -9.942768219814383 0.0 0.0 0.0 277.82627394348697 NaN 8.658456964540585 1.6010053749492543E-4 9.942768219814383 1.5506100954258748 2.315530353629191E-6 12.382388215956487 277.82627394348697
12.385657061804473 0.7912377963557335 NaN 0.08139971460864696  -9.967350902915408 -9.967350902915408 -9.967350902915408 0.0 0.0 0.0 277.93999455604796 NaN 8.66087089823451 1.6010127225558454E-4 9.967350902915408 1.5501937410879254 2.313663239163022E-6 12.385657061804473 277.93999455604796
12.388925907652471 0.7910290264910435 NaN 0.08161230181750663  -9.991962368608451 -9.991962368608451 -9.991962368608451 0.0 0.0 0.0 278.05370114737593 NaN 8.68202235343939 1.6010131519481575E-4 9.991962368608451 1.549784303344608 2.3068088142425395E-6 12.388925907652471 278.05370114737593
12.39219475350048 0.7908203667660848 NaN 0.08182528989835193  -10.01660619823005 -10.01660619823005 -10.01660619823005 0.0 0.0 0.0 278.1673947233708 NaN 8.6844499412068 1.6010058043415667E-4 10.01660619823005 1.5493826078049695 2.3049474941548544E-6 12.39219475350048 278.1673947233708
12.3954635993485 0.7906118170937216 NaN 0.08203875826770013  -10.041288565801569 -10.041288565801569 -10.041288565801569 0.0 0.0 0.0 278.2810752381184 NaN 8.705507359724288 1.6010031109616133E-4 10.041288565801569 1.5489766212006022 2.298159555792507E-6 12.3954635993485 278.2810752381184
12.398732445196528 0.7904033773869104 NaN 0.0822525036893967  -10.065993216784067 -10.065993216784067 -10.065993216784067 0.0 0.0 0.0 278.3947422324638 NaN 8.70793135589714 1.6010031109616133E-4 10.065993216784067 1.548568243503988 2.2963085323395907E-6 12.398732445196528 278.3947422324638
12.402001291044563 0.7901950475586986 NaN 0.0824668544065487  -10.090747220319171 -10.090747220319171 -10.090747220319171 0.0 0.0 0.0 278.5083956993034 NaN 8.729339802188512 1.6010031109616133E-4 10.090747220319171 1.5481600810834326 2.2894695370543196E-6 12.402001291044563 278.5083956993034
12.405270136892613 0.7899868275222256 NaN 0.08268135828189228  -10.115513826253048 -10.115513826253048 -10.115513826253048 0.0 0.0 0.0 278.6220346733519 NaN 8.731755427017633 1.600991755485735E-4 10.115513826253048 1.547739082810302 2.2875945653416346E-6 12.405270136892613 278.6220346733519
12.40853898274067 0.7897787171907227 NaN 0.08289659207520561  -10.140338832645389 -10.140338832645389 -10.140338832645389 0.0 0.0 0.0 278.73566010533506 NaN 8.752834243400576 1.600991755485735E-4 10.140338832645389 1.5473313538686213 2.280883312234905E-6 12.40853898274067 278.73566010533506
12.41180782858874 0.7895707164775118 NaN 0.08311194803453595  -10.16517384453029 -10.16517384453029 -10.16517384453029 0.0 0.0 0.0 278.849271988426 NaN 8.774244571635936 1.600991755485735E-4 10.16517384453029 1.5469238396905607 2.274119328482E-6 12.41180782858874 278.849271988426
12.415076674436818 0.7893628252960069 NaN 0.08332797368242743  -10.19006332855955 -10.19006332855955 -10.19006332855955 0.0 0.0 0.0 278.96287031561565 NaN 8.776677932857872 1.600991755485735E-4 10.19006332855955 1.5465165401054337 2.272291776285042E-6 12.415076674436818 278.96287031561565
12.418345520284905 0.789155043559713 NaN 0.08354421452479852  -10.214970395158721 -10.214970395158721 -10.214970395158721 0.0 0.0 0.0 279.07645507990924 NaN 8.798091764793726 1.600991755485735E-4 10.214970395158721 1.5461094549453063 2.2655680157621896E-6 12.418345520284905 279.07645507990924
12.421614366133005 0.7889473711822256 NaN 0.08376100106306619  -10.239921841809165 -10.239921841809165 -10.239921841809165 0.0 0.0 0.0 279.19002627432593 NaN 8.800527363917357 1.600991755485735E-4 10.239921841809165 1.5457025840414624 2.2637490887773605E-6 12.421614366133005 279.19002627432593
12.424883211981111 0.7887398080772318 NaN 0.08397812757020208  -10.264900722026455 -10.264900722026455 -10.264900722026455 0.0 0.0 0.0 279.3035838918983 NaN 8.821786302786556 1.6010063931791527E-4 10.264900722026455 1.5453057895454931 2.2571407904731135E-6 12.424883211981111 279.3035838918983
12.42815205782923 0.788532354158509 NaN 0.08419567589517675  -10.289913593794882 -10.289913593794882 -10.289913593794882 0.0 0.0 0.0 279.4171283899619 NaN 8.82421820656504 1.601013740785744E-4 10.289913593794882 1.5448922539723726 2.255331874878775E-6 12.42815205782923 279.4171283899619
12.431420903677358 0.7883250093399257 NaN 0.08441368964502638  -10.314964230720848 -10.314964230720848 -10.314964230720848 0.0 0.0 0.0 279.5306588332293 NaN 8.84563664258538 1.6010166110552967E-4 10.314964230720848 1.5444832551690246 2.248687860444887E-6 12.431420903677358 279.5306588332293
12.434689749525495 0.7881177735354408 NaN 0.08463200095417799  -10.340039063511512 -10.340039063511512 -10.340039063511512 0.0 0.0 0.0 279.6441756787923 NaN 8.848076615415573 1.6010166110552967E-4 10.340039063511512 1.5440772395966322 2.246885961333533E-6 12.434689749525495 279.6441756787923
12.437958595373642 0.7879106466591035 NaN 0.08485090253767551  -10.365161754893869 -10.365161754893869 -10.365161754893869 0.0 0.0 0.0 279.75767891978006 NaN 8.869500805231388 1.6010166110552967E-4 10.365161754893869 1.543671437436344 2.2402806209163943E-6 12.437958595373642 279.75767891978006
12.441227441221798 0.7877036286250536 NaN 0.08506997690085666  -10.390298550048417 -10.390298550048417 -10.390298550048417 0.0 0.0 0.0 279.8711685492942 NaN 8.871942980918922 1.6010166110552967E-4 10.390298550048417 1.5432658485195858 2.2384871823092667E-6 12.441227441221798 279.8711685492942
12.444496287069967 0.7874967193475206 NaN 0.08528976788502042  -10.415493804508284 -10.415493804508284 -10.415493804508284 0.0 0.0 0.0 279.98464456045025 NaN 8.893537180329641 1.6010166110552967E-4 10.415493804508284 1.5428604726769426 2.231878986082649E-6 12.444496287069967 279.98464456045025
12.447765132918143 0.7872899187408251 NaN 0.08550968157816542  -10.44069919297949 -10.44069919297949 -10.44069919297949 0.0 0.0 0.0 280.09810694637696 NaN 8.915130465876844 1.6009910404080155E-4 10.44069919297949 1.542455998675992 2.225269404846826E-6 12.447765132918143 280.09810694637696
12.45103397876633 0.7870832267193766 NaN 0.08573028763390322  -10.465961038602353 -10.465961038602353 -10.465961038602353 0.0 0.0 0.0 280.2115560111929 NaN 8.917585850954426 1.6009836929154947E-4 10.465961038602353 1.5420581253296393 2.223488742898415E-6 12.45103397876633 280.2115560111929
12.454302824614526 0.786876643197675 NaN 0.08595109176365982  -10.49123897443828 -10.49123897443828 -10.49123897443828 0.0 0.0 0.0 280.32499195786994 NaN 8.939018420809045 1.600980165780549E-4 10.49123897443828 1.541656782100215 2.2169933775662052E-6 12.454302824614526 280.32499195786994
12.457571670462732 0.78667016809031 NaN 0.08617246397815437  -10.516562782985318 -10.516562782985318 -10.516562782985318 0.0 0.0 0.0 280.4384139884873 NaN 8.941464071831055 1.60098751327307E-4 10.516562782985318 1.5412451806070688 2.215223990226663E-6 12.457571670462732 280.4384139884873
12.46084051631095 0.7864638013119604 NaN 0.08639415986103742  -10.54191323059847 -10.54191323059847 -10.54191323059847 0.0 0.0 0.0 280.55182184611255 NaN 8.96322679120709 1.600991755485858E-4 10.54191323059847 1.5408367837270167 2.2086861620689537E-6 12.46084051631095 280.55182184611255
12.464109362159176 0.7862575427773952 NaN 0.08661629864366714  -10.567300088018902 -10.567300088018902 -10.567300088018902 0.0 0.0 0.0 280.6652160040119 NaN 8.965680687673704 1.600991755485858E-4 10.567300088018902 1.5404326828180044 2.2069236130796126E-6 12.464109362159176 280.6652160040119
12.467378208007412 0.7860513924014725 NaN 0.0868388870086563  -10.592723538576049 -10.592723538576049 -10.592723538576049 0.0 0.0 0.0 280.77859654008614 NaN 8.987291389626012 1.6010076275465107E-4 10.592723538576049 1.5400376430666525 2.2004969971908403E-6 12.467378208007412 280.77859654008614
12.470647053855659 0.7858453500991394 NaN 0.08706179353350846  -10.618172908907376 -10.618172908907376 -10.618172908907376 0.0 0.0 0.0 280.8919637503386 NaN 8.989741497792862 1.601014975154094E-4 10.618172908907376 1.5396268975709968 2.198744125918983E-6 12.470647053855659 280.8919637503386
12.473915899703915 0.7856394157854325 NaN 0.08728527628205668  -10.643669456825107 -10.643669456825107 -10.643669456825107 0.0 0.0 0.0 281.0053168896215 NaN 9.011513178565608 1.6010168271939944E-4 10.643669456825107 1.5392216508492322 2.1922825462267043E-6 12.473915899703915 281.0053168896215
12.477184745552183 0.7854335893754771 NaN 0.08750895175433948  -10.66918187638282 -10.66918187638282 -10.66918187638282 0.0 0.0 0.0 281.11865634242326 NaN 9.01397155724818 1.6010168271939944E-4 10.66918187638282 1.5388183965564006 2.1905364151411467E-6 12.477184745552183 281.11865634242326
12.480453591400458 0.7852278707844882 NaN 0.08773332928613158  -10.694751248188949 -10.694751248188949 -10.694751248188949 0.0 0.0 0.0 281.2319821020352 NaN 9.035581719929102 1.6010168271939944E-4 10.694751248188949 1.5384153535026588 2.1841527827667124E-6 12.480453591400458 281.2319821020352
12.483722437248744 0.7850222599277686 NaN 0.08795783054066482  -10.720330838191645 -10.720330838191645 -10.720330838191645 0.0 0.0 0.0 281.345294161736 NaN 9.05752338237317 1.6010168271939944E-4 10.720330838191645 1.538012521521532 2.177720803373954E-6 12.483722437248744 281.345294161736
12.48699128309704 0.7848167567207104 NaN 0.08818304786212547  -10.745969400513896 -10.745969400513896 -10.745969400513896 0.0 0.0 0.0 281.4585925148176 NaN 9.059989029551424 1.6010168271939944E-4 10.745969400513896 1.5376099004471975 2.17598843513081E-6 12.48699128309704 281.4585925148176
12.490260128945344 0.784611361078794 NaN 0.08840844560014782  -10.771622812406333 -10.771622812406333 -10.771622812406333 0.0 0.0 0.0 281.5718779724915 NaN 9.081778940461048 1.600978039471533E-4 10.771622812406333 1.5372204522657231 2.1695972359652874E-6 12.490260128945344 281.5718779724915
12.49352897479366 0.7844060729175885 NaN 0.08863443327418694  -10.797324422389337 -10.797324422389337 -10.797324422389337 0.0 0.0 0.0 281.68514984791693 NaN 9.08424684270515 1.600978039471533E-4 10.797324422389337 1.536818249116919 2.1678729616424216E-6 12.49352897479366 281.68514984791693
12.496797820641984 0.7842008921527512 NaN 0.0888607143288843  -10.82304968340934 -10.82304968340934 -10.82304968340934 0.0 0.0 0.0 281.798407996948 NaN 9.10489855932328 1.600980967376526E-4 10.82304968340934 1.5364134465528925 2.1618243946614743E-6 12.496797820641984 281.798407996948
12.500066666490316 0.7839958187000277 NaN 0.08908743926970723  -10.848810655117337 -10.848810655117337 -10.848810655117337 0.0 0.0 0.0 281.91165194600325 NaN 9.107362109713588 1.6009883136449E-4 10.848810655117337 1.536004616681485 2.1601094114027386E-6 12.500066666490316 281.91165194600325
12.50333551233866 0.7837908524752513 NaN 0.08931461738231934  -10.8746093690079 -10.8746093690079 -10.8746093690079 0.0 0.0 0.0 282.02488169879376 NaN 9.130442819482843 1.6009874181082662E-4 10.8746093690079 1.5356039058148117 2.1535224366244334E-6 12.50333551233866 282.02488169879376
12.506604358187012 0.7835859933943439 NaN 0.08954214969068593  -10.90043762221781 -10.90043762221781 -10.90043762221781 0.0 0.0 0.0 282.1380982246098 NaN 9.13292134914206 1.6009800706167369E-4 10.90043762221781 1.5352095912907848 2.1518127269710336E-6 12.506604358187012 282.1380982246098
12.509873204035376 0.7833812413733149 NaN 0.08977024296750709  -10.926312305014202 -10.926312305014202 -10.926312305014202 0.0 0.0 0.0 282.2513014009034 NaN 9.15503409626809 1.6010168271939944E-4 10.926312305014202 1.5347974444292833 2.1455275224776213E-6 12.509873204035376 282.2513014009034
12.513142049883749 0.7831765963282616 NaN 0.08999854935061313  -10.952204700532993 -10.952204700532993 -10.952204700532993 0.0 0.0 0.0 282.3644898630652 NaN 9.157508812061925 1.6010168271939944E-4 10.952204700532993 1.5343965046625712 2.143827201369866E-6 12.513142049883749 282.3644898630652
12.51641089573213 0.7829720581753691 NaN 0.09022754207669022  -10.978153288334868 -10.978153288334868 -10.978153288334868 0.0 0.0 0.0 282.4776541128502 NaN 9.179125743642864 1.6010168271939944E-4 10.978153288334868 1.5336708302092064 2.137208648056282E-6 12.51641089573213 282.4776541128502
12.519679741580523 0.7827676268309095 NaN 0.09045665498770367  -11.004111956591471 -11.004111956591471 -11.004111956591471 0.0 0.0 0.0 282.5907775335016 NaN 9.200932889356084 1.6010164681319524E-4 11.004111956591471 1.5329399948231526 2.1305703149443304E-6 12.519679741580523 282.5907775335016
12.522948587428925 0.782563302211243 NaN 0.09068650762956518  -11.030131681655973 -11.030131681655973 -11.030131681655973 0.0 0.0 0.0 282.70389008395296 NaN 9.203768242293632 1.6010091205242668E-4 11.030131681655973 1.5329133632615728 2.129311228805578E-6 12.522948587428925 282.70389008395296
12.526217433277338 0.7823590842328166 NaN 0.09091652746715999  -11.056165107437637 -11.056165107437637 -11.056165107437637 0.0 0.0 0.0 282.8170164053427 NaN 9.226046008213737 1.601004881280021E-4 11.056165107437637 1.5328062751484446 2.12346136502645E-6 12.526217433277338 282.8170164053427
12.529486279125758 0.782154972812165 NaN 0.0911471619922737  -11.082248873563872 -11.082248873563872 -11.082248873563872 0.0 0.0 0.0 282.93013651880113 NaN 9.228524096762179 1.6010122288877065E-4 11.082248873563872 1.5323993451214157 2.121783615563327E-6 12.529486279125758 282.93013651880113
12.532755124974189 0.7819509678659092 NaN 0.09137808665139842  -11.108356628933729 -11.108356628933729 -11.108356628933729 0.0 0.0 0.0 283.04324313715836 NaN 9.250660789008002 1.601005860262602E-4 11.108356628933729 1.5320055455884924 2.115601901227332E-6 12.532755124974189 283.04324313715836
12.536023970822631 0.7817470693107578 NaN 0.09160949793875385  -11.13450453297742 -11.13450453297742 -11.13450453297742 0.0 0.0 0.0 283.1563355618755 NaN 9.253141139620102 1.6010132078691938E-4 11.13450453297742 1.5315990365862884 2.1139319305658208E-6 12.536023970822631 283.1563355618755
12.53929281667108 0.7815432770635063 NaN 0.09184132713096059  -11.160686869944207 -11.160686869944207 -11.160686869944207 0.0 0.0 0.0 283.2694136746281 NaN 9.275273272317412 1.6010166110552967E-4 11.160686869944207 1.5311965119883926 2.107788404641972E-6 12.53929281667108 283.2694136746281
12.542561662519542 0.7813395910410363 NaN 0.09207351654479685  -11.186898910593943 -11.186898910593943 -11.186898910593943 0.0 0.0 0.0 283.3824779687283 NaN 9.277762124144461 1.6010166110552967E-4 11.186898910593943 1.5307974511349507 2.106124742546333E-6 12.542561662519542 283.3824779687283
12.545830508368011 0.7811360111603171 NaN 0.09230625132115743  -11.213156212842762 -11.213156212842762 -11.213156212842762 0.0 0.0 0.0 283.4955285412202 NaN 9.300071629392793 1.6010114715153074E-4 11.213156212842762 1.5304035110937446 2.0999777225989096E-6 12.545830508368011 283.4955285412202
12.549099354216489 0.7809325373384033 NaN 0.09253921906930473  -11.239432937732051 -11.239432937732051 -11.239432937732051 0.0 0.0 0.0 283.608565801052 NaN 9.302569107775858 1.6010041239087155E-4 11.239432937732051 1.530011886467516 2.098320350471913E-6 12.549099354216489 283.608565801052
12.55236820006498 0.7807291694924364 NaN 0.09277286064147937  -11.265764989480148 -11.265764989480148 -11.265764989480148 0.0 0.0 0.0 283.7215895540861 NaN 9.324700582751275 1.600991755485858E-4 11.265764989480148 1.529601515640405 2.092217523806784E-6 12.55236820006498 283.7215895540861
12.555637045913478 0.7805259075396447 NaN 0.09300662730751559  -11.29210746434828 -11.29210746434828 -11.29210746434828 0.0 0.0 0.0 283.8345985098869 NaN 9.347174231613499 1.600991755485858E-4 11.29210746434828 1.529203285621974 2.086100499835396E-6 12.555637045913478 283.8345985098869
12.558905891761988 0.7803227513973418 NaN 0.09324115712526374  -11.31851358894654 -11.31851358894654 -11.31851358894654 0.0 0.0 0.0 283.94759361487365 NaN 9.349672826782614 1.600991755485858E-4 11.31851358894654 1.5288052629076694 2.084457499306762E-6 12.558905891761988 283.94759361487365
12.562174737610507 0.780119700982928 NaN 0.09347583204268359  -11.344931709416716 -11.344931709416716 -11.344931709416716 0.0 0.0 0.0 284.0605748626437 NaN 9.371817114527254 1.600991755485858E-4 11.344931709416716 1.5284074473351508 2.0784501155845773E-6 12.562174737610507 284.0605748626437
12.565443583459032 0.7799167562138896 NaN 0.09371114333866987  -11.371401971882028 -11.371401971882028 -11.371401971882028 0.0 0.0 0.0 284.17354224680764 NaN 9.374317938540168 1.600991755485858E-4 11.371401971882028 1.5280098387431629 2.076814668677349E-6 12.565443583459032 284.17354224680764
12.56871242930757 0.7797139170077979 NaN 0.09394672775546772  -11.397895057432603 -11.397895057432603 -11.397895057432603 0.0 0.0 0.0 284.28649576098917 NaN 9.396798768439416 1.600991755485858E-4 11.397895057432603 1.52761243696923 2.0707685699302704E-6 12.56871242930757 284.28649576098917
12.571981275156116 0.779511183282311 NaN 0.09418282106987219  -11.424430546213333 -11.424430546213333 -11.424430546213333 0.0 0.0 0.0 284.39943539882466 NaN 9.39930194182765 1.600991755485858E-4 11.424430546213333 1.52721524185164 2.0691406775931724E-6 12.571981275156116 284.39943539882466
12.575250121004672 0.7793085549551718 NaN 0.09441931615117284  -11.450999484492115 -11.450999484492115 -11.450999484492115 0.0 0.0 0.0 284.5123611539638 NaN 9.421786406853291 1.6010166110552967E-4 11.450999484492115 1.5268182532304109 2.063161831767843E-6 12.575250121004672 284.5123611539638
12.578518966853236 0.7791060319442094 NaN 0.09465619284910454  -11.477600204898692 -11.477600204898692 -11.477600204898692 0.0 0.0 0.0 284.6252730200693 NaN 9.424291918216602 1.6010166110552967E-4 11.477600204898692 1.526421470944536 2.061541421287377E-6 12.578518966853236 284.6252730200693
12.581787812701812 0.7789036141673374 NaN 0.09489359908769185  -11.504244834703659 -11.504244834703659 -11.504244834703659 0.0 0.0 0.0 284.7381663498589 NaN 9.446493023116055 1.6010116484048957E-4 11.504244834703659 1.525783261281521 2.0552959809312236E-6 12.581787812701812 284.7381663498589
12.585056658550398 0.7787013015425556 NaN 0.0951312546373826  -11.53091033089722 -11.53091033089722 -11.53091033089722 0.0 0.0 0.0 284.85101930878295 NaN 9.448647332370662 1.6010043007983033E-4 11.53091033089722 1.5250292860403332 2.0532690830785497E-6 12.585056658550398 284.85101930878295
12.588325504398991 0.7784990939879486 NaN 0.09536956798882303  -11.557630511045078 -11.557630511045078 -11.557630511045078 0.0 0.0 0.0 284.9638497725453 NaN 9.471401591376912 1.6010092687315154E-4 11.557630511045078 1.524875044768356 2.0476036157204182E-6 12.588325504398991 284.9638497725453
12.591594350247595 0.7782969914216858 NaN 0.09560801188603184  -11.584361527420302 -11.584361527420302 -11.584361527420302 0.0 0.0 0.0 285.0766927727174 NaN 9.494269552370268 1.6010166110552967E-4 11.584361527420302 1.5248364019374825 2.0420990693164644E-6 12.591594350247595 285.0766927727174
12.594863196096208 0.7780949937620221 NaN 0.09584724497710798  -11.61115796856438 -11.61115796856438 -11.61115796856438 0.0 0.0 0.0 285.18953506394047 NaN 9.49679020415325 1.6009856083768894E-4 11.61115796856438 1.5244465021263203 2.0404657881499403E-6 12.594863196096208 285.18953506394047
12.598132041944831 0.7778931009272967 NaN 0.09608660480010367  -11.637965121344278 -11.637965121344278 -11.637965121344278 0.0 0.0 0.0 285.30236360280975 NaN 9.519445080708536 1.600991755485735E-4 11.637965121344278 1.5240451012707323 2.0345535551990753E-6 12.598132041944831 285.30236360280975
12.601400887793465 0.7776913128359337 NaN 0.09632662397857121  -11.664827327541172 -11.664827327541172 -11.664827327541172 0.0 0.0 0.0 285.4151780342928 NaN 9.52196269264184 1.600991755485735E-4 11.664827327541172 1.5236497588364442 2.0329604940311584E-6 12.601400887793465 285.4151780342928
12.604669733642107 0.7774896294064423 NaN 0.09656689920292912  -11.69171096171419 -11.69171096171419 -11.69171096171419 0.0 0.0 0.0 285.52797852651406 NaN 9.544628727686758 1.600989360001112E-4 11.69171096171419 1.523256900629306 2.0270809367871354E-6 12.604669733642107 285.52797852651406
12.607938579490758 0.7772880505574155 NaN 0.09680770607124638  -11.718638939378714 -11.718638939378714 -11.718638939378714 0.0 0.0 0.0 285.6407655008187 NaN 9.547155184316388 1.6009820125085903E-4 11.718638939378714 1.5228689565225446 2.025493808314685E-6 12.607938579490758 285.6407655008187
12.611207425339419 0.777086576207531 NaN 0.0970488980817898  -11.74559879233868 -11.74559879233868 -11.74559879233868 0.0 0.0 0.0 285.75353904120834 NaN 9.569659549818258 1.6009782556016387E-4 11.74559879233868 1.5224777990543688 2.0196831644638855E-6 12.611207425339419 285.75353904120834
12.614476271188087 0.776885206275551 NaN 0.09729049322270848  -11.772591997427451 -11.772591997427451 -11.772591997427451 0.0 0.0 0.0 285.86629862991043 NaN 9.572181795217116 1.6009782556016387E-4 11.772591997427451 1.5220832725495708 2.0181046553956684E-6 12.614476271188087 285.86629862991043
12.617745117036767 0.7766839406803215 NaN 0.09753260319036325  -11.799628410925111 -11.799628410925111 -11.799628410925111 0.0 0.0 0.0 285.9790442548009 NaN 9.595007468865964 1.6010166110552967E-4 11.799628410925111 1.5216761192749675 2.0122919761432624E-6 12.617745117036767 285.9790442548009
12.621013962885456 0.7764827793407728 NaN 0.09777498767531755  -11.826687932737098 -11.826687932737098 -11.826687932737098 0.0 0.0 0.0 286.09177495894625 NaN 9.597532079765918 1.6010166110552967E-4 11.826687932737098 1.5212820047710125 2.0107206877848064E-6 12.621013962885456 286.09177495894625
12.624282808734156 0.7762817221759192 NaN 0.09801801673927049  -11.853801460648006 -11.853801460648006 -11.853801460648006 0.0 0.0 0.0 286.20449168669603 NaN 9.620373411969844 1.6010166110552967E-4 11.853801460648006 1.5208880943646585 2.0049080227442473E-6 12.624282808734156 286.20449168669603
12.627551654582865 0.7760807691048587 NaN 0.09826119137248618  -11.880927296647316 -11.880927296647316 -11.880927296647316 0.0 0.0 0.0 286.3171944319058 NaN 9.622900397191517 1.6010166110552967E-4 11.880927296647316 1.5204943878982147 2.0033439326878078E-6 12.627551654582865 286.3171944319058
