# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
9.196021893369775 0.7924393922174164 NaN 0.22890861916882352  -19.228112820937355 -19.228112820937355 -19.228112820937355 0.0 0.0 0.0 385.99100985266887 NaN 19.029382826279452 2.1299667797899875E-4 19.228112820937355 2.1966979576495413 2.6737357102416382E-6 9.196021893369775 385.99100985266887
9.202581109571144 0.7918745744518192 NaN 0.23040747262247255  -19.325987485330888 -19.325987485330888 -19.325987485330888 0.0 0.0 0.0 386.59579238345816 NaN 19.142734534221496 2.129872369577749E-4 19.325987485330888 2.194822907184571 2.6536242858857853E-6 9.202581109571144 386.59579238345816
9.209140325772909 0.7913105612698316 NaN 0.2319077434517225  -19.423916906573826 -19.423916906573826 -19.423916906573826 0.0 0.0 0.0 387.20057375021986 NaN 19.15876921179393 2.129777928328121E-4 19.423916906573826 2.192950846787146 2.6471376367520346E-6 9.209140325772909 387.20057375021986
9.215699541975066 0.7907473509534818 NaN 0.23340800242126972  -19.52184535570243 -19.52184535570243 -19.52184535570243 0.0 0.0 0.0 387.8053530672725 NaN 19.174746529444565 2.1296834870784866E-4 19.52184535570243 2.191081423876261 2.6406791816701214E-6 9.215699541975066 387.8053530672725
9.222258758177619 0.7901849417896856 NaN 0.23492281387134312  -19.620343843823886 -19.620343843823886 -19.620343843823886 0.0 0.0 0.0 388.41012987263076 NaN 19.288636114243154 2.1295887313687112E-4 19.620343843823886 2.189218116325933 2.6208728377251096E-6 9.222258758177619 388.41012987263076
9.228817974380563 0.7896233320702288 NaN 0.23643941534560778  -19.718912016775846 -19.718912016775846 -19.718912016775846 0.0 0.0 0.0 389.0149039468322 NaN 19.30466019682464 2.1294939367505337E-4 19.718912016775846 2.1873578610068254 2.6144961544969855E-6 9.228817974380563 389.0149039468322
9.235377190583902 0.7890625200917499 NaN 0.2379560045858699  -19.81747921936991 -19.81747921936991 -19.81747921936991 0.0 0.0 0.0 389.61967441334707 NaN 19.320627088776874 2.1293991421323505E-4 19.81747921936991 2.18550022102095 2.6081470502957304E-6 9.235377190583902 389.61967441334707
9.241936406787632 0.7885025041557238 NaN 0.2394867770391128  -19.916605017390008 -19.916605017390008 -19.916605017390008 0.0 0.0 0.0 390.2244407900309 NaN 19.435059297842535 2.1293040428363064E-4 19.916605017390008 2.183648536898055 2.5886394881700196E-6 9.241936406787632 390.2244407900309
9.24849562299175 0.7879432825684433 NaN 0.24101971236616324  -20.01581559674457 -20.01581559674457 -20.01581559674457 0.0 0.0 0.0 390.82920288301636 NaN 19.45107342601749 2.1292088968521698E-4 20.01581559674457 2.1817999648466926 2.5823703936809722E-6 9.24849562299175 390.82920288301636
9.255054839196259 0.7873848536410026 NaN 0.24255263508841557  -20.11502520746555 -20.11502520746555 -20.11502520746555 0.0 0.0 0.0 391.4339598248233 NaN 19.467030530085246 2.1291137508680272E-4 20.11502520746555 2.179953986241106 2.576128279892029E-6 9.255054839196259 391.4339598248233
9.261614055401157 0.7868272156892806 NaN 0.24409937156433564  -20.21478182679215 -20.21478182679215 -20.21478182679215 0.0 0.0 0.0 392.0387111135366 NaN 19.5820101400967 2.1290183098984078E-4 20.21478182679215 2.1781138062806167 2.556913368569242E-6 9.261614055401157 392.0387111135366
9.268173271606443 0.7862703670339237 NaN 0.24564864396474353  -20.31463849435558 -20.31463849435558 -20.31463849435558 0.0 0.0 0.0 392.6434565800373 NaN 19.59801494572771 2.1289228145524367E-4 20.31463849435558 2.1762767958633695 2.5507495493480294E-6 9.268173271606443 392.6434565800373
9.274732487812114 0.7857143060003289 NaN 0.24719790339294445  -20.41449419497287 -20.41449419497287 -20.41449419497287 0.0 0.0 0.0 393.24819536579446 NaN 19.613962891012484 2.1288273192064604E-4 20.41449419497287 2.174442357268201 2.5446121286530075E-6 9.274732487812114 393.24819536579446
9.281291704018175 0.7851590309186267 NaN 0.24876060692346028  -20.51488517246537 -20.51488517246537 -20.51488517246537 0.0 0.0 0.0 393.8529269495266 NaN 19.72949470830943 2.1287315384772517E-4 20.51488517246537 2.1726135624136487 2.525683899182571E-6 9.281291704018175 393.8529269495266
9.287850920224619 0.7846045401236654 NaN 0.25032621963024526  -20.615391637394076 -20.615391637394076 -20.615391637394076 0.0 0.0 0.0 394.45765118599775 NaN 19.745490814485144 2.1286356957749401E-4 20.615391637394076 2.1707879921598887 2.519623103354246E-6 9.287850920224619 394.45765118599775
9.294410136431448 0.7840508319549933 NaN 0.2518918190006818  -20.71589713702237 -20.71589713702237 -20.71589713702237 0.0 0.0 0.0 395.0623672255263 NaN 19.761430221323383 2.1285398530726226E-4 20.71589713702237 2.168964972366222 2.513588139506845E-6 9.294410136431448 395.0623672255263
9.30096935263866 0.7834979047568429 NaN 0.2534705256368532  -20.81692595740289 -20.81692595740289 -20.81692595740289 0.0 0.0 0.0 395.66679660705245 NaN 19.87529113711844 2.130890961437173E-4 20.81692595740289 2.16615182319179 2.4969417296970055E-6 9.30096935263866 395.66679660705245
9.307528568846257 0.7829457568781137 NaN 0.2550525708392985  -20.918086558114574 -20.918086558114574 -20.918086558114574 0.0 0.0 0.0 396.2712167148957 NaN 19.891274327215054 2.1307974804152935E-4 20.918086558114574 2.164339186979198 2.490981559201443E-6 9.307528568846257 396.2712167148957
9.314087785054234 0.7823943866723571 NaN 0.2566346026318945  -21.019246202759657 -21.019246202759657 -21.019246202759657 0.0 0.0 0.0 396.875626921919 NaN 19.907201017457012 2.1307039993934086E-4 21.019246202759657 2.1625290786882156 2.485046664255356E-6 9.314087785054234 396.875626921919
9.320647001262595 0.7818437924977577 NaN 0.25822933893456107  -21.120917226993377 -21.120917226993377 -21.120917226993377 0.0 0.0 0.0 397.4800266707233 NaN 20.023846977064856 2.1306102519221565E-4 21.120917226993377 2.1607243065971407 2.4666628429653716E-6 9.320647001262595 397.4800266707233
9.327206217471335 0.7812939727171198 NaN 0.2598277318083194  -21.222735149303283 -21.222735149303283 -21.222735149303283 0.0 0.0 0.0 398.08441586194306 NaN 20.03982273049383 2.1305164275592435E-4 21.222735149303283 2.158922859386484 2.4608013576869454E-6 9.327206217471335 398.08441586194306
9.333765433680455 0.7807449256978491 NaN 0.2614261109147062  -21.32455211710281 -21.32455211710281 -21.32455211710281 0.0 0.0 0.0 398.6887936649521 NaN 20.05574213944279 2.1304226031963253E-4 21.32455211710281 2.1571239192591163 2.454964611353887E-6 9.333765433680455 398.6887936649521
9.340324649889954 0.7801966498119375 NaN 0.26303682430252207  -21.42686828788873 -21.42686828788873 -21.42686828788873 0.0 0.0 0.0 399.2931595043215 NaN 20.172954951009302 2.1303285217159218E-4 21.42686828788873 2.1553301677155154 2.4368505735301237E-6 9.340324649889954 399.2931595043215
9.34688386609983 0.7796491434359464 NaN 0.26465156811718993  -21.529347324477097 -21.529347324477097 -21.529347324477097 0.0 0.0 0.0 399.8975133018197 NaN 20.188923863802383 2.1302343560223975E-4 21.529347324477097 2.153539788505527 2.4310856950446816E-6 9.34688386609983 399.8975133018197
9.353443082310084 0.7791024049509913 NaN 0.2662662978098611  -21.631825408054603 -21.631825408054603 -21.631825408054603 0.0 0.0 0.0 400.50185423535925 NaN 20.204836584762756 2.130140190328868E-4 21.631825408054603 2.151751895796285 2.4253450330679275E-6 9.353443082310084 400.50185423535925
9.360002298520717 0.7785564327427253 NaN 0.2678929913621801  -21.73479036627087 -21.73479036627087 -21.73479036627087 0.0 0.0 0.0 401.1061817119581 NaN 20.322621176694476 2.1300457767589E-4 21.73479036627087 2.149969046502079 2.407495406300487E-6 9.360002298520717 401.1061817119581
9.366561514731725 0.7780112252013242 NaN 0.26952408939835576  -21.83793433814533 -21.83793433814533 -21.83793433814533 0.0 0.0 0.0 401.7104956735719 NaN 20.338583835857 2.129951271746165E-4 21.83793433814533 2.148189614391391 2.4018251101457543E-6 9.366561514731725 401.7104956735719
9.373120730943107 0.777466780721469 NaN 0.2711551729606842  -21.941077358446684 -21.941077358446684 -21.941077358446684 0.0 0.0 0.0 402.3147953065542 NaN 20.354490453113346 2.1298567667334245E-4 21.941077358446684 2.146412648452785 2.3961785217820727E-6 9.373120730943107 402.3147953065542
9.379679947154864 0.7769230977023317 NaN 0.27279784976746435  -22.044694771530736 -22.044694771530736 -22.044694771530736 0.0 0.0 0.0 402.9190800008643 NaN 20.472851785377518 2.1297620229943673E-4 22.044694771530736 2.144640583245983 2.3785880712402397E-6 9.379679947154864 402.9190800008643
9.386239163366993 0.7763801745475589 NaN 0.274445305316386  -22.148507528277573 -22.148507528277573 -22.148507528277573 0.0 0.0 0.0 403.5233497176786 NaN 20.488808768821343 2.1296671806747677E-4 22.148507528277573 2.1428719774199068 2.3730103851942283E-6 9.386239163366993 403.5233497176786
9.392798379579496 0.7758380096652562 NaN 0.276092746042265  -22.252319334822417 -22.252319334822417 -22.252319334822417 0.0 0.0 0.0 404.12760365169424 NaN 20.504709857570706 2.129572338355163E-4 22.252319334822417 2.141105817689258 2.3674559115091147E-6 9.392798379579496 404.12760365169424
9.39935759579237 0.7752966014679727 NaN 0.2777514092037107  -22.356592897000358 -22.356592897000358 -22.356592897000358 0.0 0.0 0.0 404.73184117632576 NaN 20.623652922093758 2.1294772663695287E-4 22.356592897000358 2.13934441852901 2.350119535591463E-6 9.39935759579237 404.73184117632576
9.405916812005614 0.7747559483726859 NaN 0.2794152255669013  -22.461078317039178 -22.461078317039178 -22.461078317039178 0.0 0.0 0.0 405.33606227098187 NaN 20.63960479855829 2.1293820887580438E-4 22.461078317039178 2.1375865182428027 2.3446325380151954E-6 9.405916812005614 405.33606227098187
9.41247602821923 0.7742160488007852 NaN 0.28107902676038515  -22.56556278817537 -22.56556278817537 -22.56556278817537 0.0 0.0 0.0 405.94026613860575 NaN 20.655500924830672 2.1292869111465536E-4 22.56556278817537 2.135831044225548 2.339168270241707E-6 9.41247602821923 405.94026613860575
9.419035244433216 0.7736769011780577 NaN 0.28275371678478006  -22.670496174424756 -22.670496174424756 -22.670496174424756 0.0 0.0 0.0 406.5441515274801 NaN 20.772476443072296 2.131899932098268E-4 22.670496174424756 2.133018749194676 2.3241641158792635E-6 9.419035244433216 406.5441515274801
9.42559446064757 0.7731385039346726 NaN 0.2844339970532059  -22.775658885235874 -22.775658885235874 -22.775658885235874 0.0 0.0 0.0 407.14801858370873 NaN 20.788418433953602 2.1318077389479839E-4 22.775658885235874 2.1312730124650288 2.3187659810765365E-6 9.42559446064757 407.14801858370873
9.432153676862292 0.7726008555051656 NaN 0.2861142621589846  -22.880820657126563 -22.880820657126563 -22.880820657126563 0.0 0.0 0.0 407.7518667431719 NaN 20.8043048588319 2.1317155457976949E-4 22.880820657126563 2.129529681148765 2.3133901002520396E-6 9.432153676862292 407.7518667431719
9.43871289307738 0.7720639543284239 NaN 0.28780500786569696  -22.98641844621612 -22.98641844621612 -22.98641844621612 0.0 0.0 0.0 408.35569534879886 NaN 20.9244212201296 2.1316232046208217E-4 22.98641844621612 2.127790825160842 2.2965353841621085E-6 9.43871289307738 408.35569534879886
9.445272109292835 0.771527798847671 NaN 0.28950165666598515  -23.092261691502575 -23.092261691502575 -23.092261691502575 0.0 0.0 0.0 408.9595044107465 NaN 20.940359236547646 2.1315307799749114E-4 23.092261691502575 2.1260555310648392 2.2912243193137397E-6 9.445272109292835 408.9595044107465
9.451831325508659 0.7709923875104518 NaN 0.291198289973302  -23.198103999210613 -23.198103999210613 -23.198103999210613 0.0 0.0 0.0 409.5632931498375 NaN 20.956241825805137 2.131438355328996E-4 23.198103999210613 2.1243226230964543 2.285935050229262E-6 9.451831325508659 409.5632931498375
9.458390541724844 0.7704577187686183 NaN 0.2929050325120515  -23.304369210530435 -23.304369210530435 -23.304369210530435 0.0 0.0 0.0 410.1670608942357 NaN 21.076955163059697 2.1313457886115616E-4 23.304369210530435 2.12259405889786 2.2693200254475647E-6 9.458390541724844 410.1670608942357
9.464949757941394 0.7699237910783131 NaN 0.2946180532268846  -23.410896957674016 -23.410896957674016 -23.410896957674016 0.0 0.0 0.0 410.77080766923615 NaN 21.092889745936702 2.1312531335795104E-4 23.410896957674016 2.1208690875181815 2.2640942485209604E-6 9.464949757941394 410.77080766923615
9.471508974158308 0.7693906028999555 NaN 0.2963310581204936  -23.517423768493526 -23.517423768493526 -23.517423768493526 0.0 0.0 0.0 411.3745327036084 NaN 21.108769037808436 2.131160478547454E-4 23.517423768493526 2.1191464832235 2.2588898208697826E-6 9.471508974158308 411.3745327036084
9.478068190375584 0.7688581526982271 NaN 0.29805380068014553  -23.62436020665826 -23.62436020665826 -23.62436020665826 0.0 0.0 0.0 411.9782353113382 NaN 21.230084474362325 2.1310676873492924E-4 23.62436020665826 2.117428093786099 2.242509873527643E-6 9.478068190375584 411.9782353113382
9.484627406593223 0.7683264389420561 NaN 0.2997831967004342  -23.731576452916105 -23.731576452916105 -23.731576452916105 0.0 0.0 0.0 412.58191553178557 NaN 21.24601615513561 2.1309748030420538E-4 23.731576452916105 2.115713325198613 2.2373676471081725E-6 9.484627406593223 412.58191553178557
9.491186622811224 0.7677954601046033 NaN 0.3015125765731953  -23.83879176401152 -23.83879176401152 -23.83879176401152 0.0 0.0 0.0 413.18557260157326 NaN 21.261892678374675 2.1308819187348103E-4 23.83879176401152 2.1140009048950086 2.2322463348435835E-6 9.491186622811224 413.18557260157326
9.497745839029584 0.7672652146632475 NaN 0.30325132235046565  -23.946403261605102 -23.946403261605102 -23.946403261605102 0.0 0.0 0.0 413.78920582111544 NaN 21.38381537154257 2.130788904116603E-4 23.946403261605102 2.112292573223492 2.2160969650057384E-6 9.497745839029584 413.78920582111544
9.504305055248306 0.7667357010995702 NaN 0.3049970970749848  -24.054312034379283 -24.054312034379283 -24.054312034379283 0.0 0.0 0.0 414.3928152427405 NaN 21.399744672063356 2.1306957916456876E-4 24.054312034379283 2.110587887479884 2.211036594921002E-6 9.504305055248306 414.3928152427405
9.510864271467383 0.7662069178993425 NaN 0.3067428553274957  -24.162219873054653 -24.162219873054653 -24.162219873054653 0.0 0.0 0.0 414.9964001108299 NaN 21.41561894583895 2.1306026791747677E-4 24.162219873054653 2.108885531458952 2.2059967148935616E-6 9.510864271467383 414.9964001108299
9.517423487686822 0.7656788635525087 NaN 0.30849760752658373  -24.270510290875542 -24.270510290875542 -24.270510290875542 0.0 0.0 0.0 415.5999597128565 NaN 21.538154087269955 2.1305094421976694E-4 24.270510290875542 2.107187140576319 2.1900735330922745E-6 9.517423487686822 415.5999597128565
9.523982703906617 0.7651515365531739 NaN 0.3102597643616005  -24.37911564798538 -24.37911564798538 -24.37911564798538 0.0 0.0 0.0 416.2034941129952 NaN 21.554081519706628 2.1304161026750607E-4 24.37911564798538 2.1054924176898324 2.1850933670899136E-6 9.523982703906617 416.2034941129952
9.530541920126767 0.7646249353995885 NaN 0.31202190440182975  -24.487720071957042 -24.487720071957042 -24.487720071957042 0.0 0.0 0.0 416.807002563294 NaN 21.569954053506898 2.1303227631524476E-4 24.487720071957042 2.103800006203151 2.1801332777376425E-6 9.530541920126767 416.807002563294
9.537101136347275 0.7640990585941342 NaN 0.313792710013141  -24.596693373488154 -24.596693373488154 -24.596693373488154 0.0 0.0 0.0 417.41017007823336 NaN 21.690285129684995 2.1332975246129705E-4 24.596693373488154 2.1010171208919726 2.166702935089093E-6 9.537101136347275 417.41017007823336
9.543660352568137 0.7635739046433099 NaN 0.3155713707908977  -24.706000435984635 -24.706000435984635 -24.706000435984635 0.0 0.0 0.0 418.0133105261284 NaN 21.70620579712504 2.1332081135797852E-4 24.706000435984635 2.099333813645509 2.1618016133160865E-6 9.543660352568137 418.0133105261284
9.550219568789355 0.7630494720577174 NaN 0.3173500149003724  -24.815306576818582 -24.815306576818582 -24.815306576818582 0.0 0.0 0.0 418.6164233952052 NaN 21.722071735142652 2.1331187025465948E-4 24.815306576818582 2.0976527985861724 2.1569199588848176E-6 9.550219568789355 418.6164233952052
9.556778785010927 0.762525759352048 NaN 0.3191369088981709  -24.92496758537593 -24.92496758537593 -24.92496758537593 0.0 0.0 0.0 419.2195079507329 NaN 21.845842128489558 2.1330291784665568E-4 24.92496758537593 2.0959755067891583 2.1414240479346352E-6 9.556778785010927 419.2195079507329
9.563338001232852 0.7620027650450673 NaN 0.3209319599634617  -25.03497947207631 -25.03497947207631 -25.03497947207631 0.0 0.0 0.0 419.8225642776055 NaN 21.861761961853688 2.1329395426089714E-4 25.03497947207631 2.094301914623097 2.1365997277055547E-6 9.563338001232852 419.8225642776055
9.569897217455129 0.761480487659602 NaN 0.3227269940410457  -25.144990437859622 -25.144990437859622 -25.144990437859622 0.0 0.0 0.0 420.4255916446254 NaN 21.877627188409313 2.132849906751381E-4 25.144990437859622 2.0926305967953267 2.1317946820263623E-6 9.569897217455129 420.4255916446254
9.576456433677757 0.7609589257225261 NaN 0.32452990546207605  -25.25534215277228 -25.25534215277228 -25.25534215277228 0.0 0.0 0.0 421.02858932232925 NaN 22.0020258554732 2.1327601635010455E-4 25.25534215277228 2.090962887335337 2.1165124955571106E-6 9.576456433677757 421.02858932232925
9.583015649900736 0.7604380777647466 NaN 0.32634135024244876  -25.366063014431244 -25.366063014431244 -25.366063014431244 0.0 0.0 0.0 421.6315573715936 NaN 22.01794533695713 2.1326703039337605E-4 25.366063014431244 2.0892988901370826 2.1117636434538756E-6 9.583015649900736 421.6315573715936
9.589574866124064 0.75991794232119 NaN 0.32815277771700313  -25.476782955799578 -25.476782955799578 -25.476782955799578 0.0 0.0 0.0 422.2344950847528 NaN 22.03381033157004 2.1325804443664707E-4 25.476782955799578 2.0876371496622195 2.1070336828651623E-6 9.589574866124064 422.2344950847528
9.596134082347744 0.759398517930788 NaN 0.3299717097929821  -25.587829353253944 -25.587829353253944 -25.587829353253944 0.0 0.0 0.0 422.83740173969863 NaN 22.15884260526022 2.1324904830101712E-4 25.587829353253944 2.0859789055716282 2.0919612405130314E-6 9.596134082347744 422.83740173969863
9.60269329857177 0.7588798031364653 NaN 0.33179955172196807  -25.69926337216586 -25.69926337216586 -25.69926337216586 0.0 0.0 0.0 423.4402773693299 NaN 22.174762206948248 2.1324004008487488E-4 25.69926337216586 2.084324383128484 2.0872863601884343E-6 9.60269329857177 423.4402773693299
9.609252514796147 0.7583617964851238 NaN 0.33362737602821096  -25.810696471289244 -25.810696471289244 -25.810696471289244 0.0 0.0 0.0 424.04312129079176 NaN 22.190627439025636 2.132310318687322E-4 25.810696471289244 2.0826721000263295 2.0826299978118324E-6 9.609252514796147 424.04312129079176
9.61581173102087 0.7578444965276311 NaN 0.3354623319959834  -25.922441556945163 -25.922441556945163 -25.922441556945163 0.0 0.0 0.0 424.64593278924104 NaN 22.31629868866573 2.1322201402901937E-4 25.922441556945163 2.081023204283944 2.0677634141161722E-6 9.61581173102087 424.64593278924104
9.622370947245939 0.7573279018188056 NaN 0.3373065745127214  -26.034592947232927 -26.034592947232927 -26.034592947232927 0.0 0.0 0.0 425.2487118700111 NaN 22.332218872409815 2.1321298366510573E-4 26.034592947232927 2.079378036267035 2.063161045192145E-6 9.622370947245939 425.2487118700111
9.628930163471354 0.7568120109174036 NaN 0.3391507990908503  -26.146743418104464 -26.146743418104464 -26.146743418104464 0.0 0.0 0.0 425.85145787413916 NaN 22.348084801125214 2.1320395330119157E-4 26.146743418104464 2.0777350904398038 2.0585768298408363E-6 9.628930163471354 425.85145787413916
9.635489379697116 0.7562968223861058 NaN 0.3410017821924806  -26.25919122736721 -26.25919122736721 -26.25919122736721 0.0 0.0 0.0 426.45417009395896 NaN 22.474400432885123 2.131949138639828E-4 26.25919122736721 2.076095425955238 2.0439123114543048E-6 9.635489379697116 426.45417009395896
9.642048595923221 0.7557823347915045 NaN 0.34286242874134243  -26.372064235274568 -26.372064235274568 -26.372064235274568 0.0 0.0 0.0 427.05684850766784 NaN 22.49032165017522 2.1318586146400916E-4 26.372064235274568 2.074459491901877 2.0393810284577994E-6 9.642048595923221 427.05684850766784
9.648607812149672 0.7552685467040887 NaN 0.34472305703666206  -26.484936324002973 -26.484936324002973 -26.484936324002973 0.0 0.0 0.0 427.65949247925516 NaN 22.506188724338294 2.13176809064035E-4 26.484936324002973 2.0728257631165983 2.0348675435820386E-6 9.648607812149672 427.65949247925516
9.655167028376463 0.7547554566982332 NaN 0.34659010658332406  -26.5980910029466 -26.5980910029466 -26.5980910029466 0.0 0.0 0.0 428.2618296238766 NaN 22.630583280326146 2.1344997810113684E-4 26.5980910029466 2.0702618112951217 2.0223943664798103E-6 9.655167028376463 428.2618296238766
9.661726244603596 0.754243063352183 NaN 0.3484672729229413  -26.711690995908345 -26.711690995908345 -26.711690995908345 0.0 0.0 0.0 428.86413124735276 NaN 22.646501896464564 2.1344122620356803E-4 26.711690995908345 2.0686365036931207 2.0179325015265994E-6 9.661726244603596 428.86413124735276
9.668285460831072 0.7537313652480421 NaN 0.350344421048713  -26.825290078733822 -26.825290078733822 -26.825290078733822 0.0 0.0 0.0 429.4663969279729 NaN 22.662366518809684 2.1343247430599877E-4 26.825290078733822 2.0670133833762914 2.013488084803389E-6 9.668285460831072 429.4663969279729
9.674844677058887 0.7532203609717594 NaN 0.3522275811803933  -26.93915666840591 -26.93915666840591 -26.93915666840591 0.0 0.0 0.0 430.06862597363516 NaN 22.78998325729367 2.1342371442053463E-4 26.93915666840591 2.065393339086076 1.999205503170463E-6 9.674844677058887 430.06862597363516
9.681403893287044 0.7527100491131157 NaN 0.3541211595168408  -27.053486895863518 -27.053486895863518 -27.053486895863518 0.0 0.0 0.0 430.6708183102666 NaN 22.805903818664287 2.1341494071062928E-4 27.053486895863518 2.063777016864655 1.994811966482426E-6 9.681403893287044 430.6708183102666
9.687963109515543 0.7522004282657109 NaN 0.35601471932625633  -27.167816213140966 -27.167816213140966 -27.167816213140966 0.0 0.0 0.0 431.27297334618413 NaN 22.821770492653357 2.1340616700072352E-4 27.167816213140966 2.062162865467463 1.9904355397592794E-6 9.687963109515543 431.27297334618413
9.69452232574438 0.7516914970269518 NaN 0.3579139174078345  -27.282397840627787 -27.282397840627787 -27.282397840627787 0.0 0.0 0.0 431.87509039618743 NaN 22.950048098488807 2.1339738583801143E-4 27.282397840627787 2.060551693519448 1.976344247465268E-6 9.69452232574438 431.87509039618743
9.701081541973554 0.7511832539980381 NaN 0.35982391119973045  -27.39746264698879 -27.39746264698879 -27.39746264698879 0.0 0.0 0.0 432.4771693605073 NaN 22.965971024567494 2.133885904277174E-4 27.39746264698879 2.0589442358234087 1.9720177125557584E-6 9.701081541973554 432.4771693605073
9.707640758203066 0.7506756977839499 NaN 0.3617338861519461  -27.51252654297405 -27.51252654297405 -27.51252654297405 0.0 0.0 0.0 433.07920966742347 NaN 22.98184016698923 2.1337979501742297E-4 27.51252654297405 2.0573389327164784 1.9677079575161605E-6 9.707640758203066 433.07920966742347
9.714199974432914 0.7501688269934355 NaN 0.3636491254433776  -27.627827365361114 -27.627827365361114 -27.627827365361114 0.0 0.0 0.0 433.68121063855114 NaN 23.110784197868455 2.1337099268434854E-4 27.627827365361114 2.0557365156929266 1.9538045029498067E-6 9.714199974432914 433.68121063855114
9.7207591906631 0.7496626402389974 NaN 0.3655755381530368  -27.743631128357993 -27.743631128357993 -27.743631128357993 0.0 0.0 0.0 434.2831721489354 NaN 23.126709897245515 2.1336217568572504E-4 27.743631128357993 2.0541378014717133 1.9495436743355423E-6 9.7207591906631 434.2831721489354
9.72731840689362 0.7491571361368818 NaN 0.36750193171077766  -27.859433980626477 -27.859433980626477 -27.859433980626477 0.0 0.0 0.0 434.88509364578636 NaN 23.142581913998722 2.1335335868710113E-4 27.859433980626477 2.0525412258290556 1.9452993034333776E-6 9.72731840689362 434.88509364578636
9.733877623124476 0.7486523133070635 NaN 0.36943321547532226  -27.975458186103484 -27.975458186103484 -27.975458186103484 0.0 0.0 0.0 435.486974457449 NaN 23.272197966628124 2.1334453529063834E-4 27.975458186103484 2.05094744616933 1.931580314552703E-6 9.733877623124476 435.486974457449
9.740436839355667 0.7481481703732352 NaN 0.37137605056837447  -28.092005317103723 -28.092005317103723 -28.092005317103723 0.0 0.0 0.0 436.08881443431295 NaN 23.288126836854506 2.1333569681580362E-4 28.092005317103723 2.0493573541584986 1.927383926861124E-6 9.740436839355667 436.08881443431295
9.746996055587191 0.7476447059627941 NaN 0.3733188661975529  -28.208551536860377 -28.208551536860377 -28.208551536860377 0.0 0.0 0.0 436.69061304146265 NaN 23.30400212279365 2.1332685834096852E-4 28.208551536860377 2.0477693849390164 1.9232036824359082E-6 9.746996055587191 436.69061304146265
9.753555271819046 0.7471419187068301 NaN 0.3752661977013867  -28.325303345002187 -28.325303345002187 -28.325303345002187 0.0 0.0 0.0 437.2923696138868 NaN 23.434295833304656 2.1331801398816386E-4 28.325303345002187 2.0461841249241637 1.9096658645127687E-6 9.753555271819046 437.2923696138868
9.760114488051235 0.7466398072401121 NaN 0.3772254586463933  -28.442598289321932 -28.442598289321932 -28.442598289321932 0.0 0.0 0.0 437.89408397787344 NaN 23.45022826075294 2.133091541493595E-4 28.442598289321932 2.044602533633099 1.9055326816251286E-6 9.760114488051235 437.89408397787344
9.766673704283752 0.7461383702010775 NaN 0.3791846998157189  -28.55989232171455 -28.55989232171455 -28.55989232171455 0.0 0.0 0.0 438.4957556152989 NaN 23.46610719954843 2.133002943105547E-4 28.55989232171455 2.043023049568331 1.9014153350526689E-6 9.766673704283752 438.4957556152989
9.773232920516602 0.7456376062318181 NaN 0.38114815713567873  -28.677376996954273 -28.677376996954273 -28.677376996954273 0.0 0.0 0.0 439.09738386771227 NaN 23.594752748759877 2.13550286802499E-4 28.677376996954273 2.040651451504194 1.8897976802777698E-6 9.773232920516602 439.09738386771227
9.779792136749784 0.7451375139780688 NaN 0.3831239533293861  -28.795425351470318 -28.795425351470318 -28.795425351470318 0.0 0.0 0.0 439.6987342997217 NaN 23.610686125326932 2.1354165321130415E-4 28.795425351470318 2.0390796685307686 1.8857258865068369E-6 9.779792136749784 439.6987342997217
9.786351352983294 0.7446380920891957 NaN 0.3850997297128308  -28.9134728007152 -28.9134728007152 -28.9134728007152 0.0 0.0 0.0 440.3000405852678 NaN 23.626566142712452 2.1353301962010886E-4 28.9134728007152 2.0375099760892934 1.8816696283818455E-6 9.786351352983294 440.3000405852678
9.792910569217133 0.7441393392181832 NaN 0.3870792729836481  -29.031693732201425 -29.031693732201425 -29.031693732201425 0.0 0.0 0.0 440.90130207364376 NaN 23.758229311135175 2.135243811753922E-4 29.031693732201425 2.0359428275645417 1.868474571604945E-6 9.792910569217133 440.90130207364376
9.799469785451299 0.7436412540216221 NaN 0.389071502805532  -29.150498916331514 -29.150498916331514 -29.150498916331514 0.0 0.0 0.0 441.50251854540227 NaN 23.774167024039958 2.1351572644489806E-4 29.150498916331514 2.034379295026549 1.8644635948906083E-6 9.799469785451299 441.50251854540227
9.806029001685793 0.7431438351596974 NaN 0.3910637125054697  -29.269303194157818 -29.269303194157818 -29.269303194157818 0.0 0.0 0.0 442.10368951371953 NaN 23.790051467870594 2.135070717144035E-4 29.269303194157818 2.0328178379033632 1.8604678612922789E-6 9.806029001685793 442.10368951371953
9.812588217920613 0.7426470812961772 NaN 0.3930593141600428  -29.38826460075779 -29.38826460075779 -29.38826460075779 0.0 0.0 0.0 442.70481433427113 NaN 23.922409485381092 2.1349841263496367E-4 29.38826460075779 2.031258848308988 1.8474446101563925E-6 9.812588217920613 442.70481433427113
9.819147434155761 0.742150991098399 NaN 0.39506798108580077  -29.507831163594272 -29.507831163594272 -29.507831163594272 0.0 0.0 0.0 443.30589276531947 NaN 23.938351886438596 2.1348973687762782E-4 29.507831163594272 2.0297034440359503 1.8434932973647393E-6 9.819147434155761 443.30589276531947
