# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
32.5420808946511 0.1636816513173834 22.89161489335256 84.80260799175707  -6434.515989153737 -6434.515989153737 -6434.515989153737 0.0 0.0 0.0 5563.276756621196 82.3253411522463 800.7410732024618 3.5783064007858026E-4 6434.515989153737 1.0869791912997138 1.4926614935529343E-8 32.5420808946511 5563.276756621196
32.55167058470102 0.16363343086433757 22.899952736517644 84.86353317928257  -6440.1563164134 -6440.1563164134 -6440.1563164134 0.0 0.0 0.0 5565.058653936209 82.38542839586424 800.8325596189655 3.5780645492852227E-4 6440.1563164134 1.08680882613631 1.4917166042882334E-8 32.55167058470102 5565.058653936209
32.56126027475098 0.16358523881431988 22.90828859961999 84.92445819702469  -6445.796643886921 -6445.796643886921 -6445.796643886921 0.0 0.0 0.0 5566.840317609991 82.44551608987076 800.9239570831033 3.577822697784643E-4 6445.796643886921 1.086638581576193 1.4907727495798E-8 32.56126027475098 5566.840317609991
32.57084996480098 0.16353707514224256 22.916622483336127 84.98538304502968  -6451.436971574713 -6451.436971574713 -6451.436971574713 0.0 0.0 0.0 5568.621747724337 82.50560423416212 801.0152657158126 3.5775808462840613E-4 6451.436971574713 1.0864684575169432 1.4898299277833105E-8 32.57084996480098 5568.621747724337
32.58043965485101 0.16348893982304744 22.92495438834269 85.04630772334374  -6457.077299477186 -6457.077299477186 -6457.077299477186 0.0 0.0 0.0 5570.402944361053 82.56569282863455 801.1064856378409 3.577338994783479E-4 6457.077299477186 1.086298453856263 1.4888881372578925E-8 32.58043965485101 5570.402944361053
32.59002934490109 0.1634408328317058 22.933284315316445 85.10723223201308  -6462.717627594755 -6462.717627594755 -6462.717627594755 0.0 0.0 0.0 5572.183907601959 82.62578187318435 801.197616969746 3.5770971432828966E-4 6462.717627594755 1.0861285704919752 1.487947376366111E-8 32.59002934490109 5572.183907601959
32.59961903495121 0.1633927541432184 22.941612264934253 85.16815657108394  -6468.357955927833 -6468.357955927833 -6468.357955927833 0.0 0.0 0.0 5573.96463752888 82.6858713677078 801.288659831899 3.576855291782312E-4 6468.357955927833 1.0859588073220254 1.4870076434739579E-8 32.59961903495121 5573.96463752888
32.609208725001366 0.16334470373261542 22.949938237873084 85.22908074060246  -6473.998284476832 -6473.998284476832 -6473.998284476832 0.0 0.0 0.0 5575.7451342236545 82.74596131210119 801.3796143444815 3.5766134402817265E-4 6473.998284476832 1.08578916424448 1.4860689369508492E-8 32.609208725001366 5575.7451342236545
32.618798415051565 0.16329668157495633 22.95826223481003 85.29000474061488  -6479.638613242168 -6479.638613242168 -6479.638613242168 0.0 0.0 0.0 5577.525397768132 82.80605170626093 801.4704806274882 3.5763715887811407E-4 6479.638613242168 1.0856196411575247 1.4851312551696072E-8 32.618798415051565 5577.525397768132
32.628388105101806 0.16324868764533002 22.96658425642228 85.35092857116737  -6485.278942224254 -6485.278942224254 -6485.278942224254 0.0 0.0 0.0 5579.3054282441735 82.86614255008342 801.5612588007255 3.576129737280553E-4 6485.278942224254 1.0854502379594684 1.4841945965064605E-8 32.628388105101806 5579.3054282441735
32.63797779515209 0.16320072191885454 22.97490430338714 85.41185223230616  -6490.919271423507 -6490.919271423507 -6490.919271423507 0.0 0.0 0.0 5581.085225733646 82.92623384346506 801.651948983814 3.5758878857799646E-4 6490.919271423507 1.0852809545487399 1.4832589593410293E-8 32.63797779515209 5581.085225733646
32.647567485202416 0.16315278437067732 22.983222376382017 85.4727757240774  -6496.559600840341 -6496.559600840341 -6496.559600840341 0.0 0.0 0.0 5582.864790318433 82.98632558630229 801.7425512961856 3.5756460342793755E-4 6496.559600840341 1.085111790823887 1.4823243420563195E-8 32.647567485202416 5582.864790318433
32.65715717525278 0.1631048749759749 22.9915350970398 85.53370620881054  -6502.200108297699 -6502.200108297699 -6502.200108297699 0.0 0.0 0.0 5584.633389822973 83.04637859624752 800.5304107760204 3.689582122864269E-4 6502.200108297699 1.0784000761150123 1.5219517349691618E-8 32.65715717525278 5584.633389822973
32.66674686530318 0.16305699370995294 22.999842468257096 85.59464572377637  -6507.84087864433 -6507.84087864433 -6507.84087864433 0.0 0.0 0.0 5586.4017571373315 83.10639552304167 800.620854728389 3.68936749685028E-4 6507.84087864433 1.0782347559166985 1.5210113626487162E-8 32.66674686530318 5586.4017571373315
32.67633655535363 0.16300914054784624 23.008147869990232 85.6555850778324  -6513.481649770533 -6513.481649770533 -6513.481649770533 0.0 0.0 0.0 5588.1698940395945 83.16641291639424 800.71121148264 3.68915287083629E-4 6513.481649770533 1.078069550347378 1.5200720080385635E-8 32.67633655535363 5588.1698940395945
32.68592624540411 0.1629613154649187 23.01645130291676 85.71652427102248  -6519.122421676593 -6519.122421676593 -6519.122421676593 0.0 0.0 0.0 5589.937800608527 83.22643077619816 800.8014811553425 3.6889382448222996E-4 6519.122421676593 1.0779044593092284 1.5191336695371504E-8 32.68592624540411 5589.937800608527
32.695515935454644 0.16291351843646318 23.024752767714343 85.77746330339056  -6524.763194362803 -6524.763194362803 -6524.763194362803 0.0 0.0 0.0 5591.705476922903 83.28644910234658 800.8916638628837 3.6887236188083076E-4 6524.763194362803 1.0777394827045426 1.518196345546247E-8 32.695515935454644 5591.705476922903
32.705105625505205 0.16286574943780158 23.033052265060697 85.83840217498043  -6530.403967829438 -6530.403967829438 -6530.403967829438 0.0 0.0 0.0 5593.472923061496 83.34646789473246 800.9817597214698 3.6885089927943146E-4 6530.403967829438 1.0775746204357288 1.5172600344709446E-8 32.705105625505205 5593.472923061496
32.71469531555581 0.16281800844428468 23.041349795633653 85.89934088583605  -6536.044742076796 -6536.044742076796 -6536.044742076796 0.0 0.0 0.0 5595.240139103095 83.40648715324896 801.0717688471265 3.6882943667803216E-4 6536.044742076796 1.07740987240531 1.516324734719638E-8 32.71469531555581 5595.240139103095
32.724285005606454 0.16277029543129212 23.04964536011112 85.96027943600127  -6541.68551710516 -6541.68551710516 -6541.68551710516 0.0 0.0 0.0 5597.0071251264935 83.46650687778924 801.1616913557001 3.6880797407663263E-4 6541.68551710516 1.0772452385159252 1.515390444704024E-8 32.724285005606454 5597.0071251264935
32.73387469565714 0.1627226103742325 23.05793895917109 86.02121782551995  -6547.326292914823 -6547.326292914823 -6547.326292914823 0.0 0.0 0.0 5598.773881210491 83.52652706824645 801.2515273628565 3.6878651147523317E-4 6547.326292914823 1.0770807186703268 1.5144571628390897E-8 32.73387469565714 5598.773881210491
32.74346438570787 0.16267495324854317 23.066230593491625 86.08215605443597  -6552.967069506066 -6552.967069506066 -6552.967069506066 0.0 0.0 0.0 5600.540407433891 83.58654772451375 801.3412769840816 3.6876504887383354E-4 6552.967069506066 1.0769163127713832 1.5135248875431063E-8 32.74346438570787 5600.540407433891
32.75305407575864 0.1626273240296902 23.074520263750887 86.14309412279326  -6558.607846879188 -6558.607846879188 -6558.607846879188 0.0 0.0 0.0 5602.306703875509 83.64656884648441 801.430940334683 3.6874358627243386E-4 6558.607846879188 1.0767520207220758 1.5125936172376153E-8 32.75305407575864 5602.306703875509
32.76264376580944 0.16257972269316853 23.082807970627094 86.2040320306355  -6564.248625034467 -6564.248625034467 -6564.248625034467 0.0 0.0 0.0 5604.07277061416 83.70659043405158 801.5205175297883 3.6872212367103406E-4 6564.248625034467 1.076587842425502 1.5116633503474307E-8 32.76264376580944 5604.07277061416
32.77223345586029 0.1625321492145016 23.091093714798564 86.26496977800667  -6569.889403972199 -6569.889403972199 -6569.889403972199 0.0 0.0 0.0 5605.8386077286705 83.76661248710862 801.6100086843484 3.687006610696341E-4 6569.889403972199 1.0764237777848724 1.510734085300616E-8 32.77223345586029 5605.8386077286705
32.781823145911176 0.1624846035692416 23.099377496943685 86.32590736495061  -6575.5301836926765 -6575.5301836926765 -6575.5301836926765 0.0 0.0 0.0 5607.604215297873 83.82663500554882 801.6994139131339 3.6867919846823416E-4 6575.5301836926765 1.076259826703511 1.509805820528489E-8 32.781823145911176 5607.604215297873
32.7914128359621 0.1624370857329693 23.10765931774091 86.38684479151111  -6581.170964196184 -6581.170964196184 -6581.170964196184 0.0 0.0 0.0 5609.3695934006055 83.88665798926547 801.7887333307381 3.686577358668341E-4 6581.170964196184 1.076095989084857 1.508878554465608E-8 32.7914128359621 5609.3695934006055
32.80100252601307 0.162389595681294 23.115939177868793 86.44778205773214  -6586.811745483022 -6586.811745483022 -6586.811745483022 0.0 0.0 0.0 5611.134742115712 83.94668143815205 801.8779670515778 3.686362732654339E-4 6586.811745483022 1.0759322648324618 1.5079522855497582E-8 32.80100252601307 5611.134742115712
32.81059221606408 0.16234213338985357 23.124217078005927 86.50871916365739  -6592.452527553474 -6592.452527553474 -6592.452527553474 0.0 0.0 0.0 5612.899661522039 84.00670535210185 801.9671151898917 3.686148106640337E-4 6592.452527553474 1.0757686538499913 1.507027012221954E-8 32.81059221606408 5612.899661522039
32.820181906115124 0.1622946988343143 23.132493018830996 86.56965610933074  -6598.093310407833 -6598.093310407833 -6598.093310407833 0.0 0.0 0.0 5614.664351698446 84.06672973100827 802.0561778597412 3.685933480626333E-4 6598.093310407833 1.075605156041225 1.506102732926426E-8 32.820181906115124 5614.664351698446
32.82977159616621 0.16224729199037094 23.14076700102276 86.63059289479601  -6603.734094046393 -6603.734094046393 -6603.734094046393 0.0 0.0 0.0 5616.428812723793 84.12675457476485 802.1451551750115 3.685718854612329E-4 6603.734094046393 1.0754417713100535 1.5051794461106077E-8 32.82977159616621 5616.428812723793
32.83936128621733 0.16219991283374666 23.14903902526003 86.69152952009702  -6609.3748784694435 -6609.3748784694435 -6609.3748784694435 0.0 0.0 0.0 5618.193044676948 84.18677988326498 802.2340472494118 3.685504228598324E-4 6609.3748784694435 1.0752784995604832 1.504257150225135E-8 32.83936128621733 5618.193044676948
32.848950976268505 0.16215256134019282 23.157309092221716 86.75246598527765  -6615.015663677287 -6615.015663677287 -6615.015663677287 0.0 0.0 0.0 5619.957047636786 84.24680565640229 802.3228541964752 3.685289602584318E-4 6615.015663677287 1.0751153406966303 1.5033358437238316E-8 32.848950976268505 5619.957047636786
32.85854066631971 0.16210523748548933 23.165577202586757 86.81340229038163  -6620.6564496702085 -6620.6564496702085 -6620.6564496702085 0.0 0.0 0.0 5621.720821682184 84.30683189407023 802.4115761295587 3.685074976570311E-4 6620.6564496702085 1.074952294622727 1.5024155250637088E-8 32.85854066631971 5621.720821682184
32.86813035637096 0.16205794124544418 23.173843357034187 86.87433843545283  -6626.297236448507 -6626.297236448507 -6626.297236448507 0.0 0.0 0.0 5623.484366892026 84.36685859616239 802.5002131618445 3.684860350556303E-4 6626.297236448507 1.0747893612431154 1.5014961927049483E-8 32.86813035637096 5623.484366892026
32.87772004642225 0.1620106725958937 23.182107556243086 86.93527442053497  -6631.938024012472 -6631.938024012472 -6631.938024012472 0.0 0.0 0.0 5625.247683345202 84.42688576257235 802.5887654063393 3.6846457245422946E-4 6631.938024012472 1.0746265404622504 1.5005778451109003E-8 32.87772004642225 5625.247683345202
32.88730973647357 0.16196343151270234 23.190369800892608 86.99621024567186  -6637.578812362395 -6637.578812362395 -6637.578812362395 0.0 0.0 0.0 5627.010771120608 84.48691339319373 802.6772329758757 3.684431098528285E-4 6637.578812362395 1.0744638321847 1.499660480748073E-8 32.88730973647357 5627.010771120608
32.89689942652494 0.16191621797176264 23.19863009166198 87.05714591090742  -6643.219601498587 -6643.219601498587 -6643.219601498587 0.0 0.0 0.0 5628.773630297147 84.54694148792028 802.7656159831116 3.6842164725142744E-4 6643.219601498587 1.074301236315143 1.498744098086122E-8 32.89689942652494 5628.773630297147
32.906489116576346 0.1618690319489954 23.206888429230464 87.1180814162853  -6648.860391421329 -6648.860391421329 -6648.860391421329 0.0 0.0 0.0 5630.5362609537215 84.60697004664556 802.8539145405309 3.684001846500263E-4 6648.860391421329 1.0741387527583715 1.497828695597851E-8 32.906489116576346 5630.5362609537215
32.91607880662779 0.16182187342034934 23.215144814277394 87.17901676184931  -6654.50118213092 -6654.50118213092 -6654.50118213092 0.0 0.0 0.0 5632.298663169244 84.66699906926337 802.9421287604432 3.683787220486251E-4 6654.50118213092 1.073976381419287 1.4969142717591925E-8 32.91607880662779 5632.298663169244
32.925668496679265 0.1617747423618013 23.223399247482167 87.2399519476432  -6660.141973627656 -6660.141973627656 -6660.141973627656 0.0 0.0 0.0 5634.06083702263 84.72702855566736 803.030258754986 3.683572594472237E-4 6660.141973627656 1.0738141222029058 1.496000825049209E-8 32.925668496679265 5634.06083702263
32.93525818673079 0.16172763874935595 23.231651729524245 87.30088697371089  -6665.782765911841 -6665.782765911841 -6665.782765911841 0.0 0.0 0.0 5635.8227825928025 84.78705850575146 803.1183046361225 3.683357968458223E-4 6665.782765911841 1.0736519750143518 1.495088353950076E-8 32.93525818673079 5635.8227825928025
32.94484787678236 0.16168056255904603 23.23990226108313 87.36182184009604  -6671.42355898377 -6671.42355898377 -6671.42355898377 0.0 0.0 0.0 5637.584499958689 84.8470889194094 803.2062665156436 3.683143342444208E-4 6671.42355898377 1.0734899397588624 1.4941768569470836E-8 32.94484787678236 5637.584499958689
32.95443756683396 0.16163351376693225 23.248150842838378 87.42275654684236  -6677.06435284373 -6677.06435284373 -6677.06435284373 0.0 0.0 0.0 5639.345989199216 84.90711979653494 803.2941445051674 3.682928716430192E-4 6677.06435284373 1.0733280163417862 1.493266332528626E-8 32.95443756683396 5639.345989199216
32.9640272568856 0.16158649234910294 23.256397475469615 87.4836910939937  -6682.705147492031 -6682.705147492031 -6682.705147492031 0.0 0.0 0.0 5641.107250393324 84.96715113702204 803.3819387161404 3.6827140904161756E-4 6682.705147492031 1.0731662046685813 1.4923567791861853E-8 32.9640272568856 5641.107250393324
32.973616946937284 0.1615394982816744 23.264642159656514 87.54462548159378  -6688.345942928968 -6688.345942928968 -6688.345942928968 0.0 0.0 0.0 5642.868283619952 85.02718294076456 803.4696492598368 3.682499464402158E-4 6688.345942928968 1.0730045046448176 1.4914481954143345E-8 32.973616946937284 5642.868283619952
32.983206636989 0.16149253154079077 23.27288489607879 87.60555970968633  -6693.986739154838 -6693.986739154838 -6693.986739154838 0.0 0.0 0.0 5644.629088958047 85.08721520765643 803.5572762473593 3.6822848383881397E-4 6693.986739154838 1.0728429161761748 1.490540579710725E-8 32.983206636989 5644.629088958047
32.992796327040764 0.16144559210262374 23.28112568541622 87.66649377831514  -6699.627536169943 -6699.627536169943 -6699.627536169943 0.0 0.0 0.0 5646.389666486558 85.14724793759162 803.6448197896399 3.68207021237412E-4 6699.627536169943 1.0726814391684436 1.4896339305760764E-8 32.992796327040764 5646.389666486558
33.00238601709256 0.16139867994337284 23.289364528348624 87.7274276875239  -6705.268333974579 -6705.268333974579 -6705.268333974579 0.0 0.0 0.0 5648.150016284439 85.20728113046405 803.7322799974384 3.6818555863601005E-4 6705.268333974579 1.0725200735275238 1.4887282465141747E-8 33.00238601709256 5648.150016284439
33.011975707144394 0.16135179503926525 23.29760142555587 87.78836143735633  -6710.909132569046 -6710.909132569046 -6710.909132569046 0.0 0.0 0.0 5649.910138430649 85.2673147861678 803.8196569813454 3.68164096034608E-4 6710.909132569046 1.072358819159427 1.487823526031859E-8 33.011975707144394 5649.910138430649
33.02156539719627 0.16130493736655566 23.305836377717885 87.8492950278562  -6716.549931953649 -6716.549931953649 -6716.549931953649 0.0 0.0 0.0 5651.670033004151 85.32734890459689 803.9069508517807 3.681426334332057E-4 6716.549931953649 1.072197675970274 1.4869197676390154E-8 33.02156539719627 5651.670033004151
33.03115508724818 0.16125810690152642 23.314069385514625 87.91022845906724  -6722.190732128685 -6722.190732128685 -6722.190732128685 0.0 0.0 0.0 5653.429700083914 85.38738348564539 803.994161718994 3.6812117083180346E-4 6722.190732128685 1.0720366438662936 1.48601696984857E-8 33.03115508724818 5653.429700083914
33.040744777300134 0.1612113036204874 23.322300449626102 87.97116173103313  -6727.831533094458 -6727.831533094458 -6727.831533094458 0.0 0.0 0.0 5655.189139748911 85.44741852920741 804.0812896930646 3.680997082304011E-4 6727.831533094458 1.071875722753827 1.485115131176483E-8 33.040744777300134 5655.189139748911
33.05033446735213 0.16116452749977597 23.330529570732374 88.03209484379765  -6733.472334851272 -6733.472334851272 -6733.472334851272 0.0 0.0 0.0 5656.948352078115 85.50745403517715 804.1683348839042 3.680782456289987E-4 6733.472334851272 1.0717149125393226 1.4842142501417343E-8 33.05033446735213 5656.948352078115
33.05992415740416 0.16111777851575693 23.33875674951353 88.09302779740445  -6739.113137399422 -6739.113137399422 -6739.113137399422 0.0 0.0 0.0 5658.707337150508 85.56749000344867 804.2552974012539 3.680567830275961E-4 6739.113137399422 1.0715542131293396 1.4833143252663247E-8 33.05992415740416 5658.707337150508
33.069513847456236 0.16107105664482252 23.34698198664971 88.15396059189722  -6744.753940739217 -6744.753940739217 -6744.753940739217 0.0 0.0 0.0 5660.4660950450725 85.62752643391622 804.3421773546868 3.680353204261935E-4 6744.753940739217 1.0713936244305455 1.4824153550752615E-8 33.069513847456236 5660.4660950450725
33.079103537508345 0.16102436186339236 23.355205282821085 88.21489322731969  -6750.394744870953 -6750.394744870953 -6750.394744870953 0.0 0.0 0.0 5662.224625840798 85.687563326474 804.4289748536067 3.6801385782479074E-4 6750.394744870953 1.0712331463497167 1.4815173380965546E-8 33.079103537508345 5662.224625840798
33.0886932275605 0.16097769414791335 23.36342663870788 88.27582570371553  -6756.03554979494 -6756.03554979494 -6756.03554979494 0.0 0.0 0.0 5663.982929616676 85.74760068101631 804.5156900072504 3.6799239522338796E-4 6756.03554979494 1.0710727787937384 1.480620272861206E-8 33.0886932275605 5663.982929616676
33.098282917612686 0.1609310534748598 23.371646054990347 88.33675802112843  -6761.6763555114785 -6761.6763555114785 -6761.6763555114785 0.0 0.0 0.0 5665.741006451703 85.80763849743738 804.6023229246864 3.67970932621985E-4 6761.6763555114785 1.0709125216696052 1.4797241579032046E-8 33.098282917612686 5665.741006451703
33.10787260766491 0.1608844398207332 23.37986353234877 88.39769017960204  -6767.317162020869 -6767.317162020869 -6767.317162020869 0.0 0.0 0.0 5667.498856424875 85.86767677563151 804.6888737148148 3.679494700205821E-4 6767.317162020869 1.070752374884419 1.4788289917595195E-8 33.10787260766491 5667.498856424875
33.117462297717175 0.1608378531620622 23.38807907146349 88.45862217918011  -6772.95796932342 -6772.95796932342 -6772.95796932342 0.0 0.0 0.0 5669.256479615198 85.92771551549313 804.7753424863698 3.6792800741917905E-4 6772.95796932342 1.0705923383453906 1.4779347729700867E-8 33.117462297717175 5669.256479615198
33.127051987769484 0.16079129347540272 23.39629267301487 88.51955401990625  -6778.598777419439 -6778.598777419439 -6778.598777419439 0.0 0.0 0.0 5671.013876101679 85.98775471691658 804.8617293479177 3.6790654481777584E-4 6778.598777419439 1.0704324119598394 1.4770415000778097E-8 33.127051987769484 5671.013876101679
33.136641677821835 0.16074476073733776 23.404504337683303 88.5804857018242  -6784.239586309231 -6784.239586309231 -6784.239586309231 0.0 0.0 0.0 5672.771045963327 86.0477943797963 804.9480344078589 3.678850822163726E-4 6784.239586309231 1.0702725956351917 1.4761491716285446E-8 33.136641677821835 5672.771045963327
33.146231367874215 0.1606982549244776 23.412714066149206 88.64141722497747  -6789.88039599309 -6789.88039599309 -6789.88039599309 0.0 0.0 0.0 5674.527989279154 86.10783450402661 805.0342577744268 3.678636196149693E-4 6789.88039599309 1.0701128892789828 1.4752577861711005E-8 33.146231367874215 5674.527989279154
33.15582105792664 0.16065177601345926 23.420921859093053 88.70234858940985  -6795.521206471332 -6795.521206471332 -6795.521206471332 0.0 0.0 0.0 5676.284706128178 86.16787508950208 805.1203995556891 3.6784215701356584E-4 6795.521206471332 1.0699532927988553 1.4743673422572225E-8 33.15582105792664 5676.284706128178
33.165410747979095 0.16060532398094704 23.42912771719533 88.76327979516488  -6801.16201774426 -6801.16201774426 -6801.16201774426 0.0 0.0 0.0 5678.041196589419 86.22791613611716 805.2064598595476 3.678206944121623E-4 6801.16201774426 1.0697938061025585 1.4734778384415919E-8 33.165410747979095 5678.041196589419
33.175000438031596 0.1605588988036321 23.43733164113656 88.8242108422863  -6806.802829812184 -6806.802829812184 -6806.802829812184 0.0 0.0 0.0 5679.7974607419 86.28795764376643 805.2924387937388 3.677992318107587E-4 6806.802829812184 1.0696344290979505 1.4725892732818172E-8 33.175000438031596 5679.7974607419
33.18459012808414 0.1605125004582326 23.445533631597296 88.88514173081772  -6812.443642675412 -6812.443642675412 -6812.443642675412 0.0 0.0 0.0 5681.553498664648 86.34799961234447 805.3783364658339 3.677777692093551E-4 6812.443642675412 1.0694751616929952 1.4717016453384234E-8 33.18459012808414 5681.553498664648
33.19417981813672 0.16046612892149356 23.453733689258108 88.94607246080272  -6818.084456334245 -6818.084456334245 -6818.084456334245 0.0 0.0 0.0 5683.309310436691 86.40804204174576 805.4641529832397 3.6775630660795133E-4 6818.084456334245 1.0693160037957647 1.4708149531748482E-8 33.19417981813672 5683.309310436691
33.20376950818933 0.1604197841701869 23.4619318147996 89.00700303228496  -6823.725270788994 -6823.725270788994 -6823.725270788994 0.0 0.0 0.0 5685.064896137062 86.468084931865 805.5498884531982 3.677348440065474E-4 6823.725270788994 1.069156955314438 1.4699291953574335E-8 33.20376950818933 5685.064896137062
33.21335919824199 0.16037346618111137 23.4701280089024 89.06793344530806  -6829.366086039969 -6829.366086039969 -6829.366086039969 0.0 0.0 0.0 5686.820255844796 86.52812828259682 805.6355429827862 3.6771338140514356E-4 6829.366086039969 1.0689980161572996 1.4690443704554187E-8 33.21335919824199 5686.820255844796
33.22294888829468 0.16032717493109247 23.47832227224716 89.12886369991561  -6835.006902087473 -6835.006902087473 -6835.006902087473 0.0 0.0 0.0 5688.575389638931 86.58817209383591 805.7211166789183 3.676919188037395E-4 6835.006902087473 1.068839186232742 1.468160477040931E-8 33.22294888829468 5688.575389638931
33.23253857834741 0.16028091039698253 23.48651460551455 89.18979379615122  -6840.6477189318175 -6840.6477189318175 -6840.6477189318175 0.0 0.0 0.0 5690.330297598508 86.64821636547694 805.8066096483444 3.6767045620233536E-4 6840.6477189318175 1.0686804654492639 1.4672775136889818E-8 33.23253857834741 5690.330297598508
33.24212826840018 0.16023467255566043 23.494705009385278 89.25072373405854  -6846.288536573316 -6846.288536573316 -6846.288536573316 0.0 0.0 0.0 5692.084979802572 86.70826109741475 805.8920219976511 3.676489936009312E-4 6846.288536573316 1.068521853715469 1.4663954789774557E-8 33.24212826840018 5692.084979802572
33.251717958452986 0.1601884613840319 23.502893484540053 89.3116535136811  -6851.929355012273 -6851.929355012273 -6851.929355012273 0.0 0.0 0.0 5693.839436330168 86.76830628954401 805.9773538332618 3.6762753099952694E-4 6851.929355012273 1.0683633509400694 1.465514371487108E-8 33.251717958452986 5693.839436330168
33.261307648505834 0.16014227685902918 23.511080031659617 89.37258313506254  -6857.570174249003 -6857.570174249003 -6857.570174249003 0.0 0.0 0.0 5695.593667260344 86.82835194175962 806.0626052614375 3.676060683981226E-4 6857.570174249003 1.0682049570318808 1.4646341898015503E-8 33.261307648505834 5695.593667260344
33.27089733855872 0.16009611895761117 23.519264651424724 89.43351259824641  -6863.210994283811 -6863.210994283811 -6863.210994283811 0.0 0.0 0.0 5697.347672672152 86.88839805395634 806.1477763882771 3.675846057967181E-4 6863.210994283811 1.068046671899827 1.4637549325072513E-8 33.27089733855872 5697.347672672152
33.28048702861164 0.16004998765676337 23.527447344516144 89.49444190327628  -6868.851815117009 -6868.851815117009 -6868.851815117009 0.0 0.0 0.0 5699.101452644646 86.94844462602906 806.2328673197158 3.675631431953136E-4 6868.851815117009 1.0678884954529353 1.4628765981935257E-8 33.28048702861164 5699.101452644646
33.2900767186646 0.16000388293349763 23.535628111614677 89.55537105019577  -6874.492636748912 -6874.492636748912 -6874.492636748912 0.0 0.0 0.0 5700.855007256881 87.00849165787271 806.3178781615287 3.6754168059390896E-4 6874.492636748912 1.0677304276003403 1.4619991854525248E-8 33.2900767186646 5700.855007256881
33.29966640871759 0.1599578047648525 23.543806953401116 89.61630003904835  -6880.133459179824 -6880.133459179824 -6880.133459179824 0.0 0.0 0.0 5702.608336587916 87.06853914938213 806.402809019328 3.6752021799250423E-4 6880.133459179824 1.0675724682512813 1.4611226928792353E-8 33.29966640871759 5702.608336587916
33.30925609877063 0.15991175312789277 23.5519838705563 89.67722886987774  -6885.774282410068 -6885.774282410068 -6885.774282410068 0.0 0.0 0.0 5704.3614407168125 87.12858710045244 806.4876599985654 3.6749875539109945E-4 6885.774282410068 1.0674146173151025 1.460247119071465E-8 33.30925609877063 5704.3614407168125
33.3188457888237 0.1598657279997098 23.560158863761043 89.73815754272732  -6891.415106439945 -6891.415106439945 -6891.415106439945 0.0 0.0 0.0 5706.114319722631 87.18863551097846 806.5724312045309 3.6747729278969457E-4 6891.415106439945 1.0672568747012539 1.459372462629844E-8 33.3188457888237 5706.114319722631
33.32843547887681 0.15981972935742117 23.568331933696207 89.79908605764075  -6897.055931269775 -6897.055931269775 -6897.055931269775 0.0 0.0 0.0 5707.866973684438 87.24868438085532 806.6571227423543 3.674558301882896E-4 6897.055931269775 1.0670992403192896 1.4584987221578097E-8 33.32843547887681 5707.866973684438
33.33802516892997 0.15977375717817088 23.576503081042652 89.86001441466159  -6902.696756899871 -6902.696756899871 -6902.696756899871 0.0 0.0 0.0 5709.6194026813 87.30873370997809 806.7417347170048 3.674343675868846E-4 6902.696756899871 1.0669417140788695 1.4576258962616048E-8 33.33802516892997 5709.6194026813
33.34761485898316 0.15972781143912923 23.58467230648124 89.92094261383328  -6908.337583330543 -6908.337583330543 -6908.337583330543 0.0 0.0 0.0 5711.371606792284 87.36878349824177 806.8262672332911 3.6741290498547947E-4 6908.337583330543 1.066784295889757 1.4567539835502689E-8 33.34761485898316 5711.371606792284
33.35720454903638 0.15968189211749276 23.592839610692856 89.98187065519939  -6913.978410562102 -6913.978410562102 -6913.978410562102 0.0 0.0 0.0 5713.1235860964625 87.42883374554151 806.9107203958629 3.6739144238407426E-4 6913.978410562102 1.066626985661821 1.4558829826356297E-8 33.35720454903638 5713.1235860964625
33.36679423908964 0.15963599919048416 23.60100499435838 90.04279853880345  -6919.619238594866 -6919.619238594866 -6919.619238594866 0.0 0.0 0.0 5714.8753406729065 87.48888445177246 806.9950943092091 3.6736997978266894E-4 6919.619238594866 1.066469783305034 1.4550128921323012E-8 33.36679423908964 5714.8753406729065
33.376383929142946 0.15959013263535235 23.609168458158713 90.10372626468897  -6925.260067429151 -6925.260067429151 -6925.260067429151 0.0 0.0 0.0 5716.626870600691 87.54893561682981 807.0793890776602 3.6734851718126356E-4 6925.260067429151 1.0663126887294734 1.4541437106576703E-8 33.376383929142946 5716.626870600691
33.38597361919629 0.1595442924293724 23.61733000277476 90.16465383289953  -6930.900897065271 -6930.900897065271 -6930.900897065271 0.0 0.0 0.0 5718.378175958893 87.60898724060881 807.163604805387 3.673270545798581E-4 6930.900897065271 1.0661557018453194 1.453275436831893E-8 33.38597361919629 5718.378175958893
33.39556330924967 0.1594984785498455 23.62548962888742 90.2255812434785  -6936.541727503536 -6936.541727503536 -6936.541727503536 0.0 0.0 0.0 5720.129256826586 87.66903932300458 807.2477415964026 3.6730559197845254E-4 6936.541727503536 1.0659988225628576 1.452408069277889E-8 33.39556330924967 5720.129256826586
33.405152999303084 0.15945269097409884 23.633647337177607 90.28650849646947  -6942.182558744267 -6942.182558744267 -6942.182558744267 0.0 0.0 0.0 5721.880113282852 87.72909186391253 807.3317995545608 3.6728412937704695E-4 6942.182558744267 1.0658420507924762 1.451541606621332E-8 33.405152999303084 5721.880113282852
