# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
24.55694153473077 0.461884978918068 3.5685056729781484 2.8254220345682075  -252.85990485456165 -252.85990485456165 -252.85990485456165 0.0 0.0 0.0 1480.0011304405227 2.3890534474017366 56.13751328088753 1.302253318638268E-4 252.85990485456165 1.5388702883110457 1.4536841003808468E-7 24.55694153473077 1480.0011304405227
24.56545052331135 0.4617249910518807 3.5711015228826213 2.8291508292645595  -253.2066325454977 -253.2066325454977 -253.2066325454977 0.0 0.0 0.0 1480.790279956064 2.3925409299231517 56.15021427874505 1.3022257027399053E-4 253.2066325454977 1.5385233310572275 1.4524935021245741E-7 24.56545052331135 1480.790279956064
24.57395951189198 0.4615651139806113 3.5736967671085123 2.832879615605068  -253.55336086012403 -253.55336086012403 -253.55336086012403 0.0 0.0 0.0 1481.5793987754143 2.396028521574151 56.162899319423694 1.3021980868415425E-4 253.55336086012403 1.5381766219681037 1.451304699413699E-7 24.57395951189198 1481.5793987754143
24.582468500472675 0.4614053475892079 3.5762914056737847 2.8366083935825217  -253.90008979811336 -253.90008979811336 -253.90008979811336 0.0 0.0 0.0 1482.368486841217 2.3995162223657833 56.17556842728615 1.3021704709431794E-4 253.90008979811336 1.5378301607864762 1.4501176882555185E-7 24.582468500472675 1482.368486841217
24.590977489053433 0.4612456917627779 3.5788854385970796 2.840337163189721  -254.24681935913864 -254.24681935913864 -254.24681935913864 0.0 0.0 0.0 1483.157544096227 2.403004032309047 56.18822162665064 1.3021428550448163E-4 254.24681935913864 1.5374839472555029 1.4489324646691147E-7 24.590977489053433 1483.157544096227
24.59948647763425 0.4610861463865877 3.5814788658977132 2.844065924419482  -254.59354954287315 -254.59354954287315 -254.59354954287315 0.0 0.0 0.0 1483.9465704833099 2.4064919514148913 56.200858941790926 1.3021152391464526E-4 254.59354954287315 1.5371379811186987 1.4477490246853134E-7 24.59948647763425 1483.9465704833099
24.607995466215122 0.4609267113460624 3.584071687595674 2.8477946772646314  -254.94028034899034 -254.94028034899034 -254.94028034899034 0.0 0.0 0.0 1484.735565945442 2.4099799796942167 56.213480396936596 1.302087623248089E-4 254.94028034899034 1.5367922621199308 1.4465673643466345E-7 24.607995466215122 1484.735565945442
24.616504454796054 0.46076738652678545 3.5866639037116275 2.8515234217180185  -255.28701177716457 -255.28701177716457 -255.28701177716457 0.0 0.0 0.0 1485.5245304257114 2.413468117157881 56.226086016272994 1.3020600073497253E-4 255.28701177716457 1.5364467900034224 1.4453874797072538E-7 24.616504454796054 1485.5245304257114
24.62501344337705 0.4606081718144984 3.5892555142669065 2.855252157772505  -255.63374382707067 -255.63374382707067 -255.63374382707067 0.0 0.0 0.0 1486.313463867317 2.4169563638166958 56.238675823941456 1.3020323914513613E-4 255.63374382707067 1.5361015645137495 1.444209366832956E-7 24.62501344337705 1486.313463867317
24.6335224319581 0.460449067095101 3.5918465192835067 2.8589808854209635  -255.98047649838333 -255.98047649838333 -255.98047649838333 0.0 0.0 0.0 1487.1023662135672 2.4204447196814187 56.2512498440393 1.302004775552997E-4 255.98047649838333 1.535756585395842 1.4430330218010983E-7 24.6335224319581 1487.1023662135672
24.6420314205392 0.46029007225465024 3.594436918784092 2.8627096046562848  -256.32720979077794 -256.32720979077794 -256.32720979077794 0.0 0.0 0.0 1487.8912374078805 2.423933184762764 56.26380810061993 1.3019771596546327E-4 256.32720979077794 1.53541185239498 1.4418584407005625E-7 24.6420314205392 1487.8912374078805
24.650540409120364 0.4601311871793604 3.5970267127919895 2.866438315471377  -256.6739437039307 -256.6739437039307 -256.6739437039307 0.0 0.0 0.0 1488.6800773937878 2.4274217590714047 56.276350617693 1.3019495437562682E-4 256.6739437039307 1.535067365256798 1.4406856196317137E-7 24.650540409120364 1488.6800773937878
24.659049397701587 0.45997241175560305 3.599615901331185 2.8701670178591607  -257.02067823751804 -257.02067823751804 -257.02067823751804 0.0 0.0 0.0 1489.4688861149282 2.4309104426179617 56.28887741922441 1.3019219278579032E-4 257.02067823751804 1.53472312372728 1.4395145547063596E-7 24.659049397701587 1489.4688861149282
24.667558386282874 0.4598137458699063 3.6022044844263212 2.873895711812575  -257.36741339121687 -257.36741339121687 -257.36741339121687 0.0 0.0 0.0 1490.2576635150513 2.434399235413012 56.301388529136496 1.3018943119595382E-4 257.36741339121687 1.5343791275527607 1.438345242047709E-7 24.667558386282874 1490.2576635150513
24.67606737486421 0.4596551894089553 3.6047924621026914 2.8776243973245625  -257.7141491647037 -257.7141491647037 -257.7141491647037 0.0 0.0 0.0 1491.0464095380146 2.43788813746708 56.31388397130809 1.3018666960611732E-4 257.7141491647037 1.5340353764799253 1.4371776777903274E-7 24.67606737486421 1491.0464095380146
24.684576363445604 0.4594967422595907 3.6073798343862475 2.8813530743880933  -258.0608855576566 -258.0608855576566 -258.0608855576566 0.0 0.0 0.0 1491.8351241277876 2.4413771487906493 56.32636376957451 1.301839080162808E-4 258.0608855576566 1.5336918702558073 1.4360118580800993E-7 24.684576363445604 1491.8351241277876
24.69308535202706 0.45933840430880957 3.6099666013035914 2.88508174299615  -258.4076225697538 -258.4076225697538 -258.4076225697538 0.0 0.0 0.0 1492.6238072284484 2.44486626939416 56.33882794772787 1.3018114642644423E-4 258.4076225697538 1.5333486086277905 1.4348477790741825E-7 24.69308535202706 1492.6238072284484
24.70159434060858 0.4591801754437646 3.6125527628819696 2.8888104031417265  -258.7543602006738 -258.7543602006738 -258.7543602006738 0.0 0.0 0.0 1493.4124587841832 2.4483554992880006 56.35127652951695 1.3017838483660765E-4 258.7543602006738 1.5330055913436054 1.4336854369409705E-7 24.70159434060858 1493.4124587841832
24.710103329190147 0.45902205555176406 3.6151383191492714 2.892539054817828  -259.10109845009487 -259.10109845009487 -259.10109845009487 0.0 0.0 0.0 1494.201078739287 2.451844838482511 56.3637095386474 1.3017562324677107E-4 259.10109845009487 1.5326628181513304 1.4325248278600512E-7 24.710103329190147 1494.201078739287
24.718612317771775 0.45886404452027113 3.617723270134036 2.896267698017484  -259.4478373176969 -259.4478373176969 -259.4478373176969 0.0 0.0 0.0 1494.989667038165 2.4553342869879926 56.37612699878188 1.3017286165693446E-4 259.4478373176969 1.5323202887993912 1.4313659480221625E-7 24.718612317771775 1494.989667038165
24.727121306353464 0.4587061422369039 3.6203076158654395 2.899996332733734  -259.7945768031597 -259.7945768031597 -259.7945768031597 0.0 0.0 0.0 1495.7782236253304 2.458823844814698 56.388528933540044 1.3017010006709785E-4 259.7945768031597 1.531978003036559 1.430208793629155E-7 24.727121306353464 1495.7782236253304
24.735630294935213 0.4585483485894354 3.622891356373297 2.903724958959632  -260.14131690616347 -260.14131690616347 -260.14131690616347 0.0 0.0 0.0 1496.5667484454043 2.4623135119728334 56.400915366498644 1.3016733847726118E-4 260.14131690616347 1.5316359606119523 1.4290533608939532E-7 24.735630294935213 1496.5667484454043
24.74413928351701 0.4583906634657928 3.625474491688057 2.9074535766882437  -260.4880576263884 -260.4880576263884 -260.4880576263884 0.0 0.0 0.0 1497.3552414431156 2.4658032884725545 56.41328632119173 1.3016457688742452E-4 260.4880576263884 1.531294161275033 1.4278996460405098E-7 24.74413928351701 1497.3552414431156
24.75264827209887 0.4582330867540574 3.628057021840806 2.911182185912655  -260.8347989635159 -260.8347989635159 -260.8347989635159 0.0 0.0 0.0 1498.1437025633027 2.46929317432398 56.42564182111058 1.3016181529758783E-4 260.8347989635159 1.5309526047756088 1.4267476453037713E-7 24.75264827209887 1498.1437025633027
24.761157260680793 0.45807561834246413 3.630638946863262 2.9149107866259674  -261.18154091722766 -261.18154091722766 -261.18154091722766 0.0 0.0 0.0 1498.9321317509114 2.4727831695371814 56.437981889704005 1.3015905370775114E-4 261.18154091722766 1.5306112908638303 1.425597354929631E-7 24.761157260680793 1498.9321317509114
24.76966624926277 0.45791825811940207 3.6332202667877658 2.9186393788212888  -261.5282834872051 -261.5282834872051 -261.5282834872051 0.0 0.0 0.0 1499.7205289509939 2.4762732741221773 56.45030655037813 1.3015629211791442E-4 261.5282834872051 1.530270219290192 1.4244487711749001E-7 24.76966624926277 1499.7205289509939
24.7781752378448 0.4577610059734131 3.6358009816472903 2.9223679624917462  -261.8750266731305 -261.8750266731305 -261.8750266731305 0.0 0.0 0.0 1500.5088941087108 2.479763488088945 56.462615826496865 1.3015353052807767E-4 261.8750266731305 1.5299293898055317 1.423301890307256E-7 24.7781752378448 1500.5088941087108
24.786684226426893 0.45760386179319223 3.638381091475434 2.926096537630487  -262.22177047468705 -262.22177047468705 -262.22177047468705 0.0 0.0 0.0 1501.2972271693313 2.483253811447423 56.47490974138163 1.3015076893824093E-4 262.22177047468705 1.529588802161028 1.4221567086052113E-7 24.786684226426893 1501.2972271693313
24.795193215009043 0.4574468254675874 3.640960596306414 2.929825104230664  -262.5685148915577 -262.5685148915577 -262.5685148915577 0.0 0.0 0.0 1502.08552807823 2.486744244207495 56.48718831831172 1.3014800734840413E-4 262.5685148915577 1.529248456108203 1.421013222358071E-7 24.795193215009043 1502.08552807823
24.803702203591246 0.4572898968855992 3.643539496175068 2.9335536622854477  -262.9152599234258 -262.9152599234258 -262.9152599234258 0.0 0.0 0.0 1502.8737967808886 2.490234786379002 56.49945158052426 1.3014524575856735E-4 262.9152599234258 1.528908351398918 1.4198714278658957E-7 24.803702203591246 1502.8737967808886
24.812211192173507 0.45713307593638003 3.646117791116852 2.937282211788024  -263.2620055699756 -263.2620055699756 -263.2620055699756 0.0 0.0 0.0 1503.6620332228963 2.4937254379717424 56.51169955121426 1.3014248416873053E-4 263.2620055699756 1.5285684877853756 1.4187313214394601E-7 24.812211192173507 1503.6620332228963
24.820720180755828 0.45697636250923457 3.6486954811678394 2.941010752731596  -263.6087518308915 -263.6087518308915 -263.6087518308915 0.0 0.0 0.0 1504.4502373499492 2.4972161989954706 56.523932253534845 1.301397225788937E-4 263.6087518308915 1.5282288650201186 1.417592899400215E-7 24.820720180755828 1504.4502373499492
24.829229169338205 0.45681975649361933 3.651272566364714 2.9447392851093754  -263.95549870585836 -263.95549870585836 -263.95549870585836 0.0 0.0 0.0 1505.2384091078488 2.5007070694598923 56.53614971059727 1.3013696098905685E-4 263.95549870585836 1.5278894828560277 1.4164561580802489E-7 24.829229169338205 1505.2384091078488
24.837738157920633 0.45666325777914235 3.6538490467447686 2.9484678089145886  -264.30224619456106 -264.30224619456106 -264.30224619456106 0.0 0.0 0.0 1506.026548442503 2.5041980493746663 56.548351945470934 1.3013419939921997E-4 264.30224619456106 1.5275503410463238 1.4153210938222526E-7 24.837738157920633 1506.026548442503
24.84624714650312 0.4565068662555624 3.6564249223459115 2.952196324140484  -264.64899429668566 -264.64899429668566 -264.64899429668566 0.0 0.0 0.0 1506.8146552999274 2.507689138749415 56.56053898118357 1.3013143780938309E-4 264.64899429668566 1.5272114393445648 1.4141877029794754E-7 24.84624714650312 1506.8146552999274
24.854756135085672 0.45635058181278965 3.6590001932066545 2.955924830780321  -264.9957430119186 -264.9957430119186 -264.9957430119186 0.0 0.0 0.0 1507.6027296262423 2.511180337593714 56.57271084072138 1.3012867621954618E-4 264.9957430119186 1.5268727775046465 1.4130559819156897E-7 24.854756135085672 1507.6027296262423
24.863265123668278 0.456194404340885 3.6615748593661093 2.9596533288273665  -265.3424923399457 -265.3424923399457 -265.3424923399457 0.0 0.0 0.0 1508.3907713676736 2.514671645917086 56.584867547028935 1.3012591462970924E-4 265.3424923399457 1.5265343552808022 1.411925927005156E-7 24.863265123668278 1508.3907713676736
24.871774112250936 0.45603833373005964 3.664148920863993 2.9633818182749074  -265.68924228045404 -265.68924228045404 -265.68924228045404 0.0 0.0 0.0 1509.1787804705525 2.518163063729015 56.597009123009386 1.3012315303987233E-4 265.68924228045404 1.5261961724276003 1.4107975346325825E-7 24.871774112250936 1509.1787804705525
24.88028310083365 0.45588236987067493 3.666722377740624 2.9671102991162455  -266.0359928331311 -266.0359928331311 -266.0359928331311 0.0 0.0 0.0 1509.9667568813168 2.5216545910389425 56.60913559152464 1.3012039145003534E-4 266.0359928331311 1.5258582286999474 1.4096708011930842E-7 24.88028310083365 1509.9667568813168
24.888792089416427 0.4557265126532422 3.669295230036918 2.970838771344698  -266.38274399766465 -266.38274399766465 -266.38274399766465 0.0 0.0 0.0 1510.7547005465094 2.5251462278562653 56.62124697539525 1.3011762986019838E-4 266.38274399766465 1.5255205238530813 1.4085457230921505E-7 24.888792089416427 1510.7547005465094
24.89730107799926 0.4555707619684225 3.671867477794384 2.9745672349535925  -266.72949577374294 -266.72949577374294 -266.72949577374294 0.0 0.0 0.0 1511.5426114127774 2.528637974190333 56.63334329740062 1.3011486827036137E-4 266.72949577374294 1.5251830576425789 1.407422296745608E-7 24.89730107799926 1511.5426114127774
24.90581006658214 0.4554151177070264 3.674439121055123 2.97829568993627  -267.076248161054 -267.076248161054 -267.076248161054 0.0 0.0 0.0 1512.3304894268729 2.5321298300504482 56.64542458027912 1.3011210668052435E-4 267.076248161054 1.5248458298243477 1.40630051857958E-7 24.90581006658214 1512.3304894268729
24.914319055165084 0.4552595797600134 3.6770101598618328 2.982024136286092  -267.42300115928754 -267.42300115928754 -267.42300115928754 0.0 0.0 0.0 1513.1183345356537 2.53562179544588 56.65749084672804 1.3010934509068733E-4 267.42300115928754 1.5245088401546307 1.4051803850304516E-7 24.914319055165084 1513.1183345356537
24.92282804374809 0.4551041480184918 3.679580594257798 2.985752573996433  -267.76975476813294 -267.76975476813294 -267.76975476813294 0.0 0.0 0.0 1513.906146686082 2.539113870385847 56.669542119403914 1.3010658350085026E-4 267.76975476813294 1.5241720883900032 1.4040618925448302E-7 24.92282804374809 1513.906146686082
24.93133703233115 0.4549488223737191 3.682150424286886 2.9894810030606735  -268.11650898727964 -268.11650898727964 -268.11650898727964 0.0 0.0 0.0 1514.6939258252232 2.5426060548795197 56.68157842092228 1.301038219110132E-4 268.11650898727964 1.5238355742873724 1.402945037579516E-7 24.93133703233115 1514.6939258252232
24.939846020914263 0.45479360271710084 3.6847196499935513 2.9932094234722144  -268.4632638164178 -268.4632638164178 -268.4632638164178 0.0 0.0 0.0 1515.4816719002479 2.54609834893603 56.693599773858026 1.3010106032117612E-4 268.4632638164178 1.5234992976039778 1.4018298166014586E-7 24.939846020914263 1515.4816719002479
24.94835500949743 0.45463848894019077 3.687288271422831 2.99693783522447  -268.8100192552381 -268.8100192552381 -268.8100192552381 0.0 0.0 0.0 1516.2693848584304 2.5495907525644648 56.70560620074542 1.30098298731339E-4 268.8100192552381 1.5231632580973913 1.4007162260877226E-7 24.94835500949743 1516.2693848584304
24.95686399808066 0.45448348093469026 3.6898562886203465 3.0006662383108744  -269.156775303432 -269.156775303432 -269.156775303432 0.0 0.0 0.0 1517.0570646471501 2.5530832657738713 56.71759772407813 1.3009553714150187E-4 269.156775303432 1.5228274555255128 1.3996042625254507E-7 24.95686399808066 1517.0570646471501
24.965372986663947 0.4543285785924488 3.692423701632291 3.0043946327248654  -269.50353196069085 -269.50353196069085 -269.50353196069085 0.0 0.0 0.0 1517.8447112138883 2.5565758885732475 56.729574366309365 1.3009277555166472E-4 269.50353196069085 1.5224918896465742 1.398493922411831E-7 24.965372986663947 1517.8447112138883
24.973881975247284 0.4541737818054632 3.694990510505435 3.0081230184598975  -269.850289226706 -269.850289226706 -269.850289226706 0.0 0.0 0.0 1518.6323245062304 2.560068620971546 56.741536149851925 1.3009001396182757E-4 269.850289226706 1.522156560219137 1.3973852022540585E-7 24.973881975247284 1518.6323245062304
24.982390963830674 0.45401909046587713 3.6975567152871247 3.011851395509443  -270.1970471011701 -270.1970471011701 -270.1970471011701 0.0 0.0 0.0 1519.4199044718657 2.5635614629776815 56.753483097078295 1.300872523719904E-4 270.1970471011701 1.5218214670020904 1.3962780985693006E-7 24.982390963830674 1519.4199044718657
24.990899952414125 0.4538645044659812 3.7001223160252805 3.01557976386699  -270.5438055837759 -270.5438055837759 -270.5438055837759 0.0 0.0 0.0 1520.2074510585874 2.5670544146005274 56.76541523032081 1.3008449078215318E-4 270.5438055837759 1.5214866097546536 1.3951726078846574E-7 24.990899952414125 1520.2074510585874
24.999408940997636 0.4537100236982128 3.70268731276839 3.019308123526036  -270.89056467421665 -270.89056467421665 -270.89056467421665 0.0 0.0 0.0 1520.9949642142901 2.570547475848909 56.77733257187161 1.3008172919231595E-4 270.89056467421665 1.521151988236372 1.3940687267371331E-7 24.999408940997636 1520.9949642142901
25.007917929581193 0.45355564805515586 3.7052517055655043 3.023036474480089  -271.2373243721851 -271.2373243721851 -271.2373243721851 0.0 0.0 0.0 1521.7824438869716 2.5740406467316044 56.78923514398279 1.3007896760247872E-4 271.2373243721851 1.5208176022071198 1.3929664516735978E-7 25.007917929581193 1521.7824438869716
25.01642691816481 0.4534013774295401 3.7078154944662485 3.02676481672268  -271.58408467737604 -271.58408467737604 -271.58408467737604 0.0 0.0 0.0 1522.5698900247335 2.5775339272573596 56.80112296886651 1.3007620601264148E-4 271.58408467737604 1.520483451427097 1.3918657792507503E-7 25.01642691816481 1522.5698900247335
25.02493590674849 0.45324721171424126 3.7103786795208067 3.0304931502473513  -271.9308455894835 -271.9308455894835 -271.9308455894835 0.0 0.0 0.0 1523.3573025757798 2.581027317434871 56.812996068695035 1.300734444228042E-4 271.9308455894835 1.5201495356568302 1.3907667060350842E-7 25.02493590674849 1523.3573025757798
25.033444895332224 0.4530931508022808 3.7129412607799237 3.0342214750476537  -272.2776071082021 -272.2776071082021 -272.2776071082021 0.0 0.0 0.0 1524.144681488416 2.584520817272792 56.82485446560081 1.300706828329669E-4 272.2776071082021 1.5198158546571714 1.3896692286028572E-7 25.033444895332224 1524.144681488416
25.041953883916005 0.4529391945868258 3.7155032382949016 3.0379497911171534  -272.6243692332268 -272.6243692332268 -272.6243692332268 0.0 0.0 0.0 1524.9320267110488 2.5880144267797296 56.83669818167658 1.300679212431296E-4 272.6243692332268 1.5194824081892986 1.3885733435400528E-7 25.041953883916005 1524.9320267110488
25.050462872499843 0.45278534296118805 3.7180646121176055 3.041678098449434  -272.9711319642532 -272.9711319642532 -272.9711319642532 0.0 0.0 0.0 1525.71933819219 2.5915081459642564 56.8485272389755 1.3006515965329228E-4 272.9711319642532 1.519149196014712 1.3874790474423426E-7 25.050462872499843 1525.71933819219
25.058971861083744 0.45263159581882434 3.720625382300456 3.045406397038098  -273.3178953009776 -273.3178953009776 -273.3178953009776 0.0 0.0 0.0 1526.5066158804516 2.595001974834901 56.86034165951115 1.3006239806345494E-4 273.3178953009776 1.5188162178952382 1.386386336915057E-7 25.058971861083744 1526.5066158804516
25.067480849667696 0.45247795305333643 3.723185548896419 3.0491346868767457  -273.6646592430959 -273.6646592430959 -273.6646592430959 0.0 0.0 0.0 1527.2938597245463 2.5984959134001415 56.872141465257656 1.3005963647361757E-4 273.6646592430959 1.5184834735930268 1.3852952085731526E-7 25.067480849667696 1527.2938597245463
25.0759898382517 0.4523244145584703 3.725745111959018 3.052862967959004  -274.0114237903049 -274.0114237903049 -274.0114237903049 0.0 0.0 0.0 1528.0810696732901 2.6019899616684197 56.883926678149734 1.300568748837802E-4 274.0114237903049 1.5181509628705492 1.3842056590411725E-7 25.0759898382517 1528.0810696732901
25.084498826835766 0.4521709802281158 3.7283040715423263 3.0565912402785123  -274.358188942302 -274.358188942302 -274.358188942302 0.0 0.0 0.0 1528.8682456756003 2.605484119648137 56.895697320082874 1.3005411329394278E-4 274.358188942302 1.5178186854905997 1.3831176849532142E-7 25.084498826835766 1528.8682456756003
25.093007815419885 0.45201764995630733 3.73086242770096 3.0603195038289193  -274.7049546987845 -274.7049546987845 -274.7049546987845 0.0 0.0 0.0 1529.6553876804937 2.608978387347646 56.90745341291327 1.3005135170410535E-4 274.7049546987845 1.5174866412162946 1.3820312829528998E-7 25.093007815419885 1529.6553876804937
25.101516804004053 0.4518644236372226 3.7334201804900817 3.064047758603887  -275.0517210594502 -275.0517210594502 -275.0517210594502 0.0 0.0 0.0 1530.4424956370895 2.612472764775258 56.919194978458044 1.3004859011426793E-4 275.0517210594502 1.5171548298110715 1.3809464496933373E-7 25.101516804004053 1530.4424956370895
25.110025792588278 0.4517113011651827 3.7359773299653996 3.0677760045970985  -275.39848802399763 -275.39848802399763 -275.39848802399763 0.0 0.0 0.0 1531.2295694946079 2.6159672519392494 56.93092203849526 1.3004582852443048E-4 275.39848802399763 1.516823251038688 1.379863181837089E-7 25.110025792588278 1531.2295694946079
25.118534781172567 0.4515582824346519 3.7385338761831632 3.0715042418022467  -275.7452555921259 -275.7452555921259 -275.7452555921259 0.0 0.0 0.0 1532.01660920237 2.6194618488478514 56.94263461476404 1.30043066934593E-4 275.7452555921259 1.5164919046632228 1.3787814760561375E-7 25.118534781172567 1532.01660920237
25.127043769756906 0.4514053673402378 3.7410898192001554 3.0752324702130327  -276.0920237635336 -276.0920237635336 -276.0920237635336 0.0 0.0 0.0 1532.8036147097962 2.6229565555092447 56.95433272896455 1.3004030534475552E-4 276.0920237635336 1.5161607904490735 1.3777013290318562E-7 25.127043769756906 1532.8036147097962
25.135552758341298 0.4512525557766904 3.7436451590737003 3.078960689823177  -276.4387925379202 -276.4387925379202 -276.4387925379202 0.0 0.0 0.0 1533.5905859664083 2.626451371931577 56.96601640275822 1.3003754375491802E-4 276.4387925379202 1.5158299081609572 1.3766227374549717E-7 25.135552758341298 1533.5905859664083
25.14406174692574 0.4510998476389022 3.7461998958616562 3.082688900626411  -276.7855619149858 -276.7855619149858 -276.7855619149858 0.0 0.0 0.0 1534.3775229218277 2.6299462981229493 56.977685657767715 1.300347821650805E-4 276.7855619149858 1.5154992575639092 1.375545698025533E-7 25.14406174692574 1534.3775229218277
25.15257073551025 0.4509472428219077 3.74875402962242 3.0864171026164886  -277.1323318944313 -277.1323318944313 -277.1323318944313 0.0 0.0 0.0 1535.1644255257777 2.6334413340914318 56.98934051557717 1.3003202057524296E-4 277.1323318944313 1.5151688384232829 1.3744702074528747E-7 25.15257073551025 1535.1644255257777
25.16107972409481 0.4507947412208839 3.75130756041491 3.0901452957871625  -277.4791024759567 -277.4791024759567 -277.4791024759567 0.0 0.0 0.0 1535.951293728079 2.6369364798450365 57.000980997731986 1.300292589854054E-4 277.4791024759567 1.5148386505047486 1.3733962624555938E-7 25.16107972409481 1535.951293728079
25.169588712679424 0.4506423427311494 3.7538604882985784 3.093873480132207  -277.8258736592632 -277.8258736592632 -277.8258736592632 0.0 0.0 0.0 1536.738127478653 2.6404317353917417 57.012607125739194 1.300264973955678E-4 277.8258736592632 1.5145086935742955 1.37232385976151E-7 25.169588712679424 1536.738127478653
25.17809770126409 0.45049004724816405 3.7564128133334047 3.097601655645409  -278.1726454440524 -278.1726454440524 -278.1726454440524 0.0 0.0 0.0 1537.5249267275212 2.643927100739485 57.02421892106747 1.3002373580573023E-4 278.1726454440524 1.5141789673982264 1.3712529961076306E-7 25.17809770126409 1537.5249267275212
25.186606689848816 0.450337854667529 3.758964535579896 3.1013298223205723  -278.5194178300265 -278.5194178300265 -278.5194178300265 0.0 0.0 0.0 1538.3116914248048 2.647422575896164 57.035816405147116 1.3002097421589261E-4 278.5194178300265 1.5138494717431623 1.370183668240126E-7 25.186606689848816 1538.3116914248048
25.1951156784336 0.4501857648849867 3.76151565509908 3.1050579801515092  -278.8661908168875 -278.8661908168875 -278.8661908168875 0.0 0.0 0.0 1539.0984215207232 2.6509181608696304 57.04739959937018 1.3001821262605497E-4 278.8661908168875 1.513520206376038 1.369115872914293E-7 25.1951156784336 1539.0984215207232
25.20362466701843 0.4500337777964203 3.764066171952503 3.108786129132044  -279.2129644043381 -279.2129644043381 -279.2129644043381 0.0 0.0 0.0 1539.8851169655945 2.6544138556676944 57.058968525090556 1.3001545103621733E-4 279.2129644043381 1.513191171064104 1.3680496068945266E-7 25.20362466701843 1539.8851169655945
25.212133655603317 0.4498818932978534 3.7666160862022355 3.1125142692560197  -279.5597385920814 -279.5597385920814 -279.5597385920814 0.0 0.0 0.0 1540.6717777098374 2.657909660298129 57.07052320362413 1.3001268944637967E-4 279.5597385920814 1.5128623655749245 1.366984866954281E-7 25.212133655603317 1540.6717777098374
25.220642644188263 0.4497301112854499 3.7691653979108657 3.1162424005172924  -279.906513379821 -279.906513379821 -279.906513379821 0.0 0.0 0.0 1541.458403703969 2.661405574768666 57.08206365624875 1.3000992785654197E-4 279.906513379821 1.512533789676377 1.3659216498760433E-7 25.220642644188263 1541.458403703969
25.229151632773263 0.44957843165551387 3.7717141071414932 3.119970522909728  -280.25328876726076 -280.25328876726076 -280.25328876726076 0.0 0.0 0.0 1542.244994898604 2.664901599086991 57.09358990420435 1.3000716626670428E-4 280.25328876726076 1.5122054431366536 1.3648599524513036E-7 25.229151632773263 1542.244994898604
25.23766062135831 0.4494268543044894 3.774262213957732 3.1236986364272026  -280.6000647541045 -280.6000647541045 -280.6000647541045 0.0 0.0 0.0 1543.0315512444556 2.6683977332607505 57.10510196869299 1.3000440467686656E-4 280.6000647541045 1.5118773257242584 1.363799771480521E-7 25.23766062135831 1543.0315512444556
25.24616960994341 0.4492753791289598 3.776809718423713 3.1274267410636165  -280.94684134005735 -280.94684134005735 -280.94684134005735 0.0 0.0 0.0 1543.8180726923367 2.671893977297553 57.11659987087908 1.3000164308702884E-4 280.94684134005735 1.5115494372080067 1.3627411037730884E-7 25.24616960994341 1543.8180726923367
25.254678598528574 0.44912400602564795 3.7793566206040743 3.1311548368128777  -281.2936185248245 -281.2936185248245 -281.2936185248245 0.0 0.0 0.0 1544.604559193158 2.6753903312049685 57.12808363188925 1.2999888149719106E-4 281.2936185248245 1.511221777357027 1.3616839461473083E-7 25.254678598528574 1544.604559193158
25.263187587113787 0.448972734891416 3.7819029205639576 3.1348829236689033  -281.64039630811095 -281.64039630811095 -281.64039630811095 0.0 0.0 0.0 1545.3910106979265 2.678886794990515 57.13955327281259 1.2999611990735329E-4 281.64039630811095 1.5108943459407578 1.3606282954303582E-7 25.263187587113787 1545.3910106979265
25.27169657569905 0.4488215656232649 3.784448618369015 3.1386110016256263  -281.9871746896227 -281.9871746896227 -281.9871746896227 0.0 0.0 0.0 1546.1774271577488 2.682383368661679 57.15100881470061 1.299933583175155E-4 281.9871746896227 1.5105671427289478 1.3595741484582613E-7 25.27169657569905 1546.1774271577488
25.28020556428437 0.44867049811833415 3.786993714085404 3.142339070676998  -282.333953669066 -282.333953669066 -282.333953669066 0.0 0.0 0.0 1546.9638085238284 2.6858800522259063 57.16245027856747 1.2999059672767768E-4 282.333953669066 1.5102401674916577 1.3585215020758526E-7 25.28020556428437 1546.9638085238284
25.28871455286975 0.4485195322739017 3.7895382077797835 3.14606713081698  -282.68073324614767 -282.68073324614767 -282.68073324614767 0.0 0.0 0.0 1547.7501547474671 2.6893768456906013 57.17387768538986 1.2998783513783988E-4 282.68073324614767 1.509913419999254 1.3574703531367504E-7 25.28871455286975 1547.7501547474671
25.297223541455182 0.4483686679873839 3.7920820995193103 3.1497951820395427  -283.02751342057445 -283.02751342057445 -283.02751342057445 0.0 0.0 0.0 1548.5364657800633 2.692873749063124 57.185291056107324 1.2998507354800202E-4 283.02751342057445 1.5095869000224176 1.3564206985033273E-7 25.297223541455182 1548.5364657800633
25.30573253004066 0.44821790515633514 3.794625389371639 3.15352322433867  -283.3742941920534 -283.3742941920534 -283.3742941920534 0.0 0.0 0.0 1549.3227415731114 2.696370762350794 57.196690411622015 1.2998231195816417E-4 283.3742941920534 1.5092606073321333 1.3553725350466797E-7 25.30573253004066 1549.3227415731114
