# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
13.750260389298724 0.7129101356967064 NaN 0.18932259188980205  -16.461010711137817 -16.461010711137817 -16.461010711137817 0.0 0.0 0.0 379.29848106740053 NaN 6.112975523300249 1.2000149000763372E-4 16.461010711137817 1.4539677635736183 2.0757633366301524E-6 13.750260389298724 379.29848106740053
13.755164191045496 0.7126559787909679 NaN 0.18975053154008648  -16.482923815066233 -16.482923815066233 -16.482923815066233 0.0 0.0 0.0 379.4951488297524 NaN 6.114199066902475 1.2000149000763372E-4 16.482923815066233 1.453567193495603 2.074036513233942E-6 13.755164191045496 379.4951488297524
13.760067992792305 0.7124020030376867 NaN 0.19017846850528286  -16.50483694177292 -16.50483694177292 -16.50483694177292 0.0 0.0 0.0 379.6917942166244 NaN 6.115420812123705 1.2000149000763372E-4 16.50483694177292 1.4531669089272563 2.0723123319401113E-6 13.760067992792305 379.6917942166244
13.764971794539152 0.712148208243255 NaN 0.19060640278381435  -16.526750091213305 -16.526750091213305 -16.526750091213305 0.0 0.0 0.0 379.8884172148732 NaN 6.116640761875001 1.2000149000763372E-4 16.526750091213305 1.4527669095634381 2.0705907867906226E-6 13.764971794539152 379.8884172148732
13.769875596286038 0.7118945942143405 NaN 0.19103433437410797  -16.548663263342878 -16.548663263342878 -16.548663263342878 0.0 0.0 0.0 380.0850178113909 NaN 6.117858919061871 1.2000149000763372E-4 16.548663263342878 1.4523671950994426 2.068871871845277E-6 13.769875596286038 380.0850178113909
13.774779398032958 0.7116411607578869 NaN 0.19146226327459454  -16.57057645811716 -16.57057645811716 -16.57057645811716 0.0 0.0 0.0 380.281595993105 NaN 6.119075286584276 1.2000149000763372E-4 16.57057645811716 1.4519677652309981 2.067155581181647E-6 13.774779398032958 380.281595993105
13.779683199779917 0.7113879076811116 NaN 0.19189018948371  -16.592489675491823 -16.592489675491823 -16.592489675491823 0.0 0.0 0.0 380.4781517469785 NaN 6.120289867336661 1.2000149000763372E-4 16.592489675491823 1.4515686196542656 2.0654419088949997E-6 13.779683199779917 380.4781517469785
13.784587001526912 0.7111348347915073 NaN 0.19231811299989388  -16.61440291542256 -16.61440291542256 -16.61440291542256 0.0 0.0 0.0 380.67468506000955 NaN 6.1215026642079575 1.2000149000763372E-4 16.61440291542256 1.4511697580658391 2.06373084909824E-6 13.784587001526912 380.67468506000955
13.789490803273944 0.7108819418968402 NaN 0.19274603382159033  -16.63631617786515 -16.63631617786515 -16.63631617786515 0.0 0.0 0.0 380.8711959192317 NaN 6.122713680081592 1.2000149000763372E-4 16.63631617786515 1.4507711801627443 2.062022395921844E-6 13.789490803273944 380.8711959192317
13.794394605021015 0.7106292288051496 NaN 0.1931752059911176  -16.658193181953486 -16.658193181953486 -16.658193181953486 0.0 0.0 0.0 381.0676843117137 NaN 6.1090072219151645 1.2000149000763397E-4 16.658193181953486 1.4503143386068724 2.0652636218372514E-6 13.794394605021015 381.0676843117137
13.799298406768122 0.7103766953247481 NaN 0.19360563508600817  -16.680033615713285 -16.680033615713285 -16.680033615713285 0.0 0.0 0.0 381.26413433946936 NaN 6.110057287787674 1.2000149000763452E-4 16.680033615713285 1.4497989461733312 2.063441352533359E-6 13.799298406768122 381.26413433946936
13.804202208515262 0.7101243412642206 NaN 0.19403605957204154  -16.701873957267413 -16.701873957267413 -16.701873957267413 0.0 0.0 0.0 381.46054596053534 NaN 6.111105410105001 1.2000149000763507E-4 16.701873957267413 1.4492839199155747 2.061621928360062E-6 13.804202208515262 381.46054596053534
13.809106010262441 0.7098721664324236 NaN 0.19446647944744463  -16.723714206580418 -16.723714206580418 -16.723714206580418 0.0 0.0 0.0 381.6569191601322 NaN 6.1121515922092735 1.2000149000763559E-4 16.723714206580418 1.4487692594435015 2.0598053427720475E-6 13.809106010262441 381.6569191601322
13.814009812009658 0.709620170638485 NaN 0.19489689471044996  -16.745554363616936 -16.745554363616936 -16.745554363616936 0.0 0.0 0.0 381.85325392353286 NaN 6.11319583743607 1.2000149000763614E-4 16.745554363616936 1.4482549643675624 2.0579915892440136E-6 13.814009812009658 381.85325392353286
13.818913613756907 0.7093683536918044 NaN 0.1953273053592963  -16.767394428341717 -16.767394428341717 -16.767394428341717 0.0 0.0 0.0 382.0495502360632 NaN 6.114238149114465 1.2000149000763669E-4 16.767394428341717 1.4477410342987636 2.056180661270581E-6 13.818913613756907 382.0495502360632
13.823817415504196 0.7091167154020506 NaN 0.19575771139222972  -16.78923440071969 -16.78923440071969 -16.78923440071969 0.0 0.0 0.0 382.24580808310225 NaN 6.115278530567009 1.2000149000763723E-4 16.78923440071969 1.447227468848661 2.0543725523662263E-6 13.823817415504196 382.24580808310225
13.82872121725152 0.7088652555791635 NaN 0.19618811280750137  -16.811074280715847 -16.811074280715847 -16.811074280715847 0.0 0.0 0.0 382.4420274500811 NaN 6.116316985109766 1.2000149000763776E-4 16.811074280715847 1.4467142676293627 2.0525672560652036E-6 13.82872121725152 382.4420274500811
13.833625018998882 0.7086139740333518 NaN 0.19661850940689488  -16.83291391912567 -16.83291391912567 -16.83291391912567 0.0 0.0 0.0 382.6382083224839 NaN 6.11613896571987 1.1999925501005467E-4 16.83291391912567 1.4452061654098258 2.049722232013797E-6 13.833625018998882 382.6382083224839
13.838528820746278 0.7083628705750937 NaN 0.19704888398833934  -16.854752883262236 -16.854752883262236 -16.854752883262236 0.0 0.0 0.0 382.83420772740186 NaN 6.117022432700335 1.1999925501005412E-4 16.854752883262236 1.4445769751904156 2.0478080342319416E-6 13.838528820746278 382.83420772740186
13.843432622493712 0.7081119450151354 NaN 0.19748151548275977  -16.87652475485957 -16.87652475485957 -16.87652475485957 0.0 0.0 0.0 383.03016595862454 NaN 6.103296913278984 1.1999925501005459E-4 16.87652475485957 1.4441631377485464 2.051098494949956E-6 13.843432622493712 383.03016595862454
13.84833642424118 0.7078611971644918 NaN 0.1979143457817662  -16.898290679654455 -16.898290679654455 -16.898290679654455 0.0 0.0 0.0 383.2261014865917 NaN 6.104469822899384 1.199992550100551E-4 16.898290679654455 1.4437687346169776 2.049418375720139E-6 13.84833642424118 383.2261014865917
13.853240225988687 0.7076106268344448 NaN 0.19834717335499874  -16.92005662612865 -16.92005662612865 -16.92005662612865 0.0 0.0 0.0 383.42201429960977 NaN 6.1056410106803565 1.1999925501005566E-4 16.92005662612865 1.4433746107088559 2.047740785902177E-6 13.853240225988687 383.42201429960977
13.858144027736229 0.7073602338365437 NaN 0.19877999820097844  -16.941822594239337 -16.941822594239337 -16.941822594239337 0.0 0.0 0.0 383.6179043853547 NaN 6.106810479395292 1.199992550100562E-4 16.941822594239337 1.442980765727766 2.0460657198856475E-6 13.858144027736229 383.6179043853547
13.863047829483808 0.7071100179826044 NaN 0.19921282031823062  -16.96358858394377 -16.96358858394377 -16.96358858394377 0.0 0.0 0.0 383.8137717315367 NaN 6.107978231812329 1.1999925501005673E-4 16.96358858394377 1.4425871993777113 2.0443931720766447E-6 13.863047829483808 383.8137717315367
13.867951631231422 0.706859979084709 NaN 0.19964563970528446  -16.98535459519927 -16.98535459519927 -16.98535459519927 0.0 0.0 0.0 384.0096163259 NaN 6.109144270694361 1.1999925501005727E-4 16.98535459519927 1.442193911363115 2.0427231368977194E-6 13.867951631231422 384.0096163259
13.872855432979074 0.7066101169552054 NaN 0.20007845636067353  -17.00712062796324 -17.00712062796324 -17.00712062796324 0.0 0.0 0.0 384.2054381562229 NaN 6.110308598799052 1.1999925501005782E-4 17.00712062796324 1.4418009013888173 2.0410556087878136E-6 13.872855432979074 384.2054381562229
13.87775923472676 0.7063604314067066 NaN 0.20051127028293497  -17.028886682193125 -17.028886682193125 -17.028886682193125 0.0 0.0 0.0 384.4012372103173 NaN 6.111471218878828 1.1999925501005836E-4 17.028886682193125 1.4414081691600757 2.0393905822022133E-6 13.87775923472676 384.4012372103173
13.882663036474485 0.70611092225209 NaN 0.2009440814706108  -17.050652757846496 -17.050652757846496 -17.050652757846496 0.0 0.0 0.0 384.5970134760294 NaN 6.112632133680926 1.1999925501005889E-4 17.050652757846496 1.4410157143825644 2.0377280516124686E-6 13.882663036474485 384.5970134760294
13.887566838222243 0.7058615893044984 NaN 0.20137770106058395  -17.07239457881266 -17.07239457881266 -17.07239457881266 0.0 0.0 0.0 384.79276694123894 NaN 6.099039876531924 1.1999925501005906E-4 17.07239457881266 1.440544708347332 2.0408808767245057E-6 13.887566838222243 384.79276694123894
13.892470639970039 0.7056124323773371 NaN 0.2018129043421165  -17.094088680894085 -17.094088680894085 -17.094088680894085 0.0 0.0 0.0 384.9884710355277 NaN 6.09988737387393 1.1999925501005852E-4 17.094088680894085 1.4399196065674582 2.0389918555800148E-6 13.892470639970039 384.9884710355277
13.89737444171787 0.7053634512842756 NaN 0.20224810107981953  -17.11578257599097 -17.11578257599097 -17.11578257599097 0.0 0.0 0.0 385.1841205975407 NaN 6.100732840084959 1.1999925501005799E-4 17.11578257599097 1.4392949459320876 2.037105794710085E-6 13.89737444171787 385.1841205975407
13.902278243465737 0.7051146458392461 NaN 0.2026832912718264  -17.13747626409777 -17.13747626409777 -17.13747626409777 0.0 0.0 0.0 385.3797156117223 NaN 6.101576278834294 1.1999925501005745E-4 17.13747626409777 1.4386707259744 2.035222687257071E-6 13.902278243465737 385.3797156117223
13.907182045213638 0.7048660158564433 NaN 0.20311847491627905  -17.159169745209134 -17.159169745209134 -17.159169745209134 0.0 0.0 0.0 385.57525606258946 NaN 6.102417693783925 1.1999925501005691E-4 17.159169745209134 1.4380469462282348 2.0333425263844593E-6 13.907182045213638 385.57525606258946
13.912085846961576 0.7046175611503236 NaN 0.20355365201132847  -17.18086301931993 -17.18086301931993 -17.18086301931993 0.0 0.0 0.0 385.77074193473146 NaN 6.103257088588559 1.1999925501005637E-4 17.18086301931993 1.4374236062280878 2.031465305276787E-6 13.912085846961576 385.77074193473146
13.916989648709547 0.7043692815356053 NaN 0.20398882255513373  -17.202556086425158 -17.202556086425158 -17.202556086425158 0.0 0.0 0.0 385.9661732128097 NaN 6.104094466895638 1.1999925501005584E-4 17.202556086425158 1.4368007055091112 2.0295910171395596E-6 13.916989648709547 385.9661732128097
13.921893450457558 0.7041211768272673 NaN 0.20442398654586333  -17.22424894652005 -17.22424894652005 -17.22424894652005 0.0 0.0 0.0 386.1615498815576 NaN 6.104929832345362 1.199992550100553E-4 17.22424894652005 1.4361782436071122 2.027719655199171E-6 13.921893450457558 386.1615498815576
13.926797252205606 0.7038732468405493 NaN 0.20485914398169375  -17.245941599600005 -17.245941599600005 -17.245941599600005 0.0 0.0 0.0 386.35687192578064 NaN 6.105763188570696 1.1999925501005475E-4 17.245941599600005 1.4355562200585514 2.025851212702824E-6 13.926797252205606 386.35687192578064
13.931701053953688 0.7036254913909514 NaN 0.20529429486080997  -17.267634045660582 -17.267634045660582 -17.267634045660582 0.0 0.0 0.0 386.5521393303557 NaN 6.106594539197385 1.199992550100542E-4 17.267634045660582 1.4349346344005427 2.023985682918454E-6 13.931701053953688 386.5521393303557
13.936604855701804 0.7033779102942334 NaN 0.2057312169916829  -17.289272350161742 -17.289272350161742 -17.289272350161742 0.0 0.0 0.0 386.7473553391148 NaN 6.092985030918237 1.2000072772724026E-4 17.289272350161742 1.4343839434207901 2.0270394315034855E-6 13.936604855701804 386.7473553391148
13.941508657449958 0.7031305033664135 NaN 0.20616870361428  -17.31089328033916 -17.31089328033916 -17.31089328033916 0.0 0.0 0.0 386.9425293370723 NaN 6.093928303704241 1.2000267179013041E-4 17.31089328033916 1.4338561825377327 2.025300153463303E-6 13.941508657449958 386.9425293370723
13.946412459198147 0.7028832704237695 NaN 0.20660618595272714  -17.332514109707912 -17.332514109707912 -17.332514109707912 0.0 0.0 0.0 387.13766131153056 NaN 6.094869728611941 1.2000461585302057E-4 17.332514109707912 1.4333287935468784 2.023563530507919E-6 13.946412459198147 387.13766131153056
13.951316260946372 0.7026362112828374 NaN 0.20704366400516935  -17.354134838235826 -17.354134838235826 -17.354134838235826 0.0 0.0 0.0 387.3327512490719 NaN 6.095809308839169 1.2000655991591074E-4 17.354134838235826 1.432801776056037 2.0218295566544565E-6 13.951316260946372 387.3327512490719
13.956220062694634 0.7023893257604107 NaN 0.20748113776975743  -17.375755465890833 -17.375755465890833 -17.375755465890833 0.0 0.0 0.0 387.52779913633236 NaN 6.096747047577528 1.200085039788009E-4 17.375755465890833 1.4322751296735698 2.0200982259379574E-6 13.956220062694634 387.52779913633236
13.961123864442929 0.7021426136735406 NaN 0.20791860724464864  -17.397375992641003 -17.397375992641003 -17.397375992641003 0.0 0.0 0.0 387.7228049600017 NaN 6.097682948012389 1.2001044804169112E-4 17.397375992641003 1.4317488540083882 2.018369532411318E-6 13.961123864442929 387.7228049600017
13.966027666191259 0.7018960748395352 NaN 0.20835607242800694  -17.418996418454537 -17.418996418454537 -17.418996418454537 0.0 0.0 0.0 387.9177687068235 NaN 6.09861701332292 1.2001239210458134E-4 17.418996418454537 1.4312229486699533 2.0166434701452156E-6 13.966027666191259 387.9177687068235
13.970931467939623 0.7016497090759591 NaN 0.2087935517492036  -17.440617530139182 -17.440617530139182 -17.440617530139182 0.0 0.0 0.0 388.11286463606183 NaN 6.101160617288959 1.2000149000764015E-4 17.440617530139182 1.4319881486765744 2.0159893880214396E-6 13.970931467939623 388.11286463606183
13.975835269688023 0.7014035162006329 NaN 0.20923102638953434  -17.46223855185706 -17.46223855185706 -17.46223855185706 0.0 0.0 0.0 388.3079217158309 NaN 6.10212091496749 1.2000149000764015E-4 17.46223855185706 1.4314856967048917 2.0142578709190627E-6 13.975835269688023 388.3079217158309
13.98073907143646 0.7011574960316326 NaN 0.20966889963393373  -17.48384690101858 -17.48384690101858 -17.48384690101858 0.0 0.0 0.0 388.50293988975454 NaN 6.088603884266678 1.2000149000764006E-4 17.48384690101858 1.4309835972074063 2.017313725503359E-6 13.98073907143646 388.50293988975454
13.985642873184933 0.7009116483872896 NaN 0.2101086404328179  -17.505396757072567 -17.505396757072567 -17.505396757072567 0.0 0.0 0.0 388.6979191448967 NaN 6.089553333058501 1.2000149000763953E-4 17.505396757072567 1.4304818498133833 2.0155849998945605E-6 13.985642873184933 388.6979191448967
13.990546674933439 0.7006659730861902 NaN 0.21054837655984676  -17.526946519660534 -17.526946519660534 -17.526946519660534 0.0 0.0 0.0 388.89285946837055 NaN 6.090501001660305 1.2000149000763899E-4 17.526946519660534 1.4299804541525385 2.013858888468923E-6 13.990546674933439 388.89285946837055
13.995450476681983 0.7004204699471743 NaN 0.2109881080134801  -17.54849618875167 -17.54849618875167 -17.54849618875167 0.0 0.0 0.0 389.08776084733904 NaN 6.0914468931114225 1.2000149000763843E-4 17.54849618875167 1.4294794098551455 2.012135385406254E-6 13.995450476681983 389.08776084733904
14.00035427843056 0.7001751387893366 NaN 0.21142783479218305  -17.570045764315264 -17.570045764315264 -17.570045764315264 0.0 0.0 0.0 389.28262326901387 NaN 6.092391010445296 1.2000149000763789E-4 17.570045764315264 1.4289787165519956 2.0104144849035765E-6 14.00035427843056 389.28262326901387
14.00525808017917 0.6999299794320244 NaN 0.21186755689442668  -17.591595246320722 -17.591595246320722 -17.591595246320722 0.0 0.0 0.0 389.4774467206561 NaN 6.0933333566895085 1.2000149000763736E-4 17.591595246320722 1.4284783738743974 2.0086961811750596E-6 14.00525808017917 389.4774467206561
14.010161881927816 0.699684991694838 NaN 0.21230727431868873  -17.6131446347376 -17.6131446347376 -17.6131446347376 0.0 0.0 0.0 389.6722311895759 NaN 6.094273934865786 1.2000149000763682E-4 17.6131446347376 1.427978381454176 2.0069804684519568E-6 14.010161881927816 389.6722311895759
14.015065683676498 0.6994401753976304 NaN 0.2127469870634521  -17.634693929535555 -17.634693929535555 -17.634693929535555 0.0 0.0 0.0 389.8669766631322 NaN 6.09521274799 1.2000149000763628E-4 17.634693929535555 1.4274787389236705 2.005267340982548E-6 14.015065683676498 389.8669766631322
14.019969485425213 0.6991955303605065 NaN 0.21318669512720537  -17.656243130684324 -17.656243130684324 -17.656243130684324 0.0 0.0 0.0 390.06168312873297 NaN 6.096149799072202 1.2000149000763574E-4 17.656243130684324 1.4269794459157366 2.003556793032073E-6 14.019969485425213 390.06168312873297
14.024873287173966 0.6989510564038229 NaN 0.21362639850844395  -17.677792238153827 -17.677792238153827 -17.677792238153827 0.0 0.0 0.0 390.25635057383494 NaN 6.097085091116627 1.2000149000763521E-4 17.677792238153827 1.4264805020637408 2.0018488188826633E-6 14.024873287173966 390.25635057383494
14.029777088922755 0.6987067533481872 NaN 0.21406743034957335  -17.69929921013859 -17.69929921013859 -17.69929921013859 0.0 0.0 0.0 390.4509774600857 NaN 6.083565652490132 1.200014900076353E-4 17.69929921013859 1.4259129808545947 2.0047983265260053E-6 14.029777088922755 390.4509774600857
14.034680890671575 0.6984626210144582 NaN 0.21450935603229912  -17.720777601091136 -17.720777601091136 -17.720777601091136 0.0 0.0 0.0 390.645549540644 NaN 6.084336766143024 1.2000149000763586E-4 17.720777601091136 1.4252993255030637 2.0029814701485E-6 14.034680890671575 390.645549540644
14.039584692420433 0.6982186592237443 NaN 0.21495127513640397  -17.742255784804716 -17.742255784804716 -17.742255784804716 0.0 0.0 0.0 390.8400668000158 NaN 6.085105981016274 1.2000149000763637E-4 17.742255784804716 1.424686098831472 2.0011673923834627E-6 14.039584692420433 390.8400668000158
14.044488494169324 0.6979748677974044 NaN 0.21539318766022636  -17.763733761278054 -17.763733761278054 -17.763733761278054 0.0 0.0 0.0 391.0345292243583 NaN 6.085873300527455 1.2000149000763693E-4 17.763733761278054 1.4240733003907826 1.9993560869522366E-6 14.044488494169324 391.0345292243583
14.049392295918247 0.6977312465570462 NaN 0.2158350936021136  -17.785211530510086 -17.785211530510086 -17.785211530510086 0.0 0.0 0.0 391.2289367998981 NaN 6.086638728087395 1.2000149000763747E-4 17.785211530510086 1.4234609297325875 1.9975475475950344E-6 14.049392295918247 391.2289367998981
14.054296097667207 0.6974877953245268 NaN 0.2162769929604212  -17.80668909249992 -17.80668909249992 -17.80668909249992 0.0 0.0 0.0 391.4232895129303 NaN 6.087402267100197 1.2000149000763801E-4 17.80668909249992 1.4228489864091023 1.9957417680708663E-6 14.054296097667207 391.4232895129303
14.059199899416202 0.6972445139219515 NaN 0.21671888573351278  -17.828166447246836 -17.828166447246836 -17.828166447246836 0.0 0.0 0.0 391.6175873498185 NaN 6.0881639209632485 1.2000149000763854E-4 17.828166447246836 1.4222374699731684 1.993938742157472E-6 14.059199899416202 391.6175873498185
14.064103701165234 0.6970014021716742 NaN 0.21716077191976038  -17.849643594750294 -17.849643594750294 -17.849643594750294 0.0 0.0 0.0 391.81183029699497 NaN 6.088923693067232 1.2000149000763908E-4 17.849643594750294 1.4216263799782507 1.992138463651255E-6 14.064103701165234 391.81183029699497
14.0690075029143 0.6967584598962959 NaN 0.2176026515175436  -17.8711205350099 -17.8711205350099 -17.8711205350099 0.0 0.0 0.0 392.0060183409598 NaN 6.089681586796144 1.2000149000763963E-4 17.8711205350099 1.4210157159784365 1.990340926367207E-6 14.0690075029143 392.0060183409598
14.073911304663401 0.6965156869186655 NaN 0.21804456066018538  -17.892596118797563 -17.892596118797563 -17.892596118797563 0.0 0.0 0.0 392.2001514682817 NaN 6.076307023451147 1.2000152224065669E-4 17.892596118797563 1.420408913063803 1.9931758869846942E-6 14.073911304663401 392.2001514682817
14.078815106412533 0.6962730830618783 NaN 0.2184886086536863  -17.91400344194305 -17.91400344194305 -17.91400344194305 0.0 0.0 0.0 392.3942442893915 NaN 6.077333145634733 1.2000346633975557E-4 17.91400344194305 1.420006235386426 1.99161272688141E-6 14.078815106412533 392.3942442893915
14.083718908161702 0.6960306481492757 NaN 0.2189326542067613  -17.935410776675223 -17.935410776675223 -17.935410776675223 0.0 0.0 0.0 392.588310485864 NaN 6.078357687883768 1.2000541043885448E-4 17.935410776675223 1.4196038351433353 1.9900518364982375E-6 14.083718908161702 392.588310485864
14.088622709910902 0.6957883820044459 NaN 0.2193766973179214  -17.956818122951876 -17.956818122951876 -17.956818122951876 0.0 0.0 0.0 392.78235004658967 NaN 6.07938065273685 1.200073545379534E-4 17.956818122951876 1.4192017120449776 1.988493210974938E-6 14.088622709910902 392.78235004658967
14.09352651166014 0.6955462844512218 NaN 0.21982073798568252  -17.978225480730917 -17.978225480730917 -17.978225480730917 0.0 0.0 0.0 392.9763629604935 NaN 6.080402042727818 1.2000929863705233E-4 17.978225480730917 1.4187998658022027 1.9869368454650856E-6 14.09352651166014 392.9763629604935
14.098430313409414 0.6953043553136816 NaN 0.22026477620856405  -17.9996328499703 -17.9996328499703 -17.9996328499703 0.0 0.0 0.0 393.1703492165338 NaN 6.0814218603857535 1.2001124273615126E-4 17.9996328499703 1.418398296126263 1.9853827351360253E-6 14.098430313409414 393.1703492165338
14.10333411515872 0.6950625944161487 NaN 0.2207088110995363  -18.021040194525852 -18.021040194525852 -18.021040194525852 0.0 0.0 0.0 393.36430880370284 NaN 6.082250683024007 1.2000149000763372E-4 18.021040194525852 1.4178534585845122 1.9834984933156177E-6 14.10333411515872 393.36430880370284
14.10823791690806 0.6948210015831903 NaN 0.22115283758293977  -18.04244730820722 -18.04244730820722 -18.04244730820722 0.0 0.0 0.0 393.5582079390904 NaN 6.082987546313089 1.2000149000763372E-4 18.04244730820722 1.4172458040505092 1.9817191960056503E-6 14.10823791690806 393.5582079390904
14.113141718657436 0.6945795766396171 NaN 0.22159685746888574  -18.063854214592425 -18.063854214592425 -18.063854214592425 0.0 0.0 0.0 393.7520520963214 NaN 6.083722570642887 1.2000149000763372E-4 18.063854214592425 1.416638571792055 1.979942587769623E-6 14.113141718657436 393.7520520963214
14.118045520406845 0.694338319410484 NaN 0.22204087075582182  -18.08526091368249 -18.08526091368249 -18.08526091368249 0.0 0.0 0.0 393.9458412624631 NaN 6.084455759316476 1.2000149000763372E-4 18.08526091368249 1.4160317613691276 1.9781686626044033E-6 14.118045520406845 393.9458412624631
14.122949322156288 0.6940972297210882 NaN 0.22248579728697984  -18.106636584754295 -18.106636584754295 -18.106636584754295 0.0 0.0 0.0 394.13957542465005 NaN 6.07090557506644 1.2000149000763396E-4 18.106636584754295 1.4155254597959295 1.981186886869815E-6 14.122949322156288 394.13957542465005
14.127853123905766 0.6938563073969699 NaN 0.2229319093871844  -18.127972399989662 -18.127972399989662 -18.127972399989662 0.0 0.0 0.0 394.33328396381893 NaN 6.071937746123722 1.2000149000763448E-4 18.127972399989662 1.4151488000364827 1.9796356426393472E-6 14.127853123905766 394.33328396381893
14.132756925655277 0.6936155522639111 NaN 0.22337801865230156  -18.149308233856296 -18.149308233856296 -18.149308233856296 0.0 0.0 0.0 394.5269688775285 NaN 6.072968405560572 1.2000149000763503E-4 18.149308233856296 1.4147724016647854 1.97808662618806E-6 14.132756925655277 394.5269688775285
14.137660727404821 0.693374964147936 NaN 0.2238241250811261  -18.170644086316315 -18.170644086316315 -18.170644086316315 0.0 0.0 0.0 394.72063015573696 NaN 6.073997555777138 1.2000149000763557E-4 18.170644086316315 1.4143962644088433 1.976539832807344E-6 14.137660727404821 394.72063015573696
14.1425645291544 0.6931345428753093 NaN 0.22427022867245697  -18.19197995733192 -18.19197995733192 -18.19197995733192 0.0 0.0 0.0 394.914267788433 NaN 6.0750251991690964 1.2000149000763612E-4 18.19197995733192 1.4140203879970374 1.974995257801789E-6 14.1425645291544 394.914267788433
14.147468330904013 0.6928942882725374 NaN 0.22471632942509628  -18.213315846865367 -18.213315846865367 -18.213315846865367 0.0 0.0 0.0 395.10788176563517 NaN 6.076051338127665 1.2000149000763664E-4 18.213315846865367 1.413644772158126 1.9734528964891442E-6 14.147468330904013 395.10788176563517
14.152372132653662 0.6926542001663667 NaN 0.22516242733785  -18.234651754878982 -18.234651754878982 -18.234651754878982 0.0 0.0 0.0 395.3014720773924 NaN 6.0770759750396035 1.2000149000763719E-4 18.234651754878982 1.4132694166212434 1.9719127442002714E-6 14.152372132653662 395.3014720773924
14.157275934403344 0.6924142783837838 NaN 0.22560852240952736  -18.255987681335128 -18.255987681335128 -18.255987681335128 0.0 0.0 0.0 395.49503871378346 NaN 6.078099112287234 1.2000149000763773E-4 18.255987681335128 1.4128943211158997 1.9703747962790968E-6 14.157275934403344 395.49503871378346
14.162179736153062 0.6921745227520147 NaN 0.22605461463894164  -18.277323626196278 -18.277323626196278 -18.277323626196278 0.0 0.0 0.0 395.6885816649171 NaN 6.079120752248439 1.2000149000763826E-4 18.277323626196278 1.4125194853719778 1.968839048082568E-6 14.162179736153062 395.6885816649171
14.16708353790281 0.6919349330985253 NaN 0.22650070402490893  -18.298659589424908 -18.298659589424908 -18.298659589424908 0.0 0.0 0.0 395.8821009209318 NaN 6.080140897296685 1.200014900076388E-4 18.298659589424908 1.4121449091197371 1.967305494980606E-6 14.16708353790281 395.8821009209318
14.171987339652594 0.6916955092510193 NaN 0.22694855822181276  -18.31993654366183 -18.31993654366183 -18.31993654366183 0.0 0.0 0.0 396.0755853207968 NaN 6.066844048001101 1.2000149000763842E-4 18.31993654366183 1.4115749004779405 1.970139502820805E-6 14.171987339652594 396.0755853207968
14.17689114140241 0.6914562510374397 NaN 0.227396703554689  -18.34120337085887 -18.34120337085887 -18.34120337085887 0.0 0.0 0.0 396.26901466570683 NaN 6.067543186449313 1.2000149000763788E-4 18.34120337085887 1.4109723603406923 1.9683905173941036E-6 14.17689114140241 396.26901466570683
14.181794943152262 0.6912171582859667 NaN 0.22784484227928525  -18.362469990670792 -18.362469990670792 -18.362469990670792 0.0 0.0 0.0 396.4623889422738 NaN 6.068240550065368 1.2000149000763735E-4 18.362469990670792 1.4103702368978552 1.966644143644925E-6 14.181794943152262 396.4623889422738
14.186698744902147 0.6909782308250187 NaN 0.22829297439413454  -18.38373640310036 -18.38373640310036 -18.38373640310036 0.0 0.0 0.0 396.6557081382768 NaN 6.068936142033174 1.2000149000763681E-4 18.38373640310036 1.4097685297173241 1.9649003758140345E-6 14.186698744902147 396.6557081382768
14.191602546652065 0.6907394684832511 NaN 0.2287410998977784  -18.405002608150536 -18.405002608150536 -18.405002608150536 0.0 0.0 0.0 396.8489722415608 NaN 6.069629965530399 1.2000149000763627E-4 18.405002608150536 1.4091672383675897 1.9631592081590884E-6 14.191602546652065 396.8489722415608
14.196506348402016 0.6905008710895557 NaN 0.22918921878876583  -18.426268605824426 -18.426268605824426 -18.426268605824426 0.0 0.0 0.0 397.04218124003575 NaN 6.070322023728481 1.2000149000763574E-4 18.426268605824426 1.408566362417739 1.9614206349545736E-6 14.196506348402016 397.04218124003575
14.201410150152002 0.690262438473061 NaN 0.22963733106565412  -18.447534396125338 -18.447534396125338 -18.447534396125338 0.0 0.0 0.0 397.23533512167705 NaN 6.07101231979266 1.200014900076352E-4 18.447534396125338 1.4079659014374541 1.9596846504917412E-6 14.201410150152002 397.23533512167705
14.206313951902022 0.6900241704631312 NaN 0.230085436727008  -18.468799979056715 -18.468799979056715 -18.468799979056715 0.0 0.0 0.0 397.4284338745248 NaN 6.071700856881973 1.2000149000763464E-4 18.468799979056715 1.407365854997013 1.9579512490785536E-6 14.206313951902022 397.4284338745248
14.211217753652075 0.6897860668893663 NaN 0.23053353577140007  -18.49006535462217 -18.49006535462217 -18.49006535462217 0.0 0.0 0.0 397.62147748668406 NaN 6.072387638149266 1.200014900076341E-4 18.49006535462217 1.4067662226672837 1.9562204250396186E-6 14.211217753652075 397.62147748668406
