#           USTAR            CLAG         DENSITY          STRESS
  4.54836380e+03  3.85923549e+04  5.84894835e+03  2.14291300e+11
  4.55415672e+03  1.50980041e+04  5.85149991e+03  2.14848034e+11
  4.55994965e+03  4.91218355e+04  5.85389970e+03  2.15513952e+11
  4.56574258e+03  1.51052351e+04  5.85630057e+03  2.16179944e+11
  4.57153551e+03  5.74091856e+04  5.85862181e+03  2.16931871e+11
  4.57732844e+03  1.55185952e+04  5.86089588e+03  2.17688085e+11
  4.58312137e+03  8.10683364e+04  5.86303033e+03  2.18689628e+11
  4.58891430e+03 -7.28073690e+04  5.86299141e+03  2.18775289e+11
  4.59470723e+03  2.28044114e+04  5.86382910e+03  2.18256791e+11
  4.60050016e+03  2.20766273e+04  5.86631020e+03  2.18722178e+11
  4.60629309e+03  2.18704763e+04  5.86884557e+03  2.19177880e+11
  4.61208602e+03  2.29902037e+04  5.87133294e+03  2.19643056e+11
  4.61787895e+03  2.05994007e+04  5.87390117e+03  2.20095052e+11
  4.62367188e+03  2.38380630e+04  5.87642842e+03  2.20555839e+11
  4.62946481e+03  2.00567360e+04  5.87899458e+03  2.21010999e+11
  4.63525774e+03  2.44145421e+04  5.88153526e+03  2.21472137e+11
  4.64105067e+03  1.98066678e+04  5.88409577e+03  2.21930682e+11
  4.64684360e+03  2.47396605e+04  5.88664342e+03  2.22392599e+11
  4.65263653e+03  1.98205512e+04  5.88919228e+03  2.22854659e+11
  4.65842946e+03  2.46452913e+04  5.89174770e+03  2.23315740e+11
  4.66422239e+03  2.00610882e+04  5.89428833e+03  2.23779316e+11
  4.67001532e+03  2.44467345e+04  5.89684043e+03  2.24240833e+11
  4.67580825e+03  2.03532930e+04  5.89937458e+03  2.24705380e+11
  4.68160118e+03  2.39451617e+04  5.90193507e+03  2.25164726e+11
  4.68739411e+03  2.12470050e+04  5.90443948e+03  2.25633339e+11
  4.69318704e+03  2.21419552e+04  5.90704203e+03  2.26083254e+11
  4.69897997e+03  2.37372255e+04  5.90950737e+03  2.26558991e+11
  4.70477290e+03  1.99227724e+04  5.91211703e+03  2.27011717e+11
  4.71056583e+03  2.72494750e+04  5.91457530e+03  2.27500862e+11
  4.71635876e+03  1.87746596e+04  5.91712257e+03  2.27978102e+11
  4.72215169e+03  2.89900975e+04  5.91960956e+03  2.28473392e+11
  4.72794462e+03  1.88575518e+04  5.92209201e+03  2.28969540e+11
  4.73373755e+03  2.86160030e+04  5.92458934e+03  2.29461810e+11
  4.73953048e+03  1.90970911e+04  5.92706987e+03  2.29956563e+11
  4.74532341e+03  2.94631544e+04  5.92952390e+03  2.30460101e+11
  4.75111634e+03  1.94520533e+04  5.93195275e+03  2.30967320e+11
  4.75690927e+03  3.01478776e+04  5.93436164e+03  2.31481639e+11
  4.76270220e+03  2.17855226e+04  5.93661546e+03  2.32020154e+11
  4.76849513e+03  2.67140322e+04  5.93899267e+03  2.32523063e+11
  4.77428806e+03  2.72541044e+04  5.94110875e+03  2.33082677e+11
  4.78008099e+03  2.15402146e+04  5.94348330e+03  2.33588642e+11
  4.78587392e+03  3.11979407e+04  5.94572708e+03  2.34135502e+11
  4.79166685e+03  1.91982589e+04  5.94813466e+03  2.34658078e+11
  4.79745978e+03  2.90468687e+04  5.95061220e+03  2.35158348e+11
  4.80325271e+03  2.03596966e+04  5.95300660e+03  2.35670662e+11
  4.80904564e+03  2.28400037e+04  5.95567141e+03  2.36118614e+11
  4.81483857e+03  2.99818258e+04  5.95788586e+03  2.36666342e+11
  4.82063150e+03  1.56426011e+04  5.96068100e+03  2.37139437e+11
  4.82642443e+03  9.41010238e+03  5.96557749e+03  2.37399217e+11
  4.83221736e+03  1.24306625e+04  5.97095847e+03  2.37625692e+11
